LANGUAGE,GENDER,SET
language_1,"[1, 1]",234
language_2,"[1, 0]",234
language_3,"[1, 1]",234
language_4,"[1, 1]",234
language_5,"[1, 0]",234
language_6,"[1, 0]",234
language_7,"[1, 1]",234
language_8,"[1, 1]",234
language_9,"[1, 1]",234
language_10,"[1, 1]",234
language_11,"[1, 1]",234
language_12,"[0, 1]",234
language_13,"[1, 0]",234
language_14,"[1, 1]",234
language_15,"[1, 0]",234
language_17,"[1, 1]",234
language_18,"[1, 1]",234
language_19,"[1, 1]",234
language_20,"[1, 1]",234
language_21,"[1, 1]",234
language_22,"[1, 1]",234
language_23,"[1, 1]",234
language_24,"[1, 1]",234
language_25,"[1, 1]",234
language_26,"[1, 1]",234
language_27,"[1, 1]",234
language_28,"[1, 1]",234
language_29,"[1, 1]",234
language_30,"[1, 1]",234
language_31,"[1, 1]",234
language_32,"[1, 1]",234
language_33,"[1, 1]",234
language_34,"[1, 0]",234
language_35,"[1, 1]",234
language_36,"[1, 1]",234
language_37,"[1, 1]",234
language_38,"[1, 1]",234
language_39,"[1, 1]",234
language_40,"[1, 1]",234
language_41,"[0, 1]",234
language_42,"[1, 1]",234
language_43,"[1, 1]",234
language_44,"[1, 1]",234
language_45,"[1, 1]",234
language_46,"[1, 1]",234
language_47,"[1, 1]",234
language_48,"[1, 1]",234
language_49,"[0, 1]",234
language_50,"[1, 1]",234
language_51,"[1, 1]",234
language_52,"[1, 1]",234
language_53,"[1, 1]",234
language_54,"[1, 1]",234
language_55,"[1, 1]",234
language_56,"[1, 1]",234
language_57,"[1, 1]",234
language_58,"[1, 1]",234
language_59,"[1, 1]",234
language_60,"[1, 1]",234
language_61,"[0, 1]",234
language_62,"[1, 1]",234
language_63,"[1, 1]",234
language_66,"[1, 1]",234
language_67,"[1, 1]",234
language_68,"[1, 1]",234
language_69,"[1, 1]",234
language_70,"[1, 1]",234
language_71,"[1, 1]",234
language_72,"[1, 1]",234
language_74,"[1, 1]",234
language_75,"[1, 1]",234
language_76,"[1, 1]",234
language_77,"[1, 1]",234
language_78,"[1, 0]",234
language_79,"[1, 1]",234
language_81,"[1, 1]",234
language_82,"[1, 1]",234
language_83,"[1, 1]",234
language_85,"[1, 1]",234
language_86,"[1, 1]",234
language_87,"[1, 1]",234
language_89,"[1, 1]",234
language_90,"[1, 1]",234
language_91,"[1, 1]",234
language_92,"[1, 1]",234
language_93,"[1, 1]",234
language_94,"[1, 1]",234
language_95,"[1, 1]",234
language_96,"[1, 1]",234
language_97,"[1, 1]",234
language_98,"[1, 1]",234
language_99,"[1, 1]",234
language_100,"[1, 1]",234
language_101,"[0, 0]",234
language_102,"[1, 1]",234
language_103,"[0, 1]",234
language_104,"[1, 1]",234
language_105,"[1, 1]",234
language_106,"[0, 0]",234
language_107,"[1, 0]",234
language_108,"[1, 1]",234
language_109,"[1, 1]",234
language_110,"[1, 1]",234
language_111,"[1, 1]",234
language_112,"[1, 1]",234
language_114,"[1, 1]",234
language_115,"[1, 1]",234
language_116,"[1, 1]",234
language_117,"[1, 1]",234
language_118,"[1, 1]",234
language_119,"[1, 1]",234
language_120,"[1, 1]",234
language_121,"[1, 1]",234
language_122,"[1, 1]",234
