LANGUAGE,GENDER,SET
language_1,"[1, 1]",285
language_2,"[1, 1]",285
language_3,"[1, 1]",285
language_4,"[1, 1]",285
language_5,"[1, 1]",285
language_6,"[1, 1]",285
language_7,"[1, 0]",285
language_8,"[1, 1]",285
language_9,"[1, 1]",285
language_10,"[1, 1]",285
language_11,"[1, 1]",285
language_12,"[1, 0]",285
language_14,"[1, 1]",285
language_15,"[1, 1]",285
language_16,"[1, 1]",285
language_17,"[1, 1]",285
language_18,"[1, 1]",285
language_19,"[1, 1]",285
language_20,"[1, 1]",285
language_21,"[1, 1]",285
language_24,"[1, 1]",285
language_25,"[1, 1]",285
language_26,"[1, 1]",285
language_27,"[1, 1]",285
language_28,"[1, 1]",285
language_29,"[1, 1]",285
language_30,"[1, 1]",285
language_31,"[1, 1]",285
language_32,"[1, 1]",285
language_33,"[1, 1]",285
language_34,"[1, 1]",285
language_35,"[1, 1]",285
language_36,"[1, 0]",285
language_37,"[1, 1]",285
language_38,"[1, 1]",285
language_39,"[1, 1]",285
language_40,"[1, 1]",285
language_42,"[1, 1]",285
language_43,"[1, 1]",285
language_44,"[1, 1]",285
language_45,"[1, 1]",285
language_46,"[1, 1]",285
language_47,"[1, 1]",285
language_48,"[1, 1]",285
language_49,"[1, 1]",285
language_50,"[1, 1]",285
language_51,"[1, 1]",285
language_52,"[1, 1]",285
language_53,"[1, 1]",285
language_55,"[1, 1]",285
language_56,"[1, 1]",285
language_59,"[1, 0]",285
language_60,"[1, 1]",285
language_61,"[1, 1]",285
language_62,"[1, 1]",285
language_63,"[1, 1]",285
language_64,"[0, 1]",285
language_65,"[1, 1]",285
language_66,"[1, 1]",285
language_67,"[1, 1]",285
language_68,"[1, 1]",285
language_69,"[1, 1]",285
language_70,"[1, 1]",285
language_71,"[1, 1]",285
language_72,"[1, 1]",285
language_73,"[1, 1]",285
language_74,"[1, 1]",285
language_75,"[1, 1]",285
language_76,"[1, 1]",285
language_77,"[1, 0]",285
language_78,"[1, 1]",285
language_79,"[1, 1]",285
language_80,"[1, 1]",285
language_81,"[1, 1]",285
language_82,"[1, 1]",285
language_83,"[0, 1]",285
language_84,"[1, 1]",285
language_85,"[1, 1]",285
language_86,"[1, 1]",285
language_87,"[0, 1]",285
language_88,"[1, 1]",285
language_89,"[0, 1]",285
language_90,"[1, 1]",285
language_91,"[1, 1]",285
language_92,"[1, 1]",285
language_93,"[1, 1]",285
language_94,"[1, 1]",285
language_95,"[1, 0]",285
language_96,"[1, 0]",285
language_97,"[1, 1]",285
language_98,"[1, 1]",285
language_99,"[1, 1]",285
language_101,"[1, 1]",285
language_102,"[1, 1]",285
language_103,"[0, 1]",285
language_104,"[1, 1]",285
language_105,"[0, 1]",285
language_106,"[1, 1]",285
language_107,"[1, 1]",285
language_108,"[1, 1]",285
language_109,"[1, 1]",285
