LANGUAGE,GENDER,SET
language_1,"[0, 1]",990
language_2,"[1, 1]",990
language_3,"[0, 1]",990
language_4,"[1, 1]",990
language_5,"[1, 1]",990
language_6,"[1, 1]",990
language_7,"[1, 1]",990
language_8,"[1, 1]",990
language_9,"[1, 1]",990
language_10,"[1, 1]",990
language_11,"[1, 1]",990
language_12,"[1, 1]",990
language_13,"[1, 0]",990
language_14,"[1, 1]",990
language_15,"[1, 1]",990
language_16,"[1, 1]",990
language_17,"[1, 1]",990
language_18,"[1, 1]",990
language_20,"[1, 1]",990
language_21,"[1, 1]",990
language_22,"[1, 1]",990
language_23,"[1, 1]",990
language_24,"[1, 1]",990
language_25,"[1, 1]",990
language_26,"[1, 1]",990
language_27,"[1, 1]",990
language_29,"[1, 1]",990
language_30,"[1, 1]",990
language_31,"[1, 1]",990
language_32,"[1, 1]",990
language_33,"[1, 1]",990
language_35,"[1, 1]",990
language_36,"[1, 1]",990
language_38,"[1, 1]",990
language_39,"[1, 1]",990
language_40,"[1, 1]",990
language_41,"[1, 1]",990
language_42,"[1, 1]",990
language_43,"[1, 1]",990
language_44,"[1, 1]",990
language_45,"[1, 1]",990
language_46,"[1, 1]",990
language_47,"[0, 1]",990
language_48,"[1, 1]",990
language_49,"[1, 1]",990
language_50,"[1, 1]",990
language_51,"[1, 1]",990
language_52,"[1, 1]",990
language_53,"[1, 1]",990
language_54,"[1, 1]",990
language_55,"[1, 1]",990
language_56,"[1, 1]",990
language_57,"[1, 1]",990
language_58,"[1, 1]",990
language_59,"[1, 1]",990
language_60,"[1, 1]",990
language_61,"[1, 1]",990
language_62,"[1, 1]",990
language_63,"[0, 0]",990
language_64,"[1, 1]",990
language_65,"[1, 1]",990
language_66,"[1, 1]",990
language_67,"[1, 1]",990
language_68,"[1, 1]",990
language_70,"[1, 1]",990
language_71,"[1, 1]",990
language_72,"[1, 1]",990
language_73,"[1, 1]",990
language_74,"[1, 1]",990
language_75,"[1, 1]",990
language_76,"[1, 1]",990
language_77,"[1, 1]",990
language_78,"[1, 1]",990
language_79,"[0, 1]",990
language_80,"[1, 1]",990
language_81,"[1, 1]",990
language_82,"[1, 1]",990
language_83,"[1, 1]",990
language_84,"[1, 1]",990
language_85,"[1, 1]",990
language_86,"[1, 1]",990
language_87,"[1, 1]",990
language_88,"[1, 1]",990
language_89,"[1, 1]",990
language_90,"[1, 1]",990
language_91,"[0, 1]",990
language_92,"[1, 1]",990
language_93,"[1, 1]",990
language_94,"[1, 1]",990
language_96,"[0, 1]",990
language_97,"[1, 1]",990
language_98,"[1, 1]",990
language_99,"[1, 1]",990
language_100,"[1, 1]",990
language_101,"[1, 1]",990
language_102,"[1, 1]",990
language_103,"[1, 1]",990
language_104,"[1, 1]",990
language_105,"[1, 1]",990
language_106,"[1, 1]",990
language_107,"[1, 0]",990
language_108,"[1, 1]",990
language_109,"[1, 1]",990
language_110,"[0, 1]",990
language_111,"[1, 1]",990
language_112,"[1, 1]",990
language_113,"[1, 1]",990
language_114,"[0, 1]",990
language_115,"[1, 1]",990
language_116,"[0, 1]",990
language_117,"[1, 1]",990
language_118,"[0, 0]",990
language_119,"[1, 1]",990
language_120,"[1, 1]",990
language_121,"[1, 1]",990
language_122,"[1, 1]",990
language_123,"[0, 1]",990
language_124,"[1, 1]",990
language_125,"[1, 1]",990
language_126,"[1, 1]",990
language_127,"[1, 1]",990
language_129,"[1, 1]",990
language_130,"[1, 1]",990
language_131,"[1, 1]",990
language_132,"[1, 1]",990
language_133,"[1, 1]",990
language_134,"[1, 1]",990
language_136,"[1, 1]",990
language_138,"[1, 0]",990
language_139,"[1, 1]",990
language_140,"[1, 1]",990
language_141,"[1, 1]",990
language_142,"[1, 1]",990
language_143,"[1, 1]",990
language_144,"[0, 1]",990
language_145,"[1, 1]",990
language_146,"[1, 1]",990
language_147,"[1, 1]",990
language_149,"[1, 1]",990
language_150,"[1, 1]",990
language_151,"[1, 1]",990
language_152,"[1, 1]",990
language_153,"[0, 1]",990
language_154,"[1, 1]",990
language_155,"[1, 0]",990
language_156,"[1, 1]",990
language_157,"[1, 1]",990
language_158,"[1, 1]",990
language_159,"[1, 1]",990
language_160,"[1, 1]",990
language_161,"[1, 1]",990
language_162,"[1, 1]",990
language_163,"[1, 1]",990
language_165,"[1, 1]",990
language_166,"[1, 0]",990
language_167,"[1, 1]",990
language_169,"[1, 1]",990
language_170,"[1, 1]",990
language_171,"[1, 1]",990
language_172,"[1, 1]",990
language_173,"[1, 1]",990
language_174,"[1, 1]",990
language_175,"[1, 1]",990
language_176,"[1, 1]",990
language_177,"[1, 1]",990
language_178,"[1, 1]",990
language_179,"[1, 1]",990
language_180,"[1, 1]",990
language_181,"[1, 1]",990
language_182,"[1, 1]",990
language_183,"[1, 1]",990
language_184,"[1, 0]",990
language_185,"[1, 1]",990
language_186,"[1, 1]",990
language_187,"[1, 1]",990
language_188,"[1, 1]",990
language_189,"[1, 1]",990
language_190,"[1, 1]",990
language_191,"[1, 1]",990
language_192,"[1, 1]",990
language_193,"[1, 0]",990
language_194,"[1, 1]",990
language_195,"[1, 1]",990
language_196,"[1, 1]",990
language_197,"[1, 1]",990
language_198,"[1, 1]",990
language_199,"[1, 1]",990
language_200,"[1, 1]",990
language_201,"[1, 1]",990
language_202,"[1, 0]",990
language_203,"[1, 1]",990
language_204,"[1, 1]",990
language_205,"[1, 1]",990
language_206,"[1, 1]",990
language_207,"[1, 1]",990
language_208,"[0, 1]",990
language_209,"[1, 1]",990
language_210,"[1, 1]",990
language_211,"[1, 1]",990
language_212,"[0, 1]",990
language_213,"[1, 1]",990
language_214,"[0, 1]",990
language_215,"[1, 1]",990
language_216,"[1, 1]",990
language_217,"[0, 1]",990
language_218,"[1, 1]",990
language_219,"[1, 1]",990
language_220,"[1, 1]",990
language_221,"[1, 1]",990
language_222,"[1, 1]",990
language_223,"[1, 1]",990
language_224,"[1, 1]",990
language_226,"[1, 1]",990
language_227,"[1, 0]",990
language_228,"[1, 1]",990
language_229,"[1, 1]",990
language_230,"[0, 1]",990
language_231,"[1, 1]",990
language_232,"[1, 1]",990
language_233,"[1, 1]",990
language_235,"[1, 1]",990
language_236,"[1, 1]",990
language_237,"[1, 1]",990
language_238,"[1, 1]",990
language_240,"[0, 1]",990
language_241,"[1, 1]",990
language_242,"[1, 1]",990
language_243,"[1, 1]",990
language_244,"[1, 1]",990
language_245,"[1, 1]",990
language_246,"[1, 1]",990
language_247,"[1, 1]",990
language_248,"[1, 1]",990
language_249,"[1, 1]",990
language_250,"[1, 1]",990
language_251,"[1, 1]",990
language_252,"[0, 1]",990
language_253,"[1, 1]",990
language_254,"[1, 1]",990
language_255,"[1, 1]",990
language_257,"[1, 1]",990
language_258,"[0, 1]",990
language_259,"[1, 1]",990
language_260,"[1, 1]",990
language_261,"[0, 0]",990
language_262,"[1, 1]",990
language_263,"[1, 1]",990
language_264,"[0, 1]",990
language_266,"[1, 1]",990
language_267,"[1, 1]",990
language_268,"[1, 1]",990
language_269,"[1, 1]",990
language_270,"[0, 1]",990
language_271,"[0, 1]",990
language_272,"[1, 0]",990
language_273,"[1, 1]",990
language_274,"[1, 1]",990
language_275,"[1, 1]",990
language_276,"[1, 1]",990
language_277,"[1, 1]",990
language_278,"[1, 1]",990
language_279,"[1, 1]",990
language_280,"[1, 1]",990
language_281,"[1, 1]",990
language_282,"[1, 1]",990
language_283,"[1, 1]",990
language_285,"[1, 1]",990
language_286,"[1, 1]",990
language_287,"[1, 1]",990
language_288,"[1, 1]",990
language_289,"[1, 1]",990
language_291,"[1, 1]",990
language_294,"[1, 1]",990
language_295,"[1, 1]",990
language_296,"[1, 1]",990
language_297,"[1, 1]",990
language_298,"[1, 0]",990
language_299,"[1, 1]",990
language_300,"[1, 1]",990
language_301,"[1, 1]",990
language_302,"[1, 1]",990
language_303,"[1, 1]",990
language_305,"[1, 1]",990
language_306,"[1, 1]",990
language_307,"[1, 1]",990
language_308,"[1, 1]",990
language_309,"[0, 1]",990
language_310,"[1, 1]",990
language_311,"[1, 1]",990
language_312,"[1, 1]",990
language_313,"[1, 0]",990
language_314,"[1, 1]",990
language_315,"[0, 1]",990
language_316,"[1, 1]",990
language_317,"[1, 1]",990
language_318,"[1, 1]",990
language_319,"[1, 1]",990
language_320,"[1, 1]",990
language_321,"[1, 0]",990
language_322,"[1, 0]",990
language_323,"[1, 1]",990
language_324,"[1, 1]",990
language_325,"[1, 1]",990
language_328,"[1, 1]",990
language_329,"[1, 1]",990
language_331,"[1, 1]",990
language_332,"[1, 1]",990
language_333,"[1, 1]",990
language_334,"[1, 1]",990
language_335,"[1, 1]",990
language_337,"[0, 1]",990
language_338,"[1, 1]",990
language_339,"[1, 1]",990
language_340,"[1, 1]",990
language_341,"[1, 1]",990
language_342,"[1, 1]",990
language_343,"[1, 1]",990
language_344,"[0, 1]",990
language_345,"[1, 1]",990
language_346,"[0, 1]",990
language_348,"[1, 1]",990
language_350,"[1, 1]",990
language_351,"[1, 0]",990
language_352,"[1, 1]",990
language_353,"[0, 1]",990
language_354,"[1, 1]",990
language_355,"[1, 1]",990
language_356,"[1, 1]",990
language_357,"[1, 1]",990
language_358,"[1, 1]",990
language_359,"[0, 1]",990
language_360,"[1, 1]",990
language_361,"[1, 1]",990
language_362,"[1, 1]",990
language_363,"[0, 1]",990
language_364,"[0, 1]",990
language_365,"[1, 1]",990
language_366,"[1, 0]",990
language_367,"[1, 1]",990
language_368,"[1, 1]",990
language_370,"[1, 1]",990
language_371,"[1, 1]",990
language_372,"[1, 1]",990
language_373,"[1, 1]",990
language_374,"[1, 0]",990
language_375,"[1, 1]",990
language_376,"[0, 1]",990
language_377,"[1, 1]",990
language_378,"[1, 1]",990
language_379,"[1, 1]",990
language_380,"[1, 1]",990
language_381,"[0, 1]",990
language_382,"[1, 1]",990
language_383,"[1, 1]",990
language_384,"[1, 1]",990
language_385,"[1, 1]",990
language_387,"[1, 1]",990
language_388,"[1, 1]",990
language_389,"[1, 1]",990
language_390,"[1, 1]",990
language_391,"[1, 1]",990
language_392,"[1, 1]",990
language_393,"[1, 1]",990
language_394,"[0, 1]",990
language_395,"[1, 1]",990
language_396,"[1, 0]",990
language_397,"[1, 1]",990
language_398,"[1, 1]",990
language_399,"[1, 0]",990
language_400,"[1, 1]",990
language_401,"[1, 1]",990
language_403,"[1, 1]",990
language_404,"[1, 1]",990
language_405,"[1, 1]",990
language_406,"[1, 1]",990
language_408,"[1, 1]",990
language_409,"[1, 1]",990
language_413,"[1, 1]",990
language_414,"[0, 1]",990
language_415,"[1, 1]",990
language_416,"[1, 1]",990
language_417,"[1, 1]",990
language_418,"[1, 1]",990
language_419,"[0, 1]",990
language_420,"[1, 0]",990
language_421,"[0, 1]",990
language_422,"[1, 1]",990
language_423,"[1, 1]",990
language_424,"[1, 1]",990
language_425,"[1, 1]",990
language_426,"[1, 1]",990
language_427,"[1, 1]",990
language_428,"[1, 0]",990
language_429,"[1, 1]",990
language_430,"[1, 1]",990
language_431,"[1, 1]",990
language_432,"[1, 1]",990
language_433,"[1, 1]",990
language_434,"[0, 1]",990
language_435,"[1, 1]",990
language_436,"[1, 0]",990
language_437,"[1, 1]",990
language_438,"[1, 1]",990
language_439,"[1, 1]",990
language_440,"[1, 1]",990
language_441,"[1, 1]",990
language_442,"[1, 1]",990
language_443,"[1, 1]",990
language_444,"[0, 1]",990
language_445,"[1, 1]",990
language_447,"[1, 1]",990
language_448,"[1, 1]",990
language_449,"[1, 1]",990
language_450,"[1, 1]",990
language_451,"[1, 1]",990
language_452,"[1, 1]",990
language_453,"[1, 1]",990
language_454,"[1, 1]",990
language_455,"[1, 1]",990
language_456,"[0, 1]",990
language_457,"[1, 1]",990
language_458,"[1, 0]",990
language_460,"[1, 1]",990
language_461,"[1, 1]",990
language_462,"[1, 0]",990
language_463,"[1, 1]",990
language_464,"[1, 1]",990
language_465,"[1, 1]",990
language_466,"[1, 1]",990
language_467,"[1, 1]",990
language_468,"[1, 1]",990
language_469,"[1, 1]",990
language_470,"[1, 1]",990
language_471,"[1, 1]",990
language_472,"[1, 1]",990
language_473,"[1, 1]",990
language_474,"[1, 1]",990
language_475,"[0, 1]",990
language_476,"[1, 1]",990
language_477,"[1, 1]",990
language_479,"[1, 1]",990
language_480,"[1, 1]",990
language_481,"[1, 1]",990
language_482,"[1, 1]",990
language_485,"[1, 1]",990
language_486,"[1, 1]",990
language_487,"[1, 1]",990
language_488,"[0, 1]",990
language_489,"[1, 1]",990
language_490,"[1, 1]",990
language_491,"[1, 1]",990
language_492,"[1, 1]",990
language_493,"[0, 1]",990
language_494,"[1, 1]",990
language_495,"[1, 1]",990
language_496,"[1, 1]",990
language_497,"[1, 1]",990
language_498,"[1, 1]",990
language_499,"[1, 1]",990
language_500,"[0, 1]",990
language_501,"[0, 0]",990
language_502,"[0, 1]",990
language_503,"[1, 1]",990
language_505,"[1, 1]",990
language_506,"[0, 1]",990
language_508,"[1, 0]",990
language_509,"[1, 0]",990
language_510,"[1, 1]",990
language_511,"[1, 1]",990
language_513,"[1, 1]",990
language_514,"[1, 1]",990
language_515,"[1, 1]",990
language_516,"[1, 1]",990
language_517,"[1, 1]",990
language_518,"[1, 1]",990
language_519,"[1, 1]",990
language_520,"[1, 1]",990
language_521,"[1, 1]",990
language_522,"[1, 1]",990
language_523,"[1, 1]",990
language_524,"[1, 1]",990
language_525,"[0, 1]",990
language_526,"[1, 1]",990
language_527,"[1, 1]",990
language_528,"[0, 1]",990
language_529,"[1, 1]",990
language_530,"[1, 1]",990
language_531,"[1, 1]",990
language_532,"[1, 0]",990
language_533,"[1, 1]",990
language_535,"[1, 1]",990
language_536,"[1, 1]",990
language_537,"[1, 1]",990
language_538,"[1, 1]",990
language_539,"[0, 1]",990
language_540,"[1, 1]",990
language_541,"[1, 1]",990
language_544,"[1, 1]",990
language_545,"[1, 1]",990
language_547,"[1, 1]",990
language_548,"[1, 1]",990
language_549,"[1, 1]",990
language_550,"[1, 1]",990
language_552,"[1, 0]",990
language_553,"[1, 1]",990
language_554,"[1, 1]",990
language_555,"[1, 1]",990
language_556,"[1, 1]",990
language_557,"[1, 1]",990
language_558,"[1, 1]",990
language_559,"[1, 1]",990
language_560,"[1, 1]",990
language_561,"[1, 1]",990
language_562,"[0, 1]",990
language_564,"[1, 1]",990
language_565,"[1, 1]",990
language_566,"[1, 1]",990
language_567,"[1, 1]",990
language_568,"[1, 1]",990
language_569,"[1, 1]",990
language_570,"[1, 1]",990
language_571,"[1, 1]",990
language_572,"[1, 1]",990
language_573,"[1, 1]",990
language_574,"[1, 1]",990
language_575,"[1, 1]",990
language_577,"[1, 1]",990
language_578,"[1, 1]",990
language_580,"[1, 1]",990
language_581,"[1, 1]",990
language_582,"[1, 1]",990
language_583,"[0, 0]",990
language_584,"[1, 1]",990
language_585,"[1, 1]",990
language_586,"[1, 1]",990
language_587,"[0, 1]",990
language_588,"[1, 1]",990
language_589,"[1, 1]",990
language_590,"[1, 1]",990
language_591,"[1, 1]",990
language_592,"[1, 1]",990
language_593,"[1, 1]",990
language_594,"[1, 0]",990
language_596,"[1, 1]",990
language_597,"[0, 1]",990
language_598,"[1, 1]",990
language_599,"[1, 1]",990
language_600,"[0, 1]",990
language_601,"[0, 1]",990
language_602,"[1, 1]",990
language_603,"[1, 1]",990
language_604,"[1, 1]",990
language_605,"[1, 1]",990
language_606,"[1, 1]",990
language_607,"[1, 1]",990
language_609,"[1, 1]",990
language_611,"[1, 1]",990
language_612,"[1, 1]",990
language_613,"[1, 1]",990
language_614,"[1, 1]",990
language_615,"[1, 1]",990
language_616,"[1, 1]",990
language_617,"[1, 1]",990
language_618,"[1, 1]",990
language_619,"[1, 1]",990
language_620,"[0, 1]",990
language_621,"[1, 1]",990
language_622,"[1, 1]",990
language_623,"[1, 1]",990
language_624,"[1, 1]",990
language_625,"[1, 1]",990
language_626,"[1, 1]",990
language_627,"[0, 1]",990
language_628,"[1, 1]",990
language_629,"[1, 1]",990
language_630,"[1, 0]",990
language_631,"[1, 1]",990
