LANGUAGE,GENDER,SET
language_1,"[1, 1]",775
language_2,"[1, 1]",775
language_3,"[1, 1]",775
language_4,"[1, 1]",775
language_5,"[1, 1]",775
language_6,"[1, 1]",775
language_7,"[1, 1]",775
language_9,"[1, 1]",775
language_10,"[1, 1]",775
language_11,"[1, 1]",775
language_12,"[1, 1]",775
language_13,"[0, 1]",775
language_15,"[1, 1]",775
language_17,"[1, 1]",775
language_18,"[1, 1]",775
language_20,"[1, 0]",775
language_21,"[1, 1]",775
language_22,"[1, 1]",775
language_23,"[1, 1]",775
language_24,"[1, 1]",775
language_25,"[1, 1]",775
language_26,"[1, 1]",775
language_27,"[1, 1]",775
language_28,"[1, 1]",775
language_29,"[1, 1]",775
language_30,"[1, 1]",775
language_31,"[1, 1]",775
language_32,"[1, 1]",775
language_33,"[1, 1]",775
language_34,"[1, 1]",775
language_35,"[1, 0]",775
language_36,"[1, 1]",775
language_37,"[1, 1]",775
language_38,"[1, 1]",775
language_39,"[1, 1]",775
language_40,"[1, 1]",775
language_41,"[0, 1]",775
language_42,"[1, 1]",775
language_43,"[1, 1]",775
language_44,"[1, 1]",775
language_45,"[1, 1]",775
language_46,"[1, 1]",775
language_47,"[1, 1]",775
language_48,"[1, 1]",775
language_49,"[1, 1]",775
language_50,"[1, 1]",775
language_51,"[1, 1]",775
language_52,"[1, 1]",775
language_54,"[0, 1]",775
language_55,"[0, 1]",775
language_56,"[1, 1]",775
language_57,"[1, 1]",775
language_58,"[0, 1]",775
language_59,"[1, 1]",775
language_60,"[1, 1]",775
language_61,"[1, 1]",775
language_62,"[1, 1]",775
language_63,"[1, 1]",775
language_64,"[1, 1]",775
language_65,"[1, 1]",775
language_66,"[1, 1]",775
language_67,"[1, 1]",775
language_68,"[1, 1]",775
language_71,"[1, 1]",775
language_72,"[1, 1]",775
language_73,"[1, 1]",775
language_74,"[1, 1]",775
language_75,"[1, 0]",775
language_76,"[1, 1]",775
language_77,"[1, 1]",775
language_78,"[1, 1]",775
language_79,"[1, 1]",775
language_80,"[1, 1]",775
language_81,"[1, 1]",775
language_82,"[1, 0]",775
language_83,"[1, 1]",775
language_84,"[1, 1]",775
language_85,"[1, 1]",775
language_87,"[1, 1]",775
language_89,"[1, 1]",775
language_90,"[1, 1]",775
language_92,"[1, 1]",775
language_93,"[1, 1]",775
language_94,"[0, 1]",775
language_95,"[1, 1]",775
language_96,"[1, 1]",775
language_97,"[1, 1]",775
language_98,"[1, 1]",775
language_99,"[0, 1]",775
language_100,"[1, 1]",775
language_101,"[1, 1]",775
language_102,"[1, 1]",775
language_103,"[1, 1]",775
language_104,"[1, 1]",775
language_105,"[1, 1]",775
language_107,"[1, 1]",775
language_108,"[0, 1]",775
language_109,"[1, 1]",775
language_110,"[1, 1]",775
language_111,"[1, 1]",775
language_112,"[1, 1]",775
language_113,"[1, 1]",775
language_114,"[1, 1]",775
language_115,"[1, 1]",775
language_116,"[1, 1]",775
language_118,"[1, 1]",775
language_119,"[0, 1]",775
language_120,"[1, 1]",775
language_121,"[0, 1]",775
language_122,"[0, 1]",775
language_123,"[1, 1]",775
language_124,"[1, 0]",775
language_125,"[1, 1]",775
language_126,"[1, 1]",775
language_127,"[1, 1]",775
language_128,"[1, 1]",775
language_130,"[1, 1]",775
language_131,"[1, 0]",775
language_132,"[0, 1]",775
language_133,"[1, 0]",775
language_134,"[1, 1]",775
language_135,"[1, 1]",775
language_136,"[1, 1]",775
language_137,"[0, 1]",775
language_138,"[1, 1]",775
language_139,"[1, 1]",775
language_141,"[1, 1]",775
language_142,"[1, 1]",775
language_143,"[1, 1]",775
language_145,"[1, 1]",775
language_146,"[1, 1]",775
language_147,"[1, 1]",775
language_148,"[1, 1]",775
language_150,"[1, 1]",775
language_151,"[1, 1]",775
language_152,"[0, 1]",775
language_153,"[1, 0]",775
language_154,"[1, 1]",775
language_155,"[1, 1]",775
language_156,"[1, 1]",775
language_157,"[1, 1]",775
language_159,"[1, 0]",775
language_160,"[1, 0]",775
language_161,"[0, 1]",775
language_162,"[1, 1]",775
language_163,"[1, 1]",775
language_164,"[1, 1]",775
language_165,"[1, 1]",775
language_166,"[1, 1]",775
language_167,"[1, 1]",775
language_168,"[1, 1]",775
language_169,"[1, 1]",775
language_170,"[1, 1]",775
language_171,"[1, 1]",775
language_172,"[1, 1]",775
language_173,"[1, 0]",775
language_174,"[1, 1]",775
language_175,"[1, 1]",775
language_176,"[1, 1]",775
language_177,"[1, 1]",775
language_178,"[1, 1]",775
language_179,"[1, 1]",775
language_180,"[1, 1]",775
language_182,"[1, 1]",775
language_183,"[1, 1]",775
language_184,"[1, 1]",775
language_185,"[1, 1]",775
language_186,"[1, 1]",775
language_187,"[1, 1]",775
language_188,"[1, 1]",775
language_189,"[1, 1]",775
language_190,"[1, 0]",775
language_191,"[1, 0]",775
language_192,"[1, 1]",775
language_193,"[1, 1]",775
language_194,"[1, 1]",775
language_195,"[1, 1]",775
language_196,"[0, 1]",775
language_197,"[1, 1]",775
language_198,"[1, 1]",775
language_199,"[1, 1]",775
language_200,"[1, 1]",775
language_201,"[1, 0]",775
language_202,"[1, 1]",775
language_203,"[1, 1]",775
language_204,"[1, 0]",775
language_205,"[1, 1]",775
language_206,"[1, 1]",775
language_207,"[1, 1]",775
language_208,"[1, 1]",775
language_209,"[1, 1]",775
language_212,"[1, 1]",775
language_213,"[1, 1]",775
language_215,"[1, 1]",775
language_216,"[1, 1]",775
language_217,"[1, 1]",775
language_218,"[1, 1]",775
language_219,"[1, 1]",775
language_220,"[0, 0]",775
language_221,"[1, 0]",775
language_222,"[1, 1]",775
language_223,"[0, 1]",775
language_224,"[1, 1]",775
language_226,"[1, 1]",775
language_227,"[1, 1]",775
language_228,"[1, 1]",775
language_229,"[1, 1]",775
language_230,"[1, 1]",775
language_231,"[1, 1]",775
language_232,"[1, 1]",775
language_233,"[0, 1]",775
language_234,"[1, 1]",775
language_236,"[1, 0]",775
language_237,"[1, 1]",775
language_238,"[1, 1]",775
language_240,"[1, 1]",775
language_241,"[1, 1]",775
language_242,"[1, 1]",775
language_244,"[1, 1]",775
language_245,"[1, 1]",775
language_246,"[1, 1]",775
language_247,"[1, 1]",775
language_248,"[1, 1]",775
language_249,"[1, 1]",775
language_250,"[1, 1]",775
language_251,"[1, 1]",775
language_252,"[1, 1]",775
language_253,"[0, 1]",775
language_254,"[1, 1]",775
language_255,"[1, 1]",775
language_257,"[1, 1]",775
language_258,"[1, 1]",775
language_259,"[1, 1]",775
language_260,"[1, 1]",775
language_261,"[1, 1]",775
language_262,"[1, 1]",775
language_263,"[1, 1]",775
language_264,"[1, 1]",775
language_265,"[1, 1]",775
language_266,"[1, 1]",775
language_267,"[1, 1]",775
language_268,"[1, 1]",775
language_269,"[1, 1]",775
language_270,"[1, 1]",775
language_271,"[1, 1]",775
language_272,"[1, 1]",775
language_273,"[1, 1]",775
language_274,"[1, 1]",775
language_275,"[1, 1]",775
language_276,"[1, 1]",775
language_277,"[1, 1]",775
language_278,"[1, 1]",775
language_279,"[1, 1]",775
language_280,"[1, 1]",775
language_281,"[1, 1]",775
language_282,"[1, 1]",775
language_283,"[1, 1]",775
language_284,"[1, 1]",775
language_285,"[1, 1]",775
language_287,"[1, 1]",775
language_288,"[1, 1]",775
language_289,"[0, 1]",775
language_290,"[1, 1]",775
language_291,"[1, 1]",775
language_292,"[1, 1]",775
language_293,"[1, 1]",775
language_294,"[1, 1]",775
language_295,"[0, 0]",775
language_296,"[1, 1]",775
language_297,"[1, 1]",775
language_298,"[0, 1]",775
language_300,"[1, 1]",775
language_301,"[1, 1]",775
language_302,"[1, 1]",775
language_303,"[1, 1]",775
language_304,"[0, 1]",775
language_305,"[1, 1]",775
language_306,"[1, 1]",775
language_307,"[1, 1]",775
language_308,"[1, 1]",775
language_309,"[1, 1]",775
language_310,"[0, 1]",775
language_311,"[1, 1]",775
language_312,"[1, 1]",775
language_313,"[1, 1]",775
language_314,"[1, 0]",775
language_315,"[1, 1]",775
language_316,"[1, 1]",775
language_317,"[0, 1]",775
language_318,"[1, 1]",775
language_319,"[1, 1]",775
language_320,"[1, 1]",775
language_321,"[1, 1]",775
language_322,"[1, 1]",775
language_323,"[1, 1]",775
language_324,"[1, 1]",775
language_325,"[1, 1]",775
language_326,"[0, 1]",775
language_327,"[1, 1]",775
language_328,"[1, 1]",775
language_329,"[1, 1]",775
language_330,"[1, 1]",775
language_331,"[0, 0]",775
language_332,"[1, 1]",775
language_333,"[1, 1]",775
language_334,"[0, 1]",775
language_335,"[1, 1]",775
language_336,"[1, 1]",775
language_337,"[1, 1]",775
language_338,"[1, 1]",775
language_339,"[1, 1]",775
language_340,"[0, 1]",775
language_341,"[1, 0]",775
language_342,"[0, 1]",775
language_343,"[1, 1]",775
language_344,"[1, 1]",775
language_345,"[1, 1]",775
language_347,"[1, 1]",775
language_348,"[1, 1]",775
language_349,"[1, 1]",775
language_350,"[1, 1]",775
language_351,"[1, 1]",775
language_352,"[1, 1]",775
language_353,"[1, 1]",775
language_354,"[1, 1]",775
language_355,"[1, 1]",775
