LANGUAGE,GENDER,SET
language_1,"[1, 1]",18
language_2,"[1, 1]",18
language_4,"[0, 1]",18
language_5,"[1, 1]",18
language_6,"[1, 1]",18
language_7,"[1, 1]",18
language_8,"[1, 1]",18
language_9,"[1, 1]",18
language_10,"[1, 1]",18
language_11,"[1, 1]",18
language_12,"[1, 0]",18
language_13,"[1, 1]",18
language_14,"[1, 1]",18
language_15,"[1, 0]",18
language_16,"[1, 1]",18
language_17,"[1, 1]",18
language_18,"[1, 1]",18
language_19,"[1, 1]",18
language_20,"[1, 1]",18
language_21,"[1, 1]",18
language_22,"[1, 1]",18
language_23,"[1, 1]",18
language_24,"[1, 1]",18
language_25,"[0, 1]",18
language_26,"[1, 1]",18
language_28,"[1, 1]",18
language_29,"[1, 1]",18
language_31,"[1, 1]",18
language_32,"[1, 1]",18
language_34,"[1, 1]",18
language_35,"[1, 1]",18
language_36,"[1, 1]",18
language_37,"[0, 1]",18
language_38,"[1, 1]",18
language_39,"[1, 1]",18
language_40,"[1, 1]",18
language_42,"[0, 1]",18
language_43,"[1, 1]",18
language_44,"[1, 0]",18
language_45,"[1, 1]",18
language_46,"[1, 1]",18
language_48,"[1, 0]",18
language_49,"[1, 1]",18
language_50,"[1, 1]",18
language_51,"[1, 0]",18
language_52,"[1, 1]",18
language_53,"[0, 1]",18
language_54,"[0, 1]",18
language_55,"[1, 1]",18
language_56,"[1, 1]",18
language_57,"[1, 1]",18
language_58,"[1, 1]",18
language_60,"[1, 1]",18
language_61,"[1, 1]",18
language_62,"[1, 1]",18
language_63,"[0, 1]",18
language_64,"[1, 1]",18
language_65,"[1, 1]",18
language_66,"[0, 0]",18
language_67,"[1, 1]",18
language_68,"[1, 1]",18
language_69,"[1, 1]",18
language_70,"[1, 1]",18
language_71,"[1, 1]",18
language_72,"[1, 1]",18
language_74,"[1, 1]",18
language_75,"[1, 1]",18
language_77,"[1, 1]",18
language_78,"[1, 0]",18
language_79,"[1, 1]",18
language_80,"[1, 1]",18
language_81,"[1, 1]",18
language_82,"[1, 1]",18
language_83,"[1, 1]",18
language_84,"[1, 1]",18
language_85,"[1, 0]",18
language_86,"[1, 1]",18
language_87,"[0, 1]",18
language_88,"[1, 1]",18
language_89,"[1, 1]",18
language_90,"[1, 1]",18
language_91,"[1, 1]",18
language_92,"[1, 1]",18
language_93,"[1, 1]",18
language_94,"[1, 1]",18
language_95,"[1, 1]",18
language_96,"[1, 1]",18
language_97,"[1, 1]",18
language_98,"[1, 1]",18
language_99,"[1, 1]",18
language_100,"[1, 1]",18
language_101,"[1, 0]",18
language_102,"[1, 1]",18
language_103,"[1, 1]",18
language_104,"[0, 1]",18
language_105,"[1, 1]",18
language_106,"[1, 1]",18
language_107,"[1, 1]",18
language_108,"[1, 1]",18
language_109,"[1, 0]",18
language_110,"[0, 0]",18
language_111,"[1, 1]",18
language_112,"[1, 0]",18
