LANGUAGE,GENDER,SET
language_1,"[1, 1]",801
language_2,"[1, 1]",801
language_3,"[1, 1]",801
language_4,"[1, 1]",801
language_5,"[1, 1]",801
language_6,"[1, 1]",801
language_7,"[1, 1]",801
language_8,"[0, 1]",801
language_9,"[1, 0]",801
language_10,"[1, 1]",801
language_11,"[1, 1]",801
language_12,"[1, 1]",801
language_13,"[1, 1]",801
language_14,"[0, 1]",801
language_15,"[1, 1]",801
language_16,"[0, 1]",801
language_17,"[0, 1]",801
language_18,"[1, 1]",801
language_19,"[1, 1]",801
language_20,"[1, 1]",801
language_21,"[1, 0]",801
language_22,"[1, 1]",801
language_23,"[1, 1]",801
language_25,"[1, 1]",801
language_26,"[1, 1]",801
language_28,"[0, 0]",801
language_29,"[1, 1]",801
language_30,"[1, 0]",801
language_31,"[1, 1]",801
language_32,"[1, 1]",801
language_33,"[1, 1]",801
language_34,"[1, 1]",801
language_35,"[1, 1]",801
language_36,"[1, 1]",801
language_37,"[1, 1]",801
language_38,"[1, 1]",801
language_39,"[0, 1]",801
language_40,"[1, 1]",801
language_41,"[1, 1]",801
language_42,"[1, 1]",801
language_43,"[1, 1]",801
language_45,"[1, 1]",801
language_46,"[1, 1]",801
language_47,"[1, 1]",801
language_48,"[1, 1]",801
language_49,"[1, 1]",801
language_50,"[1, 1]",801
language_51,"[1, 1]",801
language_52,"[1, 1]",801
language_53,"[0, 1]",801
language_54,"[1, 1]",801
language_55,"[0, 1]",801
language_56,"[1, 1]",801
language_57,"[1, 1]",801
language_58,"[1, 1]",801
language_59,"[1, 1]",801
language_60,"[1, 1]",801
language_61,"[1, 1]",801
language_62,"[1, 1]",801
language_63,"[1, 1]",801
language_64,"[1, 1]",801
language_65,"[1, 0]",801
language_67,"[0, 0]",801
language_69,"[1, 0]",801
language_70,"[1, 1]",801
language_71,"[1, 1]",801
language_72,"[1, 1]",801
language_73,"[1, 1]",801
language_74,"[1, 1]",801
language_75,"[1, 1]",801
language_76,"[1, 1]",801
language_77,"[1, 1]",801
language_78,"[1, 1]",801
language_80,"[1, 0]",801
language_81,"[1, 1]",801
language_82,"[1, 1]",801
language_83,"[1, 1]",801
language_84,"[1, 1]",801
language_85,"[1, 0]",801
language_86,"[0, 1]",801
language_87,"[1, 1]",801
language_88,"[1, 1]",801
language_89,"[0, 1]",801
language_90,"[1, 1]",801
language_91,"[1, 1]",801
language_93,"[1, 1]",801
language_94,"[1, 1]",801
language_95,"[1, 1]",801
language_96,"[1, 0]",801
language_97,"[1, 1]",801
language_98,"[1, 1]",801
language_99,"[1, 1]",801
language_100,"[0, 1]",801
language_101,"[1, 1]",801
language_102,"[1, 1]",801
language_104,"[1, 1]",801
language_105,"[1, 1]",801
language_106,"[1, 0]",801
language_107,"[1, 1]",801
language_108,"[1, 1]",801
language_109,"[1, 1]",801
language_110,"[1, 1]",801
language_111,"[1, 1]",801
language_112,"[1, 1]",801
language_113,"[1, 1]",801
language_114,"[1, 1]",801
language_115,"[1, 1]",801
language_116,"[1, 1]",801
language_117,"[1, 1]",801
language_118,"[1, 0]",801
language_119,"[0, 1]",801
language_120,"[1, 1]",801
language_121,"[0, 1]",801
language_122,"[1, 1]",801
language_124,"[1, 1]",801
language_125,"[1, 0]",801
language_126,"[1, 0]",801
language_127,"[1, 1]",801
language_128,"[1, 1]",801
language_129,"[1, 1]",801
language_130,"[1, 0]",801
language_131,"[1, 1]",801
language_132,"[1, 1]",801
language_133,"[1, 1]",801
language_134,"[1, 1]",801
language_135,"[1, 1]",801
language_136,"[1, 1]",801
language_137,"[1, 1]",801
language_138,"[1, 1]",801
language_139,"[1, 1]",801
language_140,"[1, 1]",801
language_141,"[1, 1]",801
language_142,"[1, 1]",801
language_143,"[0, 1]",801
language_144,"[1, 1]",801
language_145,"[1, 1]",801
language_146,"[1, 1]",801
language_147,"[1, 1]",801
language_148,"[1, 1]",801
language_149,"[1, 1]",801
language_150,"[1, 1]",801
language_151,"[1, 1]",801
language_152,"[1, 1]",801
language_153,"[1, 1]",801
language_154,"[1, 1]",801
language_155,"[1, 1]",801
language_157,"[1, 1]",801
language_158,"[1, 1]",801
language_159,"[1, 1]",801
language_163,"[1, 1]",801
language_164,"[1, 1]",801
language_165,"[1, 1]",801
language_166,"[1, 1]",801
language_167,"[1, 1]",801
language_168,"[1, 1]",801
language_169,"[1, 1]",801
language_170,"[1, 1]",801
language_171,"[1, 0]",801
language_172,"[1, 1]",801
language_173,"[1, 1]",801
language_174,"[1, 1]",801
language_175,"[1, 1]",801
language_176,"[1, 1]",801
language_179,"[1, 1]",801
language_180,"[1, 0]",801
language_181,"[1, 0]",801
language_182,"[1, 1]",801
language_184,"[1, 1]",801
language_186,"[1, 1]",801
language_187,"[1, 1]",801
language_188,"[1, 0]",801
language_189,"[1, 1]",801
language_190,"[1, 1]",801
language_191,"[1, 1]",801
language_192,"[1, 1]",801
language_193,"[1, 1]",801
language_194,"[1, 1]",801
language_195,"[1, 1]",801
language_196,"[1, 1]",801
language_197,"[1, 1]",801
language_198,"[1, 1]",801
language_199,"[1, 1]",801
language_200,"[1, 1]",801
language_201,"[0, 1]",801
language_202,"[1, 1]",801
language_203,"[1, 1]",801
language_204,"[1, 1]",801
language_205,"[1, 1]",801
language_206,"[1, 1]",801
language_207,"[1, 1]",801
language_208,"[1, 1]",801
language_210,"[0, 1]",801
language_211,"[1, 1]",801
language_212,"[1, 1]",801
language_213,"[1, 1]",801
language_214,"[1, 1]",801
language_215,"[1, 1]",801
language_216,"[1, 1]",801
language_217,"[1, 1]",801
language_218,"[1, 1]",801
language_219,"[1, 1]",801
language_220,"[1, 1]",801
language_221,"[0, 1]",801
language_222,"[1, 1]",801
language_223,"[1, 1]",801
language_224,"[1, 1]",801
language_225,"[1, 1]",801
language_226,"[0, 1]",801
language_227,"[1, 1]",801
language_228,"[1, 1]",801
language_229,"[1, 1]",801
language_230,"[1, 1]",801
language_231,"[1, 1]",801
language_232,"[1, 1]",801
language_234,"[1, 1]",801
language_235,"[1, 1]",801
language_236,"[1, 1]",801
language_237,"[1, 1]",801
language_238,"[1, 1]",801
language_239,"[1, 1]",801
language_240,"[1, 1]",801
language_241,"[1, 1]",801
language_242,"[1, 1]",801
language_243,"[1, 1]",801
language_244,"[1, 1]",801
language_245,"[1, 1]",801
language_246,"[0, 1]",801
language_247,"[1, 1]",801
language_248,"[1, 1]",801
language_249,"[1, 1]",801
language_250,"[1, 0]",801
language_251,"[1, 1]",801
language_252,"[1, 1]",801
language_253,"[1, 1]",801
language_254,"[1, 1]",801
language_255,"[1, 1]",801
language_256,"[1, 1]",801
language_257,"[1, 1]",801
language_258,"[1, 1]",801
language_259,"[0, 1]",801
language_260,"[1, 1]",801
language_261,"[1, 1]",801
language_262,"[0, 1]",801
language_263,"[1, 1]",801
language_264,"[1, 1]",801
language_265,"[1, 1]",801
language_266,"[1, 1]",801
language_267,"[1, 1]",801
language_268,"[1, 1]",801
language_269,"[1, 1]",801
language_270,"[0, 1]",801
language_271,"[1, 1]",801
language_272,"[1, 1]",801
language_273,"[1, 1]",801
language_276,"[1, 1]",801
language_277,"[1, 1]",801
language_279,"[1, 1]",801
language_280,"[1, 1]",801
language_281,"[1, 1]",801
language_282,"[1, 0]",801
language_283,"[1, 1]",801
language_284,"[0, 1]",801
language_285,"[1, 1]",801
language_286,"[1, 1]",801
language_287,"[1, 1]",801
language_288,"[1, 1]",801
language_289,"[1, 1]",801
language_290,"[1, 1]",801
language_292,"[1, 1]",801
language_293,"[1, 1]",801
language_294,"[1, 1]",801
language_295,"[1, 1]",801
language_296,"[0, 1]",801
language_297,"[1, 1]",801
language_298,"[1, 1]",801
language_299,"[1, 1]",801
language_300,"[1, 1]",801
language_302,"[1, 1]",801
language_303,"[1, 1]",801
language_304,"[1, 1]",801
language_305,"[1, 1]",801
language_306,"[1, 1]",801
language_307,"[1, 1]",801
language_308,"[1, 1]",801
language_309,"[1, 1]",801
language_310,"[1, 0]",801
language_311,"[1, 1]",801
language_312,"[1, 1]",801
language_313,"[1, 1]",801
language_314,"[1, 1]",801
