LANGUAGE,GENDER,SET
language_1,"[1, 1]",333
language_2,"[1, 1]",333
language_3,"[1, 1]",333
language_4,"[1, 1]",333
language_5,"[0, 0]",333
language_6,"[1, 1]",333
language_7,"[1, 1]",333
language_9,"[1, 1]",333
language_10,"[1, 1]",333
language_11,"[1, 1]",333
language_12,"[1, 1]",333
language_14,"[1, 1]",333
language_15,"[0, 1]",333
language_16,"[1, 1]",333
language_17,"[1, 1]",333
language_18,"[1, 1]",333
language_19,"[1, 1]",333
language_20,"[1, 1]",333
language_21,"[0, 1]",333
language_22,"[1, 1]",333
language_24,"[1, 1]",333
language_26,"[0, 1]",333
language_27,"[1, 1]",333
language_28,"[1, 1]",333
language_29,"[1, 1]",333
language_30,"[1, 1]",333
language_31,"[1, 1]",333
language_32,"[1, 1]",333
language_33,"[1, 1]",333
language_34,"[1, 1]",333
language_35,"[1, 1]",333
language_36,"[1, 1]",333
language_37,"[1, 1]",333
language_38,"[1, 1]",333
language_39,"[1, 1]",333
language_40,"[1, 1]",333
language_41,"[1, 1]",333
language_42,"[1, 1]",333
language_43,"[1, 1]",333
language_44,"[0, 1]",333
language_45,"[0, 1]",333
language_46,"[1, 1]",333
language_47,"[1, 1]",333
language_48,"[1, 1]",333
language_49,"[1, 1]",333
language_51,"[1, 1]",333
language_52,"[1, 1]",333
language_53,"[1, 1]",333
language_54,"[1, 1]",333
language_55,"[1, 1]",333
language_56,"[1, 1]",333
language_57,"[1, 1]",333
language_58,"[1, 1]",333
language_59,"[1, 1]",333
language_60,"[1, 1]",333
language_61,"[1, 1]",333
language_62,"[0, 1]",333
language_63,"[1, 1]",333
language_64,"[1, 1]",333
language_65,"[1, 1]",333
language_66,"[1, 1]",333
language_68,"[0, 1]",333
language_69,"[1, 1]",333
language_70,"[1, 1]",333
language_71,"[1, 1]",333
language_72,"[1, 1]",333
language_73,"[1, 1]",333
language_74,"[1, 1]",333
language_75,"[1, 1]",333
language_76,"[1, 1]",333
language_77,"[1, 1]",333
language_79,"[1, 1]",333
language_80,"[1, 1]",333
language_81,"[1, 1]",333
language_82,"[1, 1]",333
language_83,"[1, 1]",333
language_84,"[1, 1]",333
language_85,"[1, 1]",333
language_86,"[1, 1]",333
language_87,"[1, 1]",333
language_88,"[0, 1]",333
language_89,"[1, 1]",333
language_90,"[1, 1]",333
language_91,"[1, 0]",333
language_92,"[1, 1]",333
language_93,"[0, 1]",333
language_94,"[1, 1]",333
language_95,"[1, 1]",333
language_96,"[1, 1]",333
language_97,"[1, 1]",333
language_98,"[0, 1]",333
language_99,"[1, 1]",333
language_100,"[1, 1]",333
language_101,"[1, 1]",333
language_102,"[0, 1]",333
language_103,"[1, 1]",333
language_104,"[1, 1]",333
language_105,"[1, 0]",333
language_106,"[0, 1]",333
language_107,"[1, 1]",333
language_108,"[1, 1]",333
language_109,"[1, 1]",333
language_110,"[0, 0]",333
language_111,"[1, 1]",333
language_113,"[1, 1]",333
language_114,"[1, 1]",333
language_115,"[1, 1]",333
language_116,"[1, 1]",333
language_117,"[0, 1]",333
language_118,"[1, 1]",333
language_119,"[1, 1]",333
language_120,"[1, 1]",333
language_121,"[1, 1]",333
language_122,"[1, 1]",333
language_123,"[1, 1]",333
language_124,"[1, 1]",333
language_125,"[1, 1]",333
language_126,"[1, 1]",333
language_128,"[1, 1]",333
language_129,"[1, 1]",333
language_130,"[1, 1]",333
language_131,"[1, 1]",333
language_132,"[1, 1]",333
language_133,"[1, 1]",333
language_134,"[1, 1]",333
language_135,"[0, 1]",333
language_136,"[0, 1]",333
language_137,"[1, 1]",333
language_138,"[1, 1]",333
language_139,"[1, 1]",333
language_141,"[1, 1]",333
language_142,"[1, 1]",333
language_143,"[1, 1]",333
language_144,"[1, 1]",333
language_145,"[1, 0]",333
language_146,"[1, 1]",333
language_147,"[1, 1]",333
language_148,"[1, 1]",333
language_149,"[1, 1]",333
language_150,"[1, 1]",333
language_151,"[1, 1]",333
language_152,"[1, 1]",333
language_153,"[1, 0]",333
language_154,"[1, 0]",333
language_155,"[1, 1]",333
language_156,"[1, 1]",333
language_157,"[1, 1]",333
language_158,"[1, 1]",333
language_159,"[1, 1]",333
language_160,"[1, 1]",333
language_161,"[1, 1]",333
language_162,"[1, 1]",333
language_163,"[1, 1]",333
language_164,"[1, 1]",333
language_165,"[1, 1]",333
language_166,"[1, 1]",333
language_167,"[1, 1]",333
language_168,"[1, 1]",333
language_169,"[1, 1]",333
language_170,"[1, 1]",333
language_171,"[1, 1]",333
language_172,"[1, 1]",333
language_173,"[1, 1]",333
language_175,"[1, 1]",333
language_176,"[1, 1]",333
language_177,"[1, 1]",333
language_178,"[1, 1]",333
language_179,"[1, 1]",333
language_180,"[1, 1]",333
language_181,"[1, 1]",333
language_182,"[1, 1]",333
language_183,"[1, 1]",333
language_184,"[1, 1]",333
language_186,"[1, 1]",333
language_187,"[1, 1]",333
language_188,"[1, 1]",333
language_189,"[1, 1]",333
language_190,"[1, 1]",333
language_191,"[1, 1]",333
language_192,"[1, 1]",333
language_193,"[1, 1]",333
language_194,"[1, 1]",333
language_195,"[0, 1]",333
language_196,"[1, 1]",333
language_197,"[1, 1]",333
language_198,"[1, 1]",333
language_199,"[1, 1]",333
language_200,"[1, 1]",333
language_201,"[1, 1]",333
language_202,"[1, 1]",333
language_204,"[1, 1]",333
language_205,"[1, 1]",333
language_206,"[1, 1]",333
language_207,"[1, 1]",333
language_208,"[1, 1]",333
language_209,"[1, 1]",333
language_210,"[1, 1]",333
language_211,"[1, 1]",333
language_212,"[1, 1]",333
language_213,"[1, 1]",333
language_215,"[1, 1]",333
language_216,"[1, 1]",333
language_217,"[1, 1]",333
language_218,"[1, 1]",333
language_220,"[0, 1]",333
language_221,"[1, 1]",333
language_222,"[1, 1]",333
language_224,"[1, 1]",333
language_225,"[1, 1]",333
language_227,"[1, 1]",333
language_228,"[1, 1]",333
language_229,"[1, 1]",333
language_230,"[1, 1]",333
language_231,"[1, 0]",333
language_232,"[1, 1]",333
language_233,"[1, 1]",333
language_234,"[1, 1]",333
language_235,"[1, 1]",333
language_236,"[1, 1]",333
language_237,"[0, 1]",333
language_238,"[1, 1]",333
language_239,"[1, 1]",333
language_240,"[1, 1]",333
language_241,"[0, 1]",333
