LANGUAGE,GENDER,SET
language_2,"[1, 1]",961
language_3,"[1, 0]",961
language_5,"[1, 1]",961
language_6,"[1, 1]",961
language_7,"[1, 1]",961
language_8,"[1, 1]",961
language_9,"[1, 0]",961
language_10,"[1, 1]",961
language_11,"[1, 1]",961
language_12,"[1, 1]",961
language_13,"[1, 1]",961
language_14,"[1, 1]",961
language_15,"[1, 1]",961
language_16,"[1, 1]",961
language_17,"[1, 1]",961
language_18,"[1, 0]",961
language_19,"[1, 1]",961
language_20,"[1, 1]",961
language_21,"[1, 1]",961
language_22,"[1, 1]",961
language_23,"[1, 1]",961
language_24,"[1, 1]",961
language_25,"[1, 1]",961
language_26,"[1, 1]",961
language_28,"[1, 0]",961
language_29,"[1, 1]",961
language_30,"[1, 1]",961
language_31,"[1, 1]",961
language_32,"[1, 1]",961
language_34,"[1, 1]",961
language_35,"[1, 1]",961
language_36,"[1, 1]",961
language_37,"[1, 1]",961
language_38,"[1, 1]",961
language_40,"[1, 1]",961
language_41,"[1, 1]",961
language_42,"[1, 1]",961
language_43,"[1, 1]",961
language_44,"[1, 1]",961
language_45,"[1, 1]",961
language_46,"[1, 1]",961
language_47,"[0, 1]",961
language_48,"[1, 1]",961
language_49,"[1, 1]",961
language_50,"[1, 1]",961
language_51,"[0, 1]",961
language_52,"[1, 1]",961
language_53,"[1, 1]",961
language_54,"[1, 1]",961
language_55,"[1, 1]",961
language_56,"[1, 1]",961
language_57,"[1, 1]",961
language_58,"[1, 1]",961
language_59,"[1, 1]",961
language_60,"[1, 1]",961
language_61,"[1, 1]",961
language_62,"[1, 1]",961
language_63,"[1, 0]",961
language_64,"[1, 1]",961
language_65,"[1, 1]",961
language_66,"[1, 1]",961
language_68,"[1, 1]",961
language_69,"[1, 1]",961
language_70,"[1, 1]",961
language_71,"[1, 0]",961
language_72,"[1, 1]",961
language_73,"[0, 1]",961
language_74,"[0, 1]",961
language_75,"[1, 1]",961
language_78,"[1, 1]",961
language_79,"[1, 1]",961
language_80,"[1, 0]",961
language_82,"[1, 1]",961
language_83,"[1, 0]",961
language_84,"[0, 1]",961
language_86,"[1, 1]",961
language_87,"[1, 1]",961
language_88,"[1, 1]",961
language_89,"[1, 1]",961
language_91,"[1, 1]",961
language_92,"[1, 1]",961
language_94,"[1, 1]",961
language_95,"[1, 1]",961
language_96,"[1, 1]",961
language_97,"[1, 1]",961
language_98,"[1, 1]",961
language_99,"[1, 1]",961
language_100,"[1, 0]",961
language_101,"[1, 1]",961
language_102,"[0, 1]",961
language_103,"[1, 1]",961
language_104,"[1, 1]",961
language_105,"[1, 1]",961
language_106,"[1, 1]",961
language_107,"[1, 1]",961
language_108,"[1, 1]",961
language_109,"[1, 1]",961
language_110,"[1, 1]",961
language_111,"[1, 0]",961
language_112,"[1, 1]",961
language_113,"[1, 1]",961
language_114,"[1, 1]",961
language_115,"[1, 1]",961
language_116,"[1, 1]",961
language_117,"[1, 1]",961
language_118,"[1, 1]",961
language_119,"[1, 1]",961
language_120,"[1, 1]",961
language_121,"[1, 1]",961
language_122,"[1, 1]",961
language_123,"[1, 1]",961
language_124,"[1, 1]",961
language_125,"[1, 1]",961
language_126,"[1, 1]",961
language_127,"[1, 1]",961
language_128,"[1, 1]",961
language_129,"[1, 1]",961
language_130,"[1, 1]",961
language_131,"[1, 1]",961
language_133,"[1, 1]",961
language_134,"[1, 1]",961
language_135,"[0, 1]",961
language_136,"[1, 0]",961
language_137,"[1, 1]",961
language_138,"[0, 1]",961
language_139,"[1, 1]",961
language_140,"[1, 1]",961
language_141,"[0, 1]",961
language_142,"[1, 1]",961
language_143,"[1, 1]",961
language_146,"[1, 1]",961
language_147,"[1, 1]",961
language_148,"[1, 1]",961
language_149,"[1, 1]",961
language_150,"[1, 1]",961
language_151,"[0, 1]",961
language_152,"[1, 1]",961
language_153,"[1, 1]",961
language_154,"[1, 1]",961
language_155,"[1, 1]",961
language_156,"[1, 1]",961
language_157,"[0, 1]",961
language_158,"[1, 1]",961
language_159,"[1, 1]",961
language_160,"[1, 1]",961
language_161,"[1, 1]",961
language_162,"[1, 1]",961
language_165,"[1, 1]",961
language_166,"[1, 0]",961
language_168,"[1, 1]",961
language_169,"[1, 1]",961
