LANGUAGE,GENDER,SET
language_1,"[1, 1]",723
language_2,"[1, 1]",723
language_3,"[1, 1]",723
language_4,"[1, 1]",723
language_5,"[1, 1]",723
language_6,"[1, 0]",723
language_8,"[1, 1]",723
language_10,"[1, 1]",723
language_11,"[1, 1]",723
language_12,"[1, 0]",723
language_13,"[1, 1]",723
language_14,"[0, 1]",723
language_15,"[1, 1]",723
language_16,"[1, 1]",723
language_17,"[1, 1]",723
language_18,"[1, 1]",723
language_19,"[0, 0]",723
language_20,"[1, 1]",723
language_22,"[1, 1]",723
language_23,"[1, 1]",723
language_24,"[1, 1]",723
language_25,"[1, 1]",723
language_26,"[1, 1]",723
language_27,"[1, 1]",723
language_28,"[1, 1]",723
language_29,"[1, 0]",723
language_30,"[1, 1]",723
language_31,"[1, 1]",723
language_32,"[1, 1]",723
language_33,"[0, 1]",723
language_34,"[1, 1]",723
language_35,"[1, 1]",723
language_36,"[1, 1]",723
language_37,"[1, 1]",723
language_38,"[1, 1]",723
language_39,"[1, 1]",723
language_40,"[0, 1]",723
language_41,"[1, 1]",723
language_43,"[1, 1]",723
language_44,"[1, 1]",723
language_45,"[0, 1]",723
language_46,"[1, 1]",723
language_47,"[1, 1]",723
language_48,"[1, 1]",723
language_50,"[1, 1]",723
language_51,"[1, 1]",723
language_52,"[1, 0]",723
language_53,"[1, 1]",723
language_54,"[1, 1]",723
language_55,"[1, 1]",723
language_56,"[1, 1]",723
language_57,"[1, 0]",723
language_58,"[1, 1]",723
language_59,"[0, 1]",723
language_60,"[1, 1]",723
language_61,"[1, 1]",723
language_62,"[1, 1]",723
language_63,"[1, 1]",723
language_64,"[1, 1]",723
language_65,"[1, 1]",723
language_66,"[0, 0]",723
language_67,"[1, 1]",723
language_68,"[0, 1]",723
language_69,"[1, 1]",723
language_70,"[1, 1]",723
language_71,"[1, 1]",723
language_72,"[1, 1]",723
language_73,"[1, 1]",723
language_74,"[1, 1]",723
language_75,"[1, 1]",723
language_76,"[1, 0]",723
language_78,"[1, 1]",723
language_79,"[1, 1]",723
language_80,"[1, 1]",723
language_81,"[1, 1]",723
language_82,"[1, 1]",723
language_83,"[1, 1]",723
language_84,"[1, 1]",723
language_85,"[1, 1]",723
language_86,"[1, 1]",723
language_87,"[1, 1]",723
language_88,"[0, 1]",723
language_89,"[1, 1]",723
language_90,"[1, 1]",723
language_91,"[1, 0]",723
language_92,"[1, 1]",723
language_94,"[1, 1]",723
language_95,"[1, 1]",723
language_97,"[1, 1]",723
language_98,"[1, 1]",723
language_100,"[1, 1]",723
language_101,"[1, 1]",723
language_102,"[1, 1]",723
language_103,"[1, 1]",723
language_104,"[1, 1]",723
language_105,"[1, 1]",723
language_106,"[0, 1]",723
language_107,"[1, 1]",723
language_108,"[1, 1]",723
language_109,"[1, 1]",723
language_110,"[0, 1]",723
language_111,"[1, 1]",723
language_112,"[1, 1]",723
language_113,"[1, 1]",723
language_115,"[1, 1]",723
language_116,"[1, 1]",723
language_117,"[1, 1]",723
language_118,"[1, 1]",723
language_119,"[1, 1]",723
language_120,"[1, 1]",723
language_121,"[1, 0]",723
language_122,"[0, 1]",723
language_123,"[1, 1]",723
language_124,"[1, 1]",723
language_125,"[1, 1]",723
language_126,"[1, 1]",723
language_127,"[1, 1]",723
language_128,"[0, 1]",723
language_129,"[1, 1]",723
language_130,"[1, 1]",723
language_131,"[1, 1]",723
language_132,"[1, 1]",723
language_133,"[1, 1]",723
language_134,"[1, 1]",723
language_135,"[1, 1]",723
language_136,"[1, 1]",723
language_137,"[1, 1]",723
language_138,"[1, 0]",723
language_139,"[1, 1]",723
language_140,"[1, 1]",723
language_141,"[1, 0]",723
language_142,"[1, 1]",723
language_143,"[0, 1]",723
language_144,"[1, 1]",723
language_145,"[1, 1]",723
language_146,"[1, 1]",723
language_147,"[1, 1]",723
language_148,"[0, 1]",723
language_149,"[1, 0]",723
language_150,"[1, 1]",723
language_152,"[0, 1]",723
language_155,"[1, 0]",723
language_156,"[1, 1]",723
language_157,"[1, 1]",723
language_158,"[1, 1]",723
language_159,"[1, 1]",723
language_161,"[1, 1]",723
language_162,"[1, 1]",723
language_163,"[1, 1]",723
language_164,"[1, 1]",723
language_165,"[1, 1]",723
language_166,"[1, 1]",723
language_167,"[1, 1]",723
language_168,"[1, 1]",723
language_169,"[0, 1]",723
language_170,"[1, 0]",723
language_171,"[1, 1]",723
language_172,"[1, 1]",723
language_173,"[1, 1]",723
language_174,"[1, 1]",723
language_175,"[1, 1]",723
language_176,"[0, 1]",723
language_177,"[1, 1]",723
language_179,"[1, 1]",723
language_180,"[1, 1]",723
language_181,"[1, 1]",723
language_182,"[1, 1]",723
language_183,"[1, 1]",723
language_184,"[0, 1]",723
language_185,"[1, 1]",723
language_186,"[1, 1]",723
language_187,"[1, 1]",723
language_188,"[1, 1]",723
language_189,"[1, 1]",723
language_190,"[1, 0]",723
language_191,"[1, 1]",723
language_192,"[0, 1]",723
language_193,"[1, 1]",723
language_194,"[1, 1]",723
language_195,"[1, 1]",723
language_196,"[1, 1]",723
language_197,"[1, 0]",723
language_199,"[1, 1]",723
language_200,"[1, 1]",723
language_201,"[1, 1]",723
language_202,"[1, 1]",723
language_203,"[1, 1]",723
language_204,"[1, 1]",723
language_206,"[1, 1]",723
language_207,"[1, 1]",723
language_208,"[1, 1]",723
language_210,"[1, 1]",723
language_211,"[1, 1]",723
language_212,"[1, 1]",723
language_213,"[0, 1]",723
language_216,"[1, 1]",723
language_217,"[1, 1]",723
language_218,"[1, 1]",723
language_219,"[1, 1]",723
language_220,"[1, 0]",723
language_221,"[1, 1]",723
language_222,"[0, 1]",723
language_223,"[1, 1]",723
language_224,"[1, 0]",723
language_225,"[1, 1]",723
language_226,"[1, 1]",723
language_227,"[1, 1]",723
language_229,"[1, 1]",723
language_230,"[1, 1]",723
language_231,"[1, 1]",723
language_233,"[0, 1]",723
language_234,"[1, 0]",723
language_235,"[1, 1]",723
language_237,"[0, 1]",723
language_238,"[0, 1]",723
language_239,"[1, 0]",723
language_240,"[1, 1]",723
language_241,"[1, 1]",723
language_242,"[1, 0]",723
language_243,"[1, 1]",723
language_244,"[0, 1]",723
language_245,"[1, 1]",723
language_246,"[1, 1]",723
language_247,"[1, 1]",723
language_248,"[1, 1]",723
language_249,"[1, 1]",723
language_250,"[1, 1]",723
language_251,"[1, 1]",723
language_252,"[1, 1]",723
language_253,"[1, 1]",723
language_254,"[0, 1]",723
language_255,"[1, 1]",723
language_256,"[1, 1]",723
language_257,"[1, 1]",723
language_258,"[1, 1]",723
language_259,"[1, 1]",723
language_260,"[1, 1]",723
language_261,"[1, 1]",723
language_262,"[1, 1]",723
language_263,"[1, 1]",723
language_264,"[1, 1]",723
language_266,"[1, 1]",723
language_267,"[1, 1]",723
language_268,"[1, 1]",723
language_269,"[0, 1]",723
language_270,"[1, 1]",723
language_271,"[1, 1]",723
language_272,"[1, 1]",723
language_273,"[1, 1]",723
language_274,"[1, 1]",723
language_275,"[1, 1]",723
language_276,"[1, 1]",723
language_277,"[1, 1]",723
language_278,"[1, 1]",723
language_279,"[1, 1]",723
language_280,"[1, 1]",723
language_283,"[0, 1]",723
language_284,"[1, 1]",723
language_285,"[1, 1]",723
language_286,"[1, 1]",723
language_287,"[1, 1]",723
language_288,"[1, 1]",723
language_289,"[1, 1]",723
language_290,"[0, 1]",723
language_291,"[1, 1]",723
language_292,"[1, 1]",723
language_293,"[1, 0]",723
language_294,"[1, 1]",723
language_295,"[1, 1]",723
language_296,"[1, 1]",723
language_297,"[1, 1]",723
language_298,"[1, 1]",723
language_299,"[1, 1]",723
language_300,"[1, 1]",723
language_301,"[1, 1]",723
language_302,"[1, 1]",723
language_303,"[1, 1]",723
language_304,"[1, 1]",723
language_305,"[1, 1]",723
language_306,"[1, 1]",723
language_307,"[1, 1]",723
language_308,"[1, 1]",723
language_309,"[1, 1]",723
language_310,"[1, 1]",723
language_311,"[1, 1]",723
language_312,"[1, 1]",723
language_313,"[0, 1]",723
language_314,"[1, 1]",723
language_315,"[0, 1]",723
language_316,"[1, 1]",723
language_317,"[1, 1]",723
language_318,"[0, 1]",723
language_320,"[0, 1]",723
language_321,"[1, 1]",723
language_322,"[1, 1]",723
language_323,"[1, 1]",723
language_324,"[1, 1]",723
language_325,"[0, 1]",723
language_326,"[1, 1]",723
language_327,"[1, 1]",723
language_328,"[1, 1]",723
language_329,"[1, 1]",723
language_330,"[1, 1]",723
language_331,"[1, 1]",723
language_332,"[1, 1]",723
language_333,"[1, 0]",723
language_334,"[1, 1]",723
language_335,"[0, 1]",723
language_336,"[1, 1]",723
language_337,"[0, 1]",723
language_338,"[1, 1]",723
language_339,"[1, 1]",723
language_340,"[1, 1]",723
language_342,"[1, 1]",723
language_343,"[1, 1]",723
language_344,"[1, 1]",723
language_345,"[1, 1]",723
language_346,"[1, 1]",723
language_347,"[1, 1]",723
language_348,"[1, 1]",723
language_349,"[1, 1]",723
language_351,"[1, 1]",723
language_352,"[0, 0]",723
language_353,"[1, 1]",723
language_354,"[1, 1]",723
language_355,"[1, 1]",723
language_356,"[1, 1]",723
language_357,"[1, 1]",723
language_358,"[1, 1]",723
language_359,"[1, 1]",723
language_360,"[1, 1]",723
language_361,"[1, 1]",723
language_362,"[1, 1]",723
language_363,"[1, 1]",723
language_364,"[1, 1]",723
language_365,"[1, 1]",723
language_366,"[1, 1]",723
language_367,"[1, 1]",723
language_368,"[1, 1]",723
language_369,"[1, 1]",723
language_370,"[1, 1]",723
