LANGUAGE,GENDER,SET
language_1,"[1, 0]",883
language_4,"[1, 1]",883
language_6,"[1, 1]",883
language_7,"[1, 1]",883
language_8,"[1, 1]",883
language_9,"[1, 1]",883
language_10,"[1, 0]",883
language_11,"[0, 1]",883
language_12,"[1, 1]",883
language_13,"[1, 1]",883
language_14,"[1, 1]",883
language_15,"[1, 1]",883
language_16,"[1, 1]",883
language_17,"[1, 1]",883
language_18,"[1, 1]",883
language_19,"[1, 1]",883
language_20,"[1, 0]",883
language_21,"[1, 1]",883
language_22,"[1, 1]",883
language_23,"[1, 1]",883
language_24,"[1, 1]",883
language_25,"[1, 1]",883
language_26,"[0, 1]",883
language_28,"[1, 1]",883
language_29,"[1, 1]",883
language_31,"[1, 1]",883
language_32,"[1, 1]",883
language_34,"[1, 1]",883
language_35,"[1, 1]",883
language_36,"[0, 1]",883
language_37,"[1, 1]",883
language_38,"[1, 1]",883
language_39,"[1, 1]",883
language_40,"[1, 1]",883
language_41,"[1, 1]",883
language_42,"[1, 0]",883
language_43,"[1, 1]",883
language_44,"[1, 1]",883
language_46,"[1, 1]",883
language_47,"[1, 1]",883
language_48,"[1, 1]",883
language_49,"[0, 1]",883
language_50,"[1, 1]",883
language_52,"[0, 0]",883
language_53,"[1, 1]",883
language_54,"[1, 1]",883
language_55,"[1, 1]",883
language_56,"[1, 1]",883
language_57,"[1, 1]",883
language_58,"[1, 1]",883
language_59,"[1, 1]",883
language_61,"[1, 1]",883
language_62,"[1, 1]",883
language_63,"[1, 1]",883
language_64,"[1, 1]",883
language_65,"[0, 0]",883
language_66,"[1, 1]",883
language_67,"[1, 0]",883
language_68,"[1, 1]",883
language_69,"[1, 1]",883
language_70,"[1, 1]",883
language_71,"[1, 1]",883
language_72,"[1, 1]",883
language_73,"[1, 1]",883
language_74,"[1, 1]",883
language_75,"[1, 1]",883
language_76,"[1, 1]",883
language_77,"[1, 1]",883
language_78,"[1, 1]",883
language_79,"[0, 1]",883
language_80,"[1, 1]",883
language_81,"[1, 1]",883
language_82,"[1, 1]",883
language_84,"[1, 1]",883
language_85,"[1, 1]",883
language_86,"[1, 1]",883
language_87,"[1, 1]",883
language_88,"[1, 1]",883
language_89,"[1, 1]",883
language_90,"[1, 1]",883
language_92,"[1, 1]",883
language_93,"[1, 1]",883
language_94,"[1, 1]",883
language_95,"[1, 1]",883
language_96,"[1, 1]",883
language_97,"[1, 1]",883
language_98,"[1, 1]",883
language_99,"[1, 1]",883
language_100,"[1, 1]",883
language_101,"[1, 1]",883
language_103,"[1, 1]",883
language_104,"[1, 1]",883
language_105,"[0, 1]",883
language_106,"[1, 1]",883
language_107,"[1, 1]",883
language_108,"[1, 1]",883
language_109,"[1, 1]",883
language_110,"[1, 1]",883
language_112,"[1, 1]",883
language_113,"[1, 1]",883
language_114,"[1, 0]",883
language_115,"[1, 1]",883
language_116,"[1, 1]",883
language_117,"[1, 1]",883
language_118,"[1, 1]",883
language_119,"[1, 0]",883
language_120,"[1, 1]",883
language_121,"[0, 1]",883
language_122,"[1, 1]",883
language_123,"[0, 1]",883
language_124,"[1, 1]",883
language_125,"[0, 1]",883
language_126,"[1, 0]",883
language_127,"[1, 1]",883
language_128,"[1, 1]",883
language_129,"[1, 1]",883
language_130,"[1, 1]",883
language_131,"[1, 1]",883
language_132,"[0, 1]",883
language_133,"[1, 1]",883
language_134,"[1, 1]",883
language_135,"[1, 0]",883
language_136,"[1, 1]",883
language_137,"[1, 0]",883
language_138,"[1, 1]",883
language_139,"[1, 1]",883
language_140,"[1, 1]",883
language_141,"[1, 1]",883
language_142,"[1, 1]",883
language_143,"[1, 1]",883
language_144,"[1, 1]",883
language_145,"[1, 1]",883
language_146,"[1, 1]",883
language_147,"[1, 1]",883
language_148,"[1, 1]",883
language_149,"[1, 1]",883
language_150,"[1, 1]",883
language_151,"[1, 1]",883
language_152,"[1, 1]",883
language_153,"[1, 1]",883
language_154,"[1, 1]",883
language_155,"[1, 0]",883
language_156,"[1, 1]",883
language_157,"[0, 1]",883
language_158,"[1, 1]",883
