LANGUAGE,GENDER,SET
language_2,"[1, 1]",999
language_3,"[1, 1]",999
language_4,"[1, 1]",999
language_6,"[1, 1]",999
language_7,"[1, 1]",999
language_8,"[0, 1]",999
language_9,"[1, 1]",999
language_10,"[1, 1]",999
language_11,"[1, 1]",999
language_12,"[1, 1]",999
language_13,"[1, 1]",999
language_14,"[1, 1]",999
language_15,"[1, 1]",999
language_17,"[1, 1]",999
language_18,"[1, 1]",999
language_19,"[1, 1]",999
language_20,"[1, 1]",999
language_21,"[1, 1]",999
language_22,"[1, 1]",999
language_23,"[1, 1]",999
language_25,"[1, 1]",999
language_26,"[1, 1]",999
language_27,"[1, 1]",999
language_28,"[1, 1]",999
language_29,"[1, 1]",999
language_30,"[1, 1]",999
language_31,"[1, 1]",999
language_32,"[1, 1]",999
language_33,"[0, 1]",999
language_34,"[1, 1]",999
language_35,"[1, 1]",999
language_36,"[1, 1]",999
language_37,"[1, 1]",999
language_38,"[1, 0]",999
language_39,"[1, 1]",999
language_40,"[1, 1]",999
language_41,"[1, 1]",999
language_42,"[1, 1]",999
language_43,"[1, 1]",999
language_44,"[1, 1]",999
language_45,"[1, 1]",999
language_46,"[1, 1]",999
language_47,"[1, 1]",999
language_48,"[1, 1]",999
language_49,"[1, 1]",999
language_50,"[1, 1]",999
language_52,"[1, 1]",999
language_53,"[1, 1]",999
language_54,"[1, 1]",999
language_55,"[1, 1]",999
language_56,"[1, 1]",999
language_57,"[1, 1]",999
language_58,"[1, 1]",999
language_59,"[1, 0]",999
language_60,"[1, 1]",999
language_61,"[1, 1]",999
language_62,"[1, 1]",999
language_63,"[1, 1]",999
language_64,"[1, 1]",999
language_65,"[1, 1]",999
language_66,"[1, 1]",999
language_67,"[1, 1]",999
language_68,"[1, 0]",999
language_69,"[1, 1]",999
language_71,"[1, 1]",999
language_72,"[1, 1]",999
language_73,"[1, 1]",999
language_74,"[1, 1]",999
language_75,"[1, 1]",999
language_76,"[1, 1]",999
language_77,"[1, 1]",999
language_79,"[1, 1]",999
language_80,"[1, 1]",999
language_81,"[1, 1]",999
language_82,"[0, 1]",999
language_83,"[1, 1]",999
language_84,"[1, 1]",999
language_85,"[1, 1]",999
language_86,"[1, 1]",999
language_87,"[1, 1]",999
language_89,"[1, 1]",999
language_90,"[1, 1]",999
language_92,"[1, 1]",999
language_93,"[0, 1]",999
language_94,"[1, 1]",999
language_95,"[1, 1]",999
language_96,"[1, 1]",999
language_97,"[1, 1]",999
language_98,"[1, 1]",999
language_100,"[1, 1]",999
language_101,"[1, 1]",999
language_103,"[0, 1]",999
language_104,"[0, 1]",999
language_105,"[1, 1]",999
language_106,"[1, 1]",999
language_107,"[1, 1]",999
language_108,"[1, 0]",999
language_109,"[1, 1]",999
language_110,"[1, 1]",999
language_111,"[1, 0]",999
language_112,"[0, 1]",999
language_113,"[1, 1]",999
language_114,"[1, 1]",999
language_115,"[1, 1]",999
language_116,"[1, 1]",999
language_117,"[1, 0]",999
language_118,"[1, 1]",999
language_119,"[1, 1]",999
language_120,"[1, 1]",999
language_121,"[1, 1]",999
language_122,"[1, 1]",999
language_123,"[1, 1]",999
language_124,"[1, 1]",999
language_125,"[1, 1]",999
language_127,"[1, 1]",999
language_128,"[1, 1]",999
language_129,"[1, 1]",999
language_130,"[1, 1]",999
language_131,"[1, 1]",999
language_132,"[1, 1]",999
language_133,"[1, 1]",999
language_134,"[1, 1]",999
language_135,"[1, 1]",999
language_136,"[1, 1]",999
language_137,"[1, 1]",999
language_138,"[1, 1]",999
language_139,"[1, 1]",999
language_140,"[1, 1]",999
language_141,"[1, 1]",999
language_143,"[1, 1]",999
language_144,"[0, 1]",999
language_145,"[1, 1]",999
language_146,"[1, 0]",999
language_148,"[1, 1]",999
language_149,"[0, 1]",999
language_150,"[1, 1]",999
language_151,"[1, 1]",999
language_152,"[1, 1]",999
language_153,"[1, 1]",999
language_154,"[1, 1]",999
language_155,"[0, 1]",999
language_156,"[1, 1]",999
language_157,"[1, 1]",999
language_158,"[1, 1]",999
language_159,"[1, 0]",999
language_160,"[1, 0]",999
language_161,"[1, 1]",999
language_164,"[1, 1]",999
language_165,"[0, 1]",999
language_166,"[1, 1]",999
language_167,"[1, 1]",999
language_168,"[1, 1]",999
language_169,"[1, 0]",999
language_170,"[1, 1]",999
language_171,"[1, 1]",999
language_172,"[1, 1]",999
language_173,"[1, 0]",999
language_174,"[1, 1]",999
language_175,"[1, 1]",999
language_176,"[1, 0]",999
language_177,"[1, 1]",999
language_178,"[0, 1]",999
language_179,"[1, 1]",999
language_180,"[1, 1]",999
language_181,"[1, 1]",999
language_182,"[1, 1]",999
language_183,"[1, 1]",999
language_184,"[1, 1]",999
language_185,"[1, 1]",999
language_186,"[1, 1]",999
language_187,"[1, 1]",999
language_188,"[1, 1]",999
language_189,"[1, 1]",999
language_190,"[1, 1]",999
language_191,"[0, 1]",999
language_192,"[1, 1]",999
language_193,"[1, 1]",999
language_194,"[1, 1]",999
language_195,"[1, 1]",999
language_196,"[1, 1]",999
language_197,"[1, 1]",999
language_198,"[1, 1]",999
language_199,"[0, 1]",999
language_200,"[1, 1]",999
language_202,"[1, 1]",999
language_203,"[1, 1]",999
language_204,"[1, 1]",999
language_205,"[1, 1]",999
language_206,"[0, 1]",999
language_207,"[1, 1]",999
language_208,"[1, 0]",999
language_209,"[0, 1]",999
language_210,"[1, 1]",999
language_211,"[0, 1]",999
language_212,"[1, 1]",999
language_214,"[1, 1]",999
language_215,"[1, 1]",999
language_216,"[1, 1]",999
language_218,"[1, 1]",999
language_219,"[1, 1]",999
language_220,"[1, 1]",999
language_221,"[1, 1]",999
language_222,"[1, 1]",999
language_223,"[1, 1]",999
language_224,"[1, 1]",999
language_225,"[1, 1]",999
language_226,"[1, 1]",999
language_228,"[1, 0]",999
language_229,"[0, 1]",999
language_230,"[1, 1]",999
language_232,"[1, 1]",999
language_233,"[1, 1]",999
language_234,"[1, 1]",999
language_235,"[1, 1]",999
language_236,"[1, 1]",999
language_237,"[1, 1]",999
language_239,"[1, 1]",999
language_240,"[1, 1]",999
language_241,"[1, 1]",999
language_242,"[0, 1]",999
language_243,"[0, 1]",999
language_244,"[1, 1]",999
language_245,"[1, 1]",999
language_246,"[1, 1]",999
language_247,"[1, 1]",999
language_248,"[1, 1]",999
language_249,"[1, 1]",999
language_250,"[0, 1]",999
language_251,"[1, 1]",999
language_252,"[1, 1]",999
language_253,"[0, 1]",999
language_254,"[1, 1]",999
language_255,"[1, 1]",999
language_256,"[1, 1]",999
language_257,"[1, 1]",999
language_259,"[1, 1]",999
language_261,"[1, 1]",999
language_263,"[1, 1]",999
language_264,"[1, 1]",999
language_265,"[1, 1]",999
language_266,"[0, 1]",999
language_267,"[1, 1]",999
language_268,"[1, 1]",999
language_270,"[1, 1]",999
language_271,"[0, 1]",999
language_272,"[1, 1]",999
language_273,"[0, 1]",999
language_274,"[1, 1]",999
language_275,"[1, 1]",999
language_276,"[1, 1]",999
language_277,"[0, 1]",999
language_278,"[1, 1]",999
language_279,"[1, 1]",999
language_280,"[1, 1]",999
language_281,"[1, 1]",999
language_282,"[1, 1]",999
language_283,"[1, 1]",999
language_284,"[1, 1]",999
language_285,"[1, 0]",999
language_286,"[1, 1]",999
language_287,"[1, 1]",999
language_288,"[1, 1]",999
language_289,"[0, 1]",999
language_290,"[1, 1]",999
language_291,"[1, 1]",999
language_292,"[1, 1]",999
language_293,"[1, 1]",999
language_294,"[1, 1]",999
language_295,"[1, 1]",999
language_296,"[1, 1]",999
language_297,"[1, 1]",999
language_298,"[1, 1]",999
language_299,"[1, 1]",999
language_300,"[0, 1]",999
language_301,"[1, 1]",999
language_302,"[1, 1]",999
language_303,"[0, 1]",999
language_304,"[1, 0]",999
language_305,"[1, 1]",999
language_306,"[1, 1]",999
language_307,"[1, 1]",999
language_308,"[1, 1]",999
language_311,"[1, 1]",999
language_312,"[0, 1]",999
language_313,"[0, 0]",999
language_314,"[1, 1]",999
language_315,"[1, 1]",999
language_316,"[1, 1]",999
language_317,"[1, 1]",999
language_318,"[1, 1]",999
language_319,"[1, 1]",999
language_320,"[1, 1]",999
language_321,"[1, 1]",999
language_322,"[1, 1]",999
language_323,"[1, 0]",999
language_324,"[1, 1]",999
language_325,"[1, 1]",999
language_326,"[1, 1]",999
language_327,"[1, 1]",999
language_328,"[1, 1]",999
language_329,"[1, 1]",999
language_331,"[1, 1]",999
language_332,"[1, 1]",999
language_333,"[1, 1]",999
language_334,"[1, 1]",999
language_335,"[1, 1]",999
language_336,"[1, 1]",999
language_337,"[1, 1]",999
language_338,"[1, 1]",999
language_339,"[1, 1]",999
language_340,"[1, 1]",999
language_342,"[0, 0]",999
language_343,"[1, 1]",999
language_344,"[1, 1]",999
language_346,"[1, 1]",999
language_347,"[1, 1]",999
language_348,"[1, 1]",999
language_349,"[1, 1]",999
language_350,"[1, 1]",999
language_351,"[1, 1]",999
language_352,"[1, 1]",999
language_353,"[1, 1]",999
language_354,"[0, 1]",999
language_355,"[1, 1]",999
language_356,"[1, 1]",999
language_357,"[1, 1]",999
language_358,"[1, 1]",999
language_359,"[1, 1]",999
language_360,"[0, 1]",999
language_361,"[1, 1]",999
language_362,"[1, 1]",999
language_363,"[1, 1]",999
language_364,"[1, 1]",999
language_365,"[1, 1]",999
language_366,"[1, 1]",999
language_368,"[1, 0]",999
language_369,"[1, 1]",999
language_370,"[1, 1]",999
language_371,"[1, 1]",999
language_372,"[1, 1]",999
language_373,"[1, 1]",999
language_374,"[1, 1]",999
language_375,"[1, 1]",999
language_377,"[1, 0]",999
language_378,"[0, 1]",999
language_379,"[1, 1]",999
language_380,"[1, 1]",999
language_381,"[1, 1]",999
language_382,"[0, 1]",999
language_383,"[1, 1]",999
language_384,"[1, 1]",999
language_385,"[1, 1]",999
language_387,"[1, 1]",999
language_388,"[1, 0]",999
language_389,"[1, 1]",999
language_390,"[1, 1]",999
language_391,"[1, 1]",999
language_393,"[1, 1]",999
language_394,"[0, 1]",999
language_395,"[1, 1]",999
language_396,"[1, 0]",999
language_397,"[1, 1]",999
language_398,"[1, 1]",999
language_399,"[1, 1]",999
language_400,"[1, 1]",999
language_401,"[1, 1]",999
language_402,"[1, 1]",999
language_403,"[1, 1]",999
language_404,"[0, 1]",999
language_405,"[1, 1]",999
language_406,"[1, 1]",999
language_407,"[0, 1]",999
language_408,"[1, 1]",999
language_409,"[1, 1]",999
language_410,"[1, 1]",999
language_411,"[1, 1]",999
language_412,"[0, 1]",999
language_413,"[1, 1]",999
language_414,"[1, 1]",999
language_415,"[1, 1]",999
language_416,"[1, 1]",999
language_417,"[1, 1]",999
language_418,"[1, 1]",999
language_419,"[1, 1]",999
language_420,"[1, 1]",999
language_421,"[1, 1]",999
language_422,"[0, 1]",999
language_423,"[1, 1]",999
language_424,"[1, 0]",999
language_425,"[1, 1]",999
language_426,"[0, 1]",999
language_427,"[1, 1]",999
language_429,"[1, 0]",999
language_430,"[0, 1]",999
language_431,"[1, 1]",999
language_432,"[0, 0]",999
language_433,"[0, 1]",999
language_434,"[1, 1]",999
language_435,"[0, 1]",999
language_439,"[1, 1]",999
language_440,"[1, 1]",999
language_442,"[1, 1]",999
language_443,"[1, 1]",999
language_444,"[1, 1]",999
language_445,"[1, 1]",999
language_446,"[1, 1]",999
language_447,"[1, 1]",999
language_448,"[1, 1]",999
language_449,"[1, 1]",999
language_450,"[1, 1]",999
language_451,"[1, 1]",999
language_452,"[1, 1]",999
language_453,"[1, 1]",999
language_454,"[1, 1]",999
language_455,"[0, 1]",999
language_456,"[0, 1]",999
language_457,"[1, 1]",999
language_458,"[1, 1]",999
language_459,"[0, 1]",999
language_461,"[1, 1]",999
language_462,"[1, 1]",999
language_463,"[1, 1]",999
language_464,"[1, 1]",999
language_465,"[1, 1]",999
language_466,"[1, 0]",999
language_467,"[1, 1]",999
language_468,"[1, 1]",999
language_469,"[0, 1]",999
language_470,"[0, 1]",999
language_471,"[1, 1]",999
language_472,"[1, 1]",999
language_473,"[0, 1]",999
language_475,"[1, 1]",999
language_476,"[1, 1]",999
language_477,"[1, 1]",999
language_478,"[1, 1]",999
language_480,"[1, 1]",999
language_481,"[0, 1]",999
language_483,"[1, 1]",999
language_484,"[1, 1]",999
language_485,"[1, 1]",999
language_486,"[1, 1]",999
language_487,"[0, 1]",999
language_488,"[1, 1]",999
language_489,"[1, 1]",999
language_490,"[1, 1]",999
language_491,"[1, 1]",999
language_492,"[0, 1]",999
language_494,"[1, 1]",999
language_495,"[1, 0]",999
language_496,"[1, 1]",999
language_497,"[1, 0]",999
language_498,"[1, 1]",999
language_499,"[0, 1]",999
language_500,"[0, 1]",999
