LANGUAGE,GENDER,SET
language_2,"[1, 0]",715
language_3,"[1, 1]",715
language_4,"[1, 1]",715
language_6,"[0, 1]",715
language_7,"[1, 1]",715
language_8,"[1, 1]",715
language_9,"[1, 1]",715
language_10,"[1, 0]",715
language_11,"[1, 1]",715
language_12,"[1, 1]",715
language_13,"[1, 1]",715
language_14,"[1, 1]",715
language_16,"[1, 1]",715
language_18,"[1, 1]",715
language_19,"[1, 1]",715
language_20,"[1, 1]",715
language_21,"[1, 1]",715
language_22,"[1, 1]",715
language_23,"[1, 1]",715
language_24,"[1, 1]",715
language_25,"[1, 1]",715
language_26,"[1, 1]",715
language_27,"[1, 1]",715
language_28,"[1, 1]",715
language_29,"[1, 1]",715
language_30,"[1, 1]",715
language_31,"[0, 1]",715
language_32,"[1, 1]",715
language_33,"[1, 1]",715
language_34,"[1, 1]",715
language_35,"[1, 1]",715
language_36,"[0, 1]",715
language_37,"[1, 1]",715
language_38,"[1, 1]",715
language_39,"[1, 1]",715
language_40,"[1, 1]",715
language_41,"[1, 1]",715
language_42,"[1, 1]",715
language_43,"[1, 1]",715
language_44,"[1, 1]",715
language_45,"[1, 0]",715
language_47,"[1, 1]",715
language_48,"[1, 1]",715
language_49,"[1, 1]",715
language_50,"[1, 1]",715
language_51,"[1, 1]",715
language_52,"[1, 1]",715
language_53,"[0, 1]",715
language_54,"[1, 1]",715
language_55,"[1, 1]",715
language_56,"[1, 0]",715
language_57,"[1, 1]",715
language_58,"[1, 1]",715
language_59,"[1, 1]",715
language_60,"[1, 1]",715
language_61,"[1, 1]",715
language_62,"[1, 1]",715
language_63,"[1, 1]",715
language_64,"[1, 1]",715
language_65,"[1, 1]",715
language_66,"[1, 1]",715
language_67,"[1, 1]",715
language_68,"[1, 1]",715
language_69,"[1, 1]",715
language_70,"[1, 1]",715
language_71,"[1, 1]",715
language_72,"[1, 1]",715
language_73,"[1, 1]",715
language_74,"[1, 1]",715
language_75,"[1, 1]",715
language_76,"[1, 1]",715
language_77,"[1, 0]",715
language_78,"[1, 1]",715
language_79,"[1, 1]",715
language_80,"[1, 0]",715
language_81,"[1, 1]",715
language_82,"[1, 1]",715
language_83,"[1, 1]",715
language_84,"[1, 1]",715
language_85,"[1, 1]",715
language_86,"[1, 1]",715
language_87,"[1, 1]",715
language_88,"[1, 1]",715
language_89,"[1, 1]",715
language_90,"[1, 1]",715
language_91,"[1, 1]",715
language_92,"[1, 1]",715
language_93,"[1, 1]",715
language_94,"[1, 1]",715
language_95,"[1, 0]",715
language_96,"[0, 1]",715
language_97,"[1, 1]",715
language_99,"[1, 1]",715
language_100,"[1, 1]",715
language_101,"[1, 1]",715
language_102,"[1, 1]",715
language_103,"[1, 1]",715
language_104,"[1, 1]",715
language_105,"[1, 1]",715
language_106,"[1, 1]",715
language_107,"[1, 1]",715
