LANGUAGE,GENDER,SET
language_1,"[1, 1]",267
language_2,"[1, 1]",267
language_3,"[1, 1]",267
language_4,"[1, 1]",267
language_5,"[1, 0]",267
language_6,"[1, 1]",267
language_7,"[1, 1]",267
language_8,"[1, 1]",267
language_9,"[0, 1]",267
language_10,"[1, 1]",267
language_11,"[1, 1]",267
language_12,"[1, 1]",267
language_13,"[1, 1]",267
language_15,"[1, 1]",267
language_16,"[1, 1]",267
language_17,"[1, 1]",267
language_18,"[1, 1]",267
language_20,"[1, 1]",267
language_21,"[1, 1]",267
language_22,"[1, 1]",267
language_23,"[1, 1]",267
language_24,"[1, 0]",267
language_25,"[1, 1]",267
language_26,"[1, 1]",267
language_27,"[1, 1]",267
language_29,"[0, 1]",267
language_30,"[1, 1]",267
language_31,"[1, 1]",267
language_32,"[1, 1]",267
language_33,"[0, 1]",267
language_34,"[1, 1]",267
language_35,"[1, 1]",267
language_36,"[1, 1]",267
language_37,"[1, 1]",267
language_38,"[1, 1]",267
language_39,"[1, 0]",267
language_41,"[1, 1]",267
language_42,"[1, 1]",267
language_43,"[1, 1]",267
language_44,"[1, 1]",267
language_45,"[1, 1]",267
language_46,"[1, 1]",267
language_47,"[1, 0]",267
language_48,"[1, 1]",267
language_49,"[1, 1]",267
language_50,"[0, 1]",267
language_51,"[1, 0]",267
language_52,"[0, 1]",267
language_53,"[1, 1]",267
language_54,"[1, 1]",267
language_55,"[1, 1]",267
language_56,"[1, 1]",267
language_57,"[0, 1]",267
language_58,"[1, 1]",267
language_59,"[1, 1]",267
language_60,"[1, 1]",267
language_62,"[1, 1]",267
language_64,"[1, 1]",267
language_65,"[1, 1]",267
language_66,"[1, 1]",267
language_67,"[0, 1]",267
language_68,"[1, 0]",267
language_69,"[0, 1]",267
language_71,"[0, 1]",267
language_72,"[1, 1]",267
language_73,"[1, 1]",267
language_74,"[1, 1]",267
language_75,"[1, 1]",267
language_76,"[1, 1]",267
language_77,"[1, 1]",267
language_79,"[1, 0]",267
language_80,"[1, 1]",267
language_81,"[1, 1]",267
language_82,"[1, 1]",267
language_83,"[1, 1]",267
language_84,"[1, 1]",267
language_85,"[1, 1]",267
language_86,"[1, 1]",267
language_87,"[1, 1]",267
language_88,"[1, 1]",267
language_89,"[1, 1]",267
language_90,"[1, 1]",267
language_91,"[1, 1]",267
language_92,"[1, 1]",267
language_93,"[0, 1]",267
language_94,"[1, 1]",267
language_95,"[1, 1]",267
language_96,"[1, 1]",267
language_97,"[0, 1]",267
language_98,"[1, 1]",267
language_99,"[1, 1]",267
language_100,"[1, 1]",267
language_101,"[1, 1]",267
language_102,"[1, 1]",267
language_104,"[1, 1]",267
language_105,"[1, 1]",267
language_106,"[1, 0]",267
language_107,"[1, 1]",267
language_108,"[1, 1]",267
language_109,"[1, 1]",267
language_110,"[1, 1]",267
language_111,"[1, 1]",267
language_112,"[0, 1]",267
language_113,"[1, 1]",267
language_114,"[0, 1]",267
language_115,"[1, 1]",267
language_116,"[1, 1]",267
language_117,"[1, 1]",267
language_118,"[1, 1]",267
language_119,"[1, 1]",267
language_120,"[1, 1]",267
language_121,"[1, 1]",267
language_122,"[1, 1]",267
language_123,"[1, 1]",267
language_124,"[0, 1]",267
language_125,"[1, 1]",267
language_126,"[1, 1]",267
language_127,"[1, 1]",267
language_128,"[1, 1]",267
language_129,"[1, 1]",267
language_132,"[1, 1]",267
language_133,"[1, 1]",267
language_135,"[1, 1]",267
language_136,"[0, 1]",267
language_137,"[1, 1]",267
language_138,"[1, 1]",267
language_139,"[1, 1]",267
language_140,"[1, 1]",267
language_141,"[1, 1]",267
language_143,"[1, 1]",267
language_144,"[1, 1]",267
language_145,"[1, 1]",267
language_146,"[1, 1]",267
language_147,"[1, 1]",267
language_148,"[1, 1]",267
language_149,"[1, 1]",267
language_150,"[1, 1]",267
language_152,"[1, 1]",267
language_153,"[1, 1]",267
language_154,"[1, 1]",267
language_155,"[1, 1]",267
language_156,"[1, 1]",267
language_157,"[1, 1]",267
language_158,"[1, 1]",267
language_159,"[1, 1]",267
language_160,"[1, 1]",267
language_161,"[1, 1]",267
language_162,"[1, 1]",267
language_164,"[1, 1]",267
language_165,"[1, 1]",267
language_166,"[1, 0]",267
language_167,"[1, 1]",267
language_168,"[1, 1]",267
language_169,"[1, 1]",267
language_171,"[1, 1]",267
language_172,"[0, 1]",267
language_173,"[1, 1]",267
language_174,"[1, 1]",267
language_175,"[1, 1]",267
language_176,"[1, 1]",267
language_177,"[1, 1]",267
language_178,"[1, 1]",267
language_179,"[1, 1]",267
language_180,"[1, 1]",267
language_181,"[1, 1]",267
language_182,"[1, 1]",267
language_183,"[1, 1]",267
language_184,"[1, 1]",267
language_185,"[1, 1]",267
language_186,"[1, 1]",267
language_187,"[1, 1]",267
language_188,"[0, 1]",267
language_189,"[1, 1]",267
language_190,"[1, 1]",267
language_191,"[1, 1]",267
language_192,"[1, 1]",267
language_193,"[1, 1]",267
language_194,"[1, 1]",267
language_197,"[1, 0]",267
language_198,"[1, 1]",267
language_199,"[1, 1]",267
