LANGUAGE,GENDER,SET
language_1,"[1, 1]",295
language_2,"[0, 1]",295
language_4,"[1, 1]",295
language_6,"[1, 1]",295
language_7,"[0, 1]",295
language_9,"[1, 1]",295
language_10,"[1, 1]",295
language_11,"[1, 1]",295
language_12,"[1, 1]",295
language_13,"[1, 1]",295
language_14,"[1, 1]",295
language_15,"[1, 1]",295
language_16,"[1, 1]",295
language_17,"[1, 1]",295
language_19,"[1, 0]",295
language_20,"[1, 1]",295
language_21,"[1, 1]",295
language_22,"[1, 1]",295
language_23,"[1, 1]",295
language_24,"[1, 1]",295
language_25,"[1, 0]",295
language_26,"[1, 1]",295
language_27,"[1, 1]",295
language_28,"[0, 1]",295
language_29,"[1, 1]",295
language_30,"[1, 1]",295
language_31,"[0, 1]",295
language_32,"[1, 1]",295
language_33,"[1, 1]",295
language_34,"[1, 1]",295
language_35,"[1, 1]",295
language_36,"[1, 1]",295
language_37,"[1, 0]",295
language_38,"[1, 1]",295
language_39,"[1, 1]",295
language_40,"[1, 1]",295
language_41,"[1, 1]",295
language_42,"[1, 1]",295
language_43,"[1, 1]",295
language_44,"[1, 1]",295
language_45,"[1, 1]",295
language_46,"[1, 1]",295
language_47,"[1, 0]",295
language_48,"[1, 1]",295
language_49,"[1, 1]",295
language_50,"[1, 1]",295
language_51,"[1, 1]",295
language_52,"[1, 1]",295
language_53,"[1, 1]",295
language_54,"[1, 1]",295
language_55,"[1, 1]",295
language_56,"[1, 1]",295
language_57,"[1, 1]",295
language_58,"[1, 1]",295
language_59,"[1, 1]",295
language_60,"[1, 1]",295
language_61,"[1, 1]",295
language_62,"[1, 1]",295
language_63,"[1, 1]",295
language_64,"[1, 1]",295
language_65,"[1, 1]",295
language_66,"[0, 1]",295
language_67,"[1, 1]",295
language_68,"[1, 1]",295
language_69,"[1, 0]",295
language_70,"[1, 1]",295
language_71,"[1, 1]",295
language_72,"[1, 1]",295
language_73,"[1, 1]",295
language_74,"[1, 1]",295
language_76,"[1, 1]",295
language_77,"[1, 1]",295
language_79,"[1, 1]",295
language_80,"[1, 1]",295
language_81,"[1, 1]",295
language_82,"[1, 1]",295
language_83,"[1, 1]",295
language_84,"[1, 1]",295
language_85,"[1, 1]",295
language_86,"[1, 1]",295
language_87,"[1, 1]",295
language_88,"[1, 0]",295
language_89,"[1, 1]",295
language_90,"[1, 1]",295
language_91,"[1, 0]",295
language_92,"[1, 1]",295
language_93,"[1, 1]",295
language_94,"[1, 1]",295
language_95,"[1, 1]",295
language_96,"[1, 1]",295
language_97,"[0, 1]",295
language_98,"[1, 1]",295
language_99,"[1, 1]",295
language_100,"[1, 1]",295
language_101,"[1, 1]",295
language_103,"[1, 1]",295
language_104,"[1, 1]",295
language_105,"[1, 1]",295
language_108,"[1, 1]",295
language_111,"[1, 1]",295
language_112,"[1, 1]",295
language_113,"[1, 1]",295
language_114,"[1, 1]",295
language_115,"[1, 1]",295
language_116,"[1, 1]",295
language_117,"[1, 1]",295
language_118,"[1, 1]",295
language_119,"[0, 0]",295
language_120,"[1, 1]",295
language_121,"[1, 1]",295
language_122,"[1, 1]",295
language_123,"[1, 1]",295
language_124,"[1, 0]",295
language_125,"[1, 1]",295
language_126,"[1, 1]",295
language_127,"[1, 1]",295
language_128,"[1, 1]",295
language_129,"[1, 1]",295
language_130,"[0, 1]",295
language_131,"[1, 1]",295
language_132,"[1, 1]",295
language_133,"[1, 1]",295
language_135,"[1, 1]",295
language_136,"[1, 1]",295
language_138,"[1, 1]",295
