LANGUAGE,GENDER,SET
language_1,"[1, 1]",568
language_2,"[1, 1]",568
language_3,"[1, 1]",568
language_4,"[1, 1]",568
language_5,"[1, 1]",568
language_6,"[0, 0]",568
language_7,"[1, 1]",568
language_8,"[0, 1]",568
language_9,"[1, 1]",568
language_10,"[1, 1]",568
language_11,"[1, 1]",568
language_12,"[1, 1]",568
language_13,"[1, 1]",568
language_14,"[1, 1]",568
language_15,"[1, 1]",568
language_16,"[1, 1]",568
language_17,"[1, 1]",568
language_18,"[1, 1]",568
language_19,"[1, 1]",568
language_20,"[1, 1]",568
language_22,"[1, 1]",568
language_23,"[1, 1]",568
language_24,"[0, 1]",568
language_25,"[1, 1]",568
language_26,"[1, 1]",568
language_27,"[0, 1]",568
language_28,"[1, 1]",568
language_29,"[1, 1]",568
language_30,"[1, 1]",568
language_31,"[1, 1]",568
language_32,"[1, 1]",568
language_33,"[1, 1]",568
language_34,"[1, 1]",568
language_35,"[0, 1]",568
language_36,"[1, 1]",568
language_37,"[1, 1]",568
language_38,"[0, 1]",568
language_39,"[1, 1]",568
language_40,"[1, 1]",568
language_43,"[1, 1]",568
language_44,"[1, 1]",568
language_46,"[0, 1]",568
language_47,"[1, 1]",568
language_48,"[1, 1]",568
language_49,"[1, 1]",568
language_50,"[1, 1]",568
language_51,"[1, 1]",568
language_52,"[1, 1]",568
language_53,"[1, 1]",568
language_54,"[1, 1]",568
language_55,"[0, 1]",568
language_56,"[1, 1]",568
language_57,"[1, 1]",568
language_58,"[1, 1]",568
language_59,"[1, 1]",568
language_60,"[0, 1]",568
language_61,"[1, 1]",568
language_62,"[1, 1]",568
language_63,"[1, 1]",568
language_64,"[1, 1]",568
language_65,"[1, 1]",568
language_66,"[1, 1]",568
language_67,"[1, 1]",568
language_69,"[1, 1]",568
language_70,"[1, 1]",568
language_71,"[1, 1]",568
language_72,"[0, 1]",568
language_73,"[1, 1]",568
language_74,"[1, 1]",568
language_76,"[1, 1]",568
language_77,"[0, 1]",568
language_78,"[1, 1]",568
language_79,"[1, 0]",568
language_80,"[1, 1]",568
language_81,"[1, 1]",568
language_82,"[0, 1]",568
language_83,"[1, 1]",568
language_84,"[1, 1]",568
language_85,"[0, 1]",568
language_86,"[0, 1]",568
language_87,"[1, 1]",568
language_88,"[1, 1]",568
language_89,"[1, 1]",568
language_90,"[1, 1]",568
language_91,"[0, 1]",568
language_93,"[1, 1]",568
language_94,"[1, 1]",568
language_95,"[1, 1]",568
language_96,"[1, 1]",568
language_97,"[1, 1]",568
language_98,"[1, 1]",568
language_99,"[1, 1]",568
language_100,"[1, 1]",568
language_101,"[1, 1]",568
language_102,"[1, 1]",568
language_103,"[1, 0]",568
language_104,"[1, 1]",568
language_105,"[1, 1]",568
language_106,"[1, 1]",568
language_108,"[1, 1]",568
language_109,"[1, 1]",568
language_110,"[1, 1]",568
language_111,"[1, 1]",568
language_112,"[1, 1]",568
language_113,"[1, 1]",568
language_116,"[1, 1]",568
language_117,"[1, 1]",568
language_118,"[1, 1]",568
language_119,"[1, 1]",568
language_120,"[1, 0]",568
language_121,"[1, 1]",568
language_122,"[1, 0]",568
language_123,"[1, 1]",568
language_124,"[1, 0]",568
language_125,"[1, 1]",568
language_126,"[0, 1]",568
language_127,"[1, 1]",568
language_128,"[1, 1]",568
language_129,"[1, 1]",568
language_130,"[1, 1]",568
language_131,"[1, 1]",568
language_132,"[1, 1]",568
language_133,"[1, 1]",568
language_134,"[1, 1]",568
language_135,"[1, 1]",568
language_136,"[1, 1]",568
language_137,"[1, 1]",568
language_138,"[1, 1]",568
language_139,"[1, 1]",568
language_140,"[1, 1]",568
language_141,"[1, 1]",568
language_142,"[1, 1]",568
language_143,"[1, 1]",568
language_145,"[1, 1]",568
language_146,"[1, 1]",568
language_147,"[1, 1]",568
language_148,"[1, 1]",568
language_149,"[1, 1]",568
language_150,"[1, 1]",568
language_151,"[0, 0]",568
language_152,"[1, 1]",568
language_153,"[1, 1]",568
language_154,"[1, 1]",568
language_155,"[1, 0]",568
language_156,"[1, 1]",568
language_157,"[1, 1]",568
language_158,"[1, 1]",568
language_159,"[1, 0]",568
language_160,"[1, 1]",568
language_161,"[1, 1]",568
language_163,"[1, 1]",568
