LANGUAGE,GENDER,SET
language_1,"[1, 1]",837
language_2,"[1, 1]",837
language_3,"[1, 1]",837
language_6,"[1, 1]",837
language_7,"[1, 1]",837
language_8,"[1, 1]",837
language_9,"[1, 1]",837
language_10,"[1, 1]",837
language_11,"[1, 1]",837
language_12,"[1, 1]",837
language_14,"[1, 1]",837
language_15,"[1, 1]",837
language_16,"[1, 1]",837
language_17,"[0, 1]",837
language_18,"[1, 1]",837
language_19,"[1, 1]",837
language_20,"[1, 1]",837
language_21,"[1, 1]",837
language_23,"[1, 0]",837
language_24,"[1, 1]",837
language_25,"[1, 1]",837
language_26,"[1, 0]",837
language_27,"[1, 0]",837
language_28,"[1, 1]",837
language_29,"[1, 1]",837
language_30,"[0, 1]",837
language_31,"[1, 1]",837
language_32,"[1, 1]",837
language_33,"[0, 1]",837
language_34,"[1, 1]",837
language_35,"[1, 1]",837
language_36,"[1, 1]",837
language_37,"[1, 0]",837
language_38,"[1, 1]",837
language_39,"[1, 1]",837
language_40,"[1, 1]",837
language_41,"[1, 1]",837
language_42,"[1, 1]",837
language_43,"[1, 1]",837
language_44,"[1, 1]",837
language_45,"[1, 1]",837
language_46,"[0, 0]",837
language_47,"[0, 1]",837
language_48,"[1, 1]",837
language_49,"[1, 0]",837
language_50,"[1, 1]",837
language_51,"[1, 1]",837
language_52,"[1, 1]",837
language_53,"[1, 1]",837
language_54,"[1, 1]",837
language_55,"[1, 1]",837
language_57,"[1, 1]",837
language_58,"[1, 1]",837
language_59,"[1, 1]",837
language_60,"[1, 1]",837
language_61,"[1, 1]",837
language_62,"[0, 1]",837
language_63,"[1, 1]",837
language_64,"[1, 1]",837
language_65,"[1, 1]",837
language_66,"[1, 1]",837
language_67,"[1, 1]",837
language_68,"[1, 1]",837
language_69,"[1, 1]",837
language_70,"[1, 1]",837
language_71,"[1, 1]",837
language_72,"[1, 1]",837
language_74,"[1, 1]",837
language_75,"[1, 1]",837
language_76,"[1, 1]",837
language_77,"[1, 1]",837
language_78,"[1, 1]",837
language_80,"[1, 1]",837
language_81,"[1, 1]",837
language_82,"[1, 1]",837
language_83,"[1, 1]",837
language_84,"[1, 1]",837
language_85,"[1, 1]",837
language_86,"[1, 0]",837
language_87,"[1, 1]",837
language_88,"[0, 1]",837
language_89,"[1, 1]",837
language_90,"[1, 1]",837
language_91,"[0, 1]",837
language_92,"[1, 1]",837
language_93,"[1, 1]",837
language_96,"[1, 1]",837
language_97,"[1, 1]",837
language_98,"[1, 1]",837
language_99,"[1, 1]",837
language_100,"[0, 1]",837
language_101,"[0, 1]",837
language_102,"[1, 1]",837
language_103,"[1, 1]",837
language_104,"[1, 1]",837
language_105,"[1, 1]",837
language_108,"[1, 1]",837
language_109,"[1, 1]",837
language_110,"[1, 1]",837
language_112,"[1, 1]",837
language_113,"[1, 1]",837
language_115,"[0, 1]",837
language_116,"[1, 1]",837
language_118,"[1, 0]",837
language_119,"[1, 1]",837
language_120,"[1, 1]",837
language_121,"[0, 1]",837
language_122,"[1, 1]",837
language_123,"[1, 1]",837
language_124,"[1, 1]",837
language_125,"[1, 1]",837
language_126,"[0, 1]",837
language_127,"[1, 1]",837
language_128,"[1, 1]",837
language_129,"[1, 1]",837
language_130,"[1, 1]",837
language_131,"[1, 1]",837
language_132,"[1, 1]",837
language_133,"[1, 1]",837
language_134,"[1, 1]",837
language_135,"[1, 0]",837
language_136,"[1, 1]",837
language_138,"[1, 1]",837
language_140,"[1, 1]",837
language_141,"[1, 1]",837
language_142,"[1, 1]",837
language_143,"[1, 1]",837
language_144,"[1, 1]",837
language_145,"[1, 1]",837
language_146,"[1, 1]",837
language_147,"[1, 1]",837
language_149,"[1, 1]",837
language_150,"[1, 1]",837
language_151,"[1, 1]",837
language_152,"[1, 1]",837
language_153,"[1, 0]",837
language_155,"[0, 1]",837
language_156,"[1, 1]",837
language_157,"[1, 1]",837
language_158,"[1, 0]",837
language_159,"[0, 1]",837
language_160,"[1, 1]",837
language_161,"[1, 1]",837
language_162,"[1, 1]",837
language_163,"[1, 1]",837
language_164,"[1, 1]",837
language_165,"[1, 1]",837
language_166,"[1, 1]",837
language_167,"[1, 1]",837
language_168,"[1, 1]",837
language_169,"[1, 1]",837
language_170,"[1, 1]",837
language_171,"[1, 1]",837
language_173,"[1, 1]",837
language_174,"[1, 1]",837
language_175,"[1, 1]",837
language_176,"[1, 1]",837
language_177,"[1, 1]",837
language_178,"[1, 1]",837
language_179,"[1, 1]",837
language_180,"[1, 1]",837
language_181,"[0, 1]",837
language_182,"[1, 1]",837
language_183,"[1, 1]",837
language_184,"[1, 1]",837
language_185,"[1, 1]",837
language_186,"[1, 1]",837
language_187,"[1, 1]",837
language_188,"[1, 1]",837
language_189,"[1, 1]",837
language_190,"[1, 1]",837
language_191,"[0, 1]",837
language_192,"[1, 1]",837
language_193,"[1, 1]",837
language_194,"[1, 1]",837
language_195,"[1, 1]",837
language_196,"[1, 1]",837
language_197,"[1, 1]",837
language_198,"[1, 1]",837
language_199,"[1, 0]",837
language_200,"[1, 1]",837
language_202,"[1, 1]",837
language_203,"[1, 1]",837
language_204,"[1, 1]",837
language_205,"[1, 1]",837
language_206,"[0, 1]",837
language_207,"[1, 1]",837
language_208,"[1, 1]",837
language_209,"[0, 1]",837
language_210,"[1, 1]",837
language_211,"[1, 1]",837
language_212,"[1, 1]",837
language_213,"[1, 1]",837
language_214,"[1, 1]",837
language_215,"[1, 1]",837
language_216,"[1, 1]",837
language_218,"[1, 1]",837
language_219,"[1, 1]",837
language_220,"[1, 1]",837
language_221,"[1, 1]",837
language_222,"[1, 1]",837
language_223,"[1, 1]",837
language_224,"[1, 1]",837
language_225,"[1, 1]",837
language_226,"[1, 1]",837
language_227,"[1, 1]",837
language_228,"[1, 1]",837
language_229,"[1, 1]",837
language_230,"[1, 1]",837
language_231,"[1, 1]",837
language_232,"[1, 1]",837
language_233,"[1, 1]",837
language_234,"[1, 1]",837
language_235,"[1, 1]",837
language_236,"[1, 1]",837
language_237,"[1, 1]",837
language_238,"[1, 1]",837
language_239,"[1, 1]",837
language_240,"[1, 1]",837
language_241,"[0, 1]",837
language_242,"[0, 1]",837
language_243,"[1, 1]",837
language_244,"[1, 1]",837
language_245,"[1, 1]",837
language_246,"[0, 0]",837
language_247,"[1, 1]",837
language_248,"[1, 1]",837
language_249,"[1, 1]",837
language_250,"[1, 1]",837
language_251,"[0, 1]",837
language_252,"[1, 1]",837
language_253,"[1, 1]",837
language_254,"[1, 1]",837
language_255,"[1, 1]",837
language_256,"[1, 1]",837
language_257,"[1, 1]",837
language_258,"[0, 0]",837
language_259,"[1, 1]",837
language_260,"[1, 1]",837
language_261,"[1, 1]",837
language_262,"[1, 1]",837
language_263,"[1, 1]",837
language_264,"[1, 1]",837
language_265,"[1, 1]",837
language_266,"[1, 1]",837
language_267,"[1, 1]",837
language_268,"[1, 1]",837
language_269,"[1, 1]",837
language_270,"[1, 1]",837
language_271,"[1, 1]",837
language_272,"[1, 1]",837
language_273,"[1, 1]",837
language_274,"[1, 1]",837
language_275,"[1, 1]",837
language_276,"[1, 1]",837
language_277,"[1, 1]",837
language_280,"[1, 1]",837
language_281,"[1, 1]",837
language_282,"[1, 1]",837
language_283,"[1, 1]",837
language_284,"[1, 1]",837
language_285,"[1, 1]",837
language_286,"[0, 1]",837
language_287,"[1, 1]",837
language_288,"[1, 1]",837
language_289,"[1, 1]",837
language_290,"[0, 1]",837
language_291,"[1, 1]",837
language_293,"[1, 1]",837
language_294,"[1, 1]",837
language_295,"[1, 1]",837
language_296,"[0, 1]",837
language_297,"[1, 1]",837
language_298,"[1, 1]",837
language_299,"[1, 1]",837
language_300,"[0, 1]",837
language_301,"[0, 1]",837
language_302,"[1, 1]",837
language_303,"[1, 1]",837
language_304,"[0, 1]",837
language_305,"[1, 1]",837
language_306,"[1, 1]",837
language_307,"[0, 1]",837
