LANGUAGE,GENDER,SET
language_1,"[1, 1]",675
language_2,"[1, 0]",675
language_3,"[1, 1]",675
language_4,"[1, 1]",675
language_5,"[1, 1]",675
language_6,"[1, 1]",675
language_7,"[1, 1]",675
language_8,"[1, 1]",675
language_9,"[1, 1]",675
language_10,"[1, 0]",675
language_11,"[1, 1]",675
language_12,"[1, 1]",675
language_13,"[1, 0]",675
language_14,"[0, 1]",675
language_16,"[1, 1]",675
language_17,"[1, 1]",675
language_18,"[1, 1]",675
language_19,"[1, 1]",675
language_20,"[1, 0]",675
language_21,"[1, 1]",675
language_22,"[1, 1]",675
language_23,"[1, 0]",675
language_24,"[0, 1]",675
language_25,"[1, 1]",675
language_26,"[1, 1]",675
language_27,"[1, 1]",675
language_28,"[1, 1]",675
language_29,"[1, 1]",675
language_30,"[1, 1]",675
language_31,"[1, 1]",675
language_32,"[1, 1]",675
language_33,"[0, 1]",675
language_34,"[1, 1]",675
language_35,"[1, 0]",675
language_36,"[1, 1]",675
language_37,"[1, 1]",675
language_38,"[1, 1]",675
language_40,"[1, 1]",675
language_41,"[1, 1]",675
language_42,"[1, 1]",675
language_43,"[1, 1]",675
language_44,"[0, 1]",675
language_45,"[1, 1]",675
language_46,"[1, 1]",675
language_47,"[1, 1]",675
language_48,"[0, 1]",675
language_49,"[1, 1]",675
language_50,"[1, 1]",675
language_51,"[1, 1]",675
language_52,"[1, 1]",675
language_53,"[1, 1]",675
language_54,"[1, 1]",675
language_55,"[1, 1]",675
language_56,"[1, 0]",675
language_57,"[1, 1]",675
language_58,"[1, 1]",675
language_59,"[1, 1]",675
language_60,"[1, 1]",675
language_61,"[1, 1]",675
language_62,"[1, 1]",675
language_63,"[0, 1]",675
language_64,"[1, 0]",675
language_65,"[0, 1]",675
language_66,"[1, 1]",675
language_67,"[1, 1]",675
language_69,"[1, 0]",675
language_70,"[1, 1]",675
language_71,"[0, 1]",675
language_72,"[1, 1]",675
language_73,"[1, 1]",675
language_74,"[1, 1]",675
language_75,"[1, 1]",675
language_76,"[1, 1]",675
language_77,"[1, 1]",675
language_78,"[1, 1]",675
language_79,"[1, 1]",675
language_80,"[1, 1]",675
language_81,"[1, 1]",675
language_82,"[1, 1]",675
language_84,"[1, 0]",675
language_85,"[1, 1]",675
language_86,"[0, 0]",675
language_87,"[1, 1]",675
language_88,"[1, 1]",675
language_89,"[1, 1]",675
language_90,"[1, 1]",675
language_91,"[1, 1]",675
language_92,"[1, 1]",675
language_94,"[1, 1]",675
language_95,"[1, 1]",675
language_96,"[1, 1]",675
language_97,"[1, 0]",675
language_98,"[1, 1]",675
language_99,"[1, 1]",675
language_100,"[1, 1]",675
language_101,"[0, 1]",675
language_102,"[1, 1]",675
language_103,"[1, 1]",675
language_104,"[1, 1]",675
language_105,"[1, 1]",675
language_106,"[1, 1]",675
language_107,"[1, 1]",675
language_108,"[0, 1]",675
language_112,"[1, 1]",675
language_113,"[1, 1]",675
language_114,"[1, 1]",675
language_117,"[1, 1]",675
language_118,"[1, 1]",675
