LANGUAGE,GENDER,SET
language_1,"[1, 1]",680
language_2,"[1, 1]",680
language_3,"[1, 1]",680
language_4,"[1, 1]",680
language_5,"[1, 1]",680
language_6,"[1, 1]",680
language_7,"[1, 1]",680
language_8,"[1, 1]",680
language_10,"[1, 1]",680
language_11,"[0, 1]",680
language_12,"[1, 1]",680
language_13,"[1, 1]",680
language_14,"[1, 1]",680
language_15,"[1, 1]",680
language_16,"[1, 1]",680
language_17,"[1, 1]",680
language_18,"[0, 0]",680
language_19,"[1, 1]",680
language_20,"[1, 1]",680
language_21,"[0, 1]",680
language_22,"[1, 0]",680
language_23,"[0, 1]",680
language_25,"[1, 1]",680
language_27,"[1, 1]",680
language_28,"[1, 1]",680
language_29,"[1, 1]",680
language_31,"[1, 1]",680
language_32,"[1, 1]",680
language_33,"[1, 1]",680
language_34,"[0, 1]",680
language_35,"[1, 1]",680
language_36,"[1, 1]",680
language_37,"[1, 1]",680
language_38,"[1, 1]",680
language_39,"[1, 0]",680
language_40,"[0, 1]",680
language_41,"[1, 1]",680
language_42,"[1, 1]",680
language_43,"[1, 1]",680
language_44,"[1, 1]",680
language_45,"[1, 1]",680
language_46,"[1, 1]",680
language_47,"[1, 1]",680
language_48,"[1, 1]",680
language_49,"[1, 1]",680
language_50,"[1, 1]",680
language_51,"[1, 1]",680
language_52,"[1, 0]",680
language_53,"[1, 1]",680
language_54,"[1, 1]",680
language_55,"[1, 1]",680
language_56,"[1, 1]",680
language_57,"[1, 1]",680
language_58,"[1, 1]",680
language_59,"[0, 1]",680
language_60,"[1, 1]",680
language_61,"[1, 1]",680
language_63,"[1, 1]",680
language_64,"[1, 0]",680
language_65,"[1, 1]",680
language_66,"[1, 1]",680
language_67,"[1, 1]",680
language_69,"[0, 1]",680
language_71,"[1, 1]",680
language_72,"[1, 1]",680
language_73,"[1, 1]",680
language_74,"[1, 1]",680
language_76,"[1, 1]",680
language_77,"[1, 1]",680
language_78,"[1, 1]",680
language_79,"[1, 1]",680
language_80,"[1, 1]",680
language_81,"[0, 1]",680
language_82,"[0, 1]",680
language_83,"[1, 1]",680
language_84,"[1, 1]",680
language_85,"[1, 1]",680
language_86,"[1, 1]",680
language_87,"[1, 1]",680
language_88,"[1, 1]",680
language_89,"[1, 1]",680
language_90,"[1, 1]",680
language_91,"[1, 0]",680
language_92,"[0, 1]",680
language_93,"[1, 1]",680
language_94,"[1, 1]",680
language_96,"[1, 1]",680
language_97,"[0, 1]",680
language_98,"[1, 1]",680
language_99,"[1, 1]",680
language_100,"[1, 1]",680
language_101,"[1, 1]",680
language_102,"[1, 1]",680
language_103,"[1, 1]",680
language_104,"[0, 1]",680
language_105,"[1, 1]",680
language_106,"[1, 1]",680
language_107,"[1, 0]",680
language_108,"[1, 1]",680
language_109,"[1, 1]",680
language_110,"[1, 1]",680
language_111,"[1, 1]",680
language_112,"[1, 1]",680
language_113,"[1, 1]",680
language_115,"[1, 1]",680
language_116,"[1, 1]",680
language_118,"[1, 1]",680
language_119,"[1, 1]",680
language_120,"[1, 1]",680
language_121,"[1, 1]",680
language_124,"[1, 1]",680
language_125,"[1, 1]",680
language_126,"[1, 1]",680
language_127,"[1, 1]",680
language_128,"[1, 1]",680
language_129,"[1, 1]",680
language_130,"[1, 1]",680
language_131,"[1, 1]",680
language_132,"[1, 1]",680
language_133,"[1, 1]",680
language_134,"[1, 1]",680
language_137,"[0, 1]",680
language_140,"[1, 1]",680
language_142,"[1, 1]",680
language_143,"[1, 1]",680
language_144,"[1, 1]",680
language_145,"[1, 1]",680
language_146,"[1, 1]",680
language_147,"[1, 1]",680
language_148,"[1, 1]",680
language_149,"[1, 1]",680
language_150,"[1, 1]",680
language_151,"[0, 0]",680
language_152,"[1, 1]",680
language_153,"[1, 1]",680
language_154,"[1, 1]",680
language_155,"[0, 1]",680
language_156,"[1, 0]",680
language_157,"[1, 1]",680
language_158,"[1, 1]",680
language_159,"[1, 1]",680
language_160,"[1, 1]",680
language_163,"[1, 1]",680
language_164,"[0, 1]",680
language_165,"[1, 1]",680
language_166,"[0, 1]",680
language_168,"[1, 1]",680
language_169,"[0, 1]",680
language_171,"[1, 1]",680
language_172,"[1, 1]",680
language_173,"[1, 1]",680
language_174,"[1, 1]",680
language_175,"[1, 1]",680
language_176,"[1, 1]",680
language_177,"[1, 1]",680
language_178,"[1, 1]",680
language_179,"[1, 1]",680
language_181,"[1, 1]",680
language_182,"[1, 0]",680
language_183,"[1, 1]",680
language_184,"[1, 1]",680
language_185,"[1, 1]",680
language_186,"[1, 1]",680
language_187,"[0, 1]",680
language_188,"[1, 1]",680
language_189,"[1, 1]",680
language_190,"[1, 0]",680
language_191,"[0, 1]",680
language_192,"[1, 1]",680
language_194,"[0, 1]",680
language_195,"[1, 1]",680
language_197,"[1, 0]",680
language_198,"[1, 1]",680
language_199,"[1, 1]",680
language_200,"[1, 1]",680
language_201,"[1, 1]",680
language_202,"[1, 1]",680
language_203,"[1, 1]",680
language_204,"[0, 1]",680
language_205,"[1, 1]",680
language_206,"[1, 1]",680
language_207,"[1, 1]",680
language_208,"[1, 1]",680
language_209,"[0, 1]",680
language_211,"[1, 1]",680
language_212,"[0, 1]",680
language_213,"[1, 1]",680
language_214,"[1, 1]",680
language_215,"[1, 0]",680
language_216,"[1, 1]",680
language_217,"[0, 1]",680
language_218,"[1, 1]",680
language_219,"[0, 0]",680
language_221,"[1, 1]",680
language_222,"[1, 1]",680
language_223,"[1, 1]",680
language_224,"[1, 1]",680
language_225,"[1, 1]",680
language_226,"[1, 1]",680
language_227,"[1, 1]",680
language_228,"[1, 1]",680
language_229,"[1, 1]",680
language_230,"[1, 1]",680
language_231,"[1, 1]",680
language_232,"[1, 1]",680
language_233,"[1, 1]",680
language_234,"[1, 1]",680
language_235,"[1, 0]",680
language_236,"[1, 1]",680
language_237,"[1, 1]",680
language_238,"[1, 1]",680
language_239,"[1, 1]",680
language_240,"[1, 1]",680
