LANGUAGE,GENDER,SET
language_1,"[1, 1]",771
language_2,"[1, 1]",771
language_3,"[1, 0]",771
language_4,"[1, 1]",771
language_5,"[0, 1]",771
language_6,"[1, 1]",771
language_7,"[1, 1]",771
language_8,"[1, 1]",771
language_10,"[0, 1]",771
language_11,"[1, 1]",771
language_12,"[1, 0]",771
language_13,"[1, 1]",771
language_14,"[1, 1]",771
language_15,"[1, 1]",771
language_16,"[1, 1]",771
language_17,"[1, 1]",771
language_18,"[1, 1]",771
language_19,"[1, 1]",771
language_21,"[1, 1]",771
language_22,"[1, 0]",771
language_23,"[1, 0]",771
language_25,"[0, 1]",771
language_26,"[0, 0]",771
language_27,"[1, 1]",771
language_28,"[1, 1]",771
language_29,"[1, 1]",771
language_30,"[1, 1]",771
language_31,"[1, 1]",771
language_32,"[1, 1]",771
language_33,"[1, 1]",771
language_34,"[1, 1]",771
language_35,"[1, 1]",771
language_37,"[1, 1]",771
language_38,"[1, 1]",771
language_39,"[1, 0]",771
language_40,"[1, 1]",771
language_41,"[1, 1]",771
language_42,"[1, 1]",771
language_44,"[1, 1]",771
language_45,"[1, 1]",771
language_46,"[1, 1]",771
language_47,"[1, 1]",771
language_48,"[1, 1]",771
language_49,"[1, 1]",771
language_51,"[1, 0]",771
language_52,"[1, 1]",771
language_53,"[1, 1]",771
language_54,"[1, 1]",771
language_55,"[1, 1]",771
language_56,"[1, 1]",771
language_57,"[1, 1]",771
language_58,"[1, 1]",771
language_59,"[1, 1]",771
language_60,"[0, 1]",771
language_61,"[1, 0]",771
language_62,"[1, 1]",771
language_64,"[1, 1]",771
language_65,"[1, 1]",771
language_66,"[1, 1]",771
language_67,"[1, 1]",771
language_68,"[1, 1]",771
language_69,"[1, 1]",771
language_70,"[1, 0]",771
language_71,"[1, 1]",771
language_72,"[1, 1]",771
language_73,"[1, 1]",771
language_74,"[1, 1]",771
language_76,"[1, 1]",771
language_78,"[1, 1]",771
language_79,"[1, 1]",771
language_80,"[1, 1]",771
language_81,"[1, 1]",771
language_82,"[1, 1]",771
language_83,"[1, 1]",771
language_84,"[1, 1]",771
language_85,"[0, 1]",771
language_86,"[1, 1]",771
language_87,"[1, 1]",771
language_88,"[1, 1]",771
language_89,"[1, 0]",771
language_90,"[1, 1]",771
language_92,"[1, 1]",771
language_93,"[1, 1]",771
language_94,"[1, 1]",771
language_95,"[1, 1]",771
language_96,"[1, 1]",771
language_97,"[1, 1]",771
language_98,"[1, 1]",771
language_99,"[1, 1]",771
language_100,"[0, 1]",771
language_101,"[1, 1]",771
language_102,"[1, 1]",771
language_103,"[1, 1]",771
language_104,"[1, 1]",771
language_105,"[1, 1]",771
language_106,"[0, 0]",771
language_107,"[1, 1]",771
language_108,"[1, 0]",771
language_109,"[0, 1]",771
language_110,"[1, 0]",771
language_111,"[1, 1]",771
language_112,"[1, 1]",771
language_113,"[1, 1]",771
language_114,"[1, 1]",771
language_115,"[1, 0]",771
language_116,"[1, 1]",771
language_117,"[1, 1]",771
language_118,"[1, 1]",771
language_119,"[0, 1]",771
language_120,"[1, 1]",771
language_121,"[1, 1]",771
language_122,"[1, 1]",771
language_123,"[1, 1]",771
language_124,"[0, 1]",771
language_125,"[1, 1]",771
language_126,"[1, 1]",771
language_127,"[1, 1]",771
language_128,"[1, 1]",771
language_130,"[1, 1]",771
language_132,"[1, 1]",771
language_133,"[1, 0]",771
language_134,"[1, 1]",771
language_135,"[1, 1]",771
language_136,"[1, 1]",771
language_137,"[1, 0]",771
language_138,"[1, 1]",771
language_139,"[1, 1]",771
language_140,"[1, 1]",771
language_141,"[1, 1]",771
language_142,"[1, 1]",771
language_143,"[1, 1]",771
language_144,"[1, 1]",771
language_145,"[1, 1]",771
language_146,"[1, 1]",771
language_147,"[1, 1]",771
language_148,"[1, 1]",771
language_149,"[0, 1]",771
language_150,"[0, 1]",771
language_151,"[0, 0]",771
language_152,"[1, 1]",771
language_153,"[1, 1]",771
language_154,"[1, 1]",771
language_155,"[1, 1]",771
language_156,"[1, 1]",771
language_157,"[1, 1]",771
language_158,"[1, 0]",771
language_159,"[1, 0]",771
language_160,"[1, 1]",771
language_161,"[1, 1]",771
language_162,"[1, 1]",771
language_163,"[1, 1]",771
language_164,"[1, 1]",771
language_165,"[1, 1]",771
language_166,"[0, 1]",771
language_167,"[1, 1]",771
language_168,"[1, 1]",771
language_170,"[1, 1]",771
language_171,"[1, 1]",771
language_172,"[1, 1]",771
language_173,"[1, 1]",771
language_174,"[1, 1]",771
language_175,"[1, 1]",771
language_176,"[1, 1]",771
language_177,"[1, 1]",771
language_178,"[1, 1]",771
language_179,"[1, 1]",771
language_180,"[1, 1]",771
language_181,"[0, 1]",771
language_182,"[1, 1]",771
language_183,"[0, 0]",771
language_184,"[1, 1]",771
language_185,"[1, 1]",771
language_186,"[1, 1]",771
language_187,"[1, 1]",771
language_188,"[1, 1]",771
language_189,"[1, 1]",771
language_190,"[1, 0]",771
language_191,"[1, 1]",771
language_192,"[1, 1]",771
language_193,"[1, 0]",771
language_194,"[1, 1]",771
language_196,"[1, 1]",771
language_197,"[1, 1]",771
language_198,"[1, 1]",771
language_199,"[1, 1]",771
language_200,"[1, 1]",771
language_201,"[1, 1]",771
language_202,"[1, 1]",771
language_203,"[1, 1]",771
language_204,"[1, 1]",771
language_205,"[1, 1]",771
language_207,"[1, 1]",771
language_208,"[1, 1]",771
language_209,"[1, 1]",771
language_210,"[1, 1]",771
language_211,"[0, 1]",771
language_212,"[1, 1]",771
language_213,"[1, 1]",771
language_214,"[1, 1]",771
language_215,"[0, 0]",771
language_216,"[1, 1]",771
language_217,"[1, 1]",771
language_218,"[1, 1]",771
language_219,"[1, 1]",771
language_220,"[1, 1]",771
language_221,"[1, 1]",771
language_222,"[1, 1]",771
language_223,"[1, 1]",771
language_224,"[0, 1]",771
language_225,"[1, 1]",771
language_226,"[1, 1]",771
language_227,"[1, 1]",771
language_228,"[1, 0]",771
language_229,"[1, 1]",771
language_230,"[1, 1]",771
language_232,"[1, 1]",771
language_233,"[0, 1]",771
language_234,"[1, 1]",771
language_235,"[1, 1]",771
language_236,"[1, 1]",771
language_237,"[1, 1]",771
language_238,"[1, 1]",771
language_239,"[1, 1]",771
language_240,"[1, 1]",771
language_241,"[1, 1]",771
language_243,"[1, 1]",771
language_244,"[1, 1]",771
language_245,"[1, 1]",771
language_246,"[1, 1]",771
language_247,"[0, 1]",771
language_248,"[1, 1]",771
language_249,"[1, 1]",771
language_250,"[1, 1]",771
language_251,"[1, 1]",771
language_252,"[1, 1]",771
language_253,"[1, 1]",771
language_254,"[1, 0]",771
language_255,"[1, 1]",771
language_256,"[1, 1]",771
language_257,"[1, 1]",771
language_258,"[1, 1]",771
language_259,"[1, 1]",771
language_260,"[1, 1]",771
language_261,"[1, 0]",771
language_262,"[1, 1]",771
language_263,"[1, 1]",771
language_264,"[1, 1]",771
language_265,"[1, 1]",771
language_266,"[1, 1]",771
language_267,"[1, 1]",771
language_268,"[0, 1]",771
language_269,"[1, 0]",771
language_270,"[1, 1]",771
language_271,"[1, 1]",771
language_272,"[1, 1]",771
language_273,"[1, 1]",771
language_274,"[1, 1]",771
language_275,"[0, 1]",771
language_276,"[0, 1]",771
language_277,"[0, 1]",771
language_278,"[0, 1]",771
language_280,"[1, 1]",771
language_281,"[1, 1]",771
language_282,"[1, 1]",771
language_283,"[1, 1]",771
language_284,"[1, 1]",771
language_285,"[1, 1]",771
language_287,"[1, 1]",771
language_288,"[1, 1]",771
language_289,"[0, 1]",771
language_290,"[1, 1]",771
language_291,"[1, 1]",771
language_292,"[1, 1]",771
language_293,"[1, 1]",771
language_294,"[1, 1]",771
language_295,"[1, 0]",771
language_296,"[1, 0]",771
language_297,"[1, 1]",771
language_299,"[1, 1]",771
language_300,"[1, 1]",771
language_301,"[1, 1]",771
language_302,"[1, 1]",771
language_303,"[1, 0]",771
language_304,"[1, 1]",771
language_305,"[1, 0]",771
language_306,"[1, 1]",771
language_307,"[1, 1]",771
language_308,"[1, 1]",771
language_309,"[1, 1]",771
language_310,"[1, 0]",771
language_311,"[0, 1]",771
language_312,"[1, 1]",771
language_313,"[1, 1]",771
language_314,"[1, 1]",771
language_315,"[1, 1]",771
language_316,"[1, 0]",771
language_317,"[1, 1]",771
language_318,"[1, 1]",771
language_319,"[1, 1]",771
language_320,"[1, 1]",771
language_321,"[1, 1]",771
language_322,"[1, 1]",771
language_323,"[1, 1]",771
language_324,"[1, 1]",771
language_325,"[1, 1]",771
language_326,"[1, 1]",771
language_327,"[1, 1]",771
language_328,"[0, 1]",771
language_330,"[1, 1]",771
language_331,"[1, 1]",771
language_332,"[1, 1]",771
language_333,"[1, 1]",771
language_335,"[0, 1]",771
language_337,"[1, 1]",771
language_338,"[1, 1]",771
language_339,"[1, 0]",771
language_340,"[1, 1]",771
language_341,"[1, 1]",771
language_342,"[1, 1]",771
language_343,"[1, 1]",771
language_345,"[1, 1]",771
language_346,"[1, 1]",771
language_347,"[1, 1]",771
language_348,"[1, 1]",771
language_349,"[1, 1]",771
language_350,"[1, 1]",771
language_351,"[1, 1]",771
language_352,"[1, 1]",771
language_353,"[1, 1]",771
language_354,"[1, 1]",771
language_355,"[1, 1]",771
language_356,"[1, 1]",771
language_357,"[0, 1]",771
language_358,"[1, 1]",771
language_360,"[1, 1]",771
language_361,"[1, 1]",771
language_362,"[1, 1]",771
language_363,"[1, 0]",771
language_364,"[1, 1]",771
language_365,"[1, 1]",771
language_366,"[1, 1]",771
language_368,"[1, 1]",771
language_369,"[0, 1]",771
language_370,"[1, 1]",771
language_371,"[1, 1]",771
language_372,"[1, 1]",771
language_373,"[1, 1]",771
language_374,"[0, 1]",771
language_375,"[1, 1]",771
language_376,"[1, 1]",771
language_377,"[0, 1]",771
language_378,"[0, 1]",771
language_379,"[1, 1]",771
language_380,"[1, 1]",771
language_381,"[1, 1]",771
language_382,"[1, 1]",771
language_383,"[1, 1]",771
language_385,"[1, 1]",771
language_386,"[1, 1]",771
language_387,"[1, 1]",771
language_388,"[1, 1]",771
language_389,"[1, 1]",771
language_390,"[1, 1]",771
language_392,"[1, 1]",771
language_393,"[1, 1]",771
language_394,"[1, 1]",771
language_395,"[0, 1]",771
language_396,"[1, 1]",771
language_397,"[1, 1]",771
language_398,"[1, 1]",771
language_399,"[1, 1]",771
