LANGUAGE,GENDER,SET
language_1,"[1, 0]",547
language_2,"[1, 0]",547
language_3,"[1, 1]",547
language_4,"[1, 1]",547
language_5,"[1, 1]",547
language_6,"[0, 1]",547
language_7,"[1, 1]",547
language_9,"[0, 1]",547
language_10,"[1, 1]",547
language_11,"[1, 1]",547
language_13,"[1, 1]",547
language_14,"[1, 1]",547
language_15,"[1, 1]",547
language_16,"[1, 1]",547
language_17,"[1, 1]",547
language_18,"[0, 1]",547
language_19,"[1, 1]",547
language_20,"[1, 1]",547
language_21,"[1, 1]",547
language_22,"[0, 1]",547
language_23,"[1, 1]",547
language_24,"[1, 1]",547
language_25,"[1, 1]",547
language_26,"[1, 1]",547
language_27,"[1, 1]",547
language_30,"[1, 1]",547
language_31,"[0, 1]",547
language_32,"[1, 0]",547
language_33,"[1, 1]",547
language_35,"[1, 1]",547
language_36,"[1, 1]",547
language_37,"[0, 1]",547
language_38,"[1, 1]",547
language_39,"[0, 1]",547
language_40,"[1, 1]",547
language_41,"[0, 1]",547
language_42,"[1, 1]",547
language_44,"[1, 1]",547
language_46,"[1, 1]",547
language_47,"[1, 1]",547
language_48,"[1, 1]",547
language_49,"[1, 1]",547
language_50,"[1, 0]",547
language_52,"[1, 1]",547
language_53,"[1, 1]",547
language_55,"[1, 1]",547
language_56,"[0, 1]",547
language_57,"[1, 1]",547
language_58,"[1, 1]",547
language_59,"[1, 0]",547
language_60,"[0, 1]",547
language_62,"[1, 1]",547
language_63,"[1, 1]",547
language_64,"[1, 1]",547
language_65,"[1, 1]",547
language_67,"[1, 1]",547
language_68,"[1, 1]",547
language_69,"[1, 1]",547
language_70,"[1, 1]",547
language_71,"[1, 1]",547
language_72,"[1, 1]",547
language_73,"[1, 1]",547
language_74,"[1, 1]",547
language_75,"[1, 1]",547
language_76,"[1, 1]",547
language_77,"[0, 1]",547
language_79,"[1, 1]",547
language_80,"[1, 1]",547
language_81,"[1, 1]",547
language_82,"[1, 1]",547
language_83,"[1, 1]",547
language_84,"[0, 0]",547
language_85,"[1, 1]",547
language_86,"[1, 1]",547
language_87,"[1, 1]",547
language_88,"[1, 1]",547
language_89,"[1, 1]",547
language_90,"[1, 1]",547
language_91,"[0, 1]",547
language_92,"[0, 1]",547
language_93,"[1, 1]",547
language_94,"[1, 1]",547
language_95,"[0, 1]",547
language_96,"[0, 0]",547
language_97,"[1, 1]",547
language_98,"[1, 1]",547
language_99,"[1, 1]",547
language_100,"[0, 1]",547
language_101,"[0, 1]",547
language_102,"[0, 1]",547
language_103,"[1, 1]",547
language_104,"[1, 1]",547
language_105,"[1, 1]",547
language_106,"[0, 1]",547
language_107,"[1, 1]",547
language_108,"[1, 1]",547
language_109,"[1, 1]",547
language_110,"[1, 1]",547
language_111,"[1, 1]",547
language_112,"[0, 1]",547
language_113,"[1, 1]",547
language_114,"[0, 1]",547
language_115,"[1, 1]",547
language_117,"[1, 1]",547
language_118,"[1, 0]",547
language_120,"[1, 1]",547
language_121,"[1, 1]",547
language_122,"[1, 1]",547
language_123,"[1, 1]",547
language_124,"[0, 1]",547
language_125,"[1, 1]",547
language_126,"[1, 1]",547
language_127,"[0, 1]",547
language_128,"[1, 1]",547
language_129,"[0, 1]",547
language_130,"[1, 1]",547
