LANGUAGE,GENDER,SET
language_1,"[1, 1]",365
language_2,"[1, 1]",365
language_3,"[1, 1]",365
language_4,"[1, 1]",365
language_5,"[0, 1]",365
language_6,"[1, 1]",365
language_7,"[1, 1]",365
language_8,"[1, 1]",365
language_9,"[1, 1]",365
language_11,"[1, 1]",365
language_12,"[0, 1]",365
language_13,"[0, 1]",365
language_14,"[1, 1]",365
language_15,"[1, 0]",365
language_16,"[1, 0]",365
language_17,"[1, 0]",365
language_18,"[1, 1]",365
language_19,"[1, 1]",365
language_21,"[1, 1]",365
language_22,"[1, 1]",365
language_23,"[1, 1]",365
language_24,"[1, 1]",365
language_25,"[0, 1]",365
language_26,"[1, 1]",365
language_27,"[1, 1]",365
language_28,"[0, 1]",365
language_29,"[1, 1]",365
language_30,"[1, 1]",365
language_31,"[1, 1]",365
language_32,"[1, 0]",365
language_33,"[0, 1]",365
language_34,"[1, 1]",365
language_35,"[1, 1]",365
language_36,"[1, 1]",365
language_37,"[1, 1]",365
language_38,"[1, 1]",365
language_42,"[1, 1]",365
language_43,"[1, 1]",365
language_44,"[1, 1]",365
language_45,"[0, 1]",365
language_46,"[1, 1]",365
language_47,"[1, 1]",365
language_48,"[1, 1]",365
language_49,"[1, 1]",365
language_50,"[1, 1]",365
language_51,"[1, 1]",365
language_52,"[1, 1]",365
language_53,"[1, 0]",365
language_54,"[1, 1]",365
language_55,"[1, 0]",365
language_57,"[1, 1]",365
language_58,"[1, 1]",365
language_59,"[1, 1]",365
language_60,"[1, 1]",365
language_62,"[1, 1]",365
language_63,"[1, 1]",365
language_64,"[1, 1]",365
language_65,"[1, 1]",365
language_66,"[1, 1]",365
language_67,"[1, 1]",365
language_68,"[1, 1]",365
language_69,"[1, 1]",365
language_70,"[1, 1]",365
language_71,"[1, 1]",365
language_72,"[1, 1]",365
language_73,"[1, 1]",365
language_74,"[1, 1]",365
language_75,"[1, 1]",365
language_76,"[1, 0]",365
language_77,"[1, 1]",365
language_78,"[1, 1]",365
language_79,"[1, 1]",365
language_80,"[1, 1]",365
language_81,"[1, 1]",365
language_82,"[1, 1]",365
language_83,"[1, 1]",365
language_84,"[1, 1]",365
language_85,"[1, 0]",365
language_86,"[1, 1]",365
language_87,"[1, 1]",365
language_88,"[1, 1]",365
language_89,"[1, 1]",365
language_90,"[1, 1]",365
language_91,"[0, 1]",365
language_92,"[1, 1]",365
language_93,"[1, 1]",365
language_94,"[1, 0]",365
language_95,"[1, 1]",365
language_96,"[1, 1]",365
language_97,"[1, 1]",365
language_98,"[1, 1]",365
language_99,"[1, 1]",365
language_100,"[1, 1]",365
language_101,"[1, 1]",365
language_102,"[1, 1]",365
language_103,"[1, 1]",365
language_104,"[1, 1]",365
language_105,"[0, 0]",365
language_106,"[1, 0]",365
language_107,"[1, 1]",365
language_108,"[0, 1]",365
language_109,"[1, 1]",365
language_110,"[1, 1]",365
language_111,"[1, 1]",365
language_112,"[1, 1]",365
language_113,"[1, 1]",365
language_114,"[1, 1]",365
language_115,"[1, 1]",365
language_116,"[1, 1]",365
language_117,"[1, 1]",365
language_118,"[1, 1]",365
language_119,"[0, 1]",365
language_120,"[1, 1]",365
language_121,"[1, 1]",365
language_122,"[1, 1]",365
language_123,"[1, 1]",365
language_124,"[1, 1]",365
language_125,"[1, 1]",365
language_126,"[1, 1]",365
language_127,"[0, 1]",365
language_128,"[1, 1]",365
language_129,"[1, 1]",365
language_130,"[1, 1]",365
language_131,"[1, 1]",365
language_132,"[1, 1]",365
language_133,"[1, 1]",365
language_134,"[1, 1]",365
language_136,"[1, 1]",365
language_137,"[1, 1]",365
language_138,"[1, 1]",365
language_139,"[1, 1]",365
language_140,"[1, 1]",365
language_141,"[1, 1]",365
language_142,"[1, 1]",365
language_143,"[1, 1]",365
language_144,"[1, 1]",365
language_145,"[1, 1]",365
language_146,"[1, 1]",365
language_147,"[1, 1]",365
language_148,"[1, 1]",365
language_149,"[0, 1]",365
language_150,"[1, 1]",365
language_151,"[1, 1]",365
language_152,"[1, 1]",365
language_153,"[0, 1]",365
language_154,"[1, 1]",365
language_155,"[1, 1]",365
language_156,"[1, 1]",365
language_157,"[1, 1]",365
language_158,"[1, 1]",365
language_159,"[1, 1]",365
language_160,"[1, 1]",365
language_161,"[1, 1]",365
language_162,"[0, 1]",365
language_163,"[1, 1]",365
language_164,"[1, 1]",365
language_165,"[1, 1]",365
language_166,"[1, 0]",365
language_168,"[1, 1]",365
language_169,"[1, 1]",365
language_171,"[1, 1]",365
language_172,"[1, 1]",365
language_174,"[1, 1]",365
language_175,"[1, 1]",365
language_176,"[0, 1]",365
language_177,"[1, 1]",365
language_178,"[0, 1]",365
language_179,"[1, 1]",365
language_180,"[1, 1]",365
language_181,"[1, 1]",365
language_182,"[1, 1]",365
language_183,"[1, 1]",365
language_184,"[0, 1]",365
language_185,"[0, 1]",365
language_186,"[1, 1]",365
language_187,"[1, 1]",365
language_188,"[1, 1]",365
language_189,"[1, 1]",365
language_192,"[1, 1]",365
language_193,"[1, 1]",365
language_194,"[0, 1]",365
language_195,"[1, 1]",365
language_196,"[0, 1]",365
language_197,"[1, 1]",365
language_198,"[1, 1]",365
language_200,"[1, 1]",365
language_201,"[1, 1]",365
language_202,"[1, 1]",365
language_203,"[1, 1]",365
language_205,"[1, 1]",365
language_207,"[1, 1]",365
language_208,"[1, 1]",365
language_209,"[0, 1]",365
language_210,"[1, 1]",365
language_211,"[1, 1]",365
language_212,"[1, 1]",365
language_213,"[1, 1]",365
language_214,"[1, 1]",365
language_215,"[1, 1]",365
language_216,"[1, 1]",365
language_217,"[1, 1]",365
language_218,"[1, 1]",365
language_219,"[1, 0]",365
language_220,"[0, 1]",365
language_221,"[1, 1]",365
language_222,"[1, 1]",365
language_223,"[1, 1]",365
language_224,"[1, 1]",365
language_225,"[1, 0]",365
language_226,"[1, 1]",365
language_227,"[1, 1]",365
language_228,"[1, 1]",365
language_229,"[1, 1]",365
language_230,"[1, 1]",365
language_231,"[1, 1]",365
language_234,"[1, 1]",365
language_235,"[0, 1]",365
language_236,"[1, 1]",365
language_237,"[1, 1]",365
language_238,"[1, 1]",365
language_239,"[1, 1]",365
language_240,"[1, 1]",365
language_241,"[0, 1]",365
language_242,"[1, 1]",365
language_244,"[1, 1]",365
language_245,"[1, 1]",365
language_246,"[1, 1]",365
language_247,"[1, 1]",365
language_249,"[1, 1]",365
language_250,"[1, 1]",365
language_252,"[1, 1]",365
language_254,"[1, 1]",365
language_255,"[1, 1]",365
language_256,"[1, 1]",365
language_257,"[1, 1]",365
language_258,"[1, 1]",365
language_260,"[1, 1]",365
language_261,"[1, 1]",365
language_262,"[1, 1]",365
language_264,"[1, 1]",365
language_265,"[1, 0]",365
language_266,"[1, 1]",365
language_267,"[1, 1]",365
language_269,"[1, 1]",365
language_270,"[0, 1]",365
language_271,"[1, 1]",365
language_272,"[1, 1]",365
language_273,"[1, 1]",365
language_274,"[1, 1]",365
language_275,"[1, 1]",365
language_276,"[1, 1]",365
language_277,"[1, 1]",365
language_278,"[1, 1]",365
language_280,"[0, 1]",365
language_281,"[1, 1]",365
language_282,"[1, 1]",365
language_283,"[1, 1]",365
language_284,"[1, 1]",365
language_285,"[1, 1]",365
language_287,"[1, 1]",365
language_289,"[1, 1]",365
language_290,"[1, 1]",365
language_291,"[1, 1]",365
language_292,"[1, 1]",365
language_293,"[1, 1]",365
language_294,"[0, 1]",365
language_297,"[1, 1]",365
language_298,"[0, 1]",365
language_299,"[0, 1]",365
language_300,"[1, 1]",365
language_301,"[1, 0]",365
language_302,"[0, 1]",365
language_303,"[1, 1]",365
language_304,"[1, 1]",365
language_305,"[1, 1]",365
language_306,"[1, 1]",365
language_307,"[1, 1]",365
language_308,"[1, 1]",365
language_309,"[1, 1]",365
language_310,"[1, 1]",365
language_311,"[1, 1]",365
language_312,"[1, 1]",365
language_313,"[0, 1]",365
language_314,"[1, 1]",365
language_315,"[1, 1]",365
language_316,"[1, 1]",365
language_317,"[1, 1]",365
language_318,"[1, 1]",365
language_319,"[1, 1]",365
language_320,"[1, 1]",365
language_321,"[1, 1]",365
language_322,"[1, 1]",365
language_323,"[1, 1]",365
language_324,"[1, 1]",365
language_325,"[0, 1]",365
language_326,"[1, 0]",365
language_327,"[1, 1]",365
language_328,"[1, 1]",365
language_330,"[1, 1]",365
language_331,"[0, 1]",365
language_332,"[1, 1]",365
language_333,"[1, 1]",365
language_334,"[0, 1]",365
language_335,"[1, 0]",365
language_336,"[1, 1]",365
language_337,"[1, 1]",365
language_338,"[1, 1]",365
language_339,"[1, 1]",365
language_340,"[1, 1]",365
language_341,"[1, 1]",365
language_342,"[1, 1]",365
language_343,"[1, 1]",365
language_344,"[1, 1]",365
language_345,"[1, 1]",365
language_346,"[1, 1]",365
language_347,"[1, 1]",365
language_348,"[1, 1]",365
language_349,"[1, 1]",365
language_350,"[1, 0]",365
language_351,"[1, 1]",365
language_352,"[1, 1]",365
language_353,"[1, 1]",365
language_354,"[1, 1]",365
language_355,"[1, 1]",365
language_356,"[0, 1]",365
language_357,"[1, 1]",365
language_358,"[0, 1]",365
language_359,"[1, 1]",365
language_360,"[1, 1]",365
language_361,"[1, 1]",365
language_362,"[1, 1]",365
language_363,"[1, 1]",365
language_364,"[1, 1]",365
language_365,"[1, 0]",365
language_366,"[1, 1]",365
language_367,"[1, 1]",365
language_368,"[1, 1]",365
language_369,"[1, 1]",365
language_370,"[1, 1]",365
language_371,"[1, 1]",365
language_372,"[1, 1]",365
language_373,"[0, 1]",365
language_374,"[1, 1]",365
language_375,"[0, 1]",365
language_376,"[1, 1]",365
language_377,"[1, 1]",365
language_378,"[0, 1]",365
language_379,"[1, 1]",365
language_380,"[0, 1]",365
language_381,"[1, 0]",365
language_382,"[1, 1]",365
language_383,"[1, 1]",365
language_384,"[1, 1]",365
language_386,"[1, 1]",365
language_387,"[1, 0]",365
language_388,"[1, 1]",365
language_389,"[1, 1]",365
language_391,"[0, 1]",365
language_392,"[1, 1]",365
language_393,"[1, 1]",365
language_394,"[1, 1]",365
language_395,"[1, 1]",365
language_396,"[1, 1]",365
language_397,"[1, 1]",365
language_398,"[1, 1]",365
language_399,"[1, 0]",365
language_401,"[1, 1]",365
language_402,"[1, 1]",365
language_403,"[1, 1]",365
language_404,"[1, 1]",365
language_405,"[1, 1]",365
language_406,"[1, 1]",365
language_408,"[1, 1]",365
language_409,"[1, 1]",365
language_410,"[1, 1]",365
language_411,"[0, 1]",365
language_412,"[1, 1]",365
language_413,"[1, 0]",365
language_414,"[1, 1]",365
language_415,"[1, 1]",365
language_416,"[1, 1]",365
language_417,"[1, 1]",365
language_418,"[0, 1]",365
language_419,"[1, 0]",365
language_420,"[1, 1]",365
language_421,"[1, 1]",365
language_422,"[0, 1]",365
language_424,"[1, 1]",365
language_425,"[1, 1]",365
language_426,"[1, 0]",365
language_427,"[1, 1]",365
language_429,"[1, 1]",365
language_430,"[1, 1]",365
language_431,"[1, 0]",365
language_432,"[1, 1]",365
language_433,"[1, 1]",365
language_434,"[1, 1]",365
language_435,"[1, 1]",365
language_436,"[1, 1]",365
language_437,"[1, 1]",365
language_438,"[0, 1]",365
language_439,"[1, 1]",365
language_440,"[1, 1]",365
language_441,"[1, 1]",365
language_442,"[1, 1]",365
language_443,"[1, 1]",365
language_444,"[1, 0]",365
language_445,"[0, 1]",365
language_446,"[1, 1]",365
language_447,"[1, 1]",365
language_448,"[0, 0]",365
language_449,"[0, 1]",365
language_450,"[0, 1]",365
language_451,"[1, 1]",365
language_452,"[1, 0]",365
language_453,"[1, 1]",365
language_454,"[1, 1]",365
language_455,"[1, 1]",365
language_456,"[1, 1]",365
language_457,"[1, 0]",365
language_458,"[1, 1]",365
language_459,"[1, 1]",365
language_460,"[1, 1]",365
language_461,"[1, 1]",365
language_462,"[1, 0]",365
language_463,"[1, 1]",365
language_464,"[1, 1]",365
language_465,"[0, 1]",365
language_466,"[1, 1]",365
language_467,"[0, 1]",365
language_468,"[1, 1]",365
language_469,"[1, 1]",365
language_470,"[1, 1]",365
language_471,"[1, 1]",365
language_472,"[1, 1]",365
language_473,"[1, 1]",365
language_474,"[1, 1]",365
language_475,"[1, 1]",365
language_476,"[0, 1]",365
language_477,"[1, 1]",365
language_478,"[1, 1]",365
language_479,"[1, 1]",365
language_480,"[0, 1]",365
language_481,"[1, 1]",365
language_482,"[1, 1]",365
language_483,"[1, 1]",365
language_484,"[1, 1]",365
language_485,"[1, 1]",365
language_486,"[1, 0]",365
language_487,"[1, 1]",365
language_488,"[1, 1]",365
language_489,"[1, 1]",365
language_490,"[1, 1]",365
language_491,"[1, 1]",365
language_492,"[1, 1]",365
language_493,"[1, 1]",365
language_494,"[1, 1]",365
language_495,"[1, 1]",365
language_496,"[1, 0]",365
language_497,"[1, 1]",365
language_498,"[1, 0]",365
language_499,"[1, 1]",365
language_500,"[1, 0]",365
language_501,"[1, 1]",365
language_502,"[1, 1]",365
language_503,"[1, 1]",365
language_504,"[1, 1]",365
language_506,"[1, 1]",365
language_507,"[1, 1]",365
language_508,"[1, 1]",365
language_509,"[1, 1]",365
language_510,"[1, 1]",365
language_511,"[1, 1]",365
language_512,"[0, 1]",365
language_513,"[1, 1]",365
language_514,"[1, 1]",365
language_515,"[1, 1]",365
language_516,"[1, 1]",365
language_517,"[1, 1]",365
language_518,"[1, 0]",365
language_519,"[0, 1]",365
language_520,"[1, 1]",365
language_521,"[1, 1]",365
language_522,"[1, 1]",365
language_524,"[1, 1]",365
language_525,"[1, 1]",365
language_526,"[1, 1]",365
language_527,"[1, 1]",365
language_528,"[1, 1]",365
language_529,"[0, 1]",365
language_530,"[1, 1]",365
language_531,"[1, 1]",365
language_532,"[1, 1]",365
language_533,"[1, 1]",365
language_534,"[1, 1]",365
language_535,"[1, 1]",365
language_536,"[1, 1]",365
language_537,"[1, 1]",365
language_538,"[1, 1]",365
language_539,"[1, 1]",365
language_540,"[1, 1]",365
language_542,"[1, 1]",365
language_543,"[0, 1]",365
language_544,"[1, 1]",365
language_545,"[1, 1]",365
language_546,"[1, 1]",365
language_547,"[1, 1]",365
language_548,"[1, 1]",365
language_550,"[1, 0]",365
language_551,"[1, 1]",365
language_552,"[1, 1]",365
language_553,"[1, 1]",365
language_554,"[0, 1]",365
language_555,"[1, 1]",365
language_556,"[1, 1]",365
language_557,"[1, 1]",365
language_558,"[1, 1]",365
language_559,"[1, 1]",365
language_560,"[1, 1]",365
language_561,"[1, 1]",365
language_562,"[1, 1]",365
language_563,"[1, 1]",365
language_564,"[1, 1]",365
language_565,"[1, 1]",365
language_566,"[1, 1]",365
language_567,"[1, 1]",365
language_568,"[1, 1]",365
language_569,"[1, 1]",365
language_571,"[1, 1]",365
language_572,"[0, 1]",365
language_573,"[1, 1]",365
language_574,"[1, 1]",365
language_575,"[1, 1]",365
language_576,"[1, 1]",365
language_577,"[1, 0]",365
language_578,"[1, 1]",365
language_579,"[1, 1]",365
language_580,"[1, 1]",365
language_581,"[1, 1]",365
language_582,"[1, 1]",365
language_583,"[1, 1]",365
language_584,"[1, 1]",365
language_585,"[1, 1]",365
language_586,"[1, 1]",365
language_587,"[1, 1]",365
language_588,"[1, 1]",365
language_589,"[1, 1]",365
language_590,"[1, 1]",365
language_591,"[1, 1]",365
language_592,"[1, 1]",365
language_593,"[1, 1]",365
language_594,"[1, 1]",365
language_596,"[0, 1]",365
language_598,"[1, 1]",365
language_599,"[1, 1]",365
language_600,"[1, 1]",365
language_601,"[1, 1]",365
language_602,"[1, 1]",365
language_603,"[0, 1]",365
language_604,"[1, 1]",365
language_605,"[1, 1]",365
language_606,"[1, 1]",365
language_607,"[1, 1]",365
language_608,"[1, 1]",365
language_609,"[0, 0]",365
language_610,"[1, 1]",365
language_611,"[1, 1]",365
language_612,"[1, 1]",365
language_613,"[1, 1]",365
language_614,"[1, 1]",365
