LANGUAGE,GENDER,SET
language_1,"[1, 1]",756
language_2,"[1, 1]",756
language_3,"[1, 1]",756
language_5,"[1, 1]",756
language_6,"[1, 1]",756
language_7,"[1, 1]",756
language_8,"[1, 1]",756
language_9,"[1, 1]",756
language_10,"[1, 1]",756
language_11,"[1, 1]",756
language_12,"[1, 1]",756
language_13,"[1, 0]",756
language_14,"[1, 1]",756
language_15,"[1, 1]",756
language_16,"[1, 1]",756
language_17,"[1, 1]",756
language_18,"[0, 1]",756
language_19,"[1, 1]",756
language_20,"[1, 1]",756
language_21,"[1, 1]",756
language_22,"[1, 1]",756
language_23,"[0, 1]",756
language_24,"[1, 1]",756
language_25,"[1, 1]",756
language_26,"[1, 1]",756
language_27,"[1, 1]",756
language_28,"[1, 0]",756
language_29,"[1, 1]",756
language_30,"[1, 1]",756
language_31,"[1, 1]",756
language_32,"[1, 1]",756
language_33,"[1, 1]",756
language_34,"[1, 1]",756
language_35,"[1, 1]",756
language_36,"[1, 1]",756
language_37,"[0, 1]",756
language_38,"[1, 1]",756
language_39,"[1, 1]",756
language_40,"[1, 1]",756
language_41,"[1, 1]",756
language_42,"[1, 1]",756
language_44,"[1, 1]",756
language_45,"[1, 1]",756
language_46,"[1, 1]",756
language_47,"[1, 1]",756
language_48,"[1, 1]",756
language_49,"[1, 1]",756
language_50,"[1, 1]",756
language_51,"[1, 0]",756
language_52,"[1, 1]",756
language_53,"[1, 1]",756
language_54,"[1, 1]",756
language_55,"[1, 1]",756
language_56,"[1, 1]",756
language_57,"[1, 1]",756
language_58,"[1, 1]",756
language_59,"[0, 0]",756
language_60,"[1, 1]",756
language_61,"[1, 1]",756
language_62,"[1, 1]",756
language_63,"[0, 1]",756
language_64,"[1, 1]",756
language_65,"[1, 1]",756
language_66,"[1, 1]",756
language_67,"[1, 1]",756
language_68,"[1, 1]",756
language_69,"[1, 1]",756
language_70,"[1, 1]",756
language_72,"[1, 1]",756
language_73,"[1, 0]",756
language_74,"[1, 1]",756
language_75,"[1, 1]",756
language_76,"[0, 1]",756
language_77,"[1, 1]",756
language_78,"[1, 1]",756
language_79,"[1, 1]",756
language_80,"[1, 1]",756
language_81,"[1, 1]",756
language_82,"[1, 1]",756
language_83,"[1, 1]",756
language_84,"[0, 1]",756
language_85,"[1, 1]",756
language_86,"[1, 1]",756
language_87,"[1, 1]",756
language_88,"[1, 0]",756
language_89,"[1, 1]",756
language_91,"[1, 1]",756
language_92,"[1, 1]",756
language_93,"[1, 1]",756
language_94,"[1, 1]",756
language_95,"[1, 1]",756
language_96,"[1, 1]",756
language_97,"[1, 1]",756
language_98,"[1, 1]",756
language_99,"[1, 1]",756
language_100,"[1, 1]",756
language_101,"[1, 1]",756
language_102,"[1, 1]",756
language_103,"[1, 1]",756
language_104,"[0, 1]",756
language_105,"[0, 1]",756
language_106,"[1, 1]",756
language_107,"[0, 0]",756
language_108,"[1, 1]",756
language_109,"[1, 0]",756
language_110,"[1, 1]",756
language_111,"[1, 1]",756
language_112,"[0, 1]",756
language_113,"[1, 1]",756
language_115,"[1, 1]",756
language_116,"[1, 1]",756
language_117,"[1, 1]",756
language_118,"[1, 1]",756
language_119,"[1, 1]",756
language_120,"[0, 1]",756
language_121,"[1, 1]",756
language_122,"[1, 1]",756
language_123,"[1, 1]",756
language_125,"[1, 1]",756
language_126,"[1, 1]",756
language_127,"[0, 1]",756
language_128,"[1, 1]",756
language_129,"[1, 1]",756
language_130,"[0, 1]",756
language_131,"[1, 1]",756
language_132,"[1, 1]",756
language_133,"[1, 1]",756
language_134,"[1, 1]",756
language_135,"[1, 1]",756
language_136,"[1, 1]",756
language_137,"[1, 1]",756
language_139,"[0, 1]",756
language_140,"[1, 1]",756
language_141,"[1, 1]",756
language_142,"[1, 1]",756
language_143,"[1, 1]",756
language_144,"[1, 1]",756
language_145,"[1, 1]",756
language_147,"[1, 1]",756
language_148,"[1, 1]",756
language_149,"[1, 1]",756
language_150,"[1, 1]",756
language_151,"[1, 1]",756
language_152,"[0, 1]",756
language_153,"[1, 1]",756
language_154,"[1, 1]",756
language_155,"[0, 1]",756
language_156,"[0, 1]",756
language_157,"[1, 1]",756
language_158,"[1, 1]",756
language_159,"[0, 1]",756
language_160,"[1, 1]",756
language_161,"[0, 1]",756
language_162,"[1, 1]",756
language_163,"[1, 1]",756
language_164,"[1, 1]",756
language_165,"[0, 1]",756
language_166,"[0, 1]",756
language_167,"[1, 1]",756
language_169,"[1, 1]",756
language_170,"[1, 1]",756
language_171,"[1, 1]",756
language_172,"[1, 1]",756
language_173,"[1, 1]",756
language_174,"[1, 1]",756
language_175,"[1, 1]",756
language_176,"[1, 1]",756
language_177,"[1, 1]",756
language_178,"[1, 1]",756
language_179,"[1, 1]",756
language_180,"[1, 0]",756
language_181,"[1, 1]",756
language_182,"[1, 1]",756
language_183,"[1, 1]",756
language_184,"[1, 1]",756
language_185,"[1, 1]",756
language_186,"[0, 1]",756
language_187,"[1, 0]",756
language_188,"[1, 1]",756
language_189,"[1, 1]",756
language_190,"[1, 0]",756
language_191,"[1, 1]",756
language_193,"[1, 1]",756
language_194,"[1, 1]",756
language_195,"[1, 1]",756
language_196,"[1, 1]",756
language_197,"[1, 1]",756
language_198,"[1, 1]",756
language_199,"[1, 0]",756
language_200,"[1, 1]",756
language_201,"[1, 1]",756
language_202,"[0, 0]",756
language_203,"[1, 1]",756
language_204,"[1, 1]",756
language_205,"[1, 1]",756
language_206,"[1, 1]",756
