LANGUAGE,GENDER,SET
language_1,"[1, 1]",74
language_2,"[1, 1]",74
language_3,"[1, 1]",74
language_4,"[1, 1]",74
language_5,"[1, 1]",74
language_6,"[1, 1]",74
language_7,"[1, 1]",74
language_8,"[0, 1]",74
language_9,"[1, 1]",74
language_10,"[1, 1]",74
language_11,"[1, 1]",74
language_12,"[1, 1]",74
language_13,"[1, 1]",74
language_14,"[1, 1]",74
language_15,"[1, 1]",74
language_16,"[1, 1]",74
language_17,"[1, 0]",74
language_18,"[1, 1]",74
language_19,"[1, 0]",74
language_20,"[1, 1]",74
language_21,"[1, 1]",74
language_22,"[1, 1]",74
language_23,"[1, 1]",74
language_24,"[1, 1]",74
language_25,"[1, 1]",74
language_26,"[0, 1]",74
language_27,"[1, 1]",74
language_28,"[1, 1]",74
language_29,"[1, 1]",74
language_30,"[1, 1]",74
language_31,"[1, 1]",74
language_32,"[1, 1]",74
language_33,"[1, 1]",74
language_34,"[1, 1]",74
language_35,"[1, 1]",74
language_36,"[1, 1]",74
language_37,"[1, 0]",74
language_38,"[1, 1]",74
language_39,"[1, 1]",74
language_40,"[1, 1]",74
language_41,"[0, 1]",74
language_42,"[1, 1]",74
language_43,"[0, 1]",74
language_44,"[1, 1]",74
language_46,"[1, 1]",74
language_47,"[1, 1]",74
language_48,"[1, 1]",74
language_49,"[1, 1]",74
language_50,"[1, 1]",74
language_51,"[1, 1]",74
language_52,"[1, 0]",74
language_53,"[1, 1]",74
language_54,"[1, 0]",74
language_55,"[1, 1]",74
language_56,"[1, 1]",74
language_57,"[1, 1]",74
language_58,"[1, 1]",74
language_59,"[1, 1]",74
language_60,"[0, 1]",74
language_61,"[1, 1]",74
language_62,"[1, 1]",74
language_63,"[1, 1]",74
language_64,"[1, 1]",74
language_66,"[1, 1]",74
language_67,"[1, 1]",74
language_68,"[1, 1]",74
language_69,"[1, 1]",74
language_70,"[1, 1]",74
language_71,"[1, 1]",74
language_73,"[1, 1]",74
language_74,"[1, 1]",74
language_75,"[1, 1]",74
language_76,"[1, 0]",74
language_77,"[1, 1]",74
language_78,"[1, 1]",74
language_79,"[1, 1]",74
language_80,"[1, 1]",74
language_81,"[1, 1]",74
language_82,"[1, 1]",74
language_83,"[1, 0]",74
language_84,"[1, 1]",74
language_85,"[1, 1]",74
language_86,"[1, 1]",74
language_87,"[1, 1]",74
language_88,"[1, 1]",74
language_89,"[1, 1]",74
language_90,"[1, 1]",74
language_91,"[1, 1]",74
language_92,"[1, 1]",74
language_93,"[1, 1]",74
language_95,"[1, 1]",74
language_96,"[1, 1]",74
language_97,"[1, 1]",74
language_98,"[1, 1]",74
language_100,"[1, 1]",74
language_102,"[1, 1]",74
language_103,"[1, 0]",74
language_104,"[1, 1]",74
language_105,"[1, 1]",74
language_106,"[1, 1]",74
language_107,"[1, 1]",74
language_108,"[1, 1]",74
language_110,"[1, 1]",74
language_111,"[1, 1]",74
language_112,"[1, 1]",74
language_113,"[0, 1]",74
language_114,"[0, 1]",74
language_115,"[1, 1]",74
language_116,"[1, 1]",74
language_117,"[1, 1]",74
language_118,"[1, 1]",74
language_120,"[1, 1]",74
language_121,"[1, 1]",74
language_122,"[1, 1]",74
language_123,"[1, 0]",74
language_124,"[1, 1]",74
language_125,"[1, 1]",74
language_126,"[1, 1]",74
language_127,"[0, 1]",74
language_128,"[0, 1]",74
language_129,"[1, 1]",74
language_130,"[1, 1]",74
language_131,"[0, 0]",74
language_132,"[1, 1]",74
language_133,"[1, 1]",74
language_134,"[0, 1]",74
language_135,"[1, 1]",74
language_136,"[1, 1]",74
language_137,"[1, 1]",74
language_138,"[1, 1]",74
language_139,"[1, 1]",74
language_140,"[1, 1]",74
language_141,"[1, 1]",74
language_142,"[1, 1]",74
language_143,"[1, 1]",74
language_144,"[1, 1]",74
language_145,"[1, 1]",74
language_146,"[1, 1]",74
language_147,"[1, 1]",74
language_148,"[1, 1]",74
language_149,"[1, 1]",74
language_150,"[1, 0]",74
language_151,"[1, 1]",74
language_152,"[1, 1]",74
language_153,"[0, 1]",74
language_154,"[1, 1]",74
language_155,"[1, 1]",74
language_156,"[1, 1]",74
language_157,"[0, 1]",74
language_158,"[1, 1]",74
language_159,"[1, 1]",74
language_160,"[1, 1]",74
language_161,"[1, 1]",74
language_162,"[1, 1]",74
language_163,"[1, 1]",74
language_164,"[1, 1]",74
language_165,"[1, 1]",74
language_166,"[1, 0]",74
language_167,"[1, 0]",74
language_169,"[1, 1]",74
language_171,"[0, 1]",74
language_172,"[1, 1]",74
language_173,"[1, 1]",74
language_174,"[1, 1]",74
language_175,"[1, 1]",74
language_176,"[1, 1]",74
language_177,"[1, 1]",74
language_178,"[0, 1]",74
language_179,"[1, 1]",74
language_180,"[1, 1]",74
language_181,"[0, 1]",74
language_183,"[0, 1]",74
language_184,"[1, 1]",74
language_185,"[1, 1]",74
language_186,"[1, 1]",74
language_187,"[1, 1]",74
language_188,"[1, 1]",74
language_189,"[1, 1]",74
language_190,"[1, 1]",74
language_191,"[0, 1]",74
language_192,"[1, 0]",74
language_193,"[1, 1]",74
language_194,"[1, 1]",74
language_195,"[1, 1]",74
