LANGUAGE,GENDER,SET
language_1,"[1, 1]",846
language_2,"[1, 1]",846
language_3,"[1, 1]",846
language_4,"[1, 1]",846
language_5,"[1, 0]",846
language_6,"[1, 1]",846
language_7,"[1, 1]",846
language_8,"[1, 1]",846
language_9,"[1, 1]",846
language_10,"[1, 1]",846
language_11,"[1, 0]",846
language_13,"[1, 1]",846
language_14,"[1, 1]",846
language_16,"[1, 1]",846
language_17,"[1, 1]",846
language_18,"[1, 1]",846
language_19,"[1, 1]",846
language_20,"[1, 1]",846
language_21,"[1, 1]",846
language_22,"[1, 1]",846
language_23,"[1, 0]",846
language_24,"[1, 1]",846
language_25,"[1, 1]",846
language_26,"[1, 0]",846
language_27,"[1, 1]",846
language_28,"[1, 1]",846
language_30,"[1, 1]",846
language_31,"[1, 1]",846
language_32,"[1, 1]",846
language_33,"[1, 0]",846
language_34,"[0, 1]",846
language_35,"[1, 1]",846
language_36,"[1, 1]",846
language_37,"[1, 1]",846
language_39,"[1, 1]",846
language_40,"[1, 1]",846
language_41,"[1, 1]",846
language_42,"[1, 1]",846
language_43,"[1, 1]",846
language_44,"[1, 1]",846
language_45,"[1, 1]",846
language_46,"[1, 1]",846
language_48,"[1, 1]",846
language_49,"[1, 1]",846
language_50,"[0, 1]",846
language_51,"[1, 1]",846
language_52,"[1, 1]",846
language_53,"[1, 1]",846
language_54,"[1, 1]",846
language_55,"[1, 1]",846
language_57,"[1, 1]",846
language_58,"[1, 1]",846
language_59,"[1, 1]",846
language_60,"[1, 1]",846
language_61,"[1, 0]",846
language_62,"[1, 1]",846
language_63,"[1, 0]",846
language_65,"[1, 1]",846
language_66,"[1, 1]",846
language_67,"[0, 1]",846
language_68,"[1, 1]",846
language_69,"[0, 1]",846
language_72,"[1, 1]",846
language_73,"[0, 1]",846
language_74,"[1, 1]",846
language_75,"[1, 1]",846
language_76,"[1, 0]",846
language_77,"[1, 1]",846
language_78,"[1, 1]",846
language_79,"[1, 1]",846
language_80,"[1, 1]",846
language_81,"[1, 1]",846
language_82,"[1, 1]",846
language_83,"[1, 1]",846
language_84,"[1, 1]",846
language_85,"[1, 1]",846
language_87,"[1, 0]",846
language_88,"[1, 1]",846
language_89,"[1, 1]",846
language_90,"[1, 1]",846
language_91,"[1, 1]",846
language_92,"[1, 1]",846
language_93,"[1, 1]",846
language_94,"[0, 1]",846
language_95,"[1, 1]",846
language_96,"[1, 1]",846
language_97,"[1, 1]",846
language_98,"[1, 1]",846
language_99,"[1, 1]",846
language_100,"[1, 1]",846
language_101,"[1, 1]",846
language_102,"[1, 1]",846
language_103,"[1, 1]",846
language_104,"[1, 1]",846
language_105,"[1, 1]",846
language_106,"[1, 1]",846
language_107,"[1, 1]",846
language_109,"[1, 1]",846
language_110,"[1, 1]",846
language_111,"[0, 1]",846
language_112,"[1, 1]",846
language_113,"[0, 1]",846
language_114,"[0, 1]",846
language_115,"[1, 1]",846
language_116,"[0, 1]",846
language_117,"[1, 1]",846
language_118,"[0, 1]",846
language_119,"[1, 1]",846
language_120,"[1, 1]",846
language_121,"[1, 1]",846
language_122,"[0, 1]",846
language_123,"[1, 1]",846
language_124,"[1, 1]",846
language_125,"[1, 1]",846
language_126,"[1, 0]",846
language_127,"[1, 1]",846
language_128,"[1, 1]",846
language_129,"[1, 1]",846
language_130,"[1, 1]",846
language_131,"[1, 1]",846
language_132,"[1, 1]",846
language_133,"[1, 1]",846
language_134,"[1, 1]",846
language_135,"[1, 1]",846
language_136,"[1, 1]",846
language_137,"[1, 1]",846
language_138,"[1, 1]",846
language_139,"[1, 0]",846
language_141,"[1, 1]",846
language_142,"[1, 1]",846
language_143,"[1, 1]",846
language_144,"[1, 0]",846
language_145,"[1, 1]",846
language_146,"[1, 1]",846
language_147,"[1, 1]",846
language_148,"[1, 1]",846
language_149,"[1, 1]",846
language_150,"[1, 1]",846
language_151,"[1, 1]",846
language_152,"[1, 1]",846
language_153,"[1, 1]",846
language_154,"[1, 1]",846
language_155,"[1, 1]",846
language_156,"[1, 1]",846
language_157,"[1, 1]",846
language_158,"[1, 1]",846
language_159,"[1, 1]",846
language_160,"[1, 1]",846
language_161,"[1, 0]",846
language_162,"[1, 1]",846
language_163,"[1, 0]",846
language_164,"[1, 1]",846
language_165,"[1, 1]",846
language_166,"[1, 1]",846
language_168,"[1, 1]",846
language_169,"[1, 1]",846
language_170,"[1, 1]",846
language_171,"[1, 1]",846
language_173,"[1, 1]",846
language_174,"[1, 1]",846
language_175,"[1, 1]",846
language_176,"[1, 1]",846
language_177,"[1, 1]",846
language_178,"[1, 1]",846
language_179,"[1, 1]",846
language_180,"[1, 1]",846
language_181,"[1, 1]",846
language_182,"[1, 1]",846
language_183,"[1, 1]",846
language_184,"[0, 1]",846
language_185,"[1, 1]",846
language_186,"[1, 1]",846
language_187,"[1, 1]",846
language_188,"[1, 1]",846
language_189,"[1, 1]",846
language_190,"[1, 1]",846
language_191,"[1, 1]",846
language_192,"[1, 1]",846
language_193,"[1, 1]",846
language_194,"[0, 1]",846
language_195,"[1, 0]",846
language_196,"[1, 1]",846
language_197,"[1, 1]",846
language_198,"[1, 0]",846
language_199,"[1, 1]",846
language_200,"[1, 1]",846
language_202,"[1, 1]",846
language_203,"[1, 1]",846
language_204,"[0, 1]",846
language_205,"[1, 0]",846
language_207,"[1, 1]",846
language_208,"[0, 1]",846
language_209,"[1, 0]",846
language_210,"[1, 1]",846
language_211,"[1, 1]",846
language_213,"[1, 1]",846
language_214,"[1, 1]",846
language_215,"[1, 1]",846
language_216,"[1, 0]",846
language_217,"[1, 1]",846
language_218,"[1, 1]",846
language_219,"[1, 1]",846
language_220,"[1, 1]",846
language_221,"[1, 1]",846
language_222,"[1, 1]",846
language_223,"[1, 1]",846
language_224,"[1, 1]",846
language_225,"[0, 1]",846
language_226,"[1, 1]",846
language_227,"[1, 1]",846
language_228,"[1, 1]",846
language_229,"[1, 0]",846
language_230,"[1, 1]",846
language_231,"[0, 1]",846
language_232,"[0, 1]",846
language_233,"[1, 1]",846
language_234,"[1, 1]",846
language_236,"[1, 1]",846
language_237,"[1, 1]",846
language_238,"[1, 1]",846
language_240,"[1, 1]",846
language_241,"[1, 1]",846
language_242,"[1, 1]",846
language_243,"[1, 1]",846
language_244,"[1, 1]",846
language_246,"[0, 1]",846
language_247,"[1, 1]",846
language_249,"[1, 1]",846
language_250,"[0, 1]",846
language_251,"[1, 1]",846
language_252,"[1, 1]",846
language_253,"[1, 1]",846
language_254,"[1, 0]",846
language_255,"[1, 1]",846
language_256,"[1, 1]",846
language_257,"[1, 1]",846
language_258,"[1, 1]",846
language_259,"[1, 0]",846
language_260,"[1, 1]",846
language_261,"[1, 1]",846
language_262,"[1, 1]",846
language_263,"[1, 1]",846
language_264,"[1, 1]",846
language_265,"[1, 1]",846
language_266,"[1, 1]",846
language_267,"[1, 1]",846
language_268,"[1, 1]",846
language_269,"[1, 1]",846
language_270,"[1, 1]",846
language_271,"[1, 1]",846
language_272,"[1, 1]",846
language_273,"[1, 1]",846
language_274,"[1, 1]",846
language_275,"[1, 1]",846
language_276,"[1, 0]",846
language_277,"[1, 1]",846
language_279,"[1, 1]",846
language_280,"[1, 1]",846
language_281,"[1, 0]",846
language_282,"[1, 1]",846
language_283,"[1, 1]",846
language_284,"[1, 1]",846
language_285,"[1, 1]",846
language_286,"[1, 0]",846
language_287,"[1, 1]",846
language_288,"[1, 1]",846
language_289,"[0, 1]",846
language_290,"[0, 1]",846
language_291,"[1, 1]",846
language_292,"[1, 1]",846
language_293,"[1, 1]",846
language_294,"[1, 1]",846
language_295,"[1, 1]",846
language_296,"[1, 1]",846
language_297,"[1, 1]",846
language_298,"[1, 1]",846
language_299,"[0, 1]",846
language_300,"[1, 1]",846
language_301,"[1, 1]",846
language_302,"[1, 1]",846
language_304,"[1, 0]",846
language_305,"[1, 0]",846
language_306,"[1, 1]",846
language_307,"[1, 1]",846
language_308,"[1, 1]",846
language_309,"[1, 1]",846
language_310,"[1, 1]",846
language_311,"[1, 1]",846
language_312,"[1, 1]",846
language_313,"[1, 1]",846
language_314,"[1, 1]",846
language_315,"[1, 1]",846
language_316,"[1, 1]",846
language_317,"[1, 1]",846
language_319,"[1, 1]",846
language_320,"[1, 1]",846
language_321,"[1, 1]",846
language_322,"[1, 1]",846
language_323,"[1, 1]",846
language_324,"[1, 1]",846
language_325,"[1, 0]",846
language_326,"[1, 0]",846
language_327,"[1, 1]",846
language_328,"[1, 1]",846
language_329,"[0, 1]",846
language_330,"[1, 1]",846
language_331,"[1, 1]",846
language_333,"[1, 0]",846
language_334,"[1, 1]",846
language_335,"[1, 1]",846
language_336,"[1, 1]",846
language_337,"[1, 1]",846
language_339,"[1, 1]",846
language_340,"[1, 1]",846
language_341,"[1, 1]",846
language_342,"[1, 1]",846
language_344,"[1, 1]",846
language_345,"[1, 1]",846
language_346,"[1, 1]",846
language_347,"[0, 1]",846
language_348,"[1, 1]",846
language_349,"[1, 1]",846
language_351,"[1, 1]",846
language_352,"[1, 1]",846
language_353,"[1, 1]",846
language_354,"[1, 1]",846
language_355,"[1, 1]",846
language_356,"[1, 1]",846
language_357,"[1, 1]",846
language_358,"[1, 1]",846
language_359,"[1, 1]",846
language_360,"[1, 1]",846
language_361,"[0, 1]",846
language_362,"[1, 1]",846
language_363,"[1, 1]",846
language_364,"[1, 1]",846
language_365,"[1, 1]",846
language_366,"[1, 1]",846
language_367,"[1, 1]",846
language_368,"[1, 1]",846
language_369,"[1, 1]",846
language_370,"[1, 1]",846
language_371,"[1, 1]",846
language_373,"[1, 1]",846
language_374,"[1, 1]",846
language_375,"[1, 1]",846
language_376,"[1, 1]",846
language_377,"[1, 1]",846
language_379,"[1, 1]",846
language_380,"[1, 1]",846
language_381,"[1, 1]",846
language_382,"[1, 1]",846
language_383,"[1, 1]",846
language_384,"[1, 1]",846
language_385,"[1, 1]",846
language_386,"[1, 1]",846
language_387,"[1, 1]",846
language_388,"[1, 1]",846
language_390,"[1, 1]",846
language_391,"[1, 1]",846
language_392,"[1, 1]",846
language_393,"[1, 1]",846
language_394,"[1, 1]",846
language_395,"[1, 1]",846
language_396,"[1, 1]",846
language_398,"[1, 1]",846
language_399,"[1, 1]",846
language_400,"[1, 1]",846
language_401,"[1, 1]",846
language_402,"[1, 1]",846
language_403,"[1, 1]",846
language_404,"[1, 0]",846
language_405,"[1, 1]",846
language_406,"[1, 1]",846
language_407,"[0, 1]",846
language_408,"[1, 1]",846
language_409,"[1, 1]",846
language_410,"[1, 1]",846
language_411,"[1, 1]",846
language_412,"[1, 1]",846
language_413,"[0, 1]",846
language_414,"[0, 1]",846
language_415,"[1, 1]",846
language_416,"[1, 1]",846
language_417,"[1, 1]",846
language_418,"[1, 1]",846
language_419,"[0, 1]",846
language_420,"[1, 1]",846
language_421,"[1, 1]",846
language_422,"[1, 1]",846
language_423,"[1, 1]",846
language_424,"[1, 1]",846
language_425,"[1, 1]",846
language_426,"[1, 1]",846
language_427,"[1, 1]",846
language_428,"[1, 1]",846
language_429,"[1, 1]",846
language_430,"[1, 1]",846
language_431,"[1, 1]",846
language_432,"[1, 1]",846
language_433,"[1, 1]",846
language_434,"[1, 1]",846
language_435,"[1, 0]",846
language_436,"[0, 1]",846
language_437,"[1, 1]",846
language_438,"[1, 1]",846
language_439,"[1, 1]",846
language_440,"[1, 1]",846
language_441,"[1, 1]",846
language_442,"[1, 1]",846
language_443,"[1, 1]",846
language_444,"[1, 1]",846
language_445,"[1, 1]",846
language_447,"[1, 1]",846
language_448,"[1, 1]",846
language_449,"[1, 1]",846
language_450,"[1, 1]",846
language_451,"[1, 1]",846
language_452,"[1, 0]",846
language_453,"[1, 1]",846
language_454,"[1, 1]",846
language_455,"[1, 1]",846
language_456,"[0, 1]",846
language_457,"[1, 1]",846
language_458,"[1, 1]",846
language_459,"[1, 1]",846
language_460,"[1, 1]",846
language_461,"[1, 1]",846
language_462,"[1, 1]",846
language_463,"[0, 1]",846
language_464,"[1, 1]",846
language_465,"[1, 1]",846
language_466,"[1, 1]",846
language_467,"[1, 1]",846
language_468,"[1, 1]",846
language_469,"[1, 0]",846
language_470,"[1, 1]",846
language_471,"[1, 1]",846
language_472,"[1, 1]",846
language_473,"[1, 1]",846
language_474,"[1, 0]",846
language_475,"[1, 0]",846
language_476,"[1, 1]",846
language_477,"[1, 1]",846
language_478,"[1, 1]",846
language_479,"[1, 1]",846
language_480,"[1, 1]",846
language_481,"[1, 1]",846
language_482,"[0, 1]",846
language_483,"[1, 1]",846
language_484,"[1, 1]",846
language_485,"[1, 1]",846
language_486,"[1, 1]",846
language_487,"[1, 1]",846
language_488,"[1, 1]",846
language_489,"[1, 1]",846
language_490,"[1, 1]",846
language_491,"[1, 1]",846
language_492,"[0, 1]",846
language_493,"[1, 1]",846
language_494,"[1, 1]",846
language_495,"[1, 0]",846
language_496,"[1, 1]",846
language_497,"[1, 1]",846
language_498,"[1, 1]",846
language_499,"[0, 1]",846
language_500,"[1, 1]",846
language_501,"[1, 0]",846
language_502,"[1, 1]",846
language_503,"[1, 1]",846
language_504,"[1, 1]",846
language_505,"[1, 1]",846
language_507,"[1, 1]",846
language_509,"[1, 1]",846
language_510,"[1, 1]",846
language_511,"[1, 1]",846
language_512,"[1, 1]",846
language_513,"[1, 1]",846
language_514,"[1, 1]",846
language_515,"[1, 1]",846
language_516,"[1, 1]",846
