LANGUAGE,GENDER,SET
language_1,"[1, 1]",790
language_2,"[0, 1]",790
language_3,"[1, 1]",790
language_4,"[1, 1]",790
language_5,"[1, 0]",790
language_6,"[1, 1]",790
language_7,"[1, 1]",790
language_8,"[0, 1]",790
language_10,"[1, 1]",790
language_11,"[1, 1]",790
language_13,"[1, 1]",790
language_14,"[0, 1]",790
language_15,"[1, 1]",790
language_16,"[1, 1]",790
language_17,"[1, 1]",790
language_18,"[1, 0]",790
language_19,"[1, 1]",790
language_20,"[1, 1]",790
language_21,"[0, 0]",790
language_22,"[1, 1]",790
language_24,"[1, 1]",790
language_25,"[1, 1]",790
language_26,"[1, 1]",790
language_27,"[1, 1]",790
language_28,"[0, 0]",790
language_29,"[1, 1]",790
language_30,"[1, 1]",790
language_31,"[1, 0]",790
language_32,"[1, 1]",790
language_33,"[1, 0]",790
language_34,"[0, 1]",790
language_35,"[0, 1]",790
language_36,"[1, 1]",790
language_37,"[1, 1]",790
language_38,"[1, 1]",790
language_39,"[1, 1]",790
language_40,"[0, 1]",790
language_41,"[1, 1]",790
language_42,"[1, 1]",790
language_43,"[1, 1]",790
language_44,"[1, 1]",790
language_45,"[1, 1]",790
language_46,"[1, 1]",790
language_47,"[1, 1]",790
language_48,"[1, 1]",790
language_49,"[1, 0]",790
language_50,"[1, 1]",790
language_51,"[1, 1]",790
language_52,"[1, 1]",790
language_53,"[1, 1]",790
language_54,"[1, 1]",790
language_55,"[1, 1]",790
language_56,"[1, 1]",790
language_58,"[1, 1]",790
language_59,"[1, 1]",790
language_60,"[1, 1]",790
language_61,"[1, 1]",790
language_62,"[1, 1]",790
language_63,"[1, 1]",790
language_64,"[1, 1]",790
language_65,"[1, 1]",790
language_66,"[1, 1]",790
language_67,"[1, 1]",790
language_68,"[1, 1]",790
language_69,"[1, 1]",790
language_70,"[1, 1]",790
language_71,"[1, 1]",790
language_72,"[1, 1]",790
language_73,"[1, 1]",790
language_74,"[1, 1]",790
language_75,"[1, 1]",790
language_76,"[0, 1]",790
language_77,"[1, 1]",790
language_78,"[1, 1]",790
language_79,"[1, 1]",790
language_80,"[1, 1]",790
language_81,"[1, 1]",790
language_82,"[1, 1]",790
language_83,"[1, 1]",790
language_85,"[1, 0]",790
language_86,"[1, 1]",790
language_87,"[1, 1]",790
language_89,"[0, 0]",790
language_90,"[1, 1]",790
language_91,"[1, 1]",790
language_93,"[1, 1]",790
language_94,"[1, 1]",790
language_95,"[1, 1]",790
language_96,"[1, 1]",790
language_97,"[0, 1]",790
language_98,"[1, 1]",790
language_99,"[1, 1]",790
language_100,"[1, 1]",790
language_101,"[1, 1]",790
language_102,"[1, 1]",790
language_104,"[1, 1]",790
language_106,"[0, 1]",790
language_107,"[1, 1]",790
language_108,"[1, 1]",790
language_110,"[1, 1]",790
language_111,"[1, 1]",790
language_112,"[1, 1]",790
language_113,"[0, 1]",790
language_114,"[1, 1]",790
language_115,"[1, 1]",790
language_116,"[1, 1]",790
language_117,"[1, 0]",790
language_118,"[1, 1]",790
language_119,"[1, 1]",790
language_120,"[0, 1]",790
language_121,"[0, 1]",790
language_122,"[1, 0]",790
language_123,"[1, 1]",790
language_125,"[1, 1]",790
language_126,"[1, 1]",790
language_127,"[1, 1]",790
language_128,"[1, 1]",790
language_129,"[0, 1]",790
language_130,"[1, 1]",790
language_131,"[1, 0]",790
language_132,"[1, 1]",790
language_133,"[1, 1]",790
language_134,"[1, 1]",790
language_135,"[1, 1]",790
language_136,"[1, 1]",790
language_138,"[1, 1]",790
language_139,"[1, 1]",790
language_140,"[1, 1]",790
language_141,"[0, 1]",790
language_142,"[1, 1]",790
language_143,"[1, 1]",790
language_144,"[1, 1]",790
language_145,"[1, 1]",790
language_146,"[1, 1]",790
language_147,"[1, 1]",790
language_149,"[0, 1]",790
language_150,"[1, 1]",790
language_151,"[1, 1]",790
language_153,"[1, 0]",790
language_154,"[1, 1]",790
language_155,"[1, 1]",790
language_156,"[1, 1]",790
language_157,"[1, 1]",790
language_158,"[1, 1]",790
language_160,"[1, 1]",790
language_161,"[1, 1]",790
language_162,"[1, 1]",790
language_163,"[1, 1]",790
language_164,"[0, 1]",790
language_165,"[1, 1]",790
language_166,"[1, 1]",790
language_167,"[1, 1]",790
language_168,"[0, 0]",790
language_169,"[1, 1]",790
language_170,"[1, 1]",790
language_171,"[1, 1]",790
language_172,"[1, 1]",790
language_173,"[1, 1]",790
language_174,"[1, 1]",790
language_176,"[1, 1]",790
language_178,"[0, 1]",790
language_179,"[1, 1]",790
language_180,"[0, 1]",790
language_181,"[1, 1]",790
language_182,"[1, 1]",790
language_183,"[1, 1]",790
language_184,"[1, 1]",790
language_185,"[1, 1]",790
language_186,"[1, 1]",790
language_187,"[1, 1]",790
language_188,"[1, 1]",790
language_189,"[1, 1]",790
language_190,"[1, 1]",790
language_191,"[1, 1]",790
language_192,"[1, 1]",790
language_193,"[1, 1]",790
language_194,"[1, 1]",790
language_195,"[1, 1]",790
language_196,"[1, 1]",790
language_197,"[0, 1]",790
language_198,"[1, 1]",790
language_199,"[1, 1]",790
language_200,"[1, 1]",790
language_201,"[1, 1]",790
language_202,"[1, 1]",790
language_203,"[1, 1]",790
language_204,"[1, 1]",790
language_205,"[1, 1]",790
language_206,"[1, 1]",790
language_207,"[1, 1]",790
language_208,"[1, 1]",790
language_209,"[1, 1]",790
language_211,"[1, 1]",790
language_212,"[1, 1]",790
language_214,"[1, 1]",790
language_215,"[1, 1]",790
language_216,"[1, 1]",790
language_217,"[0, 1]",790
language_218,"[1, 1]",790
language_219,"[1, 1]",790
language_220,"[0, 1]",790
language_221,"[1, 1]",790
language_222,"[1, 1]",790
language_223,"[1, 1]",790
language_224,"[0, 1]",790
language_225,"[1, 1]",790
language_226,"[1, 1]",790
language_227,"[1, 1]",790
language_228,"[1, 1]",790
language_229,"[0, 1]",790
language_230,"[1, 1]",790
language_231,"[1, 1]",790
language_232,"[0, 1]",790
language_234,"[1, 1]",790
language_235,"[1, 1]",790
language_236,"[1, 1]",790
language_237,"[1, 1]",790
language_238,"[0, 1]",790
language_239,"[1, 1]",790
language_240,"[1, 1]",790
language_242,"[1, 1]",790
language_243,"[1, 1]",790
language_244,"[1, 1]",790
language_245,"[1, 1]",790
language_246,"[1, 1]",790
language_247,"[1, 0]",790
language_248,"[1, 1]",790
language_249,"[1, 1]",790
language_250,"[1, 0]",790
language_251,"[1, 1]",790
language_252,"[1, 1]",790
language_253,"[1, 1]",790
language_254,"[1, 1]",790
language_255,"[1, 1]",790
language_256,"[1, 0]",790
language_258,"[1, 1]",790
language_260,"[1, 0]",790
language_261,"[1, 1]",790
language_262,"[0, 1]",790
language_264,"[1, 1]",790
language_265,"[1, 1]",790
language_266,"[1, 1]",790
language_267,"[1, 1]",790
