LANGUAGE,GENDER,SET
language_1,"[1, 1]",697
language_2,"[1, 1]",697
language_3,"[0, 1]",697
language_4,"[1, 1]",697
language_5,"[1, 1]",697
language_6,"[1, 1]",697
language_7,"[1, 1]",697
language_8,"[1, 1]",697
language_9,"[1, 1]",697
language_10,"[0, 1]",697
language_11,"[1, 1]",697
language_12,"[1, 1]",697
language_13,"[0, 1]",697
language_14,"[1, 1]",697
language_15,"[1, 1]",697
language_16,"[1, 1]",697
language_17,"[1, 1]",697
language_18,"[1, 0]",697
language_19,"[1, 1]",697
language_20,"[1, 1]",697
language_21,"[1, 1]",697
language_23,"[1, 1]",697
language_25,"[1, 1]",697
language_26,"[1, 1]",697
language_27,"[0, 1]",697
language_28,"[1, 1]",697
language_29,"[1, 1]",697
language_30,"[0, 1]",697
language_31,"[1, 1]",697
language_32,"[1, 1]",697
language_33,"[1, 1]",697
language_34,"[1, 1]",697
language_35,"[1, 1]",697
language_36,"[1, 1]",697
language_37,"[0, 1]",697
language_38,"[1, 1]",697
language_41,"[1, 1]",697
language_42,"[1, 1]",697
language_43,"[1, 1]",697
language_44,"[1, 1]",697
language_45,"[1, 1]",697
language_46,"[1, 1]",697
language_47,"[1, 1]",697
language_48,"[0, 1]",697
language_49,"[1, 1]",697
language_50,"[1, 1]",697
language_51,"[1, 1]",697
language_52,"[1, 1]",697
language_53,"[1, 1]",697
language_54,"[1, 1]",697
language_55,"[1, 1]",697
language_56,"[1, 1]",697
language_57,"[0, 1]",697
language_58,"[1, 1]",697
language_59,"[0, 1]",697
language_60,"[1, 1]",697
language_61,"[1, 1]",697
language_62,"[1, 1]",697
language_63,"[1, 1]",697
language_64,"[1, 1]",697
language_65,"[1, 1]",697
language_66,"[1, 1]",697
language_68,"[0, 0]",697
language_69,"[1, 1]",697
language_70,"[1, 1]",697
language_71,"[1, 1]",697
language_72,"[1, 1]",697
language_73,"[1, 0]",697
language_74,"[0, 1]",697
language_75,"[1, 1]",697
language_76,"[1, 1]",697
language_77,"[1, 1]",697
language_78,"[1, 1]",697
language_79,"[1, 1]",697
language_80,"[1, 1]",697
language_81,"[1, 1]",697
language_82,"[0, 1]",697
language_83,"[1, 1]",697
language_84,"[1, 0]",697
language_85,"[0, 1]",697
language_86,"[1, 1]",697
language_87,"[1, 1]",697
language_88,"[1, 1]",697
language_89,"[1, 1]",697
language_90,"[1, 1]",697
language_91,"[1, 1]",697
language_92,"[1, 1]",697
language_93,"[1, 1]",697
language_94,"[1, 0]",697
language_95,"[1, 1]",697
language_96,"[1, 1]",697
language_98,"[1, 1]",697
language_99,"[1, 1]",697
language_100,"[1, 1]",697
language_101,"[1, 1]",697
language_102,"[0, 1]",697
language_103,"[1, 1]",697
language_104,"[1, 1]",697
language_105,"[1, 1]",697
language_106,"[0, 1]",697
language_108,"[1, 1]",697
language_109,"[0, 1]",697
language_110,"[1, 1]",697
language_111,"[1, 1]",697
language_112,"[1, 0]",697
language_113,"[0, 1]",697
language_114,"[1, 1]",697
language_115,"[1, 0]",697
language_116,"[1, 1]",697
language_117,"[1, 1]",697
language_118,"[1, 0]",697
language_119,"[1, 1]",697
language_120,"[1, 1]",697
language_121,"[1, 1]",697
language_122,"[1, 1]",697
language_123,"[1, 1]",697
language_124,"[1, 1]",697
language_125,"[1, 1]",697
language_126,"[1, 1]",697
language_127,"[1, 1]",697
language_128,"[0, 1]",697
language_129,"[1, 1]",697
language_130,"[1, 1]",697
language_131,"[1, 1]",697
language_132,"[1, 1]",697
language_133,"[1, 1]",697
language_134,"[0, 0]",697
language_135,"[1, 1]",697
language_136,"[0, 1]",697
language_137,"[1, 1]",697
language_138,"[0, 1]",697
language_139,"[1, 0]",697
language_141,"[1, 1]",697
language_142,"[1, 1]",697
language_143,"[1, 1]",697
language_144,"[1, 1]",697
