LANGUAGE,GENDER,SET
language_2,"[1, 1]",420
language_4,"[1, 1]",420
language_5,"[1, 1]",420
language_6,"[1, 1]",420
language_7,"[1, 1]",420
language_8,"[1, 0]",420
language_10,"[1, 1]",420
language_11,"[1, 1]",420
language_12,"[1, 1]",420
language_14,"[1, 1]",420
language_15,"[1, 1]",420
language_16,"[1, 1]",420
language_17,"[1, 1]",420
language_18,"[0, 1]",420
language_19,"[1, 1]",420
language_20,"[0, 1]",420
language_21,"[1, 1]",420
language_22,"[1, 1]",420
language_23,"[1, 1]",420
language_24,"[1, 1]",420
language_25,"[1, 1]",420
language_26,"[1, 1]",420
language_27,"[1, 1]",420
language_28,"[1, 1]",420
language_29,"[1, 1]",420
language_30,"[1, 1]",420
language_32,"[1, 1]",420
language_33,"[1, 0]",420
language_34,"[1, 1]",420
language_35,"[1, 1]",420
language_36,"[1, 1]",420
language_37,"[1, 1]",420
language_39,"[1, 1]",420
language_40,"[1, 1]",420
language_41,"[1, 1]",420
language_43,"[1, 1]",420
language_44,"[1, 1]",420
language_45,"[1, 1]",420
language_46,"[1, 1]",420
language_47,"[0, 1]",420
language_48,"[1, 1]",420
language_49,"[1, 1]",420
language_50,"[1, 1]",420
language_51,"[1, 0]",420
language_52,"[1, 1]",420
language_53,"[0, 1]",420
language_54,"[1, 1]",420
language_55,"[1, 1]",420
language_56,"[1, 1]",420
language_57,"[0, 1]",420
language_58,"[0, 1]",420
language_60,"[0, 1]",420
language_62,"[1, 1]",420
language_63,"[1, 1]",420
language_65,"[1, 1]",420
language_66,"[1, 1]",420
language_67,"[1, 1]",420
language_68,"[0, 1]",420
language_69,"[1, 0]",420
language_70,"[1, 1]",420
language_71,"[1, 0]",420
language_73,"[1, 1]",420
language_74,"[1, 1]",420
language_75,"[1, 1]",420
language_76,"[0, 1]",420
language_77,"[1, 1]",420
language_78,"[1, 1]",420
language_79,"[1, 1]",420
language_81,"[1, 1]",420
language_82,"[1, 1]",420
language_83,"[1, 1]",420
language_84,"[1, 1]",420
language_85,"[1, 0]",420
language_87,"[1, 1]",420
language_88,"[1, 1]",420
language_89,"[1, 1]",420
language_90,"[0, 1]",420
language_91,"[1, 1]",420
language_92,"[1, 1]",420
language_94,"[1, 1]",420
language_95,"[1, 1]",420
language_97,"[1, 1]",420
language_98,"[1, 1]",420
language_99,"[0, 1]",420
language_100,"[1, 1]",420
language_101,"[1, 1]",420
language_102,"[1, 1]",420
language_103,"[1, 1]",420
language_104,"[0, 1]",420
language_105,"[1, 1]",420
language_106,"[1, 1]",420
language_107,"[1, 1]",420
language_108,"[1, 1]",420
language_109,"[1, 1]",420
language_111,"[1, 1]",420
language_112,"[1, 1]",420
language_113,"[1, 1]",420
language_114,"[1, 1]",420
language_115,"[1, 1]",420
language_116,"[1, 1]",420
language_117,"[1, 1]",420
language_118,"[1, 0]",420
language_119,"[1, 1]",420
language_120,"[1, 1]",420
language_122,"[1, 1]",420
language_123,"[1, 1]",420
language_124,"[1, 1]",420
language_125,"[1, 1]",420
language_126,"[1, 1]",420
language_127,"[1, 0]",420
