LANGUAGE,GENDER,SET
language_1,"[1, 1]",460
language_2,"[1, 1]",460
language_3,"[0, 1]",460
language_4,"[1, 1]",460
language_5,"[1, 1]",460
language_6,"[1, 1]",460
language_7,"[0, 1]",460
language_8,"[1, 1]",460
language_9,"[1, 0]",460
language_10,"[1, 1]",460
language_11,"[1, 0]",460
language_12,"[1, 1]",460
language_13,"[1, 1]",460
language_14,"[1, 1]",460
language_15,"[1, 1]",460
language_16,"[1, 1]",460
language_17,"[1, 1]",460
language_18,"[1, 1]",460
language_19,"[1, 1]",460
language_20,"[1, 1]",460
language_21,"[0, 1]",460
language_22,"[1, 1]",460
language_23,"[0, 1]",460
language_24,"[1, 1]",460
language_25,"[1, 1]",460
language_26,"[1, 1]",460
language_27,"[1, 1]",460
language_28,"[1, 1]",460
language_29,"[1, 1]",460
language_31,"[1, 1]",460
language_32,"[1, 0]",460
language_33,"[1, 1]",460
language_34,"[1, 1]",460
language_36,"[1, 1]",460
language_37,"[1, 1]",460
language_38,"[1, 1]",460
language_39,"[1, 1]",460
language_40,"[1, 0]",460
language_41,"[1, 1]",460
language_42,"[1, 1]",460
language_43,"[1, 0]",460
language_44,"[1, 1]",460
language_45,"[1, 1]",460
language_46,"[1, 1]",460
language_47,"[1, 1]",460
language_48,"[1, 1]",460
language_49,"[1, 0]",460
language_50,"[1, 1]",460
language_51,"[0, 1]",460
language_52,"[1, 1]",460
language_53,"[1, 1]",460
language_54,"[1, 0]",460
language_55,"[1, 0]",460
language_56,"[1, 1]",460
language_57,"[1, 1]",460
language_58,"[1, 1]",460
language_59,"[1, 1]",460
language_60,"[1, 1]",460
language_61,"[1, 1]",460
language_62,"[1, 1]",460
language_63,"[1, 1]",460
language_64,"[1, 1]",460
language_65,"[0, 1]",460
language_66,"[1, 1]",460
language_67,"[1, 1]",460
language_68,"[0, 1]",460
language_69,"[1, 1]",460
language_70,"[1, 1]",460
language_71,"[1, 1]",460
language_72,"[1, 1]",460
language_74,"[1, 1]",460
language_75,"[1, 1]",460
language_76,"[1, 1]",460
language_77,"[1, 1]",460
language_78,"[1, 1]",460
language_80,"[1, 1]",460
language_81,"[1, 1]",460
language_82,"[0, 1]",460
language_83,"[1, 1]",460
language_84,"[1, 1]",460
language_85,"[1, 1]",460
language_86,"[1, 1]",460
language_87,"[0, 0]",460
language_88,"[0, 1]",460
language_89,"[0, 0]",460
language_91,"[1, 1]",460
language_92,"[1, 1]",460
language_93,"[1, 1]",460
language_94,"[1, 1]",460
language_95,"[0, 1]",460
language_96,"[1, 1]",460
language_98,"[1, 1]",460
language_99,"[1, 1]",460
language_100,"[1, 1]",460
language_101,"[1, 1]",460
language_102,"[1, 1]",460
language_103,"[1, 1]",460
language_104,"[1, 1]",460
language_105,"[0, 1]",460
language_106,"[1, 1]",460
language_108,"[1, 0]",460
language_109,"[1, 1]",460
language_110,"[1, 1]",460
language_111,"[1, 0]",460
language_112,"[1, 1]",460
language_113,"[1, 1]",460
language_114,"[1, 1]",460
language_115,"[1, 1]",460
language_116,"[1, 1]",460
language_117,"[1, 0]",460
language_118,"[1, 1]",460
language_119,"[1, 1]",460
language_120,"[1, 1]",460
language_121,"[1, 1]",460
language_122,"[1, 1]",460
language_123,"[1, 0]",460
