LANGUAGE,GENDER,SET
language_1,"[1, 1]",454
language_2,"[1, 1]",454
language_3,"[0, 1]",454
language_4,"[1, 1]",454
language_5,"[1, 1]",454
language_6,"[0, 0]",454
language_7,"[1, 1]",454
language_8,"[1, 1]",454
language_9,"[0, 1]",454
language_11,"[1, 1]",454
language_13,"[1, 1]",454
language_14,"[1, 1]",454
language_15,"[1, 1]",454
language_17,"[1, 1]",454
language_18,"[1, 0]",454
language_19,"[1, 1]",454
language_20,"[1, 1]",454
language_21,"[1, 1]",454
language_22,"[1, 1]",454
language_23,"[1, 1]",454
language_24,"[1, 1]",454
language_25,"[1, 1]",454
language_27,"[1, 1]",454
language_28,"[1, 1]",454
language_29,"[1, 1]",454
language_30,"[1, 1]",454
language_31,"[1, 1]",454
language_32,"[1, 1]",454
language_33,"[1, 1]",454
language_34,"[1, 1]",454
language_35,"[1, 1]",454
language_36,"[1, 1]",454
language_37,"[1, 1]",454
language_38,"[1, 1]",454
language_39,"[1, 1]",454
language_40,"[1, 1]",454
language_41,"[0, 1]",454
language_42,"[1, 1]",454
language_43,"[1, 1]",454
language_44,"[1, 1]",454
language_45,"[1, 1]",454
language_46,"[1, 1]",454
language_47,"[1, 0]",454
language_48,"[1, 1]",454
language_49,"[1, 1]",454
language_50,"[1, 1]",454
language_51,"[1, 1]",454
language_52,"[0, 1]",454
language_55,"[1, 1]",454
language_56,"[0, 1]",454
language_57,"[1, 1]",454
language_58,"[1, 1]",454
language_59,"[1, 1]",454
language_60,"[1, 1]",454
language_61,"[1, 1]",454
language_62,"[1, 1]",454
language_63,"[1, 1]",454
language_64,"[1, 1]",454
language_65,"[1, 1]",454
language_66,"[1, 1]",454
language_67,"[1, 1]",454
language_69,"[1, 1]",454
language_70,"[1, 1]",454
language_71,"[1, 1]",454
language_72,"[1, 1]",454
language_74,"[1, 1]",454
language_75,"[1, 1]",454
language_76,"[1, 1]",454
language_77,"[1, 1]",454
language_78,"[1, 1]",454
language_79,"[0, 1]",454
language_80,"[1, 1]",454
language_81,"[1, 1]",454
language_82,"[1, 1]",454
language_83,"[1, 1]",454
language_84,"[1, 1]",454
language_85,"[1, 0]",454
language_86,"[1, 1]",454
language_87,"[1, 1]",454
language_88,"[0, 1]",454
language_89,"[1, 1]",454
language_90,"[1, 1]",454
language_92,"[0, 1]",454
language_93,"[1, 1]",454
language_94,"[0, 1]",454
language_95,"[1, 1]",454
language_96,"[1, 1]",454
language_97,"[1, 1]",454
language_98,"[1, 1]",454
language_99,"[0, 1]",454
language_100,"[1, 1]",454
language_101,"[1, 1]",454
language_103,"[0, 1]",454
language_104,"[1, 1]",454
language_105,"[1, 1]",454
language_106,"[0, 1]",454
language_107,"[1, 1]",454
language_108,"[1, 1]",454
language_109,"[1, 1]",454
language_110,"[0, 1]",454
language_111,"[1, 1]",454
language_112,"[0, 1]",454
language_113,"[1, 1]",454
language_114,"[0, 1]",454
language_115,"[1, 1]",454
language_116,"[1, 1]",454
language_117,"[1, 1]",454
language_118,"[1, 0]",454
language_119,"[1, 0]",454
language_120,"[1, 1]",454
language_121,"[1, 1]",454
language_122,"[1, 1]",454
language_123,"[1, 1]",454
language_124,"[1, 1]",454
language_126,"[1, 1]",454
language_127,"[1, 1]",454
language_128,"[1, 0]",454
language_129,"[1, 1]",454
language_130,"[1, 1]",454
language_131,"[0, 1]",454
language_132,"[1, 1]",454
language_133,"[1, 1]",454
language_134,"[1, 1]",454
language_135,"[1, 0]",454
language_136,"[1, 1]",454
language_137,"[1, 1]",454
language_138,"[0, 1]",454
language_139,"[0, 0]",454
language_140,"[1, 1]",454
language_141,"[1, 1]",454
language_142,"[1, 1]",454
language_143,"[1, 1]",454
language_144,"[1, 0]",454
