LANGUAGE,GENDER,SET
language_1,"[1, 1]",424
language_2,"[1, 1]",424
language_3,"[1, 1]",424
language_4,"[1, 1]",424
language_5,"[1, 1]",424
language_6,"[1, 1]",424
language_7,"[1, 1]",424
language_8,"[1, 1]",424
language_10,"[1, 1]",424
language_11,"[1, 1]",424
language_12,"[1, 1]",424
language_14,"[1, 1]",424
language_15,"[1, 1]",424
language_16,"[1, 1]",424
language_18,"[1, 1]",424
language_19,"[1, 1]",424
language_20,"[1, 1]",424
language_21,"[1, 0]",424
language_22,"[1, 0]",424
language_23,"[1, 1]",424
language_24,"[1, 1]",424
language_25,"[1, 1]",424
language_26,"[0, 1]",424
language_27,"[1, 1]",424
language_29,"[1, 1]",424
language_30,"[1, 1]",424
language_31,"[1, 1]",424
language_32,"[1, 1]",424
language_33,"[1, 0]",424
language_34,"[1, 1]",424
language_35,"[1, 0]",424
language_36,"[1, 1]",424
language_37,"[1, 1]",424
language_38,"[1, 1]",424
language_39,"[1, 1]",424
language_40,"[1, 1]",424
language_41,"[1, 1]",424
language_42,"[0, 1]",424
language_43,"[1, 1]",424
language_44,"[1, 1]",424
language_45,"[1, 1]",424
language_46,"[1, 1]",424
language_47,"[1, 1]",424
language_48,"[1, 0]",424
language_49,"[1, 1]",424
language_50,"[1, 1]",424
language_51,"[1, 1]",424
language_52,"[1, 1]",424
language_53,"[1, 1]",424
language_54,"[1, 1]",424
language_55,"[1, 1]",424
language_56,"[1, 1]",424
language_57,"[1, 1]",424
language_58,"[0, 1]",424
language_59,"[1, 1]",424
language_60,"[1, 1]",424
language_62,"[1, 1]",424
language_63,"[1, 1]",424
language_64,"[1, 1]",424
language_65,"[1, 1]",424
language_66,"[1, 1]",424
language_67,"[1, 1]",424
language_68,"[1, 1]",424
language_69,"[1, 1]",424
language_70,"[1, 1]",424
language_71,"[1, 1]",424
language_73,"[1, 1]",424
language_75,"[0, 1]",424
language_76,"[1, 1]",424
language_77,"[1, 1]",424
language_78,"[1, 1]",424
language_79,"[1, 1]",424
language_80,"[1, 1]",424
language_81,"[0, 1]",424
language_82,"[0, 1]",424
language_83,"[1, 1]",424
language_84,"[1, 0]",424
language_86,"[1, 1]",424
language_87,"[1, 1]",424
language_88,"[1, 1]",424
language_89,"[1, 1]",424
language_90,"[1, 1]",424
language_91,"[1, 1]",424
language_92,"[1, 1]",424
language_93,"[1, 1]",424
language_94,"[1, 1]",424
language_96,"[1, 1]",424
language_97,"[1, 0]",424
language_98,"[1, 0]",424
language_99,"[1, 1]",424
language_100,"[1, 1]",424
language_101,"[1, 1]",424
language_102,"[1, 0]",424
language_103,"[1, 1]",424
language_104,"[1, 1]",424
language_105,"[1, 1]",424
language_107,"[1, 1]",424
language_108,"[1, 1]",424
language_109,"[1, 1]",424
language_110,"[1, 1]",424
language_111,"[1, 0]",424
language_112,"[1, 1]",424
language_113,"[1, 0]",424
language_114,"[1, 1]",424
language_115,"[0, 1]",424
language_116,"[1, 0]",424
language_117,"[0, 1]",424
language_118,"[1, 1]",424
language_119,"[1, 1]",424
language_120,"[0, 1]",424
language_121,"[1, 1]",424
language_122,"[1, 1]",424
language_123,"[1, 1]",424
language_124,"[1, 1]",424
language_125,"[1, 1]",424
language_126,"[1, 1]",424
language_127,"[0, 1]",424
language_128,"[0, 1]",424
language_129,"[1, 1]",424
language_130,"[1, 1]",424
language_131,"[1, 1]",424
language_132,"[1, 1]",424
language_133,"[1, 1]",424
language_134,"[1, 1]",424
language_135,"[1, 1]",424
language_136,"[1, 1]",424
language_137,"[1, 1]",424
language_138,"[0, 1]",424
language_139,"[0, 0]",424
