LANGUAGE,GENDER,SET
language_1,"[1, 1]",533
language_2,"[1, 1]",533
language_3,"[1, 0]",533
language_5,"[1, 0]",533
language_6,"[1, 1]",533
language_7,"[1, 1]",533
language_8,"[1, 1]",533
language_9,"[1, 1]",533
language_10,"[0, 1]",533
language_11,"[1, 1]",533
language_12,"[1, 1]",533
language_13,"[1, 1]",533
language_14,"[1, 1]",533
language_16,"[1, 1]",533
language_18,"[1, 1]",533
language_19,"[1, 1]",533
language_20,"[1, 1]",533
language_21,"[1, 1]",533
language_22,"[1, 1]",533
language_23,"[1, 0]",533
language_24,"[1, 1]",533
language_25,"[1, 1]",533
language_26,"[1, 1]",533
language_27,"[1, 1]",533
language_28,"[1, 0]",533
language_29,"[1, 1]",533
language_30,"[1, 1]",533
language_31,"[0, 1]",533
language_32,"[1, 1]",533
language_33,"[1, 1]",533
language_34,"[1, 1]",533
language_35,"[0, 1]",533
language_37,"[1, 0]",533
language_40,"[1, 1]",533
language_41,"[1, 0]",533
language_42,"[1, 1]",533
language_43,"[1, 1]",533
language_45,"[1, 1]",533
language_46,"[1, 1]",533
language_47,"[1, 1]",533
language_48,"[0, 1]",533
language_50,"[1, 1]",533
language_51,"[1, 1]",533
language_52,"[1, 0]",533
language_53,"[1, 1]",533
language_54,"[0, 1]",533
language_56,"[0, 1]",533
language_57,"[1, 1]",533
language_58,"[0, 1]",533
language_59,"[1, 1]",533
language_60,"[1, 1]",533
language_61,"[1, 1]",533
language_62,"[1, 1]",533
language_64,"[1, 1]",533
language_66,"[1, 0]",533
language_67,"[1, 1]",533
language_68,"[1, 1]",533
language_70,"[1, 1]",533
language_71,"[1, 1]",533
language_73,"[1, 1]",533
language_74,"[1, 1]",533
language_75,"[0, 1]",533
language_76,"[1, 1]",533
language_77,"[1, 1]",533
language_78,"[1, 1]",533
language_79,"[1, 1]",533
language_80,"[1, 1]",533
language_81,"[1, 1]",533
language_82,"[0, 1]",533
language_83,"[1, 0]",533
language_84,"[1, 1]",533
language_85,"[0, 1]",533
language_86,"[1, 1]",533
language_87,"[1, 1]",533
language_88,"[1, 1]",533
language_89,"[1, 1]",533
language_90,"[0, 0]",533
language_91,"[1, 1]",533
language_92,"[1, 1]",533
language_94,"[1, 1]",533
language_95,"[1, 1]",533
language_96,"[1, 1]",533
language_97,"[1, 1]",533
language_98,"[0, 0]",533
language_99,"[1, 1]",533
language_100,"[1, 1]",533
language_101,"[1, 1]",533
language_102,"[1, 1]",533
language_103,"[1, 1]",533
language_104,"[1, 1]",533
language_105,"[1, 1]",533
language_106,"[1, 1]",533
language_107,"[1, 1]",533
language_108,"[1, 1]",533
language_109,"[1, 1]",533
language_110,"[1, 1]",533
language_111,"[0, 1]",533
language_112,"[1, 1]",533
language_113,"[1, 1]",533
language_115,"[1, 1]",533
language_116,"[1, 1]",533
language_117,"[1, 1]",533
language_118,"[1, 1]",533
language_119,"[1, 1]",533
language_120,"[1, 1]",533
language_121,"[1, 1]",533
language_122,"[0, 1]",533
language_123,"[1, 1]",533
language_124,"[0, 1]",533
language_125,"[0, 1]",533
language_126,"[1, 1]",533
language_127,"[1, 1]",533
language_128,"[1, 0]",533
language_129,"[1, 1]",533
language_130,"[1, 1]",533
language_132,"[1, 1]",533
language_133,"[1, 1]",533
language_134,"[1, 1]",533
language_135,"[1, 1]",533
language_136,"[1, 1]",533
language_137,"[0, 0]",533
language_138,"[1, 1]",533
language_139,"[1, 1]",533
language_140,"[1, 1]",533
language_141,"[1, 1]",533
language_142,"[1, 1]",533
