LANGUAGE,GENDER,SET
language_1,"[1, 1]",53
language_2,"[1, 1]",53
language_3,"[1, 1]",53
language_4,"[1, 0]",53
language_5,"[1, 1]",53
language_6,"[0, 1]",53
language_7,"[0, 1]",53
language_8,"[1, 0]",53
language_9,"[1, 1]",53
language_10,"[1, 1]",53
language_12,"[1, 1]",53
language_13,"[1, 1]",53
language_14,"[1, 0]",53
language_15,"[1, 1]",53
language_16,"[1, 1]",53
language_17,"[1, 1]",53
language_18,"[1, 1]",53
language_19,"[0, 1]",53
language_20,"[1, 0]",53
language_21,"[1, 1]",53
language_22,"[1, 1]",53
language_23,"[1, 1]",53
language_24,"[1, 1]",53
language_25,"[0, 0]",53
language_26,"[0, 0]",53
language_27,"[1, 1]",53
language_28,"[1, 0]",53
language_29,"[1, 1]",53
language_30,"[1, 0]",53
language_31,"[1, 1]",53
language_32,"[1, 1]",53
language_33,"[1, 1]",53
language_34,"[1, 1]",53
language_35,"[0, 1]",53
language_37,"[1, 0]",53
language_39,"[1, 1]",53
language_40,"[1, 1]",53
language_41,"[0, 0]",53
language_42,"[1, 1]",53
language_43,"[1, 1]",53
language_44,"[1, 1]",53
language_45,"[1, 1]",53
language_46,"[1, 1]",53
language_47,"[1, 1]",53
language_49,"[1, 0]",53
language_50,"[1, 1]",53
language_51,"[1, 1]",53
language_52,"[1, 1]",53
language_53,"[1, 1]",53
language_54,"[1, 1]",53
language_55,"[1, 1]",53
language_56,"[0, 1]",53
language_57,"[1, 1]",53
language_58,"[1, 1]",53
language_59,"[0, 1]",53
language_61,"[1, 1]",53
language_62,"[1, 1]",53
language_63,"[1, 1]",53
language_64,"[1, 1]",53
language_65,"[1, 1]",53
language_66,"[1, 0]",53
language_67,"[1, 1]",53
language_68,"[1, 1]",53
language_69,"[1, 1]",53
language_70,"[1, 1]",53
language_72,"[1, 0]",53
language_73,"[1, 1]",53
language_75,"[1, 0]",53
language_76,"[1, 1]",53
language_77,"[1, 1]",53
language_78,"[1, 1]",53
language_79,"[1, 1]",53
language_80,"[1, 1]",53
language_81,"[1, 1]",53
language_82,"[1, 1]",53
language_83,"[0, 1]",53
language_84,"[1, 1]",53
language_85,"[1, 1]",53
language_86,"[1, 1]",53
language_87,"[1, 1]",53
language_88,"[1, 1]",53
language_89,"[1, 1]",53
language_90,"[1, 1]",53
language_91,"[1, 1]",53
language_92,"[1, 1]",53
language_93,"[1, 1]",53
language_94,"[1, 1]",53
language_95,"[1, 1]",53
language_96,"[1, 1]",53
language_97,"[1, 1]",53
language_98,"[1, 1]",53
language_99,"[1, 1]",53
language_100,"[1, 1]",53
language_101,"[1, 1]",53
language_103,"[1, 1]",53
language_104,"[0, 1]",53
language_106,"[0, 1]",53
language_107,"[1, 1]",53
language_108,"[1, 1]",53
language_109,"[1, 1]",53
language_110,"[1, 1]",53
language_111,"[1, 1]",53
language_112,"[0, 1]",53
language_113,"[1, 1]",53
language_114,"[1, 1]",53
language_115,"[1, 1]",53
language_116,"[1, 1]",53
language_117,"[1, 1]",53
language_118,"[1, 0]",53
language_119,"[1, 1]",53
language_120,"[1, 1]",53
language_121,"[1, 1]",53
language_122,"[1, 1]",53
language_124,"[1, 1]",53
language_125,"[1, 1]",53
language_126,"[1, 0]",53
language_127,"[1, 1]",53
language_128,"[1, 1]",53
language_129,"[0, 1]",53
language_130,"[1, 1]",53
language_131,"[1, 1]",53
language_132,"[1, 1]",53
language_133,"[1, 1]",53
language_134,"[1, 1]",53
language_135,"[1, 1]",53
language_137,"[1, 1]",53
language_138,"[1, 1]",53
language_139,"[1, 1]",53
language_140,"[1, 1]",53
language_141,"[1, 1]",53
language_142,"[1, 1]",53
language_143,"[1, 0]",53
language_145,"[0, 1]",53
language_146,"[1, 1]",53
language_147,"[0, 1]",53
language_148,"[1, 1]",53
language_149,"[1, 1]",53
