LANGUAGE,GENDER,SET
language_1,"[1, 1]",391
language_3,"[1, 1]",391
language_4,"[1, 1]",391
language_5,"[1, 1]",391
language_6,"[1, 1]",391
language_7,"[1, 1]",391
language_8,"[1, 1]",391
language_9,"[1, 1]",391
language_10,"[1, 1]",391
language_11,"[1, 0]",391
language_12,"[1, 1]",391
language_13,"[1, 1]",391
language_14,"[1, 1]",391
language_15,"[1, 1]",391
language_16,"[1, 1]",391
language_17,"[1, 1]",391
language_18,"[1, 1]",391
language_19,"[1, 1]",391
language_20,"[1, 1]",391
language_21,"[1, 1]",391
language_22,"[1, 1]",391
language_23,"[1, 1]",391
language_24,"[1, 1]",391
language_25,"[1, 1]",391
language_26,"[1, 1]",391
language_27,"[1, 1]",391
language_28,"[1, 1]",391
language_29,"[0, 1]",391
language_30,"[1, 1]",391
language_31,"[1, 1]",391
language_32,"[1, 1]",391
language_33,"[1, 1]",391
language_34,"[1, 1]",391
language_35,"[1, 1]",391
language_36,"[1, 1]",391
language_37,"[1, 1]",391
language_38,"[1, 0]",391
language_39,"[1, 1]",391
language_40,"[1, 1]",391
language_41,"[1, 0]",391
language_42,"[1, 1]",391
language_43,"[1, 1]",391
language_44,"[1, 1]",391
language_46,"[1, 1]",391
language_47,"[1, 1]",391
language_49,"[1, 1]",391
language_50,"[1, 1]",391
language_51,"[1, 1]",391
language_52,"[1, 1]",391
language_53,"[1, 1]",391
language_54,"[1, 1]",391
language_56,"[1, 0]",391
language_57,"[1, 1]",391
language_58,"[1, 1]",391
language_59,"[1, 1]",391
language_60,"[1, 1]",391
language_61,"[1, 1]",391
language_62,"[0, 1]",391
language_63,"[1, 0]",391
language_64,"[1, 1]",391
language_65,"[1, 1]",391
language_66,"[1, 1]",391
language_67,"[1, 1]",391
language_69,"[0, 1]",391
language_70,"[0, 1]",391
language_71,"[1, 1]",391
language_72,"[1, 1]",391
language_73,"[1, 1]",391
language_74,"[1, 1]",391
language_75,"[1, 1]",391
language_76,"[1, 1]",391
language_77,"[1, 1]",391
language_78,"[1, 1]",391
language_79,"[1, 1]",391
language_80,"[0, 1]",391
language_81,"[1, 1]",391
language_82,"[1, 1]",391
language_83,"[1, 1]",391
language_84,"[1, 1]",391
language_85,"[1, 1]",391
language_86,"[1, 1]",391
language_89,"[1, 1]",391
language_90,"[1, 1]",391
language_91,"[1, 1]",391
language_92,"[1, 1]",391
language_93,"[1, 1]",391
language_95,"[1, 1]",391
language_96,"[1, 1]",391
language_97,"[1, 1]",391
language_98,"[1, 1]",391
language_99,"[1, 1]",391
language_100,"[1, 1]",391
language_101,"[1, 1]",391
language_102,"[1, 1]",391
language_103,"[1, 1]",391
language_105,"[1, 1]",391
language_107,"[1, 1]",391
language_108,"[0, 1]",391
language_109,"[0, 1]",391
language_110,"[1, 1]",391
language_111,"[1, 1]",391
language_112,"[1, 1]",391
language_113,"[1, 1]",391
language_114,"[1, 1]",391
language_115,"[1, 1]",391
language_117,"[1, 1]",391
language_118,"[1, 1]",391
language_119,"[1, 1]",391
language_120,"[0, 1]",391
language_121,"[1, 1]",391
language_122,"[1, 1]",391
language_123,"[1, 1]",391
language_124,"[1, 1]",391
language_125,"[1, 1]",391
language_126,"[1, 1]",391
language_127,"[0, 1]",391
language_128,"[0, 1]",391
language_129,"[1, 1]",391
language_130,"[1, 1]",391
language_131,"[1, 1]",391
language_132,"[1, 1]",391
language_133,"[1, 1]",391
language_134,"[1, 1]",391
language_135,"[1, 1]",391
language_136,"[1, 1]",391
language_137,"[1, 1]",391
language_138,"[1, 1]",391
language_139,"[1, 1]",391
language_140,"[1, 1]",391
language_141,"[0, 0]",391
language_143,"[0, 1]",391
language_144,"[0, 1]",391
language_145,"[1, 1]",391
language_146,"[0, 1]",391
language_147,"[1, 1]",391
language_149,"[1, 0]",391
language_150,"[1, 1]",391
language_151,"[1, 1]",391
language_152,"[1, 0]",391
language_153,"[1, 1]",391
language_155,"[1, 1]",391
language_156,"[1, 1]",391
language_157,"[1, 1]",391
language_158,"[1, 1]",391
language_159,"[1, 1]",391
language_164,"[1, 1]",391
language_165,"[1, 1]",391
language_166,"[1, 1]",391
language_167,"[1, 1]",391
language_168,"[1, 1]",391
language_169,"[1, 1]",391
language_170,"[1, 1]",391
language_171,"[0, 0]",391
language_172,"[1, 1]",391
language_173,"[1, 1]",391
language_174,"[1, 1]",391
language_175,"[1, 1]",391
language_176,"[1, 1]",391
language_177,"[1, 1]",391
language_178,"[1, 1]",391
language_179,"[1, 1]",391
language_180,"[1, 1]",391
language_181,"[1, 1]",391
language_182,"[1, 1]",391
language_183,"[1, 1]",391
language_184,"[1, 1]",391
language_185,"[1, 1]",391
language_186,"[1, 0]",391
language_187,"[1, 1]",391
language_189,"[1, 1]",391
language_190,"[1, 1]",391
language_192,"[1, 1]",391
language_193,"[1, 1]",391
language_194,"[1, 0]",391
language_195,"[1, 1]",391
language_197,"[1, 1]",391
language_198,"[1, 1]",391
language_199,"[0, 1]",391
language_202,"[1, 1]",391
language_203,"[1, 1]",391
language_204,"[1, 1]",391
language_206,"[1, 1]",391
language_207,"[1, 1]",391
language_209,"[1, 1]",391
language_210,"[1, 1]",391
language_211,"[1, 0]",391
language_212,"[1, 0]",391
language_213,"[1, 1]",391
language_214,"[1, 0]",391
language_215,"[1, 1]",391
language_216,"[1, 1]",391
language_217,"[1, 1]",391
language_218,"[1, 1]",391
language_219,"[0, 1]",391
language_220,"[1, 1]",391
language_221,"[1, 1]",391
language_222,"[1, 1]",391
language_223,"[1, 1]",391
language_224,"[1, 1]",391
language_225,"[1, 1]",391
language_226,"[1, 1]",391
language_227,"[1, 1]",391
language_228,"[1, 1]",391
language_229,"[1, 1]",391
language_230,"[1, 1]",391
language_231,"[1, 1]",391
language_232,"[1, 1]",391
language_233,"[1, 0]",391
language_234,"[0, 0]",391
language_236,"[1, 1]",391
language_237,"[0, 1]",391
language_238,"[1, 1]",391
language_239,"[0, 1]",391
language_240,"[1, 1]",391
language_241,"[1, 1]",391
language_242,"[1, 1]",391
language_243,"[1, 1]",391
language_244,"[0, 1]",391
language_245,"[1, 1]",391
language_246,"[1, 1]",391
language_247,"[1, 0]",391
language_248,"[1, 1]",391
language_249,"[1, 1]",391
language_250,"[1, 1]",391
language_252,"[1, 1]",391
language_253,"[1, 1]",391
language_254,"[1, 1]",391
language_255,"[1, 1]",391
language_257,"[1, 1]",391
language_258,"[1, 1]",391
language_259,"[1, 1]",391
language_260,"[1, 1]",391
language_261,"[1, 1]",391
language_262,"[1, 1]",391
language_263,"[1, 1]",391
language_264,"[1, 1]",391
language_265,"[1, 1]",391
language_266,"[1, 1]",391
language_267,"[1, 1]",391
language_268,"[0, 1]",391
language_269,"[1, 1]",391
language_270,"[1, 1]",391
language_271,"[1, 0]",391
language_272,"[0, 1]",391
language_273,"[1, 1]",391
