LANGUAGE,GENDER,SET
language_1,"[1, 1]",251
language_2,"[1, 1]",251
language_3,"[0, 1]",251
language_4,"[1, 1]",251
language_5,"[1, 1]",251
language_6,"[1, 1]",251
language_7,"[0, 1]",251
language_8,"[1, 1]",251
language_9,"[0, 1]",251
language_11,"[1, 1]",251
language_12,"[1, 1]",251
language_13,"[1, 1]",251
language_14,"[1, 1]",251
language_15,"[1, 1]",251
language_16,"[1, 1]",251
language_18,"[1, 1]",251
language_19,"[1, 1]",251
language_20,"[1, 1]",251
language_22,"[1, 1]",251
language_23,"[1, 1]",251
language_26,"[0, 0]",251
language_27,"[1, 1]",251
language_28,"[1, 1]",251
language_29,"[0, 1]",251
language_30,"[1, 1]",251
language_31,"[1, 1]",251
language_32,"[1, 1]",251
language_33,"[1, 0]",251
language_34,"[1, 0]",251
language_35,"[1, 0]",251
language_36,"[1, 1]",251
language_37,"[1, 1]",251
language_38,"[0, 1]",251
language_39,"[0, 1]",251
language_40,"[1, 1]",251
language_41,"[1, 1]",251
language_42,"[1, 1]",251
language_44,"[0, 1]",251
language_45,"[1, 1]",251
language_46,"[1, 1]",251
language_47,"[1, 1]",251
language_48,"[1, 1]",251
language_51,"[1, 0]",251
language_52,"[1, 1]",251
language_53,"[1, 1]",251
language_54,"[1, 1]",251
language_55,"[1, 1]",251
language_56,"[1, 1]",251
language_57,"[1, 1]",251
language_58,"[1, 1]",251
language_60,"[1, 1]",251
language_61,"[1, 1]",251
language_62,"[1, 1]",251
language_63,"[0, 1]",251
language_64,"[1, 1]",251
language_65,"[1, 1]",251
language_66,"[1, 1]",251
language_67,"[1, 1]",251
language_68,"[1, 1]",251
language_69,"[1, 1]",251
language_70,"[1, 1]",251
language_71,"[1, 1]",251
language_72,"[1, 1]",251
language_73,"[1, 0]",251
language_74,"[1, 0]",251
language_75,"[1, 1]",251
language_76,"[1, 1]",251
language_77,"[0, 1]",251
language_78,"[1, 1]",251
language_79,"[1, 1]",251
language_80,"[1, 1]",251
language_81,"[1, 1]",251
language_82,"[1, 1]",251
language_83,"[1, 1]",251
language_84,"[1, 1]",251
language_85,"[1, 1]",251
language_86,"[1, 0]",251
language_87,"[1, 1]",251
language_88,"[1, 1]",251
language_89,"[0, 1]",251
language_90,"[0, 1]",251
language_91,"[1, 1]",251
language_92,"[1, 1]",251
language_93,"[1, 1]",251
language_94,"[1, 1]",251
language_95,"[1, 1]",251
language_96,"[1, 1]",251
language_97,"[1, 1]",251
language_98,"[1, 1]",251
language_99,"[0, 1]",251
language_100,"[1, 1]",251
language_101,"[1, 1]",251
language_102,"[0, 1]",251
language_103,"[0, 1]",251
language_104,"[1, 1]",251
language_105,"[1, 1]",251
language_107,"[1, 1]",251
language_108,"[1, 1]",251
language_109,"[1, 1]",251
language_110,"[1, 1]",251
language_111,"[1, 1]",251
language_112,"[0, 1]",251
language_113,"[1, 1]",251
language_114,"[1, 0]",251
language_115,"[1, 0]",251
language_116,"[1, 1]",251
language_117,"[1, 1]",251
language_118,"[1, 1]",251
language_119,"[1, 1]",251
language_120,"[1, 1]",251
language_121,"[1, 1]",251
language_122,"[0, 1]",251
language_123,"[1, 1]",251
language_124,"[1, 1]",251
language_126,"[1, 1]",251
language_127,"[1, 1]",251
language_128,"[1, 1]",251
language_129,"[1, 1]",251
language_130,"[1, 1]",251
language_131,"[1, 0]",251
language_132,"[1, 1]",251
language_133,"[1, 1]",251
language_134,"[1, 1]",251
language_135,"[0, 1]",251
language_136,"[1, 1]",251
language_137,"[1, 1]",251
language_138,"[1, 1]",251
language_139,"[1, 1]",251
language_140,"[1, 1]",251
language_141,"[1, 1]",251
language_142,"[1, 1]",251
language_143,"[1, 0]",251
language_144,"[0, 1]",251
language_145,"[1, 1]",251
language_146,"[1, 1]",251
language_147,"[1, 1]",251
language_148,"[1, 1]",251
language_149,"[1, 1]",251
language_150,"[1, 1]",251
language_151,"[1, 1]",251
language_152,"[1, 1]",251
language_153,"[1, 1]",251
language_154,"[1, 1]",251
language_155,"[0, 1]",251
language_156,"[1, 1]",251
language_157,"[1, 1]",251
language_158,"[1, 1]",251
language_159,"[0, 1]",251
language_160,"[1, 0]",251
language_161,"[1, 1]",251
language_162,"[1, 1]",251
language_163,"[1, 1]",251
language_164,"[1, 1]",251
language_165,"[1, 1]",251
language_166,"[1, 1]",251
language_167,"[1, 1]",251
language_168,"[1, 1]",251
language_169,"[0, 1]",251
language_170,"[1, 1]",251
language_171,"[1, 1]",251
language_173,"[1, 1]",251
language_174,"[1, 1]",251
language_175,"[1, 1]",251
language_176,"[1, 1]",251
language_177,"[1, 1]",251
language_178,"[1, 1]",251
language_179,"[1, 1]",251
language_180,"[0, 1]",251
language_181,"[1, 0]",251
language_182,"[1, 0]",251
language_185,"[1, 1]",251
language_186,"[1, 1]",251
language_187,"[1, 1]",251
language_188,"[1, 1]",251
language_189,"[1, 1]",251
language_190,"[1, 1]",251
language_191,"[1, 1]",251
language_192,"[1, 0]",251
language_193,"[1, 1]",251
language_194,"[1, 0]",251
language_195,"[1, 1]",251
language_196,"[1, 1]",251
language_197,"[0, 1]",251
language_198,"[1, 1]",251
language_199,"[1, 1]",251
language_200,"[0, 1]",251
language_201,"[1, 1]",251
language_202,"[0, 0]",251
language_203,"[1, 1]",251
language_204,"[1, 1]",251
language_205,"[1, 1]",251
language_206,"[1, 1]",251
language_207,"[1, 1]",251
language_208,"[1, 1]",251
language_209,"[1, 1]",251
language_210,"[1, 1]",251
language_211,"[0, 1]",251
language_212,"[1, 1]",251
language_213,"[1, 1]",251
language_214,"[1, 1]",251
language_215,"[1, 1]",251
language_216,"[0, 1]",251
language_217,"[1, 1]",251
language_219,"[1, 1]",251
language_220,"[1, 1]",251
