LANGUAGE,GENDER,SET
language_1,"[1, 0]",612
language_2,"[1, 1]",612
language_3,"[1, 1]",612
language_4,"[1, 0]",612
language_5,"[1, 1]",612
language_6,"[1, 1]",612
language_7,"[1, 1]",612
language_10,"[1, 1]",612
language_11,"[1, 1]",612
language_12,"[1, 1]",612
language_13,"[1, 1]",612
language_15,"[1, 1]",612
language_16,"[1, 1]",612
language_17,"[1, 1]",612
language_18,"[1, 1]",612
language_20,"[1, 1]",612
language_21,"[0, 1]",612
language_22,"[1, 1]",612
language_23,"[1, 1]",612
language_24,"[1, 1]",612
language_25,"[1, 1]",612
language_27,"[1, 1]",612
language_28,"[1, 1]",612
language_29,"[1, 1]",612
language_30,"[1, 1]",612
language_31,"[1, 1]",612
language_32,"[0, 1]",612
language_33,"[0, 1]",612
language_34,"[1, 1]",612
language_35,"[1, 1]",612
language_36,"[1, 1]",612
language_37,"[1, 1]",612
language_38,"[1, 0]",612
language_39,"[1, 1]",612
language_41,"[1, 1]",612
language_42,"[1, 1]",612
language_43,"[1, 1]",612
language_44,"[1, 1]",612
language_45,"[1, 1]",612
language_46,"[1, 1]",612
language_47,"[1, 1]",612
language_48,"[1, 1]",612
language_49,"[0, 1]",612
language_50,"[1, 1]",612
language_51,"[1, 1]",612
language_54,"[1, 0]",612
language_55,"[1, 1]",612
language_56,"[1, 1]",612
language_57,"[0, 1]",612
language_58,"[1, 1]",612
language_59,"[1, 1]",612
language_60,"[1, 1]",612
language_61,"[1, 1]",612
language_62,"[1, 1]",612
language_63,"[1, 1]",612
language_64,"[0, 1]",612
language_65,"[1, 1]",612
language_66,"[1, 0]",612
language_67,"[1, 1]",612
language_68,"[1, 0]",612
language_69,"[1, 1]",612
language_70,"[1, 0]",612
language_71,"[0, 1]",612
language_72,"[1, 1]",612
language_73,"[1, 1]",612
language_75,"[0, 1]",612
language_76,"[1, 1]",612
language_77,"[1, 1]",612
language_78,"[1, 1]",612
language_80,"[1, 1]",612
language_81,"[1, 1]",612
language_82,"[1, 1]",612
language_83,"[1, 1]",612
language_84,"[1, 1]",612
language_85,"[1, 1]",612
language_86,"[0, 1]",612
language_87,"[1, 0]",612
language_88,"[1, 1]",612
language_89,"[1, 0]",612
language_90,"[1, 1]",612
language_91,"[1, 1]",612
language_92,"[1, 1]",612
language_93,"[1, 1]",612
language_94,"[1, 1]",612
language_95,"[1, 1]",612
language_97,"[1, 1]",612
language_98,"[1, 1]",612
language_99,"[1, 1]",612
language_100,"[1, 1]",612
language_101,"[1, 1]",612
language_102,"[0, 1]",612
language_103,"[0, 1]",612
language_104,"[1, 0]",612
language_105,"[1, 1]",612
language_106,"[1, 1]",612
language_107,"[1, 0]",612
