LANGUAGE,GENDER,SET
language_1,"[1, 1]",131
language_2,"[1, 1]",131
language_3,"[1, 1]",131
language_4,"[1, 1]",131
language_5,"[0, 1]",131
language_6,"[1, 1]",131
language_7,"[1, 1]",131
language_9,"[1, 1]",131
language_10,"[1, 1]",131
language_11,"[1, 1]",131
language_13,"[1, 1]",131
language_14,"[1, 1]",131
language_15,"[1, 1]",131
language_16,"[1, 1]",131
language_17,"[1, 1]",131
language_18,"[1, 1]",131
language_19,"[1, 1]",131
language_20,"[1, 1]",131
language_21,"[1, 1]",131
language_22,"[1, 1]",131
language_23,"[1, 1]",131
language_24,"[1, 1]",131
language_25,"[1, 1]",131
language_26,"[1, 1]",131
language_27,"[1, 1]",131
language_28,"[1, 1]",131
language_29,"[1, 1]",131
language_30,"[1, 1]",131
language_31,"[0, 1]",131
language_32,"[1, 1]",131
language_33,"[0, 1]",131
language_34,"[1, 1]",131
language_35,"[1, 1]",131
language_36,"[1, 1]",131
language_37,"[1, 0]",131
language_38,"[1, 0]",131
language_39,"[1, 1]",131
language_40,"[1, 1]",131
language_41,"[1, 1]",131
language_42,"[1, 1]",131
language_43,"[1, 1]",131
language_44,"[1, 1]",131
language_45,"[0, 1]",131
language_46,"[1, 1]",131
language_47,"[0, 1]",131
language_48,"[1, 0]",131
language_49,"[1, 1]",131
language_50,"[1, 1]",131
language_51,"[1, 1]",131
language_52,"[1, 1]",131
language_53,"[0, 1]",131
language_56,"[1, 1]",131
language_57,"[1, 1]",131
language_58,"[1, 0]",131
language_59,"[1, 1]",131
language_60,"[1, 1]",131
language_62,"[1, 1]",131
language_63,"[1, 1]",131
language_64,"[1, 1]",131
language_65,"[1, 1]",131
language_66,"[1, 1]",131
language_69,"[0, 1]",131
language_70,"[1, 1]",131
language_71,"[1, 1]",131
language_72,"[1, 1]",131
language_73,"[1, 1]",131
language_74,"[1, 1]",131
language_75,"[1, 1]",131
language_76,"[1, 1]",131
language_77,"[1, 1]",131
language_78,"[1, 0]",131
language_79,"[1, 1]",131
language_80,"[1, 1]",131
language_81,"[1, 1]",131
language_82,"[0, 1]",131
language_83,"[1, 1]",131
language_84,"[0, 1]",131
language_85,"[1, 1]",131
language_86,"[1, 1]",131
language_87,"[1, 1]",131
language_88,"[1, 1]",131
language_89,"[1, 1]",131
language_90,"[1, 1]",131
language_91,"[1, 0]",131
language_92,"[0, 1]",131
language_93,"[0, 1]",131
language_94,"[1, 1]",131
language_95,"[1, 1]",131
language_98,"[1, 1]",131
language_99,"[1, 1]",131
language_100,"[1, 1]",131
language_101,"[1, 1]",131
