LANGUAGE,GENDER,SET
language_1,"[1, 1]",603
language_2,"[1, 1]",603
language_3,"[1, 1]",603
language_4,"[1, 1]",603
language_5,"[1, 1]",603
language_6,"[1, 1]",603
language_7,"[0, 1]",603
language_8,"[1, 1]",603
language_9,"[1, 1]",603
language_10,"[0, 1]",603
language_11,"[1, 1]",603
language_13,"[1, 1]",603
language_14,"[1, 1]",603
language_15,"[1, 1]",603
language_16,"[1, 1]",603
language_17,"[1, 1]",603
language_18,"[1, 1]",603
language_19,"[1, 1]",603
language_20,"[1, 1]",603
language_21,"[1, 1]",603
language_23,"[0, 1]",603
language_24,"[1, 1]",603
language_25,"[1, 1]",603
language_26,"[1, 1]",603
language_27,"[1, 1]",603
language_28,"[1, 1]",603
language_29,"[1, 1]",603
language_30,"[1, 1]",603
language_31,"[1, 1]",603
language_32,"[1, 1]",603
language_33,"[1, 1]",603
language_34,"[1, 1]",603
language_35,"[0, 1]",603
language_36,"[1, 1]",603
language_37,"[1, 1]",603
language_38,"[0, 1]",603
language_39,"[1, 1]",603
language_40,"[1, 1]",603
language_41,"[1, 1]",603
language_42,"[1, 1]",603
language_43,"[1, 1]",603
language_44,"[1, 1]",603
language_45,"[1, 1]",603
language_46,"[1, 1]",603
language_47,"[0, 1]",603
language_48,"[1, 1]",603
language_49,"[1, 1]",603
language_50,"[1, 1]",603
language_51,"[1, 1]",603
language_52,"[1, 1]",603
language_53,"[1, 1]",603
language_54,"[1, 1]",603
language_56,"[1, 1]",603
language_57,"[1, 1]",603
language_58,"[1, 1]",603
language_59,"[1, 1]",603
language_60,"[1, 1]",603
language_61,"[1, 1]",603
language_62,"[1, 1]",603
language_63,"[1, 1]",603
language_65,"[1, 1]",603
language_66,"[1, 1]",603
language_67,"[1, 0]",603
language_68,"[1, 1]",603
language_69,"[1, 1]",603
language_70,"[1, 1]",603
language_71,"[1, 1]",603
language_72,"[1, 1]",603
language_73,"[1, 1]",603
language_74,"[1, 1]",603
language_75,"[1, 1]",603
language_76,"[1, 1]",603
language_77,"[1, 1]",603
language_78,"[0, 1]",603
language_79,"[1, 1]",603
language_80,"[1, 1]",603
language_81,"[1, 1]",603
language_82,"[1, 1]",603
language_83,"[1, 1]",603
language_84,"[0, 1]",603
language_85,"[1, 1]",603
language_86,"[1, 1]",603
language_87,"[1, 1]",603
language_88,"[1, 1]",603
language_89,"[1, 1]",603
language_90,"[1, 1]",603
language_91,"[1, 1]",603
language_94,"[1, 1]",603
language_95,"[1, 1]",603
language_97,"[1, 0]",603
language_98,"[1, 1]",603
language_99,"[1, 1]",603
language_100,"[1, 1]",603
language_101,"[1, 1]",603
language_102,"[1, 1]",603
language_103,"[1, 1]",603
language_104,"[1, 1]",603
language_105,"[1, 1]",603
language_107,"[0, 0]",603
language_108,"[0, 0]",603
language_109,"[0, 1]",603
language_110,"[1, 1]",603
language_111,"[1, 1]",603
language_112,"[1, 1]",603
language_113,"[1, 1]",603
language_114,"[1, 1]",603
language_116,"[1, 0]",603
language_117,"[1, 1]",603
language_118,"[1, 1]",603
language_119,"[1, 1]",603
language_120,"[1, 1]",603
language_121,"[1, 1]",603
language_122,"[1, 1]",603
language_123,"[1, 1]",603
language_124,"[1, 1]",603
language_125,"[1, 1]",603
language_126,"[1, 1]",603
language_127,"[1, 1]",603
language_128,"[1, 1]",603
language_129,"[1, 1]",603
language_130,"[1, 1]",603
language_131,"[1, 1]",603
language_132,"[1, 1]",603
language_133,"[1, 1]",603
language_134,"[1, 0]",603
language_135,"[1, 1]",603
language_136,"[0, 1]",603
language_137,"[1, 1]",603
language_138,"[1, 1]",603
language_139,"[0, 1]",603
language_140,"[0, 1]",603
language_141,"[1, 1]",603
language_143,"[1, 1]",603
language_144,"[1, 1]",603
language_145,"[0, 1]",603
language_146,"[0, 1]",603
language_147,"[0, 0]",603
language_148,"[1, 1]",603
language_149,"[1, 1]",603
language_150,"[1, 1]",603
language_151,"[1, 1]",603
language_153,"[1, 1]",603
language_154,"[1, 1]",603
language_155,"[1, 1]",603
language_156,"[1, 1]",603
language_157,"[1, 1]",603
language_158,"[1, 1]",603
language_159,"[1, 1]",603
language_160,"[1, 0]",603
language_161,"[1, 1]",603
language_164,"[1, 1]",603
language_165,"[1, 1]",603
language_166,"[1, 1]",603
language_167,"[1, 1]",603
language_168,"[1, 1]",603
language_169,"[1, 1]",603
language_170,"[1, 1]",603
language_171,"[1, 1]",603
language_172,"[1, 1]",603
language_173,"[1, 1]",603
language_174,"[0, 1]",603
language_175,"[1, 1]",603
language_176,"[1, 1]",603
language_177,"[1, 1]",603
language_178,"[1, 1]",603
language_179,"[1, 1]",603
language_180,"[1, 1]",603
language_182,"[1, 1]",603
language_184,"[1, 1]",603
language_186,"[1, 0]",603
language_187,"[1, 1]",603
language_188,"[0, 1]",603
language_189,"[1, 1]",603
language_190,"[1, 1]",603
language_191,"[1, 1]",603
language_192,"[1, 1]",603
language_194,"[0, 1]",603
language_195,"[1, 1]",603
language_196,"[1, 1]",603
language_197,"[1, 1]",603
