LANGUAGE,GEN_0,GEN_1,SET
De_kwana_Maquiritari_,0.1111111111111111,0.0,Cariban
Galibi_Carib,0.4,0.25,Cariban
Macushi,0.1111111111111111,0.0,Cariban
Panare,0.0,0.0,Cariban
Pemon,0.8,0.0,Cariban
Waimiri_Atroari,0.4,0.0,Cariban
Wai_Wai,0.0,0.0,Cariban
