LANGUAGE,LINEAGE,SET
language_2,"[0, 0]",560
language_4,"[0, 1]",560
language_5,"[0, 0]",560
language_6,"[0, 1]",560
language_10,"[0, 1]",560
language_11,"[0, 0]",560
language_12,"[0, 1]",560
language_16,"[0, 1]",560
language_18,"[1, 1]",560
language_20,"[1, 1]",560
language_22,"[1, 1]",560
language_23,"[0, 0]",560
language_25,"[0, 1]",560
language_26,"[0, 1]",560
language_27,"[0, 1]",560
language_28,"[0, 1]",560
language_30,"[0, 1]",560
language_31,"[0, 0]",560
language_32,"[1, 1]",560
language_34,"[0, 1]",560
language_36,"[0, 1]",560
language_38,"[0, 1]",560
language_39,"[0, 1]",560
language_41,"[0, 1]",560
language_44,"[0, 0]",560
language_46,"[0, 1]",560
language_52,"[0, 1]",560
language_53,"[0, 1]",560
language_54,"[0, 1]",560
language_55,"[1, 0]",560
language_56,"[0, 1]",560
language_58,"[0, 1]",560
language_59,"[0, 0]",560
language_61,"[0, 0]",560
language_64,"[0, 1]",560
language_65,"[0, 1]",560
language_66,"[0, 1]",560
language_67,"[0, 1]",560
language_68,"[1, 1]",560
language_69,"[1, 0]",560
language_70,"[0, 1]",560
language_71,"[0, 1]",560
language_73,"[0, 1]",560
language_75,"[0, 1]",560
language_76,"[0, 1]",560
language_77,"[0, 1]",560
language_78,"[0, 1]",560
language_79,"[0, 1]",560
language_81,"[0, 1]",560
language_82,"[1, 1]",560
language_85,"[1, 0]",560
language_87,"[1, 1]",560
language_89,"[1, 0]",560
language_92,"[0, 1]",560
language_93,"[0, 0]",560
language_94,"[0, 0]",560
language_95,"[0, 1]",560
language_98,"[0, 1]",560
language_99,"[0, 1]",560
language_100,"[0, 0]",560
language_101,"[0, 1]",560
language_102,"[0, 1]",560
language_103,"[1, 0]",560
language_104,"[0, 1]",560
language_105,"[0, 1]",560
language_106,"[0, 0]",560
language_107,"[0, 1]",560
language_110,"[0, 1]",560
language_112,"[0, 1]",560
language_114,"[0, 1]",560
language_116,"[0, 1]",560
language_117,"[0, 1]",560
language_120,"[1, 0]",560
language_121,"[0, 1]",560
language_122,"[1, 1]",560
language_123,"[1, 1]",560
language_124,"[0, 0]",560
language_125,"[0, 0]",560
language_127,"[0, 0]",560
language_129,"[0, 1]",560
language_131,"[0, 1]",560
language_132,"[0, 1]",560
language_134,"[1, 1]",560
language_135,"[0, 1]",560
language_137,"[0, 1]",560
language_138,"[1, 0]",560
language_139,"[0, 1]",560
language_140,"[0, 1]",560
language_143,"[0, 1]",560
language_144,"[1, 1]",560
language_145,"[0, 1]",560
language_146,"[1, 1]",560
language_148,"[0, 1]",560
language_149,"[0, 1]",560
language_150,"[1, 1]",560
language_153,"[0, 1]",560
language_155,"[0, 0]",560
language_157,"[1, 0]",560
language_159,"[1, 1]",560
language_160,"[0, 1]",560
language_161,"[0, 1]",560
language_162,"[1, 0]",560
language_164,"[1, 1]",560
language_165,"[0, 1]",560
language_167,"[0, 0]",560
language_168,"[1, 1]",560
language_170,"[0, 1]",560
language_172,"[1, 1]",560
language_173,"[0, 1]",560
language_177,"[0, 0]",560
language_179,"[0, 1]",560
language_181,"[0, 1]",560
language_183,"[1, 1]",560
language_186,"[0, 1]",560
language_187,"[0, 1]",560
language_192,"[0, 1]",560
language_193,"[1, 0]",560
language_194,"[0, 1]",560
language_195,"[1, 1]",560
language_196,"[0, 1]",560
language_197,"[0, 1]",560
language_198,"[0, 1]",560
language_200,"[1, 1]",560
language_201,"[0, 1]",560
language_205,"[0, 1]",560
language_206,"[0, 1]",560
language_207,"[1, 1]",560
language_209,"[0, 1]",560
language_210,"[0, 1]",560
language_212,"[0, 1]",560
language_213,"[0, 1]",560
language_214,"[1, 1]",560
language_216,"[0, 1]",560
language_217,"[0, 1]",560
language_222,"[1, 1]",560
language_223,"[1, 1]",560
language_224,"[0, 1]",560
language_225,"[1, 1]",560
language_227,"[0, 1]",560
language_230,"[0, 1]",560
language_231,"[0, 0]",560
language_232,"[1, 1]",560
language_234,"[1, 1]",560
language_235,"[0, 1]",560
language_236,"[0, 1]",560
language_237,"[0, 1]",560
language_240,"[0, 1]",560
language_241,"[0, 1]",560
language_242,"[0, 1]",560
language_243,"[0, 1]",560
language_244,"[0, 1]",560
language_247,"[1, 1]",560
language_249,"[1, 1]",560
language_251,"[1, 1]",560
language_252,"[0, 0]",560
language_253,"[0, 1]",560
language_254,"[0, 1]",560
language_255,"[1, 1]",560
language_256,"[1, 1]",560
language_259,"[0, 1]",560
language_260,"[0, 0]",560
language_261,"[0, 0]",560
language_263,"[0, 1]",560
language_264,"[0, 1]",560
language_265,"[1, 1]",560
language_266,"[0, 1]",560
language_267,"[0, 1]",560
language_269,"[0, 1]",560
language_270,"[0, 1]",560
language_272,"[0, 1]",560
language_274,"[1, 1]",560
language_275,"[0, 1]",560
language_278,"[0, 1]",560
language_279,"[1, 0]",560
language_280,"[0, 1]",560
language_281,"[0, 1]",560
language_282,"[0, 1]",560
language_283,"[0, 1]",560
language_285,"[1, 1]",560
language_286,"[1, 1]",560
language_287,"[0, 0]",560
language_288,"[1, 1]",560
language_292,"[1, 1]",560
language_293,"[0, 0]",560
language_294,"[0, 1]",560
language_296,"[0, 1]",560
language_297,"[1, 1]",560
language_298,"[0, 1]",560
language_299,"[0, 1]",560
language_300,"[0, 1]",560
language_301,"[0, 1]",560
language_302,"[0, 1]",560
language_303,"[0, 1]",560
language_304,"[0, 1]",560
language_306,"[0, 0]",560
language_307,"[0, 0]",560
language_309,"[1, 0]",560
language_311,"[1, 1]",560
language_312,"[1, 1]",560
language_314,"[0, 1]",560
language_316,"[0, 1]",560
language_318,"[0, 1]",560
language_319,"[0, 0]",560
language_323,"[0, 1]",560
language_325,"[0, 1]",560
language_327,"[0, 1]",560
language_329,"[0, 1]",560
language_330,"[1, 1]",560
language_331,"[0, 1]",560
language_336,"[1, 1]",560
language_337,"[1, 1]",560
language_340,"[0, 1]",560
language_342,"[0, 1]",560
language_343,"[0, 1]",560
language_344,"[1, 0]",560
language_345,"[0, 1]",560
language_346,"[0, 0]",560
language_347,"[0, 1]",560
language_349,"[0, 1]",560
language_350,"[0, 0]",560
language_352,"[1, 1]",560
language_353,"[0, 1]",560
language_354,"[0, 1]",560
language_355,"[1, 1]",560
language_357,"[1, 1]",560
language_359,"[0, 1]",560
language_360,"[1, 1]",560
language_362,"[1, 1]",560
language_365,"[0, 1]",560
language_366,"[0, 1]",560
language_369,"[1, 1]",560
language_370,"[0, 1]",560
language_374,"[0, 1]",560
language_375,"[1, 0]",560
language_378,"[0, 0]",560
language_379,"[1, 1]",560
language_380,"[0, 1]",560
language_381,"[0, 1]",560
language_382,"[0, 1]",560
language_383,"[0, 1]",560
language_384,"[0, 1]",560
language_385,"[0, 0]",560
language_386,"[0, 1]",560
language_387,"[0, 1]",560
language_388,"[1, 1]",560
language_390,"[0, 1]",560
language_391,"[1, 1]",560
language_393,"[0, 1]",560
language_394,"[1, 1]",560
language_395,"[0, 0]",560
language_396,"[1, 0]",560
language_397,"[0, 1]",560
language_398,"[1, 1]",560
language_399,"[1, 1]",560
language_400,"[1, 0]",560
language_402,"[0, 1]",560
language_404,"[0, 1]",560
language_406,"[0, 0]",560
language_410,"[0, 1]",560
language_411,"[0, 1]",560
language_412,"[1, 0]",560
language_413,"[0, 1]",560
language_414,"[0, 1]",560
language_415,"[1, 1]",560
language_416,"[0, 1]",560
language_417,"[0, 1]",560
language_418,"[0, 1]",560
language_419,"[0, 1]",560
language_421,"[0, 1]",560
language_423,"[0, 0]",560
language_424,"[0, 1]",560
language_425,"[0, 1]",560
language_426,"[0, 0]",560
language_427,"[1, 1]",560
language_428,"[0, 1]",560
language_429,"[1, 1]",560
language_430,"[0, 1]",560
language_431,"[0, 1]",560
language_435,"[0, 1]",560
language_436,"[0, 1]",560
language_437,"[0, 1]",560
language_439,"[0, 1]",560
language_441,"[1, 1]",560
language_443,"[0, 1]",560
language_444,"[0, 1]",560
language_446,"[1, 1]",560
language_447,"[1, 1]",560
language_449,"[1, 1]",560
language_451,"[1, 1]",560
language_452,"[1, 1]",560
language_453,"[0, 1]",560
language_454,"[1, 1]",560
language_457,"[0, 1]",560
language_459,"[1, 0]",560
language_460,"[0, 1]",560
language_462,"[1, 1]",560
language_464,"[0, 1]",560
language_465,"[0, 1]",560
language_468,"[0, 1]",560
language_469,"[1, 1]",560
language_470,"[0, 1]",560
language_472,"[0, 1]",560
language_474,"[0, 0]",560
language_476,"[1, 1]",560
language_477,"[0, 1]",560
language_479,"[0, 0]",560
language_480,"[0, 1]",560
language_482,"[0, 1]",560
language_483,"[1, 1]",560
language_485,"[0, 1]",560
language_486,"[0, 1]",560
language_487,"[1, 1]",560
language_488,"[0, 1]",560
language_489,"[1, 1]",560
language_490,"[0, 1]",560
language_491,"[1, 1]",560
language_492,"[1, 0]",560
language_493,"[1, 1]",560
language_494,"[0, 0]",560
language_495,"[1, 1]",560
language_499,"[0, 0]",560
language_500,"[0, 0]",560
language_502,"[0, 1]",560
language_503,"[1, 1]",560
language_504,"[1, 1]",560
language_506,"[0, 1]",560
language_507,"[0, 1]",560
language_508,"[1, 1]",560
language_509,"[0, 1]",560
language_510,"[0, 1]",560
language_512,"[1, 1]",560
language_514,"[0, 1]",560
language_515,"[0, 1]",560
language_517,"[0, 1]",560
language_518,"[1, 1]",560
language_519,"[0, 1]",560
language_520,"[0, 1]",560
language_522,"[0, 0]",560
language_524,"[1, 0]",560
language_526,"[1, 1]",560
language_527,"[0, 1]",560
language_528,"[1, 1]",560
language_529,"[1, 0]",560
language_530,"[0, 1]",560
language_531,"[0, 1]",560
language_532,"[0, 0]",560
language_534,"[0, 1]",560
language_538,"[0, 0]",560
language_539,"[0, 1]",560
language_540,"[0, 1]",560
language_541,"[1, 1]",560
language_542,"[1, 1]",560
language_544,"[0, 1]",560
language_545,"[0, 1]",560
language_547,"[0, 1]",560
language_551,"[0, 0]",560
language_556,"[1, 1]",560
language_557,"[0, 1]",560
language_559,"[1, 1]",560
language_561,"[0, 0]",560
language_562,"[0, 0]",560
language_563,"[1, 1]",560
language_564,"[1, 1]",560
language_565,"[1, 1]",560
language_566,"[1, 1]",560
language_567,"[0, 1]",560
language_568,"[0, 0]",560
language_569,"[1, 1]",560
language_570,"[0, 1]",560
language_571,"[0, 0]",560
language_572,"[0, 1]",560
language_573,"[1, 1]",560
language_576,"[0, 0]",560
language_577,"[0, 1]",560
language_581,"[1, 0]",560
language_582,"[0, 0]",560
language_584,"[0, 0]",560
language_586,"[1, 1]",560
language_587,"[0, 1]",560
language_588,"[0, 1]",560
language_589,"[0, 1]",560
language_590,"[1, 0]",560
language_592,"[0, 1]",560
language_593,"[1, 1]",560
language_594,"[0, 1]",560
language_595,"[0, 1]",560
language_596,"[0, 1]",560
language_597,"[0, 1]",560
language_598,"[0, 1]",560
language_599,"[1, 1]",560
language_600,"[0, 1]",560
language_602,"[0, 0]",560
language_603,"[0, 1]",560
language_604,"[0, 0]",560
language_607,"[1, 1]",560
language_608,"[1, 1]",560
language_609,"[1, 1]",560
language_611,"[0, 1]",560
language_612,"[1, 1]",560
language_613,"[0, 1]",560
language_614,"[1, 1]",560
language_616,"[0, 1]",560
language_618,"[0, 1]",560
language_620,"[1, 1]",560
language_621,"[0, 1]",560
language_623,"[1, 1]",560
language_624,"[0, 1]",560
language_627,"[0, 0]",560
language_629,"[1, 0]",560
language_630,"[1, 1]",560
language_633,"[0, 1]",560
language_634,"[0, 1]",560
language_635,"[0, 1]",560
language_637,"[0, 1]",560
language_639,"[1, 1]",560
language_640,"[0, 1]",560
language_642,"[1, 1]",560
language_643,"[1, 1]",560
language_646,"[0, 0]",560
language_647,"[1, 0]",560
language_651,"[0, 1]",560
language_652,"[0, 1]",560
language_653,"[0, 1]",560
language_657,"[0, 1]",560
language_658,"[1, 1]",560
language_660,"[0, 1]",560
language_666,"[0, 1]",560
language_667,"[0, 1]",560
language_668,"[0, 1]",560
language_670,"[0, 1]",560
language_671,"[1, 1]",560
language_672,"[1, 1]",560
language_674,"[1, 1]",560
language_675,"[1, 1]",560
language_676,"[1, 1]",560
language_677,"[0, 0]",560
language_678,"[0, 1]",560
language_679,"[0, 1]",560
language_680,"[0, 0]",560
language_682,"[0, 1]",560
language_684,"[0, 1]",560
language_686,"[0, 1]",560
language_688,"[0, 1]",560
language_691,"[1, 1]",560
language_692,"[1, 1]",560
language_693,"[0, 1]",560
language_695,"[0, 1]",560
language_696,"[0, 0]",560
language_698,"[0, 1]",560
language_700,"[0, 0]",560
language_702,"[1, 1]",560
language_703,"[1, 1]",560
language_705,"[0, 1]",560
language_706,"[0, 1]",560
language_707,"[0, 0]",560
language_708,"[0, 1]",560
language_709,"[0, 1]",560
language_710,"[0, 1]",560
language_711,"[0, 1]",560
language_713,"[0, 0]",560
language_714,"[1, 1]",560
language_715,"[1, 1]",560
language_716,"[0, 1]",560
language_718,"[0, 1]",560
language_719,"[0, 1]",560
language_721,"[0, 1]",560
language_722,"[1, 1]",560
language_723,"[1, 1]",560
language_725,"[0, 1]",560
language_727,"[1, 1]",560
language_728,"[0, 1]",560
language_729,"[0, 1]",560
language_730,"[0, 1]",560
language_731,"[0, 1]",560
language_732,"[1, 1]",560
language_735,"[0, 0]",560
language_736,"[0, 1]",560
language_737,"[1, 1]",560
language_741,"[1, 1]",560
language_742,"[0, 1]",560
language_744,"[1, 0]",560
language_745,"[0, 1]",560
language_747,"[0, 1]",560
language_750,"[0, 1]",560
language_751,"[0, 1]",560
language_756,"[0, 1]",560
language_758,"[0, 1]",560
language_759,"[0, 0]",560
language_761,"[1, 0]",560
language_762,"[0, 0]",560
language_765,"[0, 1]",560
language_766,"[0, 1]",560
language_769,"[0, 1]",560
language_770,"[0, 1]",560
language_772,"[1, 1]",560
language_773,"[0, 1]",560
language_774,"[1, 1]",560
language_775,"[0, 1]",560
language_776,"[0, 0]",560
language_777,"[0, 1]",560
language_778,"[0, 1]",560
language_781,"[0, 0]",560
language_782,"[0, 1]",560
language_786,"[0, 1]",560
language_788,"[0, 1]",560
language_789,"[0, 1]",560
language_792,"[1, 1]",560
language_793,"[1, 1]",560
language_795,"[0, 1]",560
language_796,"[0, 1]",560
language_800,"[0, 1]",560
language_801,"[0, 1]",560
language_802,"[0, 1]",560
language_803,"[0, 1]",560
language_804,"[0, 1]",560
language_805,"[0, 1]",560
language_806,"[0, 1]",560
language_807,"[1, 1]",560
language_808,"[0, 1]",560
language_809,"[0, 1]",560
language_810,"[0, 1]",560
language_813,"[1, 1]",560
language_814,"[0, 0]",560
language_815,"[0, 0]",560
language_816,"[0, 1]",560
language_818,"[0, 1]",560
language_820,"[1, 1]",560
language_822,"[0, 1]",560
language_827,"[0, 1]",560
language_828,"[1, 0]",560
language_829,"[0, 1]",560
language_831,"[1, 1]",560
language_832,"[1, 1]",560
language_834,"[0, 0]",560
language_835,"[0, 1]",560
language_837,"[0, 0]",560
language_838,"[1, 0]",560
language_839,"[1, 1]",560
language_840,"[0, 1]",560
language_842,"[0, 1]",560
language_845,"[0, 0]",560
language_846,"[0, 0]",560
language_847,"[0, 1]",560
language_848,"[0, 0]",560
language_849,"[0, 1]",560
language_850,"[0, 0]",560
language_853,"[1, 1]",560
language_854,"[0, 0]",560
language_855,"[1, 0]",560
language_857,"[1, 1]",560
language_859,"[0, 1]",560
language_863,"[1, 1]",560
language_864,"[1, 1]",560
language_866,"[1, 1]",560
language_867,"[0, 1]",560
language_868,"[0, 1]",560
language_870,"[0, 1]",560
language_872,"[0, 1]",560
language_874,"[0, 1]",560
language_875,"[0, 1]",560
language_878,"[1, 0]",560
language_880,"[0, 0]",560
language_881,"[0, 0]",560
language_882,"[1, 1]",560
language_884,"[0, 1]",560
language_886,"[0, 0]",560
language_890,"[0, 1]",560
language_891,"[0, 1]",560
language_894,"[0, 1]",560
language_895,"[1, 1]",560
language_897,"[0, 1]",560
language_898,"[0, 1]",560
language_899,"[1, 0]",560
language_900,"[0, 1]",560
language_901,"[0, 1]",560
language_903,"[1, 1]",560
language_904,"[0, 1]",560
language_905,"[0, 1]",560
language_907,"[1, 0]",560
language_910,"[0, 1]",560
language_911,"[1, 1]",560
language_912,"[0, 1]",560
language_913,"[0, 0]",560
language_914,"[0, 0]",560
language_915,"[1, 1]",560
language_916,"[0, 1]",560
language_917,"[0, 1]",560
language_918,"[0, 1]",560
language_920,"[0, 1]",560
language_923,"[0, 1]",560
language_924,"[1, 1]",560
language_925,"[0, 1]",560
language_926,"[1, 0]",560
language_927,"[1, 1]",560
language_931,"[0, 1]",560
language_932,"[1, 1]",560
language_933,"[0, 1]",560
language_934,"[0, 1]",560
language_935,"[0, 1]",560
language_938,"[0, 1]",560
language_939,"[1, 1]",560
language_940,"[1, 1]",560
language_941,"[0, 1]",560
language_942,"[0, 1]",560
language_943,"[1, 1]",560
language_944,"[0, 1]",560
language_947,"[0, 1]",560
language_948,"[1, 1]",560
language_951,"[0, 0]",560
language_952,"[0, 1]",560
language_956,"[0, 1]",560
language_957,"[0, 1]",560
language_958,"[0, 1]",560
language_959,"[1, 0]",560
language_961,"[0, 1]",560
language_964,"[1, 0]",560
language_965,"[1, 1]",560
language_966,"[0, 1]",560
language_970,"[1, 0]",560
language_976,"[0, 1]",560
language_978,"[0, 1]",560
language_981,"[0, 1]",560
language_983,"[1, 1]",560
language_984,"[0, 0]",560
language_985,"[0, 1]",560
language_986,"[0, 1]",560
language_987,"[0, 1]",560
language_990,"[0, 0]",560
language_993,"[0, 1]",560
language_994,"[0, 1]",560
language_999,"[1, 1]",560
language_1000,"[0, 1]",560
