LANGUAGE,LINEAGE,SET
language_2,"[1, 1]",99
language_3,"[0, 0]",99
language_4,"[0, 1]",99
language_5,"[0, 1]",99
language_8,"[0, 1]",99
language_12,"[0, 1]",99
language_13,"[1, 1]",99
language_14,"[1, 0]",99
language_15,"[1, 1]",99
language_16,"[1, 1]",99
language_17,"[0, 0]",99
language_18,"[0, 1]",99
language_20,"[0, 1]",99
language_21,"[0, 1]",99
language_22,"[0, 1]",99
language_24,"[1, 1]",99
language_25,"[0, 1]",99
language_26,"[0, 1]",99
language_29,"[1, 1]",99
language_30,"[0, 1]",99
language_32,"[0, 1]",99
language_33,"[0, 1]",99
language_34,"[0, 1]",99
language_35,"[0, 1]",99
language_36,"[1, 1]",99
language_39,"[0, 0]",99
language_40,"[1, 0]",99
language_41,"[0, 0]",99
language_43,"[0, 1]",99
language_44,"[0, 1]",99
language_45,"[1, 1]",99
language_47,"[0, 0]",99
language_51,"[0, 1]",99
language_52,"[1, 0]",99
language_53,"[0, 1]",99
language_54,"[0, 1]",99
language_55,"[1, 0]",99
language_56,"[0, 1]",99
language_57,"[0, 1]",99
language_58,"[0, 1]",99
language_59,"[0, 0]",99
language_60,"[1, 1]",99
language_65,"[0, 1]",99
language_66,"[0, 1]",99
language_69,"[1, 1]",99
language_70,"[0, 1]",99
language_71,"[1, 0]",99
language_73,"[0, 1]",99
language_76,"[1, 1]",99
language_78,"[1, 1]",99
language_80,"[1, 1]",99
language_81,"[0, 1]",99
language_84,"[0, 1]",99
language_87,"[0, 1]",99
language_88,"[0, 1]",99
language_89,"[1, 0]",99
language_92,"[0, 0]",99
language_93,"[1, 1]",99
language_95,"[0, 0]",99
language_96,"[0, 1]",99
language_97,"[0, 1]",99
language_99,"[1, 1]",99
language_100,"[0, 1]",99
language_101,"[1, 0]",99
language_103,"[0, 1]",99
language_104,"[0, 1]",99
language_106,"[0, 1]",99
language_107,"[1, 0]",99
language_108,"[0, 1]",99
language_109,"[1, 1]",99
language_110,"[1, 1]",99
language_116,"[0, 0]",99
language_117,"[1, 1]",99
language_118,"[0, 1]",99
language_119,"[0, 1]",99
language_122,"[0, 0]",99
language_123,"[0, 1]",99
language_124,"[0, 1]",99
language_126,"[0, 1]",99
language_127,"[0, 0]",99
language_128,"[1, 1]",99
language_130,"[0, 1]",99
language_131,"[0, 0]",99
language_133,"[0, 1]",99
language_134,"[0, 1]",99
language_136,"[0, 1]",99
language_138,"[0, 1]",99
