LANGUAGE,LINEAGE,SET
language_3,"[0, 0]",207
language_6,"[1, 0]",207
language_8,"[0, 0]",207
language_9,"[0, 1]",207
language_11,"[0, 1]",207
language_13,"[1, 1]",207
language_14,"[0, 0]",207
language_17,"[0, 1]",207
language_19,"[1, 1]",207
language_21,"[0, 1]",207
language_22,"[0, 1]",207
language_23,"[0, 1]",207
language_25,"[0, 1]",207
language_27,"[0, 1]",207
language_28,"[0, 1]",207
language_29,"[0, 1]",207
language_32,"[1, 1]",207
language_33,"[0, 1]",207
language_34,"[1, 1]",207
language_35,"[0, 0]",207
language_36,"[0, 1]",207
language_37,"[0, 1]",207
language_38,"[0, 1]",207
language_40,"[0, 1]",207
language_43,"[0, 1]",207
language_45,"[0, 0]",207
language_46,"[0, 1]",207
language_47,"[0, 1]",207
language_51,"[1, 0]",207
language_52,"[0, 1]",207
language_57,"[1, 1]",207
language_59,"[0, 1]",207
language_62,"[0, 0]",207
language_65,"[0, 1]",207
language_66,"[0, 1]",207
language_67,"[0, 1]",207
language_69,"[0, 1]",207
language_70,"[0, 1]",207
language_71,"[0, 1]",207
language_72,"[1, 0]",207
language_73,"[0, 1]",207
language_74,"[1, 1]",207
language_77,"[0, 1]",207
language_78,"[1, 1]",207
language_80,"[0, 1]",207
language_81,"[1, 0]",207
language_83,"[1, 1]",207
language_84,"[1, 0]",207
language_85,"[0, 1]",207
language_86,"[1, 1]",207
language_87,"[0, 1]",207
language_88,"[0, 1]",207
language_90,"[0, 1]",207
language_91,"[1, 1]",207
language_92,"[0, 1]",207
language_93,"[0, 1]",207
language_96,"[0, 1]",207
language_97,"[0, 1]",207
language_98,"[1, 1]",207
language_99,"[0, 0]",207
language_101,"[1, 1]",207
language_102,"[0, 1]",207
language_103,"[1, 1]",207
language_104,"[0, 1]",207
language_105,"[0, 1]",207
language_106,"[0, 1]",207
language_108,"[1, 0]",207
language_111,"[1, 0]",207
language_112,"[0, 1]",207
language_113,"[1, 1]",207
language_115,"[1, 1]",207
language_116,"[1, 0]",207
language_117,"[0, 1]",207
language_118,"[1, 1]",207
language_119,"[1, 0]",207
language_120,"[0, 0]",207
language_121,"[0, 1]",207
language_122,"[0, 1]",207
language_123,"[1, 0]",207
language_125,"[0, 0]",207
language_126,"[0, 1]",207
language_127,"[0, 1]",207
language_128,"[0, 1]",207
language_129,"[0, 0]",207
language_130,"[1, 1]",207
language_134,"[0, 1]",207
language_140,"[0, 1]",207
language_141,"[0, 1]",207
language_142,"[0, 1]",207
language_143,"[1, 0]",207
language_144,"[0, 0]",207
language_145,"[0, 1]",207
language_146,"[1, 1]",207
