LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",149
language_4,"[1, 1]",149
language_8,"[0, 1]",149
language_9,"[0, 1]",149
language_11,"[0, 1]",149
language_14,"[0, 1]",149
language_15,"[0, 1]",149
language_16,"[1, 1]",149
language_18,"[0, 1]",149
language_19,"[0, 0]",149
language_20,"[0, 0]",149
language_21,"[0, 1]",149
language_22,"[0, 1]",149
language_23,"[0, 1]",149
language_24,"[0, 1]",149
language_25,"[0, 1]",149
language_27,"[0, 0]",149
language_28,"[1, 1]",149
language_30,"[0, 1]",149
language_31,"[1, 1]",149
language_34,"[0, 1]",149
language_35,"[1, 1]",149
language_36,"[0, 0]",149
language_37,"[0, 1]",149
language_40,"[0, 1]",149
language_44,"[0, 1]",149
language_46,"[0, 1]",149
language_47,"[1, 0]",149
language_54,"[0, 0]",149
language_55,"[1, 1]",149
language_56,"[0, 0]",149
language_57,"[0, 1]",149
language_58,"[1, 1]",149
language_60,"[0, 1]",149
language_62,"[0, 1]",149
language_63,"[0, 1]",149
language_64,"[0, 0]",149
language_66,"[0, 1]",149
language_68,"[0, 1]",149
language_69,"[1, 1]",149
language_70,"[0, 1]",149
language_71,"[0, 1]",149
language_72,"[0, 1]",149
language_73,"[0, 1]",149
language_74,"[0, 1]",149
language_75,"[1, 0]",149
language_77,"[0, 1]",149
language_80,"[0, 1]",149
language_81,"[0, 0]",149
language_83,"[1, 1]",149
language_84,"[0, 1]",149
language_88,"[0, 1]",149
language_94,"[1, 0]",149
language_95,"[0, 1]",149
language_96,"[0, 1]",149
language_97,"[0, 1]",149
language_99,"[0, 0]",149
language_100,"[1, 0]",149
language_101,"[0, 1]",149
language_103,"[1, 1]",149
language_105,"[0, 1]",149
language_107,"[0, 1]",149
language_109,"[0, 1]",149
language_111,"[1, 0]",149
language_112,"[1, 1]",149
language_113,"[1, 1]",149
language_114,"[0, 1]",149
language_115,"[0, 1]",149
language_116,"[0, 1]",149
language_117,"[0, 1]",149
language_118,"[0, 1]",149
language_119,"[0, 1]",149
language_122,"[0, 1]",149
language_123,"[0, 1]",149
language_124,"[1, 1]",149
language_125,"[0, 1]",149
language_126,"[1, 1]",149
language_127,"[1, 0]",149
language_128,"[0, 1]",149
language_129,"[0, 1]",149
language_130,"[0, 1]",149
language_131,"[1, 1]",149
language_133,"[0, 1]",149
language_136,"[1, 1]",149
language_138,"[0, 0]",149
language_139,"[1, 1]",149
language_143,"[0, 1]",149
language_144,"[0, 1]",149
language_145,"[1, 1]",149
language_146,"[0, 1]",149
language_148,"[0, 1]",149
language_150,"[0, 1]",149
language_151,"[0, 0]",149
language_153,"[0, 0]",149
language_155,"[0, 1]",149
language_156,"[1, 1]",149
