LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",788
language_3,"[0, 1]",788
language_4,"[0, 1]",788
language_5,"[1, 1]",788
language_6,"[0, 1]",788
language_9,"[0, 1]",788
language_11,"[1, 1]",788
language_14,"[0, 0]",788
language_17,"[1, 1]",788
language_18,"[0, 1]",788
language_19,"[1, 1]",788
language_20,"[0, 0]",788
language_21,"[1, 1]",788
language_23,"[1, 1]",788
language_24,"[0, 0]",788
language_25,"[1, 1]",788
language_26,"[0, 0]",788
language_28,"[0, 1]",788
language_30,"[0, 1]",788
language_31,"[0, 1]",788
language_32,"[0, 0]",788
language_33,"[0, 1]",788
language_36,"[0, 1]",788
language_39,"[0, 0]",788
language_40,"[1, 1]",788
language_41,"[0, 1]",788
language_44,"[1, 1]",788
language_45,"[0, 1]",788
language_47,"[1, 0]",788
language_48,"[0, 1]",788
language_50,"[1, 1]",788
language_52,"[0, 1]",788
language_53,"[0, 1]",788
language_56,"[0, 1]",788
language_57,"[0, 0]",788
language_58,"[0, 1]",788
language_59,"[1, 1]",788
language_60,"[0, 1]",788
language_62,"[0, 1]",788
language_63,"[0, 1]",788
language_65,"[0, 1]",788
language_66,"[1, 1]",788
language_67,"[0, 0]",788
language_68,"[0, 1]",788
language_69,"[0, 1]",788
language_71,"[0, 1]",788
language_73,"[0, 0]",788
language_74,"[1, 1]",788
language_75,"[0, 0]",788
language_76,"[0, 1]",788
language_78,"[0, 0]",788
language_79,"[1, 1]",788
language_80,"[0, 1]",788
language_84,"[0, 1]",788
language_85,"[0, 1]",788
language_86,"[1, 1]",788
language_88,"[0, 1]",788
language_90,"[1, 1]",788
language_91,"[0, 1]",788
language_92,"[1, 0]",788
language_93,"[1, 1]",788
language_95,"[0, 0]",788
language_96,"[0, 1]",788
language_98,"[0, 1]",788
language_100,"[0, 1]",788
language_101,"[0, 1]",788
language_102,"[0, 0]",788
language_104,"[1, 0]",788
language_105,"[0, 1]",788
language_106,"[1, 1]",788
language_107,"[0, 1]",788
language_108,"[0, 1]",788
language_110,"[0, 1]",788
language_113,"[0, 1]",788
language_117,"[1, 1]",788
language_120,"[0, 0]",788
language_122,"[0, 1]",788
language_123,"[0, 0]",788
language_124,"[0, 1]",788
language_125,"[0, 1]",788
language_126,"[1, 0]",788
language_128,"[0, 1]",788
language_130,"[1, 1]",788
language_131,"[0, 1]",788
language_133,"[0, 1]",788
language_134,"[0, 1]",788
language_136,"[1, 1]",788
language_137,"[1, 1]",788
language_138,"[0, 1]",788
language_139,"[0, 0]",788
language_141,"[0, 1]",788
language_142,"[0, 1]",788
language_143,"[0, 1]",788
language_149,"[0, 1]",788
language_151,"[0, 1]",788
language_152,"[1, 0]",788
language_156,"[0, 1]",788
language_157,"[0, 0]",788
language_160,"[0, 1]",788
language_161,"[0, 1]",788
language_169,"[0, 1]",788
language_170,"[0, 1]",788
language_171,"[0, 1]",788
language_172,"[0, 0]",788
language_174,"[0, 1]",788
language_175,"[0, 0]",788
language_176,"[0, 0]",788
language_177,"[0, 1]",788
language_178,"[0, 1]",788
language_179,"[0, 1]",788
language_181,"[0, 0]",788
language_183,"[1, 1]",788
language_185,"[0, 0]",788
language_187,"[0, 0]",788
language_188,"[1, 0]",788
language_189,"[0, 1]",788
language_191,"[0, 1]",788
language_192,"[0, 1]",788
language_193,"[0, 0]",788
language_194,"[0, 1]",788
language_195,"[0, 1]",788
language_196,"[0, 1]",788
language_197,"[1, 1]",788
language_201,"[1, 1]",788
language_202,"[1, 1]",788
language_203,"[0, 0]",788
language_204,"[1, 1]",788
language_209,"[0, 1]",788
language_211,"[0, 1]",788
language_212,"[0, 0]",788
language_214,"[0, 1]",788
language_216,"[1, 0]",788
language_218,"[0, 1]",788
language_219,"[1, 1]",788
language_220,"[0, 1]",788
language_223,"[0, 0]",788
language_225,"[0, 1]",788
language_226,"[0, 1]",788
language_227,"[1, 0]",788
language_228,"[1, 1]",788
language_230,"[1, 0]",788
language_231,"[0, 1]",788
language_234,"[1, 1]",788
language_235,"[0, 1]",788
language_237,"[1, 1]",788
language_238,"[1, 1]",788
language_239,"[0, 1]",788
language_240,"[0, 1]",788
language_241,"[0, 1]",788
language_242,"[0, 0]",788
language_243,"[0, 1]",788
language_244,"[1, 1]",788
language_245,"[0, 1]",788
language_247,"[0, 1]",788
language_250,"[0, 1]",788
language_251,"[0, 1]",788
language_252,"[1, 0]",788
language_253,"[0, 1]",788
language_254,"[0, 1]",788
language_256,"[1, 1]",788
language_257,"[0, 1]",788
language_258,"[0, 1]",788
language_259,"[0, 1]",788
language_260,"[1, 0]",788
language_261,"[0, 1]",788
language_262,"[1, 1]",788
language_263,"[0, 1]",788
language_264,"[0, 1]",788
language_267,"[0, 1]",788
language_269,"[1, 1]",788
language_271,"[0, 1]",788
language_272,"[0, 1]",788
language_273,"[0, 0]",788
language_275,"[0, 1]",788
language_277,"[0, 0]",788
language_278,"[0, 1]",788
language_279,"[0, 0]",788
language_280,"[0, 1]",788
language_282,"[0, 1]",788
language_290,"[0, 1]",788
language_291,"[0, 1]",788
language_292,"[0, 1]",788
language_293,"[0, 0]",788
language_295,"[0, 1]",788
language_297,"[0, 0]",788
language_298,"[0, 1]",788
language_301,"[1, 0]",788
language_303,"[1, 1]",788
language_304,"[0, 1]",788
language_305,"[0, 1]",788
language_308,"[1, 1]",788
language_309,"[0, 1]",788
language_312,"[0, 1]",788
language_314,"[0, 1]",788
language_315,"[1, 1]",788
language_317,"[0, 0]",788
language_319,"[0, 1]",788
language_323,"[0, 1]",788
language_325,"[1, 0]",788
language_326,"[0, 1]",788
language_327,"[0, 1]",788
language_330,"[0, 1]",788
language_331,"[0, 1]",788
language_336,"[0, 1]",788
language_337,"[1, 1]",788
language_339,"[0, 1]",788
language_340,"[0, 1]",788
language_341,"[0, 1]",788
language_343,"[1, 1]",788
language_345,"[0, 1]",788
language_348,"[0, 1]",788
