LANGUAGE,LINEAGE,SET
language_2,"[0, 0]",525
language_3,"[0, 1]",525
language_4,"[1, 1]",525
language_6,"[0, 0]",525
language_7,"[0, 1]",525
language_8,"[0, 1]",525
language_10,"[0, 1]",525
language_11,"[0, 1]",525
language_13,"[0, 1]",525
language_14,"[1, 1]",525
language_15,"[0, 1]",525
language_17,"[1, 0]",525
language_20,"[0, 0]",525
language_21,"[1, 1]",525
language_22,"[0, 1]",525
language_24,"[0, 0]",525
language_25,"[0, 1]",525
language_26,"[1, 1]",525
language_27,"[0, 1]",525
language_28,"[0, 0]",525
language_29,"[1, 1]",525
language_32,"[0, 1]",525
language_33,"[0, 0]",525
language_34,"[0, 1]",525
language_35,"[0, 0]",525
language_36,"[0, 1]",525
language_38,"[0, 0]",525
language_39,"[0, 1]",525
language_42,"[1, 0]",525
language_43,"[1, 0]",525
language_44,"[0, 0]",525
language_46,"[1, 1]",525
language_47,"[0, 0]",525
language_48,"[0, 1]",525
language_50,"[0, 0]",525
language_51,"[0, 1]",525
language_55,"[1, 0]",525
language_56,"[0, 1]",525
language_57,"[0, 1]",525
language_60,"[1, 1]",525
language_61,"[0, 1]",525
language_63,"[1, 1]",525
language_64,"[0, 1]",525
language_65,"[0, 1]",525
language_66,"[0, 0]",525
language_68,"[0, 1]",525
language_72,"[0, 1]",525
language_73,"[1, 1]",525
language_74,"[0, 0]",525
language_75,"[0, 1]",525
language_77,"[0, 1]",525
language_78,"[0, 1]",525
language_81,"[0, 1]",525
language_82,"[0, 1]",525
language_85,"[0, 1]",525
language_86,"[0, 1]",525
language_87,"[1, 0]",525
language_88,"[0, 1]",525
language_89,"[1, 1]",525
language_91,"[1, 0]",525
language_92,"[0, 1]",525
language_95,"[0, 1]",525
language_98,"[1, 1]",525
language_99,"[0, 0]",525
language_100,"[0, 1]",525
language_101,"[0, 1]",525
language_103,"[0, 1]",525
language_104,"[0, 1]",525
language_106,"[1, 1]",525
language_107,"[0, 0]",525
language_109,"[0, 1]",525
language_110,"[0, 1]",525
language_115,"[0, 0]",525
language_116,"[0, 1]",525
language_119,"[0, 1]",525
language_120,"[0, 1]",525
language_121,"[1, 1]",525
language_122,"[1, 0]",525
language_124,"[1, 1]",525
language_126,"[0, 1]",525
language_127,"[0, 1]",525
language_128,"[1, 1]",525
language_129,"[0, 1]",525
language_131,"[1, 1]",525
language_132,"[0, 1]",525
language_133,"[0, 0]",525
language_134,"[0, 1]",525
language_135,"[0, 1]",525
language_136,"[0, 1]",525
language_137,"[0, 1]",525
language_138,"[0, 0]",525
language_141,"[1, 0]",525
language_143,"[1, 1]",525
language_144,"[0, 0]",525
language_146,"[1, 1]",525
language_147,"[0, 1]",525
language_148,"[1, 1]",525
language_149,"[0, 1]",525
language_151,"[0, 1]",525
language_152,"[0, 0]",525
language_153,"[0, 1]",525
language_154,"[1, 1]",525
language_156,"[0, 1]",525
language_158,"[0, 1]",525
language_159,"[0, 0]",525
language_160,"[0, 1]",525
language_161,"[1, 0]",525
language_162,"[0, 0]",525
language_163,"[0, 1]",525
language_165,"[0, 1]",525
language_166,"[1, 1]",525
language_167,"[1, 1]",525
language_168,"[1, 1]",525
language_169,"[0, 1]",525
language_171,"[0, 1]",525
language_173,"[1, 1]",525
language_174,"[0, 0]",525
language_177,"[0, 1]",525
language_178,"[0, 1]",525
language_179,"[0, 1]",525
language_183,"[0, 1]",525
language_184,"[1, 1]",525
language_187,"[0, 1]",525
language_188,"[1, 1]",525
language_190,"[0, 1]",525
language_192,"[0, 1]",525
language_193,"[0, 0]",525
language_196,"[0, 1]",525
language_197,"[0, 1]",525
language_198,"[0, 1]",525
language_199,"[1, 1]",525
language_200,"[1, 1]",525
language_203,"[0, 1]",525
language_206,"[0, 1]",525
language_209,"[0, 0]",525
language_210,"[0, 0]",525
language_211,"[0, 0]",525
language_212,"[0, 1]",525
language_213,"[0, 0]",525
language_214,"[0, 1]",525
language_215,"[1, 0]",525
language_218,"[0, 1]",525
language_219,"[0, 1]",525
language_221,"[1, 0]",525
language_222,"[0, 0]",525
language_223,"[0, 0]",525
language_224,"[0, 0]",525
language_226,"[0, 1]",525
language_231,"[1, 0]",525
language_232,"[0, 1]",525
language_233,"[0, 1]",525
language_234,"[0, 0]",525
language_235,"[0, 1]",525
language_236,"[0, 0]",525
language_239,"[0, 0]",525
language_240,"[0, 0]",525
language_243,"[0, 0]",525
language_244,"[1, 1]",525
language_245,"[0, 1]",525
language_246,"[0, 1]",525
language_247,"[0, 1]",525
language_250,"[0, 1]",525
language_252,"[1, 1]",525
language_256,"[0, 1]",525
language_258,"[1, 1]",525
language_259,"[0, 1]",525
language_260,"[0, 1]",525
language_261,"[0, 1]",525
language_262,"[1, 1]",525
language_264,"[0, 1]",525
language_265,"[0, 1]",525
language_266,"[0, 1]",525
language_267,"[1, 0]",525
language_268,"[0, 1]",525
language_270,"[1, 1]",525
language_271,"[1, 1]",525
language_273,"[0, 1]",525
language_277,"[0, 1]",525
language_279,"[0, 1]",525
language_280,"[0, 1]",525
language_281,"[0, 1]",525
language_282,"[1, 0]",525
language_283,"[0, 1]",525
language_284,"[1, 1]",525
language_285,"[0, 0]",525
language_286,"[1, 1]",525
language_287,"[1, 0]",525
language_288,"[0, 1]",525
language_290,"[0, 1]",525
language_291,"[0, 0]",525
language_292,"[1, 1]",525
language_293,"[0, 0]",525
language_294,"[1, 0]",525
language_295,"[1, 1]",525
language_296,"[0, 1]",525
language_298,"[0, 0]",525
language_299,"[1, 1]",525
language_300,"[0, 1]",525
language_301,"[1, 0]",525
language_302,"[0, 1]",525
language_303,"[0, 0]",525
language_304,"[0, 0]",525
language_306,"[0, 1]",525
language_307,"[1, 1]",525
language_309,"[0, 0]",525
language_310,"[0, 1]",525
language_312,"[1, 1]",525
language_313,"[0, 1]",525
language_314,"[1, 1]",525
language_315,"[1, 1]",525
language_316,"[1, 0]",525
language_317,"[0, 1]",525
language_318,"[0, 1]",525
language_319,"[0, 1]",525
language_321,"[0, 1]",525
language_322,"[1, 1]",525
language_323,"[0, 1]",525
language_324,"[1, 1]",525
language_329,"[1, 1]",525
language_330,"[0, 1]",525
language_333,"[0, 1]",525
language_337,"[0, 1]",525
language_338,"[0, 1]",525
language_339,"[0, 1]",525
language_340,"[0, 1]",525
language_341,"[0, 1]",525
language_342,"[0, 1]",525
language_343,"[0, 0]",525
language_344,"[0, 0]",525
language_345,"[0, 1]",525
language_346,"[1, 1]",525
language_349,"[0, 1]",525
language_350,"[0, 0]",525
language_352,"[0, 1]",525
language_353,"[0, 1]",525
language_354,"[0, 0]",525
language_355,"[0, 1]",525
language_357,"[1, 1]",525
language_360,"[0, 1]",525
language_361,"[0, 0]",525
language_364,"[0, 1]",525
language_366,"[1, 1]",525
language_367,"[0, 0]",525
language_368,"[1, 1]",525
language_369,"[1, 1]",525
language_370,"[0, 1]",525
language_373,"[0, 1]",525
language_375,"[0, 1]",525
language_376,"[0, 0]",525
language_378,"[0, 0]",525
language_379,"[0, 1]",525
language_381,"[1, 0]",525
language_382,"[1, 1]",525
language_384,"[0, 1]",525
language_388,"[0, 1]",525
language_389,"[0, 1]",525
language_390,"[0, 1]",525
language_391,"[1, 1]",525
language_393,"[0, 1]",525
language_394,"[0, 1]",525
language_395,"[0, 1]",525
language_396,"[0, 1]",525
language_397,"[0, 1]",525
language_398,"[0, 1]",525
language_399,"[0, 1]",525
language_400,"[0, 1]",525
language_401,"[0, 0]",525
language_403,"[1, 1]",525
language_404,"[0, 1]",525
language_405,"[1, 1]",525
language_406,"[0, 1]",525
language_410,"[0, 1]",525
language_412,"[0, 1]",525
language_417,"[0, 1]",525
language_418,"[1, 1]",525
language_420,"[0, 1]",525
language_421,"[0, 0]",525
language_423,"[0, 0]",525
language_426,"[1, 1]",525
language_428,"[0, 1]",525
language_429,"[0, 0]",525
language_430,"[1, 0]",525
language_431,"[0, 1]",525
language_432,"[0, 1]",525
language_433,"[1, 1]",525
language_434,"[0, 0]",525
language_435,"[0, 0]",525
language_438,"[0, 1]",525
language_439,"[0, 1]",525
language_441,"[0, 1]",525
language_443,"[0, 1]",525
language_444,"[0, 0]",525
language_446,"[0, 1]",525
language_447,"[0, 1]",525
language_449,"[1, 1]",525
language_450,"[0, 1]",525
language_452,"[1, 1]",525
language_454,"[0, 1]",525
language_463,"[0, 1]",525
language_464,"[0, 0]",525
language_465,"[0, 0]",525
language_466,"[0, 1]",525
language_468,"[1, 1]",525
language_470,"[0, 0]",525
language_472,"[0, 0]",525
language_473,"[1, 1]",525
language_474,"[0, 1]",525
language_475,"[0, 1]",525
language_478,"[0, 1]",525
language_479,"[1, 0]",525
language_480,"[0, 1]",525
language_482,"[0, 1]",525
language_483,"[0, 1]",525
language_486,"[0, 1]",525
language_489,"[0, 1]",525
language_492,"[0, 0]",525
language_493,"[1, 1]",525
language_494,"[0, 1]",525
language_498,"[0, 0]",525
language_500,"[0, 1]",525
language_502,"[0, 0]",525
language_503,"[0, 1]",525
language_504,"[0, 1]",525
language_506,"[0, 1]",525
language_508,"[0, 0]",525
language_510,"[0, 1]",525
language_511,"[1, 1]",525
language_512,"[0, 0]",525
language_514,"[0, 0]",525
language_515,"[1, 0]",525
language_518,"[1, 1]",525
language_519,"[0, 1]",525
language_521,"[1, 0]",525
language_522,"[0, 1]",525
language_523,"[0, 1]",525
language_524,"[1, 0]",525
language_525,"[1, 1]",525
language_527,"[0, 1]",525
language_531,"[0, 0]",525
language_532,"[0, 1]",525
language_534,"[0, 1]",525
language_535,"[0, 1]",525
language_536,"[0, 1]",525
language_537,"[0, 1]",525
language_538,"[1, 1]",525
language_539,"[0, 1]",525
language_540,"[0, 1]",525
language_541,"[0, 1]",525
language_542,"[1, 1]",525
language_543,"[0, 1]",525
language_545,"[0, 1]",525
language_546,"[0, 1]",525
language_547,"[0, 0]",525
language_548,"[1, 0]",525
language_549,"[1, 1]",525
language_551,"[0, 1]",525
language_555,"[1, 0]",525
language_558,"[0, 1]",525
language_559,"[0, 1]",525
language_560,"[0, 1]",525
language_562,"[0, 1]",525
language_564,"[1, 1]",525
language_565,"[0, 0]",525
language_566,"[0, 1]",525
language_567,"[1, 1]",525
language_568,"[1, 1]",525
language_569,"[0, 1]",525
language_570,"[0, 1]",525
language_571,"[0, 1]",525
language_572,"[1, 1]",525
language_573,"[0, 0]",525
language_575,"[0, 1]",525
language_577,"[1, 1]",525
language_578,"[0, 1]",525
language_579,"[1, 1]",525
language_580,"[0, 1]",525
language_584,"[0, 1]",525
language_585,"[0, 1]",525
language_586,"[0, 1]",525
language_587,"[1, 1]",525
language_588,"[1, 1]",525
language_591,"[0, 1]",525
language_592,"[0, 1]",525
language_593,"[0, 1]",525
language_594,"[1, 1]",525
language_596,"[1, 0]",525
language_597,"[0, 1]",525
language_598,"[0, 0]",525
language_599,"[1, 1]",525
language_600,"[0, 1]",525
language_602,"[1, 1]",525
language_603,"[0, 1]",525
language_604,"[1, 1]",525
language_605,"[0, 1]",525
language_607,"[0, 1]",525
language_610,"[0, 1]",525
language_612,"[0, 1]",525
language_613,"[0, 1]",525
language_614,"[1, 0]",525
language_615,"[0, 1]",525
language_616,"[1, 1]",525
language_617,"[0, 0]",525
language_618,"[0, 0]",525
language_619,"[0, 0]",525
language_620,"[1, 1]",525
language_626,"[0, 1]",525
language_627,"[0, 0]",525
language_628,"[1, 0]",525
language_629,"[1, 1]",525
language_630,"[0, 0]",525
language_635,"[0, 1]",525
language_636,"[0, 0]",525
language_637,"[0, 1]",525
language_638,"[1, 0]",525
language_639,"[0, 1]",525
language_640,"[0, 1]",525
language_641,"[0, 1]",525
language_642,"[0, 1]",525
language_643,"[0, 1]",525
language_644,"[0, 0]",525
language_645,"[0, 1]",525
language_646,"[0, 1]",525
language_647,"[0, 1]",525
language_648,"[1, 0]",525
language_650,"[1, 1]",525
language_651,"[1, 0]",525
language_652,"[1, 1]",525
language_653,"[0, 0]",525
language_656,"[0, 1]",525
language_657,"[0, 1]",525
language_659,"[0, 1]",525
language_660,"[0, 1]",525
language_661,"[1, 1]",525
