LANGUAGE,LINEAGE,SET
language_3,"[1, 1]",685
language_4,"[1, 1]",685
language_5,"[0, 1]",685
language_6,"[0, 1]",685
language_7,"[0, 0]",685
language_8,"[0, 1]",685
language_9,"[1, 1]",685
language_10,"[1, 1]",685
language_11,"[1, 1]",685
language_12,"[0, 1]",685
language_13,"[0, 1]",685
language_14,"[0, 1]",685
language_15,"[1, 0]",685
language_17,"[1, 1]",685
language_18,"[0, 1]",685
language_19,"[0, 1]",685
language_21,"[0, 1]",685
language_23,"[0, 1]",685
language_24,"[0, 1]",685
language_25,"[1, 1]",685
language_26,"[1, 1]",685
language_28,"[0, 1]",685
language_30,"[1, 1]",685
language_31,"[0, 1]",685
language_32,"[0, 1]",685
language_34,"[0, 1]",685
language_35,"[0, 1]",685
language_36,"[0, 1]",685
language_37,"[1, 1]",685
language_39,"[0, 1]",685
language_40,"[0, 1]",685
language_42,"[0, 1]",685
language_43,"[0, 1]",685
language_45,"[0, 1]",685
language_46,"[1, 1]",685
language_49,"[0, 1]",685
language_52,"[0, 0]",685
language_54,"[1, 1]",685
language_57,"[1, 1]",685
language_58,"[0, 1]",685
language_59,"[0, 1]",685
language_60,"[0, 0]",685
language_61,"[0, 1]",685
language_62,"[0, 1]",685
language_65,"[1, 1]",685
language_66,"[0, 1]",685
language_67,"[0, 1]",685
language_69,"[0, 1]",685
language_71,"[0, 0]",685
language_72,"[0, 1]",685
language_73,"[1, 1]",685
language_75,"[0, 0]",685
language_76,"[0, 1]",685
language_79,"[0, 1]",685
language_80,"[0, 0]",685
language_82,"[0, 1]",685
language_85,"[1, 1]",685
language_86,"[0, 0]",685
language_87,"[0, 1]",685
language_88,"[0, 1]",685
language_89,"[0, 1]",685
language_90,"[0, 1]",685
language_93,"[0, 1]",685
language_94,"[1, 1]",685
language_95,"[0, 0]",685
language_97,"[1, 0]",685
language_100,"[1, 1]",685
language_101,"[0, 0]",685
language_102,"[1, 0]",685
language_103,"[0, 0]",685
language_104,"[0, 0]",685
language_105,"[1, 1]",685
language_106,"[0, 1]",685
language_108,"[0, 1]",685
language_109,"[1, 1]",685
language_112,"[0, 1]",685
language_114,"[1, 1]",685
language_115,"[0, 1]",685
language_116,"[0, 0]",685
language_117,"[0, 1]",685
language_118,"[0, 1]",685
language_119,"[0, 0]",685
language_120,"[0, 1]",685
language_121,"[0, 1]",685
language_122,"[0, 1]",685
language_124,"[0, 1]",685
language_125,"[1, 1]",685
language_128,"[1, 0]",685
language_129,"[1, 0]",685
language_130,"[0, 1]",685
language_131,"[0, 0]",685
language_133,"[1, 1]",685
language_135,"[0, 1]",685
language_136,"[0, 1]",685
language_138,"[0, 1]",685
language_139,"[1, 1]",685
language_140,"[0, 0]",685
language_142,"[0, 1]",685
language_143,"[0, 1]",685
language_145,"[0, 1]",685
language_147,"[0, 1]",685
language_149,"[0, 0]",685
language_152,"[0, 1]",685
language_153,"[0, 1]",685
language_156,"[1, 1]",685
language_157,"[0, 1]",685
language_159,"[0, 0]",685
language_161,"[0, 0]",685
language_162,"[0, 0]",685
language_164,"[0, 1]",685
language_166,"[0, 1]",685
language_167,"[0, 0]",685
language_168,"[1, 0]",685
language_169,"[0, 1]",685
language_170,"[0, 0]",685
language_175,"[0, 1]",685
language_176,"[1, 0]",685
language_179,"[0, 1]",685
language_180,"[1, 1]",685
language_181,"[1, 1]",685
language_184,"[1, 1]",685
language_185,"[1, 0]",685
language_186,"[0, 1]",685
language_187,"[0, 1]",685
language_188,"[0, 1]",685
language_189,"[0, 1]",685
language_190,"[0, 0]",685
language_192,"[0, 1]",685
language_193,"[0, 1]",685
language_195,"[1, 1]",685
language_196,"[1, 0]",685
language_199,"[1, 1]",685
language_201,"[0, 1]",685
language_202,"[1, 0]",685
language_203,"[0, 1]",685
language_204,"[0, 1]",685
language_205,"[0, 1]",685
language_209,"[0, 1]",685
language_210,"[1, 1]",685
language_211,"[1, 1]",685
language_213,"[1, 0]",685
language_215,"[0, 0]",685
language_216,"[0, 1]",685
language_221,"[1, 0]",685
language_224,"[0, 1]",685
language_226,"[0, 1]",685
language_227,"[0, 1]",685
language_228,"[0, 0]",685
language_229,"[1, 0]",685
language_230,"[1, 1]",685
language_231,"[0, 1]",685
language_232,"[0, 1]",685
language_234,"[0, 1]",685
language_236,"[0, 1]",685
language_237,"[0, 1]",685
language_245,"[0, 1]",685
language_246,"[0, 1]",685
language_247,"[0, 1]",685
language_248,"[0, 1]",685
language_249,"[0, 1]",685
language_250,"[0, 1]",685
language_251,"[1, 1]",685
language_252,"[0, 1]",685
language_254,"[1, 1]",685
language_256,"[1, 1]",685
language_257,"[0, 0]",685
language_258,"[1, 1]",685
language_259,"[0, 1]",685
language_260,"[0, 0]",685
language_261,"[1, 1]",685
language_264,"[0, 0]",685
language_266,"[0, 0]",685
language_268,"[0, 1]",685
language_269,"[0, 1]",685
language_274,"[0, 1]",685
language_277,"[1, 1]",685
language_278,"[0, 1]",685
language_279,"[0, 0]",685
language_281,"[0, 1]",685
language_282,"[0, 1]",685
language_283,"[0, 1]",685
language_284,"[1, 0]",685
language_286,"[1, 0]",685
language_287,"[1, 0]",685
language_289,"[0, 1]",685
language_290,"[0, 1]",685
language_291,"[0, 1]",685
language_292,"[0, 1]",685
language_293,"[0, 1]",685
language_294,"[0, 1]",685
language_295,"[1, 0]",685
language_299,"[0, 1]",685
language_302,"[0, 1]",685
language_303,"[0, 1]",685
language_304,"[0, 0]",685
language_305,"[0, 0]",685
language_310,"[0, 0]",685
language_312,"[0, 1]",685
language_313,"[0, 0]",685
language_314,"[0, 1]",685
language_315,"[0, 0]",685
language_316,"[0, 1]",685
language_317,"[0, 1]",685
language_320,"[0, 1]",685
language_322,"[0, 1]",685
language_323,"[0, 0]",685
language_325,"[0, 0]",685
language_326,"[0, 1]",685
language_327,"[1, 0]",685
language_328,"[1, 1]",685
language_329,"[0, 1]",685
language_330,"[0, 1]",685
language_331,"[1, 1]",685
language_333,"[0, 1]",685
language_334,"[1, 1]",685
language_336,"[1, 1]",685
language_337,"[1, 1]",685
language_339,"[0, 0]",685
language_340,"[0, 1]",685
language_341,"[1, 1]",685
language_342,"[1, 1]",685
language_343,"[1, 1]",685
language_344,"[1, 1]",685
language_345,"[0, 0]",685
language_347,"[0, 0]",685
language_348,"[0, 1]",685
language_351,"[0, 1]",685
language_353,"[1, 1]",685
language_356,"[1, 0]",685
language_358,"[0, 1]",685
language_359,"[1, 0]",685
language_360,"[0, 1]",685
