LANGUAGE,LINEAGE,SET
language_3,"[1, 1]",443
language_5,"[0, 1]",443
language_6,"[0, 0]",443
language_7,"[0, 1]",443
language_9,"[1, 1]",443
language_13,"[0, 1]",443
language_14,"[0, 1]",443
language_16,"[0, 1]",443
language_18,"[0, 1]",443
language_19,"[0, 1]",443
language_20,"[0, 1]",443
language_23,"[0, 0]",443
language_24,"[0, 1]",443
language_25,"[0, 1]",443
language_26,"[1, 1]",443
language_27,"[0, 0]",443
language_28,"[0, 1]",443
language_29,"[1, 1]",443
language_30,"[0, 1]",443
language_32,"[1, 1]",443
language_34,"[1, 1]",443
language_35,"[1, 1]",443
language_36,"[0, 0]",443
language_37,"[0, 0]",443
language_39,"[0, 0]",443
language_41,"[0, 1]",443
language_42,"[0, 1]",443
language_43,"[0, 1]",443
language_44,"[0, 1]",443
language_47,"[0, 0]",443
language_48,"[0, 0]",443
language_49,"[0, 1]",443
language_50,"[0, 1]",443
language_52,"[0, 0]",443
language_53,"[1, 1]",443
language_54,"[0, 1]",443
language_55,"[1, 1]",443
language_58,"[0, 1]",443
language_59,"[1, 1]",443
language_61,"[1, 0]",443
language_63,"[0, 1]",443
language_65,"[0, 0]",443
language_66,"[0, 1]",443
language_68,"[0, 1]",443
language_69,"[1, 1]",443
language_70,"[0, 1]",443
language_71,"[1, 1]",443
language_72,"[0, 1]",443
language_73,"[0, 1]",443
language_74,"[1, 1]",443
language_75,"[0, 0]",443
language_76,"[0, 1]",443
language_78,"[1, 1]",443
language_79,"[0, 1]",443
language_81,"[0, 1]",443
language_82,"[0, 1]",443
language_85,"[0, 1]",443
language_87,"[0, 1]",443
language_89,"[0, 0]",443
language_90,"[0, 1]",443
language_91,"[0, 1]",443
language_93,"[0, 1]",443
language_96,"[0, 1]",443
language_98,"[0, 1]",443
language_101,"[0, 0]",443
language_102,"[0, 1]",443
language_104,"[0, 1]",443
language_106,"[1, 1]",443
language_108,"[0, 0]",443
language_110,"[0, 1]",443
language_111,"[0, 0]",443
language_114,"[0, 1]",443
language_115,"[1, 1]",443
language_118,"[0, 1]",443
language_119,"[0, 1]",443
language_121,"[0, 1]",443
language_122,"[0, 1]",443
language_123,"[0, 1]",443
language_124,"[0, 1]",443
language_126,"[0, 1]",443
language_127,"[0, 1]",443
language_128,"[0, 0]",443
language_130,"[0, 1]",443
language_131,"[1, 0]",443
language_132,"[1, 0]",443
language_133,"[0, 1]",443
language_135,"[0, 0]",443
language_137,"[1, 0]",443
language_140,"[1, 1]",443
language_141,"[1, 0]",443
language_142,"[0, 0]",443
language_145,"[1, 1]",443
language_146,"[0, 1]",443
language_147,"[0, 1]",443
language_148,"[0, 1]",443
language_149,"[1, 0]",443
language_150,"[1, 1]",443
language_151,"[0, 1]",443
language_152,"[0, 1]",443
language_155,"[0, 1]",443
language_157,"[1, 1]",443
language_158,"[1, 1]",443
language_159,"[0, 1]",443
language_160,"[1, 1]",443
language_162,"[1, 0]",443
language_163,"[0, 1]",443
language_164,"[0, 0]",443
language_166,"[1, 1]",443
language_168,"[0, 0]",443
language_169,"[0, 1]",443
language_170,"[0, 0]",443
language_172,"[1, 1]",443
language_174,"[0, 1]",443
language_176,"[0, 1]",443
language_179,"[0, 1]",443
language_180,"[0, 0]",443
language_182,"[0, 1]",443
language_184,"[1, 1]",443
language_185,"[1, 1]",443
language_186,"[0, 1]",443
language_187,"[0, 1]",443
language_191,"[1, 0]",443
language_192,"[0, 0]",443
language_193,"[1, 1]",443
language_196,"[0, 1]",443
language_197,"[1, 1]",443
language_198,"[0, 1]",443
language_199,"[0, 1]",443
language_206,"[1, 1]",443
language_207,"[0, 1]",443
language_209,"[0, 0]",443
language_210,"[0, 1]",443
language_212,"[0, 1]",443
language_213,"[0, 1]",443
language_214,"[0, 1]",443
language_216,"[1, 0]",443
language_218,"[1, 1]",443
language_219,"[1, 1]",443
language_223,"[0, 1]",443
language_224,"[0, 1]",443
language_225,"[0, 1]",443
language_226,"[0, 1]",443
language_227,"[0, 0]",443
language_228,"[1, 0]",443
language_229,"[0, 0]",443
language_231,"[1, 1]",443
language_232,"[0, 1]",443
language_233,"[0, 1]",443
language_234,"[0, 1]",443
language_235,"[1, 1]",443
language_237,"[1, 0]",443
language_238,"[0, 1]",443
language_241,"[0, 1]",443
language_242,"[0, 1]",443
language_243,"[1, 1]",443
language_244,"[0, 0]",443
language_245,"[0, 1]",443
language_247,"[0, 1]",443
language_248,"[0, 1]",443
language_249,"[1, 1]",443
language_252,"[1, 0]",443
language_253,"[0, 1]",443
language_254,"[0, 1]",443
language_255,"[1, 1]",443
language_257,"[0, 0]",443
language_258,"[1, 1]",443
language_259,"[0, 0]",443
language_262,"[0, 1]",443
language_264,"[0, 1]",443
language_265,"[0, 1]",443
language_266,"[0, 1]",443
language_267,"[0, 1]",443
language_268,"[0, 0]",443
language_269,"[1, 1]",443
language_270,"[0, 1]",443
language_271,"[1, 0]",443
language_272,"[0, 0]",443
language_273,"[0, 1]",443
language_274,"[0, 0]",443
language_276,"[0, 1]",443
language_278,"[0, 1]",443
language_280,"[0, 1]",443
language_281,"[0, 1]",443
language_282,"[0, 1]",443
language_283,"[0, 1]",443
language_284,"[1, 0]",443
language_286,"[1, 0]",443
language_287,"[1, 1]",443
language_291,"[0, 0]",443
language_292,"[1, 1]",443
language_293,"[0, 0]",443
language_297,"[0, 1]",443
language_298,"[0, 1]",443
language_299,"[0, 1]",443
language_300,"[0, 0]",443
language_301,"[0, 0]",443
language_302,"[0, 1]",443
language_303,"[1, 0]",443
language_304,"[1, 0]",443
language_306,"[0, 1]",443
language_307,"[1, 1]",443
language_308,"[0, 1]",443
