LANGUAGE,LINEAGE,SET
language_2,"[0, 0]",844
language_3,"[0, 1]",844
language_5,"[0, 1]",844
language_6,"[1, 0]",844
language_8,"[1, 1]",844
language_13,"[0, 1]",844
language_14,"[0, 1]",844
language_15,"[0, 0]",844
language_20,"[0, 1]",844
language_21,"[1, 0]",844
language_23,"[1, 1]",844
language_26,"[0, 1]",844
language_29,"[0, 1]",844
language_30,"[1, 1]",844
language_32,"[0, 1]",844
language_33,"[1, 1]",844
language_34,"[0, 0]",844
language_35,"[0, 1]",844
language_37,"[0, 0]",844
language_41,"[0, 1]",844
language_42,"[0, 1]",844
language_43,"[0, 1]",844
language_44,"[0, 1]",844
language_46,"[0, 0]",844
language_47,"[0, 1]",844
language_48,"[0, 1]",844
language_51,"[0, 0]",844
language_52,"[0, 1]",844
language_54,"[0, 1]",844
language_56,"[1, 1]",844
language_59,"[1, 1]",844
language_60,"[0, 1]",844
language_61,"[1, 0]",844
language_63,"[0, 1]",844
language_64,"[0, 1]",844
language_65,"[0, 1]",844
language_66,"[0, 0]",844
language_68,"[0, 1]",844
language_69,"[0, 1]",844
language_70,"[0, 1]",844
language_71,"[0, 1]",844
language_73,"[0, 1]",844
language_74,"[0, 1]",844
language_78,"[1, 1]",844
language_81,"[0, 0]",844
language_82,"[0, 1]",844
language_83,"[0, 0]",844
language_84,"[0, 1]",844
language_85,"[1, 0]",844
language_87,"[1, 0]",844
language_88,"[0, 1]",844
language_89,"[0, 0]",844
language_90,"[1, 1]",844
language_95,"[1, 1]",844
language_97,"[0, 1]",844
language_98,"[0, 1]",844
language_100,"[0, 1]",844
language_101,"[0, 1]",844
language_104,"[0, 0]",844
language_105,"[1, 0]",844
language_107,"[0, 1]",844
language_108,"[1, 1]",844
language_109,"[0, 1]",844
language_110,"[0, 1]",844
language_111,"[0, 1]",844
language_112,"[1, 1]",844
language_114,"[0, 1]",844
language_115,"[1, 0]",844
language_116,"[0, 1]",844
language_118,"[0, 1]",844
language_120,"[0, 1]",844
language_121,"[0, 1]",844
language_122,"[0, 1]",844
language_123,"[0, 0]",844
language_124,"[0, 1]",844
language_126,"[0, 1]",844
language_128,"[0, 1]",844
language_129,"[0, 1]",844
language_130,"[1, 1]",844
language_131,"[0, 1]",844
language_133,"[1, 1]",844
language_134,"[1, 1]",844
language_135,"[0, 1]",844
language_136,"[0, 1]",844
language_137,"[0, 1]",844
language_138,"[0, 0]",844
language_139,"[0, 1]",844
language_140,"[0, 0]",844
language_141,"[0, 0]",844
language_142,"[0, 1]",844
language_143,"[0, 1]",844
language_145,"[0, 1]",844
language_146,"[1, 0]",844
language_147,"[1, 1]",844
language_149,"[0, 1]",844
language_150,"[0, 1]",844
language_151,"[0, 0]",844
language_152,"[0, 1]",844
language_153,"[0, 1]",844
language_154,"[1, 1]",844
language_155,"[0, 1]",844
language_156,"[0, 1]",844
language_157,"[1, 0]",844
language_158,"[0, 0]",844
language_160,"[0, 1]",844
language_161,"[0, 1]",844
language_164,"[1, 1]",844
language_166,"[1, 0]",844
language_167,"[0, 1]",844
language_168,"[1, 1]",844
language_169,"[0, 1]",844
language_170,"[0, 1]",844
language_171,"[0, 1]",844
language_172,"[0, 1]",844
language_173,"[1, 0]",844
language_174,"[0, 1]",844
language_175,"[0, 1]",844
language_176,"[0, 1]",844
language_178,"[0, 1]",844
language_180,"[0, 0]",844
language_181,"[1, 0]",844
language_182,"[1, 1]",844
language_183,"[0, 1]",844
language_185,"[0, 1]",844
language_186,"[1, 0]",844
language_188,"[0, 1]",844
language_189,"[0, 1]",844
language_191,"[1, 0]",844
language_192,"[1, 1]",844
language_194,"[0, 0]",844
language_195,"[0, 1]",844
language_197,"[0, 1]",844
language_199,"[0, 1]",844
language_200,"[1, 1]",844
language_202,"[0, 1]",844
language_203,"[0, 1]",844
language_205,"[1, 1]",844
language_206,"[1, 1]",844
language_210,"[1, 1]",844
language_213,"[0, 1]",844
language_215,"[1, 0]",844
language_218,"[0, 0]",844
language_220,"[0, 1]",844
language_223,"[0, 1]",844
language_226,"[1, 1]",844
language_227,"[1, 0]",844
language_228,"[0, 1]",844
language_229,"[0, 1]",844
language_231,"[1, 0]",844
language_233,"[0, 1]",844
language_234,"[0, 0]",844
language_237,"[1, 0]",844
language_239,"[0, 1]",844
language_243,"[0, 1]",844
language_244,"[0, 1]",844
language_245,"[0, 1]",844
language_247,"[1, 1]",844
language_248,"[0, 1]",844
language_251,"[1, 1]",844
language_254,"[0, 1]",844
language_255,"[1, 0]",844
language_259,"[0, 0]",844
language_260,"[0, 0]",844
language_262,"[0, 0]",844
language_264,"[0, 1]",844
