LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",803
language_4,"[0, 1]",803
language_6,"[0, 1]",803
language_7,"[0, 1]",803
language_9,"[0, 1]",803
language_10,"[1, 1]",803
language_11,"[0, 1]",803
language_13,"[0, 1]",803
language_14,"[1, 1]",803
language_15,"[0, 1]",803
language_16,"[0, 0]",803
language_17,"[0, 1]",803
language_18,"[0, 0]",803
language_20,"[0, 1]",803
language_21,"[1, 1]",803
language_25,"[0, 1]",803
language_26,"[0, 1]",803
language_30,"[0, 1]",803
language_33,"[0, 1]",803
language_34,"[0, 1]",803
language_38,"[0, 1]",803
language_39,"[1, 1]",803
language_40,"[0, 1]",803
language_41,"[1, 1]",803
language_43,"[1, 1]",803
language_45,"[0, 1]",803
language_48,"[1, 1]",803
language_49,"[0, 1]",803
language_51,"[0, 1]",803
language_52,"[0, 1]",803
language_54,"[0, 0]",803
language_55,"[1, 1]",803
language_57,"[0, 0]",803
language_58,"[0, 1]",803
language_59,"[1, 1]",803
language_60,"[0, 1]",803
language_61,"[0, 0]",803
language_62,"[0, 1]",803
language_63,"[0, 1]",803
language_64,"[0, 1]",803
language_65,"[0, 1]",803
language_66,"[0, 0]",803
language_69,"[0, 1]",803
language_70,"[0, 1]",803
language_71,"[0, 1]",803
language_72,"[0, 1]",803
language_74,"[0, 1]",803
language_77,"[0, 1]",803
language_79,"[0, 0]",803
language_80,"[1, 1]",803
language_81,"[0, 1]",803
language_82,"[1, 1]",803
language_85,"[0, 0]",803
language_86,"[0, 1]",803
language_88,"[0, 1]",803
language_89,"[1, 1]",803
language_91,"[0, 1]",803
language_94,"[0, 0]",803
language_95,"[0, 1]",803
language_97,"[0, 1]",803
language_98,"[1, 1]",803
language_100,"[0, 1]",803
language_101,"[0, 0]",803
language_102,"[1, 0]",803
language_106,"[0, 1]",803
language_107,"[1, 1]",803
language_112,"[0, 1]",803
language_116,"[1, 1]",803
language_118,"[0, 0]",803
language_119,"[0, 1]",803
language_121,"[0, 1]",803
language_124,"[1, 0]",803
language_126,"[0, 1]",803
language_127,"[0, 1]",803
language_129,"[0, 0]",803
language_131,"[0, 1]",803
language_132,"[0, 1]",803
language_133,"[0, 1]",803
language_134,"[0, 1]",803
language_136,"[0, 0]",803
language_138,"[1, 0]",803
language_140,"[1, 0]",803
language_143,"[0, 1]",803
language_144,"[0, 1]",803
language_146,"[0, 1]",803
language_147,"[0, 1]",803
language_150,"[0, 0]",803
language_151,"[1, 1]",803
language_152,"[1, 1]",803
language_153,"[0, 0]",803
language_154,"[0, 1]",803
language_155,"[1, 0]",803
language_156,"[0, 1]",803
language_157,"[0, 0]",803
language_159,"[1, 1]",803
language_160,"[0, 1]",803
language_162,"[1, 1]",803
language_163,"[0, 1]",803
language_164,"[1, 1]",803
language_165,"[0, 0]",803
language_166,"[0, 1]",803
language_169,"[0, 1]",803
language_170,"[0, 1]",803
language_174,"[0, 1]",803
language_176,"[0, 1]",803
language_179,"[0, 1]",803
language_181,"[1, 1]",803
language_182,"[0, 1]",803
language_184,"[0, 1]",803
language_185,"[0, 1]",803
language_187,"[0, 1]",803
language_188,"[0, 1]",803
language_189,"[0, 1]",803
language_190,"[1, 1]",803
language_191,"[1, 1]",803
language_192,"[0, 1]",803
language_194,"[0, 1]",803
language_195,"[0, 1]",803
language_196,"[0, 1]",803
language_197,"[0, 1]",803
language_198,"[0, 0]",803
language_199,"[0, 1]",803
language_202,"[0, 1]",803
language_203,"[0, 1]",803
language_204,"[1, 0]",803
language_208,"[1, 1]",803
language_209,"[0, 1]",803
language_210,"[0, 1]",803
language_217,"[1, 1]",803
language_220,"[0, 1]",803
language_221,"[0, 1]",803
language_223,"[1, 1]",803
language_224,"[1, 1]",803
language_227,"[0, 1]",803
language_228,"[0, 1]",803
language_229,"[0, 1]",803
language_230,"[1, 0]",803
language_231,"[0, 1]",803
language_232,"[0, 1]",803
language_234,"[0, 1]",803
language_235,"[0, 1]",803
language_236,"[0, 0]",803
language_238,"[1, 1]",803
language_241,"[0, 0]",803
language_242,"[0, 1]",803
language_243,"[0, 1]",803
language_244,"[0, 1]",803
language_245,"[1, 0]",803
language_247,"[0, 1]",803
language_248,"[0, 1]",803
language_249,"[0, 1]",803
language_251,"[0, 1]",803
language_252,"[0, 1]",803
language_253,"[1, 1]",803
language_254,"[0, 0]",803
language_258,"[0, 1]",803
language_259,"[0, 1]",803
language_261,"[0, 0]",803
language_262,"[0, 0]",803
language_263,"[1, 1]",803
language_265,"[1, 1]",803
language_267,"[0, 1]",803
language_272,"[0, 0]",803
language_274,"[0, 1]",803
language_276,"[1, 1]",803
language_278,"[0, 1]",803
language_279,"[1, 1]",803
language_280,"[0, 1]",803
language_281,"[0, 0]",803
language_283,"[0, 1]",803
language_285,"[0, 1]",803
language_286,"[0, 1]",803
language_288,"[0, 0]",803
language_299,"[0, 1]",803
language_300,"[0, 1]",803
language_301,"[0, 1]",803
language_303,"[0, 1]",803
language_307,"[1, 1]",803
language_308,"[1, 1]",803
language_309,"[1, 0]",803
language_310,"[1, 1]",803
language_311,"[0, 1]",803
language_313,"[0, 0]",803
language_314,"[0, 0]",803
language_315,"[1, 1]",803
language_317,"[1, 1]",803
language_322,"[0, 0]",803
language_323,"[0, 1]",803
language_325,"[1, 1]",803
language_327,"[1, 1]",803
language_328,"[0, 1]",803
language_330,"[1, 1]",803
language_331,"[1, 1]",803
language_332,"[0, 1]",803
language_333,"[0, 0]",803
language_334,"[0, 1]",803
language_335,"[0, 0]",803
language_337,"[0, 0]",803
language_341,"[1, 1]",803
language_342,"[0, 1]",803
language_343,"[0, 1]",803
language_344,"[1, 0]",803
language_345,"[0, 0]",803
language_346,"[1, 1]",803
language_347,"[0, 1]",803
language_349,"[0, 1]",803
language_350,"[1, 1]",803
language_351,"[0, 1]",803
language_353,"[0, 0]",803
language_354,"[0, 1]",803
language_355,"[0, 1]",803
language_356,"[0, 1]",803
language_357,"[0, 1]",803
language_360,"[1, 0]",803
language_361,"[1, 0]",803
language_362,"[0, 1]",803
language_364,"[0, 1]",803
language_365,"[0, 1]",803
language_367,"[1, 0]",803
language_368,"[0, 0]",803
language_369,"[0, 1]",803
language_371,"[0, 1]",803
language_372,"[1, 1]",803
language_373,"[0, 1]",803
language_376,"[0, 0]",803
language_377,"[0, 0]",803
language_378,"[0, 1]",803
language_380,"[0, 1]",803
language_383,"[1, 1]",803
language_384,"[1, 1]",803
language_387,"[0, 1]",803
language_390,"[0, 1]",803
language_391,"[1, 1]",803
language_394,"[0, 0]",803
language_395,"[0, 1]",803
language_396,"[1, 1]",803
language_397,"[0, 1]",803
language_398,"[0, 1]",803
language_399,"[0, 1]",803
language_400,"[0, 1]",803
language_401,"[1, 1]",803
language_402,"[1, 1]",803
language_403,"[0, 1]",803
language_404,"[0, 1]",803
language_406,"[0, 1]",803
language_408,"[0, 1]",803
language_413,"[1, 1]",803
language_414,"[1, 1]",803
language_416,"[1, 1]",803
language_417,"[0, 1]",803
language_419,"[0, 0]",803
language_420,"[0, 1]",803
language_423,"[0, 0]",803
language_425,"[0, 1]",803
language_426,"[0, 1]",803
language_427,"[1, 1]",803
language_428,"[0, 0]",803
language_429,"[0, 1]",803
language_430,"[0, 1]",803
language_431,"[0, 1]",803
language_432,"[0, 1]",803
language_433,"[0, 1]",803
language_437,"[1, 1]",803
language_438,"[0, 1]",803
language_441,"[1, 1]",803
language_444,"[0, 0]",803
language_445,"[0, 0]",803
language_448,"[1, 1]",803
language_449,"[0, 1]",803
language_451,"[0, 1]",803
language_452,"[1, 1]",803
language_453,"[0, 1]",803
language_454,"[0, 1]",803
language_455,"[0, 1]",803
language_456,"[1, 0]",803
language_458,"[0, 0]",803
language_461,"[1, 1]",803
language_462,"[1, 0]",803
language_463,"[1, 1]",803
language_464,"[0, 1]",803
language_465,"[0, 0]",803
language_466,"[0, 1]",803
language_467,"[0, 0]",803
language_471,"[0, 0]",803
language_472,"[1, 1]",803
language_473,"[0, 1]",803
language_474,"[0, 1]",803
language_475,"[0, 1]",803
language_478,"[1, 1]",803
language_485,"[0, 1]",803
language_487,"[1, 1]",803
language_488,"[0, 1]",803
language_490,"[0, 1]",803
language_491,"[1, 0]",803
language_492,"[0, 0]",803
language_493,"[0, 1]",803
language_494,"[0, 1]",803
