LANGUAGE,LINEAGE,SET
language_3,"[1, 1]",218
language_4,"[0, 1]",218
language_5,"[0, 0]",218
language_6,"[0, 1]",218
language_8,"[0, 0]",218
language_10,"[1, 0]",218
language_11,"[0, 1]",218
language_13,"[0, 1]",218
language_17,"[0, 0]",218
language_18,"[0, 1]",218
language_19,"[0, 1]",218
language_20,"[1, 0]",218
language_23,"[0, 1]",218
language_27,"[1, 0]",218
language_28,"[1, 1]",218
language_29,"[0, 1]",218
language_30,"[1, 1]",218
language_35,"[0, 1]",218
language_36,"[0, 0]",218
language_37,"[0, 1]",218
language_39,"[0, 0]",218
language_40,"[0, 1]",218
language_41,"[0, 0]",218
language_43,"[0, 1]",218
language_47,"[0, 0]",218
language_48,"[0, 1]",218
language_49,"[1, 1]",218
language_51,"[0, 0]",218
language_54,"[1, 0]",218
language_56,"[1, 1]",218
language_58,"[0, 0]",218
language_59,"[0, 1]",218
language_60,"[0, 1]",218
language_62,"[0, 1]",218
language_64,"[0, 1]",218
language_65,"[0, 1]",218
language_67,"[0, 0]",218
language_69,"[0, 1]",218
language_70,"[1, 1]",218
language_72,"[0, 0]",218
language_73,"[0, 1]",218
language_74,"[1, 1]",218
language_75,"[1, 1]",218
language_76,"[0, 1]",218
language_77,"[0, 0]",218
language_78,"[1, 1]",218
language_80,"[0, 1]",218
language_81,"[1, 1]",218
language_83,"[1, 1]",218
language_84,"[1, 0]",218
language_87,"[0, 1]",218
language_88,"[1, 1]",218
language_91,"[0, 0]",218
language_93,"[1, 1]",218
language_97,"[1, 1]",218
language_99,"[1, 1]",218
language_100,"[0, 1]",218
language_101,"[0, 1]",218
language_102,"[0, 0]",218
language_104,"[1, 1]",218
language_105,"[0, 1]",218
language_106,"[0, 0]",218
language_107,"[0, 0]",218
language_110,"[1, 1]",218
language_112,"[0, 1]",218
language_113,"[1, 1]",218
language_114,"[1, 1]",218
language_115,"[0, 1]",218
language_116,"[1, 1]",218
language_117,"[0, 1]",218
language_118,"[0, 1]",218
language_120,"[1, 1]",218
language_122,"[0, 0]",218
language_123,"[1, 1]",218
language_124,"[0, 1]",218
language_126,"[0, 1]",218
language_128,"[0, 0]",218
language_129,"[0, 1]",218
language_131,"[0, 1]",218
language_133,"[0, 1]",218
language_134,"[0, 1]",218
language_135,"[0, 1]",218
language_137,"[0, 1]",218
language_138,"[0, 1]",218
language_139,"[0, 0]",218
language_140,"[0, 1]",218
language_141,"[1, 1]",218
language_142,"[1, 1]",218
language_143,"[0, 1]",218
language_144,"[0, 1]",218
language_145,"[0, 0]",218
language_148,"[0, 1]",218
language_150,"[1, 0]",218
language_151,"[0, 1]",218
language_152,"[0, 1]",218
language_153,"[1, 1]",218
language_154,"[1, 1]",218
language_155,"[0, 1]",218
language_156,"[1, 1]",218
language_158,"[0, 1]",218
language_161,"[1, 1]",218
language_162,"[0, 0]",218
language_163,"[0, 1]",218
language_164,"[0, 1]",218
language_165,"[0, 1]",218
language_167,"[1, 1]",218
language_168,"[0, 1]",218
language_170,"[0, 0]",218
language_172,"[0, 1]",218
language_174,"[1, 1]",218
language_177,"[0, 1]",218
language_178,"[1, 1]",218
language_179,"[0, 1]",218
language_181,"[0, 1]",218
language_183,"[0, 1]",218
language_184,"[1, 1]",218
language_185,"[0, 1]",218
language_186,"[0, 1]",218
language_187,"[1, 1]",218
language_188,"[0, 0]",218
language_189,"[0, 1]",218
language_190,"[0, 0]",218
language_191,"[1, 1]",218
language_192,"[0, 1]",218
language_193,"[0, 1]",218
language_195,"[1, 1]",218
language_198,"[0, 1]",218
language_200,"[0, 1]",218
language_201,"[0, 1]",218
language_202,"[0, 0]",218
language_204,"[1, 0]",218
language_206,"[0, 1]",218
language_207,"[0, 1]",218
language_208,"[0, 1]",218
language_210,"[0, 0]",218
language_213,"[0, 0]",218
language_217,"[0, 1]",218
language_219,"[0, 1]",218
language_220,"[1, 1]",218
language_223,"[0, 1]",218
language_224,"[0, 0]",218
language_227,"[0, 0]",218
language_228,"[0, 1]",218
language_232,"[1, 0]",218
language_233,"[0, 1]",218
language_235,"[0, 1]",218
language_236,"[0, 1]",218
language_237,"[0, 1]",218
language_238,"[1, 0]",218
language_239,"[1, 1]",218
language_240,"[1, 1]",218
language_241,"[0, 1]",218
language_245,"[1, 1]",218
language_246,"[0, 1]",218
language_247,"[0, 1]",218
language_248,"[0, 0]",218
language_249,"[0, 1]",218
language_250,"[0, 1]",218
language_252,"[0, 1]",218
language_253,"[0, 0]",218
language_256,"[0, 1]",218
language_260,"[0, 1]",218
language_261,"[0, 1]",218
language_263,"[1, 1]",218
language_264,"[1, 1]",218
language_266,"[0, 1]",218
language_267,"[0, 1]",218
language_268,"[0, 1]",218
language_270,"[0, 1]",218
language_274,"[0, 1]",218
language_275,"[0, 1]",218
language_277,"[1, 1]",218
language_278,"[1, 0]",218
language_279,"[0, 1]",218
language_283,"[0, 1]",218
language_285,"[0, 0]",218
language_286,"[0, 1]",218
language_289,"[0, 1]",218
language_290,"[1, 1]",218
language_295,"[0, 0]",218
language_296,"[0, 0]",218
language_297,"[0, 1]",218
language_300,"[0, 1]",218
language_301,"[0, 1]",218
language_302,"[0, 1]",218
language_305,"[1, 1]",218
language_306,"[0, 0]",218
language_307,"[1, 0]",218
language_308,"[0, 1]",218
language_310,"[0, 0]",218
language_311,"[0, 1]",218
language_313,"[0, 1]",218
language_314,"[0, 1]",218
language_315,"[0, 1]",218
language_317,"[1, 1]",218
language_318,"[0, 0]",218
language_319,"[1, 1]",218
language_320,"[0, 0]",218
language_321,"[0, 1]",218
language_323,"[1, 1]",218
language_324,"[1, 1]",218
language_326,"[0, 0]",218
language_329,"[1, 0]",218
language_331,"[0, 1]",218
language_332,"[0, 0]",218
language_335,"[0, 1]",218
language_336,"[1, 1]",218
language_339,"[1, 1]",218
language_342,"[0, 0]",218
language_343,"[1, 1]",218
language_344,"[0, 0]",218
language_345,"[0, 1]",218
language_347,"[0, 1]",218
language_349,"[0, 1]",218
language_350,"[1, 0]",218
language_352,"[0, 0]",218
language_353,"[1, 1]",218
language_356,"[0, 1]",218
language_359,"[0, 1]",218
language_361,"[0, 0]",218
language_362,"[0, 1]",218
language_363,"[0, 0]",218
language_364,"[0, 1]",218
language_365,"[0, 1]",218
language_367,"[0, 1]",218
language_368,"[0, 1]",218
language_369,"[0, 1]",218
language_371,"[0, 1]",218
language_372,"[1, 1]",218
language_374,"[0, 1]",218
language_375,"[1, 0]",218
language_376,"[0, 1]",218
language_377,"[0, 1]",218
language_380,"[0, 1]",218
language_381,"[0, 1]",218
language_383,"[0, 1]",218
language_384,"[0, 0]",218
language_385,"[0, 1]",218
language_386,"[0, 1]",218
language_387,"[1, 1]",218
language_388,"[1, 1]",218
language_390,"[0, 1]",218
language_393,"[0, 0]",218
language_394,"[1, 1]",218
language_395,"[0, 1]",218
language_402,"[1, 1]",218
language_404,"[0, 1]",218
language_405,"[1, 0]",218
language_406,"[0, 0]",218
language_407,"[0, 1]",218
language_409,"[0, 1]",218
language_410,"[1, 1]",218
language_411,"[1, 1]",218
language_412,"[0, 1]",218
language_413,"[1, 0]",218
language_415,"[0, 1]",218
language_416,"[0, 1]",218
language_418,"[1, 1]",218
language_419,"[1, 1]",218
language_420,"[1, 1]",218
language_422,"[0, 1]",218
language_423,"[0, 1]",218
language_424,"[1, 1]",218
language_426,"[0, 0]",218
language_427,"[1, 0]",218
language_429,"[0, 1]",218
language_432,"[0, 1]",218
language_436,"[0, 1]",218
language_439,"[1, 1]",218
language_441,"[0, 1]",218
language_442,"[0, 0]",218
language_444,"[0, 1]",218
language_445,"[0, 1]",218
language_447,"[0, 1]",218
language_448,"[1, 0]",218
language_452,"[1, 0]",218
language_455,"[0, 1]",218
language_457,"[1, 1]",218
language_460,"[1, 1]",218
language_461,"[0, 0]",218
language_462,"[0, 1]",218
language_466,"[1, 1]",218
language_471,"[1, 0]",218
