LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",258
language_5,"[0, 1]",258
language_7,"[0, 1]",258
language_9,"[0, 0]",258
language_10,"[0, 1]",258
language_11,"[1, 0]",258
language_13,"[0, 0]",258
language_14,"[0, 1]",258
language_16,"[1, 1]",258
language_17,"[0, 1]",258
language_18,"[0, 1]",258
language_19,"[0, 1]",258
language_21,"[0, 1]",258
language_22,"[1, 0]",258
language_24,"[1, 1]",258
language_25,"[1, 1]",258
language_30,"[0, 0]",258
language_31,"[0, 1]",258
language_32,"[0, 1]",258
language_33,"[0, 1]",258
language_34,"[1, 1]",258
language_36,"[0, 0]",258
language_37,"[0, 1]",258
language_38,"[0, 1]",258
language_39,"[0, 1]",258
language_45,"[0, 1]",258
language_46,"[0, 1]",258
language_49,"[1, 1]",258
language_53,"[0, 1]",258
language_54,"[1, 1]",258
language_56,"[1, 1]",258
language_57,"[0, 0]",258
language_60,"[0, 0]",258
language_61,"[1, 1]",258
language_63,"[0, 1]",258
language_64,"[0, 1]",258
language_65,"[0, 1]",258
language_68,"[0, 0]",258
language_69,"[0, 1]",258
language_72,"[0, 1]",258
language_73,"[0, 1]",258
language_76,"[0, 1]",258
language_77,"[0, 1]",258
language_79,"[1, 0]",258
language_80,"[0, 1]",258
language_81,"[1, 0]",258
language_82,"[0, 1]",258
language_83,"[0, 1]",258
language_85,"[0, 1]",258
language_87,"[0, 0]",258
language_89,"[0, 1]",258
language_90,"[0, 1]",258
language_91,"[0, 1]",258
language_93,"[0, 1]",258
language_94,"[1, 0]",258
language_95,"[1, 1]",258
language_96,"[0, 1]",258
language_98,"[0, 1]",258
language_99,"[0, 0]",258
language_100,"[0, 1]",258
language_103,"[0, 0]",258
language_104,"[0, 0]",258
language_105,"[0, 1]",258
language_108,"[0, 1]",258
language_109,"[1, 1]",258
language_110,"[1, 1]",258
language_113,"[0, 1]",258
language_114,"[0, 1]",258
language_115,"[0, 1]",258
language_116,"[0, 1]",258
language_117,"[1, 1]",258
language_119,"[0, 1]",258
language_120,"[0, 1]",258
language_122,"[0, 1]",258
language_123,"[0, 1]",258
language_126,"[0, 1]",258
language_128,"[0, 0]",258
language_129,"[0, 1]",258
language_130,"[0, 0]",258
language_135,"[0, 1]",258
language_137,"[0, 1]",258
language_138,"[1, 1]",258
language_139,"[0, 1]",258
language_141,"[0, 1]",258
language_142,"[0, 0]",258
language_143,"[0, 1]",258
language_144,"[1, 0]",258
language_146,"[0, 1]",258
language_149,"[0, 0]",258
language_152,"[0, 1]",258
language_153,"[1, 1]",258
language_154,"[0, 1]",258
language_156,"[0, 0]",258
language_158,"[0, 1]",258
language_161,"[0, 0]",258
language_162,"[0, 1]",258
language_163,"[1, 0]",258
language_164,"[0, 1]",258
language_165,"[1, 1]",258
language_167,"[0, 0]",258
language_168,"[0, 1]",258
language_170,"[1, 1]",258
language_172,"[1, 1]",258
language_173,"[1, 1]",258
