LANGUAGE,LINEAGE,SET
language_2,"[0, 0]",841
language_3,"[1, 1]",841
language_5,"[0, 1]",841
language_6,"[1, 1]",841
language_8,"[1, 1]",841
language_9,"[0, 1]",841
language_10,"[0, 1]",841
language_11,"[0, 0]",841
language_13,"[0, 1]",841
language_16,"[1, 0]",841
language_17,"[0, 0]",841
language_19,"[1, 1]",841
language_20,"[0, 1]",841
language_21,"[1, 1]",841
language_24,"[1, 1]",841
language_25,"[0, 1]",841
language_26,"[0, 0]",841
language_27,"[1, 1]",841
language_28,"[0, 0]",841
language_32,"[0, 1]",841
language_33,"[0, 1]",841
language_37,"[0, 1]",841
language_39,"[1, 0]",841
language_40,"[1, 1]",841
language_42,"[0, 1]",841
language_45,"[0, 1]",841
language_46,"[0, 1]",841
language_47,"[0, 1]",841
language_49,"[0, 0]",841
language_51,"[0, 1]",841
language_52,"[0, 1]",841
language_53,"[0, 1]",841
language_54,"[0, 1]",841
language_57,"[0, 1]",841
language_58,"[0, 1]",841
language_62,"[0, 1]",841
language_63,"[1, 0]",841
language_64,"[0, 1]",841
language_65,"[1, 1]",841
language_66,"[0, 1]",841
language_68,"[0, 1]",841
language_69,"[1, 1]",841
language_70,"[1, 1]",841
language_71,"[1, 1]",841
language_72,"[0, 1]",841
language_73,"[0, 0]",841
language_75,"[1, 1]",841
language_76,"[0, 1]",841
language_77,"[0, 1]",841
language_78,"[0, 1]",841
language_79,"[0, 0]",841
language_80,"[0, 0]",841
language_81,"[0, 1]",841
language_83,"[0, 1]",841
language_86,"[1, 1]",841
language_87,"[1, 1]",841
language_88,"[0, 1]",841
language_89,"[0, 1]",841
language_93,"[0, 0]",841
language_94,"[0, 1]",841
language_95,"[1, 1]",841
language_96,"[0, 0]",841
language_98,"[0, 1]",841
language_99,"[0, 0]",841
language_101,"[0, 1]",841
language_105,"[0, 1]",841
language_106,"[0, 0]",841
language_107,"[1, 1]",841
language_108,"[0, 1]",841
language_112,"[0, 0]",841
language_114,"[0, 0]",841
language_115,"[0, 1]",841
language_117,"[0, 1]",841
language_118,"[0, 0]",841
language_119,"[0, 1]",841
language_120,"[1, 0]",841
language_121,"[0, 1]",841
language_122,"[0, 1]",841
language_123,"[0, 1]",841
language_124,"[0, 1]",841
language_125,"[0, 1]",841
language_126,"[0, 1]",841
language_127,"[1, 0]",841
language_130,"[0, 1]",841
language_131,"[0, 1]",841
language_135,"[1, 1]",841
language_136,"[0, 0]",841
language_139,"[0, 1]",841
language_140,"[1, 1]",841
language_141,"[0, 0]",841
language_142,"[0, 1]",841
language_144,"[0, 1]",841
language_147,"[1, 0]",841
language_148,"[0, 1]",841
language_150,"[0, 1]",841
language_151,"[0, 1]",841
language_152,"[0, 1]",841
language_155,"[1, 1]",841
language_156,"[0, 1]",841
language_157,"[0, 1]",841
language_158,"[0, 1]",841
language_159,"[0, 1]",841
language_160,"[0, 1]",841
language_161,"[0, 1]",841
language_163,"[0, 0]",841
language_164,"[0, 1]",841
language_168,"[0, 1]",841
language_169,"[1, 1]",841
language_170,"[0, 1]",841
language_171,"[0, 1]",841
language_172,"[1, 1]",841
language_174,"[1, 1]",841
language_175,"[0, 1]",841
language_177,"[0, 1]",841
language_178,"[0, 1]",841
language_180,"[0, 1]",841
language_181,"[0, 1]",841
language_182,"[0, 1]",841
language_185,"[0, 1]",841
language_187,"[1, 0]",841
language_188,"[0, 0]",841
language_192,"[0, 1]",841
language_193,"[0, 1]",841
language_194,"[0, 0]",841
language_196,"[1, 1]",841
language_198,"[0, 1]",841
language_199,"[0, 1]",841
language_201,"[0, 0]",841
language_202,"[1, 1]",841
language_203,"[0, 0]",841
language_205,"[1, 0]",841
language_207,"[0, 1]",841
language_208,"[1, 1]",841
language_209,"[0, 1]",841
language_210,"[0, 0]",841
language_211,"[1, 0]",841
language_212,"[0, 1]",841
language_213,"[0, 1]",841
language_216,"[0, 1]",841
language_217,"[1, 1]",841
language_218,"[0, 1]",841
language_221,"[0, 0]",841
language_222,"[0, 1]",841
language_223,"[0, 1]",841
language_226,"[0, 1]",841
language_229,"[0, 1]",841
language_230,"[1, 1]",841
language_231,"[0, 1]",841
language_232,"[0, 1]",841
language_235,"[0, 1]",841
language_236,"[0, 0]",841
language_237,"[1, 1]",841
language_239,"[1, 1]",841
language_240,"[0, 0]",841
language_242,"[0, 0]",841
language_243,"[0, 1]",841
language_247,"[1, 1]",841
language_248,"[0, 1]",841
language_249,"[1, 0]",841
language_251,"[1, 1]",841
language_252,"[1, 1]",841
language_253,"[0, 0]",841
language_255,"[0, 1]",841
language_256,"[0, 1]",841
language_258,"[0, 1]",841
language_259,"[0, 1]",841
language_260,"[0, 1]",841
language_263,"[1, 1]",841
language_269,"[1, 1]",841
language_271,"[0, 1]",841
language_272,"[1, 1]",841
language_275,"[0, 1]",841
language_280,"[0, 1]",841
language_282,"[1, 1]",841
language_283,"[0, 1]",841
language_284,"[0, 1]",841
language_285,"[0, 0]",841
language_288,"[1, 1]",841
language_289,"[0, 0]",841
language_290,"[0, 1]",841
language_294,"[0, 1]",841
language_296,"[0, 0]",841
language_297,"[0, 1]",841
language_298,"[0, 1]",841
language_302,"[0, 1]",841
language_303,"[0, 1]",841
