LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",73
language_3,"[0, 1]",73
language_4,"[1, 1]",73
language_5,"[0, 1]",73
language_6,"[0, 1]",73
language_8,"[1, 1]",73
language_10,"[0, 1]",73
language_11,"[0, 1]",73
language_13,"[1, 1]",73
language_15,"[0, 1]",73
language_16,"[1, 0]",73
language_17,"[0, 1]",73
language_18,"[0, 0]",73
language_22,"[0, 1]",73
language_23,"[1, 1]",73
language_24,"[0, 1]",73
language_25,"[1, 0]",73
language_26,"[1, 1]",73
language_27,"[0, 0]",73
language_29,"[0, 1]",73
language_30,"[0, 1]",73
language_31,"[0, 1]",73
language_32,"[0, 1]",73
language_33,"[1, 1]",73
language_34,"[0, 0]",73
language_37,"[0, 1]",73
language_42,"[0, 1]",73
language_43,"[0, 1]",73
language_44,"[0, 1]",73
language_45,"[0, 1]",73
language_46,"[1, 1]",73
language_47,"[0, 1]",73
language_48,"[0, 0]",73
language_49,"[0, 1]",73
language_54,"[0, 1]",73
language_55,"[1, 0]",73
language_56,"[0, 1]",73
language_57,"[0, 0]",73
language_58,"[1, 1]",73
language_59,"[0, 1]",73
language_61,"[0, 0]",73
language_62,"[0, 1]",73
language_64,"[0, 1]",73
language_65,"[1, 1]",73
language_66,"[0, 1]",73
language_67,"[0, 1]",73
language_69,"[0, 0]",73
language_70,"[1, 1]",73
language_71,"[0, 1]",73
language_73,"[0, 1]",73
language_74,"[0, 0]",73
language_75,"[0, 1]",73
language_76,"[0, 0]",73
language_78,"[0, 0]",73
language_79,"[0, 1]",73
language_80,"[0, 0]",73
language_82,"[1, 0]",73
language_83,"[1, 1]",73
language_85,"[0, 1]",73
language_86,"[1, 1]",73
language_87,"[0, 1]",73
language_88,"[1, 0]",73
language_89,"[0, 1]",73
language_90,"[1, 1]",73
language_92,"[0, 1]",73
language_94,"[1, 1]",73
language_98,"[0, 0]",73
language_100,"[1, 1]",73
language_101,"[1, 1]",73
language_104,"[0, 1]",73
language_105,"[1, 0]",73
language_106,"[0, 1]",73
language_108,"[0, 1]",73
language_109,"[0, 0]",73
language_110,"[1, 1]",73
language_111,"[0, 1]",73
language_120,"[0, 0]",73
language_121,"[0, 1]",73
language_124,"[0, 1]",73
language_127,"[0, 1]",73
language_128,"[0, 1]",73
language_131,"[0, 1]",73
language_133,"[0, 1]",73
language_135,"[0, 1]",73
language_138,"[1, 1]",73
language_139,"[0, 1]",73
language_140,"[0, 1]",73
language_143,"[0, 1]",73
language_144,"[1, 1]",73
language_145,"[1, 1]",73
language_148,"[0, 1]",73
language_149,"[0, 1]",73
language_150,"[0, 1]",73
language_151,"[0, 1]",73
language_152,"[0, 1]",73
language_153,"[0, 1]",73
language_154,"[0, 1]",73
language_156,"[0, 1]",73
language_157,"[0, 1]",73
language_158,"[1, 1]",73
language_159,"[0, 1]",73
language_160,"[0, 1]",73
language_162,"[1, 1]",73
language_163,"[0, 0]",73
language_165,"[0, 1]",73
language_166,"[0, 1]",73
language_167,"[1, 1]",73
language_168,"[1, 0]",73
language_171,"[0, 1]",73
language_172,"[0, 1]",73
language_175,"[0, 0]",73
language_176,"[1, 1]",73
language_177,"[0, 0]",73
language_179,"[0, 0]",73
language_182,"[0, 1]",73
language_184,"[1, 1]",73
language_185,"[0, 1]",73
language_186,"[1, 1]",73
language_187,"[0, 1]",73
language_188,"[0, 1]",73
language_190,"[0, 1]",73
language_191,"[0, 1]",73
language_192,"[0, 1]",73
language_193,"[0, 0]",73
language_195,"[0, 1]",73
language_196,"[0, 1]",73
language_198,"[0, 1]",73
language_199,"[1, 1]",73
language_203,"[0, 1]",73
language_205,"[0, 1]",73
language_206,"[0, 1]",73
language_208,"[0, 1]",73
language_210,"[1, 1]",73
language_212,"[0, 1]",73
language_217,"[0, 1]",73
language_218,"[0, 1]",73
language_219,"[1, 1]",73
language_220,"[1, 1]",73
language_221,"[1, 1]",73
language_223,"[0, 1]",73
language_226,"[0, 1]",73
language_227,"[0, 0]",73
language_230,"[0, 1]",73
language_231,"[0, 1]",73
language_232,"[1, 1]",73
language_233,"[0, 1]",73
language_234,"[0, 1]",73
