LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",707
language_3,"[1, 1]",707
language_4,"[1, 0]",707
language_6,"[1, 1]",707
language_9,"[0, 1]",707
language_10,"[1, 1]",707
language_13,"[1, 1]",707
language_14,"[1, 1]",707
language_16,"[0, 1]",707
language_17,"[0, 1]",707
language_19,"[0, 0]",707
language_20,"[0, 1]",707
language_23,"[0, 1]",707
language_24,"[1, 0]",707
language_25,"[0, 1]",707
language_26,"[0, 1]",707
language_27,"[1, 1]",707
language_30,"[0, 1]",707
language_31,"[1, 1]",707
language_34,"[0, 1]",707
language_37,"[0, 1]",707
language_41,"[0, 1]",707
language_43,"[1, 1]",707
language_45,"[1, 1]",707
language_47,"[1, 1]",707
language_48,"[0, 1]",707
language_49,"[1, 0]",707
language_51,"[0, 1]",707
language_52,"[0, 1]",707
language_53,"[0, 1]",707
language_54,"[0, 1]",707
language_55,"[0, 1]",707
language_56,"[0, 1]",707
language_57,"[0, 1]",707
language_58,"[0, 1]",707
language_59,"[0, 1]",707
language_60,"[1, 1]",707
language_62,"[1, 1]",707
language_65,"[0, 0]",707
language_69,"[0, 1]",707
language_70,"[0, 1]",707
language_71,"[1, 0]",707
language_72,"[1, 1]",707
language_74,"[0, 1]",707
language_75,"[0, 0]",707
language_76,"[0, 1]",707
language_77,"[0, 1]",707
language_80,"[0, 1]",707
language_84,"[0, 1]",707
language_85,"[1, 1]",707
language_87,"[0, 1]",707
language_90,"[1, 1]",707
language_93,"[0, 1]",707
language_95,"[0, 1]",707
language_97,"[0, 0]",707
language_99,"[1, 1]",707
language_100,"[0, 1]",707
language_101,"[0, 1]",707
language_102,"[1, 0]",707
language_103,"[0, 1]",707
language_104,"[0, 1]",707
language_106,"[0, 1]",707
language_107,"[0, 1]",707
language_108,"[0, 1]",707
language_110,"[0, 1]",707
language_111,"[0, 1]",707
language_112,"[1, 1]",707
language_113,"[0, 0]",707
language_115,"[0, 1]",707
language_116,"[1, 1]",707
language_119,"[1, 1]",707
language_120,"[1, 1]",707
language_122,"[0, 1]",707
language_123,"[0, 1]",707
language_124,"[0, 0]",707
language_125,"[0, 1]",707
language_127,"[1, 1]",707
language_128,"[0, 1]",707
language_130,"[0, 1]",707
language_131,"[1, 1]",707
language_132,"[1, 1]",707
language_133,"[0, 0]",707
language_134,"[1, 1]",707
language_136,"[1, 1]",707
language_137,"[0, 1]",707
language_138,"[0, 1]",707
language_139,"[0, 1]",707
language_140,"[1, 0]",707
language_141,"[0, 1]",707
language_143,"[0, 0]",707
language_144,"[1, 1]",707
language_145,"[1, 1]",707
language_146,"[0, 0]",707
language_148,"[0, 1]",707
language_149,"[0, 1]",707
language_151,"[0, 1]",707
language_152,"[0, 1]",707
language_153,"[1, 0]",707
language_154,"[0, 0]",707
language_155,"[0, 1]",707
language_158,"[0, 1]",707
language_159,"[0, 1]",707
language_161,"[1, 1]",707
language_168,"[0, 1]",707
language_169,"[0, 1]",707
language_170,"[0, 1]",707
language_174,"[0, 1]",707
language_175,"[0, 1]",707
language_176,"[0, 1]",707
language_177,"[0, 1]",707
language_178,"[1, 1]",707
language_179,"[0, 1]",707
language_181,"[0, 1]",707
language_182,"[1, 1]",707
language_184,"[0, 0]",707
language_185,"[0, 0]",707
language_186,"[0, 1]",707
language_187,"[1, 0]",707
language_188,"[0, 1]",707
language_189,"[0, 1]",707
language_191,"[0, 1]",707
language_192,"[0, 0]",707
language_193,"[0, 0]",707
language_194,"[0, 0]",707
language_197,"[1, 1]",707
language_199,"[0, 1]",707
language_200,"[0, 1]",707
language_201,"[1, 1]",707
language_203,"[0, 1]",707
language_204,"[0, 1]",707
language_205,"[0, 1]",707
language_208,"[0, 1]",707
language_209,"[1, 0]",707
language_210,"[0, 1]",707
language_211,"[0, 1]",707
language_212,"[1, 1]",707
language_213,"[0, 1]",707
language_217,"[0, 0]",707
language_218,"[0, 0]",707
language_221,"[0, 1]",707
language_222,"[0, 0]",707
language_223,"[0, 1]",707
language_224,"[0, 1]",707
language_227,"[0, 0]",707
language_230,"[0, 1]",707
language_231,"[0, 1]",707
language_232,"[0, 1]",707
language_233,"[0, 0]",707
language_234,"[0, 1]",707
language_235,"[0, 1]",707
language_237,"[0, 1]",707
language_239,"[0, 1]",707
language_240,"[0, 1]",707
language_241,"[0, 1]",707
language_243,"[0, 1]",707
language_244,"[0, 0]",707
language_246,"[0, 1]",707
language_249,"[0, 1]",707
language_250,"[0, 1]",707
language_251,"[0, 0]",707
language_255,"[0, 1]",707
language_256,"[0, 0]",707
language_257,"[0, 1]",707
language_258,"[0, 1]",707
language_259,"[1, 1]",707
language_260,"[1, 0]",707
language_261,"[0, 1]",707
language_267,"[0, 1]",707
language_269,"[0, 1]",707
language_270,"[0, 1]",707
language_273,"[1, 1]",707
language_275,"[0, 1]",707
language_278,"[0, 1]",707
language_279,"[0, 1]",707
language_280,"[0, 1]",707
language_282,"[1, 0]",707
language_283,"[0, 0]",707
language_284,"[0, 0]",707
language_285,"[1, 0]",707
language_286,"[0, 1]",707
language_287,"[0, 1]",707
language_288,"[0, 1]",707
language_290,"[0, 1]",707
language_291,"[0, 1]",707
language_292,"[1, 0]",707
language_294,"[1, 1]",707
language_295,"[0, 1]",707
language_296,"[0, 1]",707
language_298,"[0, 1]",707
language_299,"[0, 1]",707
language_300,"[1, 0]",707
language_303,"[0, 1]",707
language_304,"[0, 1]",707
language_307,"[0, 1]",707
language_310,"[0, 1]",707
language_311,"[1, 1]",707
language_312,"[0, 1]",707
language_313,"[0, 1]",707
language_314,"[0, 0]",707
language_315,"[0, 1]",707
language_316,"[0, 0]",707
language_317,"[1, 1]",707
language_319,"[0, 1]",707
language_321,"[0, 1]",707
language_322,"[0, 1]",707
language_323,"[1, 1]",707
language_324,"[0, 0]",707
language_326,"[0, 1]",707
language_327,"[0, 1]",707
language_328,"[1, 1]",707
language_329,"[0, 0]",707
language_331,"[1, 0]",707
language_332,"[0, 1]",707
language_334,"[0, 0]",707
language_336,"[0, 1]",707
language_337,"[0, 1]",707
language_339,"[0, 1]",707
language_341,"[1, 1]",707
language_342,"[0, 1]",707
language_343,"[0, 1]",707
language_344,"[0, 1]",707
language_346,"[0, 1]",707
language_348,"[0, 1]",707
language_349,"[1, 1]",707
language_350,"[0, 1]",707
language_351,"[0, 1]",707
language_353,"[0, 1]",707
language_355,"[0, 1]",707
language_356,"[1, 1]",707
language_358,"[0, 1]",707
language_359,"[0, 1]",707
language_360,"[0, 1]",707
language_363,"[0, 1]",707
language_364,"[0, 1]",707
language_365,"[1, 1]",707
language_366,"[0, 1]",707
language_370,"[0, 1]",707
language_371,"[1, 1]",707
language_372,"[0, 1]",707
language_375,"[0, 1]",707
language_377,"[0, 1]",707
language_378,"[0, 1]",707
language_379,"[1, 1]",707
language_382,"[0, 1]",707
language_383,"[0, 0]",707
language_384,"[0, 1]",707
language_385,"[1, 1]",707
language_391,"[0, 1]",707
language_392,"[0, 1]",707
language_393,"[1, 0]",707
language_394,"[0, 0]",707
language_395,"[0, 1]",707
language_397,"[1, 1]",707
language_398,"[0, 1]",707
language_399,"[0, 1]",707
language_400,"[0, 1]",707
language_401,"[1, 0]",707
language_403,"[0, 1]",707
language_405,"[0, 1]",707
language_406,"[0, 1]",707
language_408,"[0, 1]",707
language_409,"[0, 0]",707
language_410,"[1, 1]",707
language_412,"[1, 0]",707
language_414,"[0, 1]",707
language_415,"[0, 1]",707
language_418,"[1, 1]",707
language_419,"[0, 1]",707
language_422,"[0, 1]",707
language_423,"[1, 0]",707
language_426,"[0, 1]",707
language_428,"[1, 0]",707
language_429,"[0, 1]",707
language_430,"[0, 0]",707
language_431,"[0, 1]",707
language_434,"[0, 0]",707
language_435,"[0, 1]",707
language_436,"[1, 1]",707
language_438,"[0, 0]",707
language_440,"[0, 1]",707
language_441,"[1, 1]",707
language_442,"[0, 1]",707
language_443,"[0, 1]",707
language_444,"[0, 1]",707
language_445,"[0, 1]",707
language_447,"[0, 1]",707
language_448,"[1, 0]",707
language_451,"[0, 1]",707
language_453,"[1, 1]",707
language_454,"[0, 1]",707
language_457,"[0, 0]",707
language_458,"[0, 1]",707
language_459,"[1, 0]",707
language_467,"[1, 1]",707
language_468,"[1, 1]",707
language_469,"[0, 1]",707
language_470,"[0, 0]",707
language_471,"[1, 1]",707
language_476,"[0, 0]",707
language_477,"[0, 1]",707
language_478,"[1, 1]",707
language_480,"[1, 1]",707
language_481,"[1, 1]",707
language_482,"[0, 0]",707
language_483,"[0, 1]",707
language_484,"[1, 1]",707
language_485,"[0, 1]",707
language_488,"[1, 0]",707
language_491,"[0, 1]",707
language_492,"[1, 0]",707
language_495,"[1, 1]",707
language_498,"[0, 1]",707
language_499,"[0, 1]",707
language_500,"[0, 0]",707
language_501,"[0, 0]",707
language_503,"[1, 0]",707
language_505,"[0, 1]",707
language_506,"[0, 1]",707
language_507,"[0, 1]",707
language_509,"[1, 1]",707
language_510,"[0, 1]",707
language_511,"[0, 1]",707
language_514,"[1, 1]",707
language_515,"[0, 0]",707
language_516,"[0, 1]",707
language_517,"[1, 1]",707
language_518,"[0, 1]",707
language_519,"[1, 1]",707
language_521,"[0, 1]",707
language_524,"[0, 0]",707
language_525,"[0, 1]",707
language_526,"[1, 1]",707
language_529,"[1, 1]",707
language_530,"[0, 0]",707
language_531,"[1, 1]",707
language_532,"[0, 0]",707
language_534,"[0, 1]",707
language_536,"[1, 1]",707
language_539,"[0, 1]",707
language_540,"[1, 0]",707
language_541,"[0, 1]",707
language_542,"[0, 1]",707
language_544,"[0, 1]",707
language_546,"[0, 1]",707
language_547,"[0, 1]",707
language_549,"[1, 0]",707
language_551,"[0, 1]",707
language_553,"[1, 1]",707
language_556,"[0, 1]",707
language_557,"[0, 1]",707
language_558,"[0, 1]",707
language_559,"[0, 1]",707
language_560,"[0, 1]",707
language_561,"[1, 1]",707
language_563,"[0, 1]",707
language_565,"[1, 0]",707
language_567,"[0, 0]",707
language_568,"[0, 1]",707
language_570,"[0, 1]",707
language_572,"[0, 1]",707
language_573,"[0, 0]",707
language_574,"[0, 0]",707
language_575,"[0, 1]",707
language_578,"[0, 1]",707
language_579,"[0, 1]",707
language_580,"[0, 1]",707
language_581,"[0, 1]",707
language_582,"[1, 0]",707
language_583,"[0, 1]",707
language_585,"[1, 1]",707
language_588,"[0, 0]",707
language_589,"[0, 1]",707
language_591,"[1, 1]",707
language_593,"[0, 1]",707
language_595,"[0, 0]",707
language_596,"[1, 0]",707
language_600,"[0, 1]",707
language_601,"[1, 1]",707
language_602,"[0, 0]",707
language_603,"[0, 1]",707
language_606,"[0, 0]",707
language_607,"[0, 0]",707
language_608,"[0, 1]",707
language_609,"[0, 1]",707
language_610,"[1, 0]",707
language_611,"[0, 1]",707
language_612,"[0, 1]",707
language_616,"[0, 1]",707
language_617,"[0, 1]",707
language_618,"[0, 1]",707
language_619,"[1, 0]",707
language_620,"[0, 1]",707
language_621,"[0, 1]",707
language_622,"[0, 1]",707
language_623,"[0, 1]",707
language_626,"[1, 1]",707
language_628,"[0, 1]",707
language_629,"[0, 1]",707
language_631,"[1, 1]",707
language_633,"[1, 1]",707
language_634,"[0, 1]",707
language_635,"[0, 1]",707
language_636,"[1, 0]",707
language_637,"[0, 1]",707
language_639,"[0, 1]",707
language_640,"[0, 0]",707
language_641,"[0, 1]",707
language_642,"[0, 1]",707
language_643,"[1, 0]",707
language_647,"[0, 0]",707
language_648,"[0, 1]",707
language_649,"[0, 1]",707
language_652,"[0, 1]",707
language_653,"[0, 1]",707
language_655,"[0, 1]",707
language_656,"[1, 1]",707
language_657,"[0, 1]",707
language_658,"[0, 1]",707
language_659,"[1, 1]",707
language_660,"[0, 1]",707
language_662,"[0, 1]",707
language_664,"[0, 1]",707
language_668,"[0, 1]",707
language_669,"[0, 1]",707
language_671,"[0, 1]",707
language_673,"[0, 1]",707
language_674,"[0, 0]",707
language_675,"[0, 0]",707
language_676,"[0, 1]",707
language_678,"[0, 1]",707
language_679,"[0, 0]",707
language_680,"[1, 1]",707
language_683,"[0, 1]",707
language_684,"[0, 0]",707
language_686,"[0, 1]",707
language_689,"[0, 1]",707
language_691,"[1, 1]",707
language_692,"[1, 0]",707
language_693,"[0, 1]",707
language_694,"[1, 1]",707
language_695,"[1, 1]",707
language_699,"[1, 1]",707
language_700,"[1, 1]",707
language_701,"[1, 1]",707
language_703,"[0, 1]",707
language_705,"[0, 1]",707
language_707,"[0, 1]",707
language_708,"[0, 0]",707
language_711,"[0, 1]",707
language_712,"[0, 0]",707
language_713,"[1, 0]",707
language_714,"[1, 1]",707
language_716,"[0, 1]",707
language_717,"[0, 1]",707
language_718,"[0, 1]",707
language_719,"[0, 0]",707
language_720,"[0, 1]",707
language_721,"[0, 1]",707
language_722,"[0, 1]",707
language_723,"[0, 0]",707
language_725,"[1, 0]",707
language_726,"[0, 0]",707
language_728,"[0, 1]",707
language_729,"[0, 1]",707
language_733,"[0, 1]",707
language_735,"[0, 0]",707
language_738,"[0, 1]",707
language_739,"[1, 0]",707
language_740,"[0, 1]",707
language_741,"[0, 1]",707
language_742,"[0, 1]",707
language_743,"[1, 1]",707
language_745,"[0, 1]",707
language_746,"[1, 1]",707
language_747,"[0, 1]",707
language_750,"[1, 1]",707
language_751,"[0, 0]",707
language_752,"[1, 1]",707
language_753,"[0, 1]",707
language_754,"[0, 0]",707
language_755,"[0, 0]",707
language_757,"[1, 1]",707
language_758,"[1, 0]",707
language_761,"[0, 1]",707
language_762,"[0, 1]",707
language_763,"[1, 1]",707
language_766,"[0, 1]",707
language_767,"[0, 0]",707
language_768,"[1, 1]",707
language_770,"[0, 1]",707
language_771,"[1, 1]",707
language_772,"[0, 0]",707
language_775,"[0, 1]",707
language_780,"[1, 1]",707
language_781,"[0, 1]",707
language_783,"[1, 1]",707
language_784,"[1, 1]",707
language_786,"[0, 1]",707
language_787,"[0, 1]",707
language_791,"[0, 0]",707
language_795,"[0, 1]",707
language_796,"[0, 1]",707
language_800,"[1, 1]",707
language_803,"[1, 1]",707
language_804,"[1, 1]",707
language_805,"[0, 1]",707
language_806,"[0, 1]",707
language_807,"[0, 0]",707
language_808,"[0, 1]",707
language_809,"[0, 1]",707
language_810,"[0, 1]",707
language_811,"[0, 1]",707
language_813,"[1, 0]",707
language_817,"[1, 1]",707
language_818,"[0, 1]",707
language_819,"[1, 1]",707
language_821,"[0, 1]",707
language_822,"[0, 1]",707
language_823,"[1, 1]",707
language_824,"[0, 1]",707
language_826,"[0, 1]",707
language_829,"[0, 1]",707
language_830,"[0, 0]",707
language_831,"[1, 0]",707
language_832,"[0, 1]",707
language_833,"[0, 0]",707
language_835,"[1, 1]",707
language_836,"[0, 1]",707
language_838,"[0, 1]",707
language_839,"[0, 1]",707
language_841,"[0, 0]",707
language_843,"[1, 1]",707
language_844,"[1, 1]",707
language_845,"[0, 0]",707
language_848,"[1, 1]",707
language_849,"[0, 1]",707
language_851,"[0, 1]",707
language_852,"[1, 1]",707
language_855,"[0, 0]",707
language_856,"[0, 1]",707
language_858,"[1, 1]",707
language_859,"[0, 1]",707
language_861,"[0, 1]",707
language_863,"[0, 0]",707
language_866,"[0, 1]",707
language_868,"[0, 1]",707
language_871,"[0, 0]",707
language_874,"[0, 1]",707
language_876,"[0, 1]",707
language_878,"[0, 0]",707
language_879,"[0, 0]",707
language_880,"[0, 1]",707
language_881,"[0, 1]",707
language_882,"[0, 0]",707
language_883,"[0, 0]",707
language_884,"[1, 1]",707
language_889,"[0, 1]",707
language_890,"[0, 1]",707
language_891,"[1, 1]",707
language_892,"[0, 1]",707
language_893,"[0, 1]",707
language_894,"[0, 1]",707
language_895,"[0, 1]",707
language_896,"[1, 1]",707
language_898,"[0, 1]",707
language_899,"[1, 1]",707
language_900,"[0, 1]",707
language_901,"[0, 1]",707
language_902,"[0, 1]",707
language_903,"[1, 1]",707
language_904,"[0, 1]",707
language_905,"[0, 1]",707
language_906,"[0, 1]",707
language_907,"[0, 0]",707
language_909,"[1, 0]",707
language_910,"[0, 1]",707
language_911,"[0, 1]",707
language_912,"[1, 1]",707
