LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",464
language_2,"[1, 1]",464
language_3,"[1, 1]",464
language_4,"[0, 1]",464
language_5,"[1, 1]",464
language_7,"[1, 0]",464
language_9,"[0, 1]",464
language_11,"[1, 1]",464
language_12,"[1, 1]",464
language_14,"[0, 1]",464
language_16,"[0, 0]",464
language_18,"[0, 0]",464
language_19,"[1, 1]",464
language_20,"[1, 1]",464
language_22,"[0, 1]",464
language_23,"[0, 1]",464
language_24,"[1, 1]",464
language_25,"[1, 1]",464
language_26,"[0, 1]",464
language_27,"[1, 1]",464
language_29,"[0, 1]",464
language_30,"[0, 1]",464
language_33,"[0, 1]",464
language_35,"[0, 1]",464
language_38,"[0, 1]",464
language_39,"[0, 1]",464
language_40,"[0, 1]",464
language_41,"[0, 0]",464
language_43,"[0, 1]",464
language_44,"[1, 1]",464
language_45,"[0, 0]",464
language_46,"[1, 1]",464
language_47,"[0, 1]",464
language_48,"[0, 0]",464
language_50,"[0, 1]",464
language_51,"[0, 1]",464
language_52,"[1, 1]",464
language_53,"[0, 1]",464
language_54,"[0, 1]",464
language_55,"[1, 1]",464
language_56,"[0, 1]",464
language_58,"[0, 1]",464
language_59,"[1, 1]",464
language_60,"[0, 1]",464
language_61,"[0, 1]",464
language_63,"[0, 1]",464
language_64,"[0, 1]",464
language_65,"[0, 1]",464
language_66,"[0, 1]",464
language_67,"[0, 1]",464
language_69,"[0, 1]",464
language_70,"[0, 1]",464
language_71,"[1, 1]",464
language_73,"[0, 1]",464
language_74,"[0, 0]",464
language_75,"[0, 1]",464
language_76,"[1, 1]",464
language_77,"[1, 1]",464
language_78,"[0, 1]",464
language_79,"[0, 1]",464
language_83,"[1, 1]",464
language_84,"[1, 1]",464
language_87,"[0, 1]",464
language_88,"[0, 1]",464
language_89,"[0, 1]",464
language_92,"[0, 1]",464
language_93,"[0, 1]",464
language_94,"[0, 1]",464
language_95,"[0, 0]",464
language_98,"[0, 1]",464
language_100,"[0, 1]",464
language_101,"[1, 1]",464
language_102,"[1, 1]",464
language_103,"[0, 1]",464
language_104,"[1, 1]",464
language_105,"[1, 1]",464
language_106,"[0, 0]",464
language_107,"[0, 1]",464
language_110,"[0, 0]",464
language_111,"[0, 1]",464
language_114,"[0, 0]",464
language_115,"[0, 1]",464
language_119,"[0, 1]",464
language_121,"[0, 1]",464
language_122,"[1, 0]",464
language_123,"[1, 1]",464
language_124,"[0, 1]",464
language_125,"[0, 1]",464
language_126,"[1, 1]",464
language_127,"[1, 1]",464
language_128,"[0, 1]",464
language_130,"[0, 1]",464
language_131,"[1, 1]",464
language_132,"[0, 1]",464
language_135,"[0, 1]",464
language_136,"[0, 1]",464
language_138,"[0, 1]",464
language_139,"[0, 1]",464
language_140,"[0, 1]",464
language_141,"[1, 1]",464
language_142,"[0, 1]",464
language_143,"[0, 0]",464
language_144,"[0, 1]",464
language_146,"[0, 0]",464
language_147,"[0, 1]",464
language_148,"[0, 1]",464
language_149,"[1, 1]",464
language_150,"[0, 0]",464
language_152,"[1, 1]",464
language_153,"[1, 1]",464
language_154,"[1, 1]",464
language_155,"[1, 1]",464
language_156,"[1, 1]",464
language_157,"[0, 1]",464
language_158,"[1, 0]",464
language_159,"[1, 1]",464
language_161,"[0, 1]",464
language_166,"[0, 1]",464
language_168,"[0, 1]",464
language_172,"[0, 1]",464
language_177,"[1, 0]",464
language_178,"[0, 1]",464
language_181,"[0, 0]",464
language_182,"[0, 1]",464
language_183,"[1, 0]",464
language_185,"[0, 1]",464
language_188,"[1, 1]",464
language_189,"[1, 1]",464
language_190,"[1, 1]",464
language_192,"[0, 1]",464
language_194,"[1, 1]",464
language_195,"[1, 0]",464
language_196,"[0, 1]",464
language_197,"[0, 1]",464
language_198,"[0, 1]",464
language_200,"[1, 1]",464
language_201,"[0, 0]",464
language_202,"[0, 0]",464
language_203,"[0, 1]",464
language_205,"[1, 1]",464
language_206,"[0, 1]",464
language_207,"[0, 1]",464
language_208,"[0, 1]",464
language_210,"[0, 1]",464
language_211,"[1, 1]",464
language_212,"[0, 1]",464
language_213,"[0, 1]",464
language_216,"[0, 1]",464
language_217,"[0, 1]",464
language_218,"[0, 1]",464
language_219,"[1, 1]",464
language_221,"[0, 1]",464
language_222,"[1, 1]",464
language_224,"[1, 1]",464
language_225,"[1, 1]",464
language_226,"[0, 1]",464
language_228,"[0, 0]",464
language_229,"[0, 0]",464
language_230,"[0, 1]",464
language_232,"[0, 1]",464
language_234,"[0, 1]",464
language_235,"[0, 0]",464
language_237,"[0, 1]",464
language_238,"[1, 1]",464
language_239,"[0, 1]",464
language_240,"[0, 1]",464
language_241,"[0, 0]",464
language_243,"[0, 1]",464
language_245,"[0, 1]",464
language_247,"[0, 1]",464
language_250,"[1, 0]",464
language_253,"[0, 1]",464
language_255,"[1, 1]",464
language_256,"[1, 1]",464
language_261,"[0, 0]",464
language_262,"[0, 1]",464
language_264,"[0, 1]",464
language_265,"[0, 1]",464
language_266,"[0, 1]",464
language_267,"[0, 1]",464
language_269,"[0, 1]",464
language_271,"[0, 1]",464
language_272,"[0, 0]",464
language_274,"[1, 1]",464
language_275,"[1, 1]",464
language_278,"[1, 1]",464
language_282,"[1, 1]",464
language_284,"[0, 1]",464
language_285,"[1, 1]",464
language_286,"[0, 1]",464
language_287,"[0, 1]",464
language_288,"[1, 1]",464
language_290,"[0, 1]",464
language_291,"[1, 0]",464
language_292,"[0, 1]",464
language_293,"[1, 1]",464
language_294,"[0, 1]",464
language_299,"[0, 0]",464
language_300,"[1, 1]",464
language_301,"[1, 1]",464
language_303,"[0, 0]",464
language_304,"[1, 1]",464
language_305,"[0, 1]",464
language_308,"[0, 1]",464
language_310,"[1, 1]",464
language_311,"[0, 0]",464
language_312,"[0, 1]",464
language_313,"[0, 1]",464
language_314,"[0, 0]",464
language_316,"[0, 0]",464
language_317,"[1, 1]",464
language_318,"[0, 0]",464
language_319,"[0, 1]",464
language_320,"[0, 1]",464
language_321,"[0, 1]",464
language_323,"[0, 1]",464
language_324,"[1, 1]",464
language_326,"[1, 1]",464
language_327,"[1, 1]",464
language_328,"[0, 1]",464
language_329,"[1, 0]",464
language_330,"[0, 1]",464
language_331,"[1, 1]",464
language_332,"[0, 1]",464
language_333,"[0, 1]",464
language_335,"[0, 1]",464
language_337,"[0, 1]",464
language_338,"[1, 0]",464
language_339,"[0, 1]",464
language_340,"[0, 1]",464
language_341,"[0, 0]",464
language_342,"[0, 1]",464
language_345,"[0, 0]",464
language_346,"[0, 0]",464
language_347,"[1, 1]",464
language_350,"[0, 1]",464
language_353,"[0, 1]",464
language_354,"[0, 1]",464
language_355,"[0, 1]",464
language_358,"[1, 1]",464
language_359,"[1, 0]",464
language_360,"[0, 1]",464
language_362,"[1, 1]",464
language_367,"[0, 1]",464
language_368,"[1, 1]",464
language_370,"[0, 0]",464
language_371,"[0, 1]",464
language_373,"[0, 1]",464
language_374,"[0, 1]",464
language_376,"[1, 0]",464
language_378,"[0, 1]",464
language_379,"[0, 0]",464
language_380,"[1, 1]",464
language_381,"[0, 1]",464
language_382,"[0, 1]",464
language_385,"[0, 1]",464
language_386,"[0, 1]",464
language_388,"[0, 1]",464
language_390,"[1, 1]",464
language_391,"[0, 1]",464
language_392,"[0, 1]",464
language_393,"[1, 1]",464
language_395,"[0, 1]",464
language_396,"[1, 0]",464
language_397,"[1, 1]",464
language_399,"[0, 1]",464
language_400,"[1, 1]",464
language_401,"[0, 1]",464
language_403,"[1, 1]",464
language_405,"[1, 1]",464
language_406,"[0, 1]",464
language_407,"[0, 0]",464
language_410,"[0, 1]",464
language_411,"[0, 1]",464
language_413,"[0, 1]",464
language_416,"[0, 1]",464
language_419,"[1, 1]",464
language_420,"[0, 1]",464
language_422,"[0, 1]",464
language_423,"[0, 1]",464
language_424,"[0, 1]",464
language_425,"[0, 1]",464
language_426,"[1, 1]",464
language_429,"[0, 1]",464
language_430,"[0, 1]",464
language_432,"[0, 1]",464
language_434,"[1, 1]",464
language_437,"[0, 1]",464
language_439,"[1, 1]",464
language_440,"[0, 1]",464
language_441,"[0, 1]",464
language_443,"[1, 1]",464
language_445,"[0, 1]",464
language_446,"[0, 1]",464
language_448,"[1, 0]",464
language_450,"[0, 1]",464
language_452,"[1, 0]",464
language_453,"[0, 0]",464
language_455,"[1, 1]",464
language_457,"[0, 1]",464
language_459,"[0, 1]",464
language_461,"[1, 1]",464
language_462,"[0, 1]",464
language_463,"[0, 1]",464
language_464,"[0, 0]",464
language_465,"[0, 1]",464
language_466,"[0, 0]",464
language_468,"[0, 1]",464
language_469,"[0, 1]",464
language_470,"[0, 1]",464
language_471,"[0, 0]",464
language_475,"[0, 1]",464
language_477,"[0, 0]",464
language_478,"[0, 1]",464
language_479,"[0, 0]",464
language_480,"[0, 1]",464
language_482,"[0, 1]",464
language_484,"[0, 1]",464
language_485,"[0, 0]",464
language_486,"[0, 0]",464
language_488,"[0, 1]",464
language_493,"[0, 1]",464
language_496,"[0, 1]",464
language_497,"[0, 1]",464
language_499,"[1, 1]",464
language_501,"[0, 1]",464
language_503,"[0, 0]",464
language_504,"[0, 0]",464
language_506,"[1, 1]",464
language_507,"[0, 1]",464
language_508,"[0, 0]",464
language_509,"[1, 0]",464
language_510,"[0, 1]",464
language_511,"[0, 0]",464
language_513,"[1, 1]",464
language_515,"[0, 1]",464
language_516,"[0, 1]",464
language_522,"[0, 1]",464
language_523,"[1, 1]",464
language_524,"[0, 0]",464
language_525,"[1, 1]",464
language_526,"[1, 1]",464
