LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",909
language_3,"[0, 1]",909
language_4,"[0, 1]",909
language_6,"[0, 1]",909
language_8,"[1, 1]",909
language_9,"[0, 0]",909
language_12,"[1, 1]",909
language_14,"[1, 1]",909
language_16,"[1, 1]",909
language_18,"[0, 1]",909
language_20,"[0, 1]",909
language_21,"[0, 0]",909
language_22,"[0, 0]",909
language_23,"[0, 1]",909
language_24,"[0, 1]",909
language_25,"[1, 1]",909
language_27,"[0, 1]",909
language_28,"[1, 1]",909
language_29,"[1, 0]",909
language_30,"[0, 1]",909
language_32,"[0, 1]",909
language_35,"[1, 1]",909
language_36,"[0, 1]",909
language_39,"[1, 1]",909
language_45,"[0, 0]",909
language_47,"[0, 1]",909
language_48,"[0, 1]",909
language_49,"[1, 1]",909
language_52,"[0, 1]",909
language_53,"[0, 1]",909
language_55,"[1, 1]",909
language_56,"[0, 1]",909
language_57,"[1, 0]",909
language_58,"[0, 1]",909
language_59,"[0, 1]",909
language_61,"[0, 1]",909
language_63,"[1, 1]",909
language_65,"[0, 0]",909
language_66,"[1, 1]",909
language_69,"[1, 0]",909
language_70,"[1, 1]",909
language_71,"[1, 1]",909
language_73,"[0, 1]",909
language_75,"[0, 0]",909
language_78,"[1, 0]",909
language_81,"[0, 1]",909
language_85,"[0, 1]",909
language_86,"[0, 1]",909
language_87,"[0, 1]",909
language_88,"[0, 1]",909
language_90,"[0, 1]",909
language_92,"[0, 1]",909
language_94,"[0, 1]",909
language_95,"[0, 1]",909
language_97,"[1, 0]",909
language_99,"[1, 1]",909
language_100,"[1, 1]",909
language_101,"[0, 1]",909
language_102,"[0, 0]",909
language_103,"[0, 1]",909
language_104,"[0, 0]",909
language_105,"[1, 1]",909
language_108,"[0, 1]",909
language_109,"[1, 1]",909
language_110,"[0, 1]",909
language_111,"[0, 1]",909
language_112,"[0, 1]",909
language_114,"[1, 1]",909
language_115,"[1, 1]",909
language_116,"[0, 1]",909
language_121,"[0, 1]",909
language_123,"[1, 0]",909
language_124,"[1, 1]",909
language_125,"[1, 0]",909
language_126,"[0, 1]",909
language_127,"[0, 1]",909
language_129,"[1, 0]",909
language_131,"[0, 1]",909
language_134,"[1, 1]",909
language_135,"[0, 1]",909
language_137,"[1, 0]",909
language_138,"[0, 1]",909
language_139,"[0, 1]",909
language_141,"[0, 0]",909
language_142,"[1, 1]",909
language_144,"[0, 1]",909
language_145,"[0, 1]",909
language_147,"[0, 1]",909
language_148,"[0, 0]",909
language_149,"[1, 1]",909
language_150,"[0, 1]",909
language_151,"[1, 1]",909
language_152,"[0, 1]",909
language_153,"[1, 1]",909
language_156,"[1, 1]",909
language_157,"[0, 1]",909
language_159,"[0, 1]",909
language_160,"[1, 0]",909
language_162,"[0, 1]",909
language_163,"[1, 1]",909
language_164,"[0, 1]",909
language_165,"[1, 1]",909
language_166,"[1, 1]",909
language_169,"[0, 1]",909
language_171,"[1, 1]",909
language_172,"[1, 0]",909
language_174,"[1, 0]",909
language_175,"[0, 1]",909
language_176,"[1, 1]",909
language_177,"[0, 1]",909
language_178,"[0, 1]",909
language_183,"[1, 1]",909
language_184,"[0, 1]",909
language_185,"[0, 1]",909
language_186,"[0, 1]",909
language_187,"[0, 0]",909
language_188,"[1, 1]",909
language_190,"[0, 1]",909
language_193,"[1, 0]",909
language_194,"[0, 1]",909
language_195,"[0, 1]",909
language_198,"[0, 1]",909
language_200,"[1, 1]",909
language_201,"[0, 1]",909
language_202,"[1, 1]",909
language_203,"[0, 1]",909
language_204,"[0, 1]",909
language_205,"[0, 1]",909
language_206,"[1, 1]",909
language_208,"[0, 1]",909
language_210,"[0, 1]",909
language_211,"[0, 0]",909
language_212,"[0, 0]",909
language_213,"[0, 0]",909
language_214,"[0, 1]",909
language_217,"[1, 1]",909
language_219,"[0, 1]",909
language_220,"[1, 1]",909
language_221,"[0, 1]",909
language_223,"[0, 1]",909
language_224,"[0, 1]",909
language_225,"[1, 1]",909
language_227,"[0, 1]",909
language_229,"[0, 1]",909
language_230,"[1, 1]",909
language_232,"[0, 0]",909
language_233,"[0, 1]",909
language_235,"[0, 1]",909
language_236,"[1, 1]",909
language_237,"[1, 1]",909
language_239,"[1, 1]",909
language_241,"[0, 1]",909
language_243,"[1, 1]",909
language_246,"[0, 1]",909
language_247,"[0, 1]",909
language_248,"[0, 1]",909
language_249,"[0, 1]",909
language_250,"[1, 1]",909
language_254,"[1, 1]",909
language_257,"[1, 0]",909
language_258,"[1, 1]",909
language_260,"[0, 0]",909
language_261,"[0, 0]",909
language_263,"[1, 1]",909
language_264,"[0, 0]",909
language_265,"[1, 1]",909
language_269,"[1, 1]",909
language_270,"[1, 1]",909
language_271,"[0, 1]",909
language_272,"[0, 1]",909
language_276,"[0, 1]",909
language_277,"[0, 1]",909
language_278,"[0, 1]",909
language_280,"[0, 1]",909
language_281,"[0, 0]",909
language_282,"[1, 1]",909
language_283,"[0, 1]",909
language_284,"[0, 1]",909
language_285,"[1, 0]",909
language_286,"[0, 0]",909
language_287,"[1, 1]",909
language_288,"[0, 0]",909
language_290,"[0, 1]",909
language_291,"[1, 1]",909
language_292,"[0, 0]",909
language_295,"[0, 1]",909
language_296,"[0, 1]",909
language_297,"[0, 1]",909
language_298,"[1, 0]",909
language_299,"[0, 1]",909
language_300,"[0, 0]",909
language_302,"[0, 1]",909
language_305,"[1, 1]",909
language_306,"[0, 0]",909
language_308,"[0, 1]",909
language_309,"[0, 0]",909
language_312,"[0, 1]",909
language_313,"[0, 1]",909
language_314,"[1, 1]",909
language_315,"[0, 1]",909
language_318,"[0, 1]",909
language_319,"[1, 0]",909
language_320,"[0, 1]",909
language_323,"[0, 1]",909
language_327,"[0, 0]",909
language_328,"[0, 1]",909
language_329,"[0, 1]",909
language_330,"[1, 1]",909
language_331,"[1, 1]",909
language_332,"[0, 1]",909
language_333,"[0, 1]",909
language_334,"[0, 1]",909
language_336,"[0, 1]",909
language_339,"[0, 1]",909
language_340,"[0, 0]",909
language_341,"[0, 1]",909
language_342,"[1, 1]",909
language_343,"[0, 1]",909
language_344,"[0, 1]",909
language_348,"[0, 0]",909
language_351,"[1, 1]",909
language_353,"[0, 1]",909
language_354,"[1, 0]",909
language_355,"[0, 0]",909
language_356,"[1, 0]",909
language_357,"[0, 1]",909
language_358,"[0, 1]",909
language_359,"[0, 0]",909
language_361,"[1, 0]",909
language_362,"[0, 0]",909
language_363,"[1, 0]",909
language_364,"[0, 1]",909
language_367,"[1, 1]",909
language_368,"[0, 1]",909
language_371,"[0, 0]",909
language_372,"[0, 1]",909
language_373,"[0, 1]",909
language_374,"[1, 1]",909
language_375,"[0, 1]",909
language_376,"[0, 1]",909
language_377,"[0, 1]",909
language_378,"[0, 1]",909
language_379,"[0, 1]",909
language_381,"[0, 1]",909
language_383,"[0, 0]",909
language_384,"[1, 1]",909
language_385,"[0, 1]",909
language_386,"[0, 1]",909
language_388,"[0, 0]",909
language_389,"[0, 0]",909
language_390,"[0, 0]",909
language_391,"[0, 1]",909
language_392,"[0, 1]",909
language_394,"[0, 1]",909
language_395,"[1, 1]",909
language_397,"[1, 1]",909
language_398,"[1, 1]",909
language_399,"[0, 1]",909
language_404,"[0, 1]",909
language_405,"[1, 0]",909
language_407,"[1, 1]",909
language_408,"[0, 1]",909
language_410,"[0, 1]",909
language_411,"[0, 0]",909
language_413,"[0, 1]",909
language_414,"[0, 1]",909
language_416,"[0, 1]",909
language_417,"[0, 1]",909
language_418,"[0, 1]",909
language_420,"[0, 0]",909
language_423,"[0, 1]",909
language_424,"[0, 1]",909
language_425,"[0, 1]",909
language_427,"[0, 1]",909
language_428,"[1, 0]",909
language_429,"[0, 1]",909
language_431,"[0, 0]",909
language_433,"[0, 1]",909
language_435,"[0, 1]",909
language_436,"[1, 1]",909
language_437,"[0, 1]",909
language_439,"[0, 1]",909
language_441,"[0, 0]",909
language_442,"[0, 1]",909
language_443,"[0, 1]",909
language_444,"[1, 1]",909
language_447,"[1, 1]",909
language_448,"[0, 0]",909
language_449,"[0, 1]",909
language_452,"[0, 1]",909
language_453,"[0, 1]",909
language_456,"[0, 1]",909
language_457,"[0, 0]",909
language_458,"[0, 1]",909
language_459,"[0, 1]",909
language_462,"[1, 1]",909
language_466,"[0, 1]",909
language_468,"[0, 0]",909
language_471,"[0, 1]",909
language_473,"[0, 1]",909
language_476,"[0, 0]",909
language_479,"[1, 0]",909
language_481,"[0, 1]",909
language_482,"[1, 0]",909
language_484,"[1, 1]",909
language_485,"[0, 0]",909
language_486,"[0, 1]",909
language_489,"[1, 1]",909
language_490,"[0, 0]",909
language_491,"[0, 1]",909
language_496,"[1, 1]",909
language_497,"[1, 1]",909
language_498,"[1, 1]",909
language_499,"[0, 1]",909
language_501,"[1, 1]",909
language_505,"[1, 1]",909
language_507,"[0, 1]",909
language_512,"[0, 1]",909
language_515,"[0, 1]",909
language_518,"[0, 0]",909
language_520,"[0, 1]",909
language_522,"[0, 0]",909
language_523,"[0, 1]",909
language_528,"[0, 0]",909
language_530,"[0, 1]",909
language_531,"[1, 1]",909
language_534,"[1, 1]",909
language_536,"[0, 1]",909
language_538,"[0, 1]",909
language_540,"[0, 1]",909
language_541,"[1, 1]",909
language_542,"[0, 1]",909
language_543,"[0, 1]",909
language_544,"[1, 1]",909
language_546,"[0, 1]",909
language_548,"[0, 0]",909
language_550,"[0, 1]",909
language_551,"[1, 1]",909
language_552,"[0, 0]",909
language_553,"[0, 1]",909
language_554,"[1, 0]",909
language_556,"[1, 0]",909
language_557,"[0, 1]",909
language_558,"[0, 1]",909
language_561,"[0, 1]",909
language_563,"[0, 1]",909
language_565,"[1, 1]",909
language_568,"[0, 1]",909
language_570,"[1, 1]",909
language_571,"[0, 1]",909
language_577,"[0, 1]",909
language_578,"[0, 1]",909
language_579,"[0, 1]",909
language_581,"[0, 1]",909
language_582,"[0, 1]",909
language_584,"[0, 1]",909
language_585,"[1, 1]",909
language_587,"[0, 0]",909
language_588,"[1, 1]",909
language_590,"[1, 1]",909
language_591,"[0, 1]",909
language_592,"[0, 1]",909
language_593,"[0, 1]",909
language_594,"[0, 1]",909
language_596,"[0, 1]",909
language_597,"[1, 1]",909
language_598,"[0, 1]",909
language_599,"[1, 0]",909
language_600,"[0, 1]",909
language_604,"[0, 1]",909
language_605,"[1, 1]",909
language_608,"[1, 0]",909
language_609,"[0, 1]",909
language_610,"[0, 1]",909
language_612,"[0, 1]",909
language_613,"[0, 1]",909
language_614,"[0, 1]",909
language_615,"[0, 1]",909
language_616,"[1, 0]",909
language_619,"[0, 1]",909
language_620,"[0, 0]",909
language_621,"[0, 0]",909
language_623,"[0, 1]",909
language_624,"[0, 1]",909
language_625,"[0, 1]",909
language_626,"[0, 1]",909
language_627,"[1, 1]",909
language_628,"[0, 1]",909
language_629,"[1, 0]",909
language_631,"[0, 1]",909
language_634,"[1, 1]",909
language_636,"[0, 1]",909
language_637,"[1, 1]",909
language_638,"[1, 1]",909
language_640,"[1, 1]",909
language_641,"[1, 1]",909
language_643,"[1, 1]",909
language_644,"[0, 1]",909
language_645,"[1, 1]",909
language_647,"[0, 0]",909
language_650,"[0, 1]",909
language_651,"[0, 1]",909
language_653,"[1, 1]",909
language_655,"[0, 1]",909
language_656,"[1, 1]",909
language_659,"[0, 1]",909
language_660,"[0, 1]",909
language_662,"[0, 0]",909
language_663,"[0, 1]",909
language_664,"[0, 1]",909
language_665,"[0, 0]",909
language_669,"[0, 1]",909
language_670,"[0, 1]",909
language_671,"[0, 1]",909
language_672,"[0, 1]",909
language_673,"[0, 0]",909
language_674,"[0, 1]",909
language_675,"[1, 1]",909
language_676,"[0, 1]",909
language_677,"[0, 1]",909
language_678,"[0, 1]",909
language_679,"[0, 1]",909
language_680,"[0, 1]",909
language_683,"[1, 1]",909
language_687,"[0, 0]",909
language_688,"[0, 1]",909
language_689,"[0, 0]",909
language_690,"[1, 1]",909
language_693,"[1, 1]",909
language_694,"[0, 1]",909
language_702,"[0, 1]",909
language_704,"[0, 1]",909
language_706,"[0, 0]",909
language_707,"[1, 1]",909
language_709,"[0, 0]",909
language_712,"[1, 1]",909
language_714,"[0, 1]",909
language_715,"[0, 1]",909
language_716,"[0, 1]",909
language_717,"[0, 0]",909
language_718,"[1, 1]",909
language_720,"[0, 1]",909
language_723,"[0, 1]",909
language_724,"[0, 1]",909
language_725,"[1, 1]",909
language_726,"[0, 1]",909
language_727,"[1, 0]",909
language_728,"[0, 0]",909
language_729,"[0, 0]",909
language_733,"[0, 1]",909
language_734,"[0, 1]",909
language_735,"[0, 1]",909
language_736,"[0, 1]",909
language_737,"[0, 1]",909
language_738,"[0, 1]",909
language_740,"[1, 1]",909
language_741,"[1, 1]",909
language_744,"[0, 1]",909
language_746,"[1, 0]",909
language_747,"[0, 1]",909
language_748,"[1, 1]",909
language_749,"[0, 1]",909
language_750,"[0, 1]",909
language_752,"[0, 1]",909
language_754,"[0, 1]",909
language_756,"[1, 1]",909
language_759,"[1, 1]",909
language_760,"[0, 1]",909
language_761,"[0, 1]",909
language_762,"[0, 1]",909
language_763,"[0, 0]",909
language_765,"[0, 1]",909
language_767,"[0, 1]",909
language_769,"[0, 1]",909
language_772,"[0, 1]",909
language_773,"[0, 0]",909
language_775,"[1, 1]",909
language_776,"[0, 1]",909
language_777,"[0, 1]",909
language_778,"[0, 1]",909
language_779,"[1, 1]",909
language_780,"[0, 1]",909
language_781,"[0, 1]",909
language_783,"[0, 1]",909
language_786,"[0, 1]",909
language_787,"[1, 1]",909
language_789,"[0, 1]",909
language_790,"[0, 0]",909
language_794,"[1, 0]",909
language_795,"[1, 1]",909
language_796,"[1, 1]",909
language_800,"[0, 1]",909
language_802,"[0, 0]",909
language_804,"[1, 1]",909
language_807,"[0, 1]",909
language_808,"[1, 0]",909
language_809,"[0, 1]",909
language_811,"[0, 0]",909
language_812,"[0, 0]",909
language_813,"[0, 0]",909
language_814,"[1, 1]",909
language_817,"[1, 1]",909
language_818,"[0, 1]",909
language_820,"[0, 1]",909
language_821,"[0, 1]",909
language_823,"[0, 0]",909
language_824,"[0, 1]",909
language_825,"[1, 1]",909
language_827,"[0, 1]",909
language_829,"[0, 1]",909
language_831,"[0, 1]",909
language_832,"[0, 1]",909
language_836,"[1, 1]",909
language_837,"[0, 0]",909
language_839,"[0, 1]",909
language_840,"[0, 1]",909
language_841,"[0, 1]",909
language_843,"[0, 1]",909
language_844,"[1, 1]",909
language_846,"[0, 1]",909
language_847,"[0, 1]",909
language_849,"[1, 1]",909
language_851,"[0, 1]",909
language_852,"[0, 1]",909
language_853,"[0, 1]",909
language_854,"[1, 1]",909
language_858,"[0, 1]",909
language_859,"[0, 1]",909
language_863,"[0, 1]",909
language_865,"[0, 1]",909
language_866,"[0, 1]",909
language_868,"[0, 1]",909
language_869,"[0, 1]",909
language_870,"[1, 1]",909
language_872,"[0, 0]",909
language_873,"[0, 1]",909
language_874,"[0, 1]",909
language_875,"[1, 1]",909
language_876,"[0, 1]",909
language_877,"[0, 1]",909
language_878,"[0, 1]",909
language_880,"[0, 0]",909
language_882,"[0, 0]",909
language_883,"[0, 1]",909
language_885,"[1, 0]",909
language_888,"[0, 1]",909
language_889,"[0, 1]",909
language_890,"[0, 1]",909
language_895,"[0, 1]",909
language_898,"[0, 1]",909
language_899,"[0, 1]",909
language_901,"[0, 0]",909
language_902,"[0, 1]",909
language_903,"[0, 1]",909
language_904,"[0, 0]",909
language_905,"[0, 0]",909
language_908,"[1, 1]",909
language_909,"[0, 1]",909
language_910,"[0, 0]",909
language_913,"[1, 1]",909
language_915,"[1, 1]",909
language_916,"[0, 0]",909
language_918,"[1, 1]",909
language_919,"[0, 1]",909
language_921,"[1, 1]",909
language_922,"[0, 1]",909
language_926,"[0, 0]",909
language_927,"[0, 1]",909
language_928,"[0, 1]",909
language_929,"[0, 1]",909
language_930,"[0, 1]",909
language_932,"[0, 0]",909
language_934,"[0, 1]",909
language_935,"[0, 1]",909
language_936,"[0, 1]",909
language_937,"[0, 1]",909
language_939,"[0, 1]",909
language_940,"[0, 1]",909
language_942,"[0, 1]",909
language_945,"[0, 0]",909
language_946,"[0, 1]",909
language_947,"[1, 1]",909
language_949,"[0, 1]",909
language_950,"[0, 1]",909
language_951,"[1, 1]",909
language_953,"[0, 1]",909
language_954,"[1, 1]",909
language_956,"[0, 1]",909
language_957,"[0, 1]",909
language_958,"[0, 1]",909
language_959,"[1, 1]",909
