LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",547
language_3,"[0, 1]",547
language_4,"[0, 1]",547
language_5,"[0, 1]",547
language_6,"[0, 1]",547
language_7,"[1, 0]",547
language_9,"[0, 1]",547
language_11,"[0, 1]",547
language_13,"[0, 1]",547
language_14,"[0, 1]",547
language_16,"[0, 1]",547
language_17,"[0, 1]",547
language_19,"[0, 0]",547
language_20,"[0, 1]",547
language_23,"[0, 1]",547
language_24,"[1, 1]",547
language_25,"[0, 1]",547
language_27,"[1, 1]",547
language_29,"[1, 0]",547
language_31,"[0, 1]",547
language_33,"[1, 1]",547
language_35,"[1, 0]",547
language_36,"[1, 1]",547
language_38,"[0, 0]",547
language_40,"[0, 1]",547
language_42,"[0, 1]",547
language_44,"[0, 1]",547
language_46,"[0, 1]",547
language_48,"[0, 0]",547
language_49,"[1, 1]",547
language_52,"[0, 1]",547
language_55,"[0, 1]",547
language_57,"[0, 1]",547
language_58,"[1, 1]",547
language_59,"[0, 0]",547
language_60,"[0, 1]",547
language_63,"[0, 1]",547
language_64,"[0, 1]",547
language_65,"[0, 1]",547
language_68,"[0, 1]",547
language_70,"[0, 1]",547
language_71,"[0, 1]",547
language_72,"[1, 1]",547
language_73,"[0, 1]",547
language_74,"[0, 1]",547
language_75,"[0, 1]",547
language_76,"[0, 0]",547
language_77,"[0, 1]",547
language_79,"[1, 0]",547
language_80,"[0, 1]",547
language_81,"[0, 1]",547
language_83,"[1, 1]",547
language_86,"[0, 1]",547
language_87,"[0, 1]",547
language_88,"[1, 1]",547
language_89,"[1, 1]",547
language_92,"[0, 1]",547
language_93,"[0, 1]",547
language_95,"[0, 1]",547
language_98,"[0, 0]",547
language_100,"[0, 0]",547
language_101,"[0, 1]",547
language_102,"[0, 1]",547
language_104,"[0, 1]",547
language_105,"[0, 1]",547
language_106,"[0, 1]",547
language_107,"[0, 1]",547
language_108,"[0, 1]",547
language_109,"[0, 0]",547
language_110,"[0, 1]",547
language_111,"[1, 1]",547
language_113,"[0, 0]",547
language_114,"[0, 0]",547
language_115,"[0, 1]",547
language_117,"[0, 1]",547
language_126,"[0, 1]",547
language_130,"[0, 1]",547
language_131,"[0, 1]",547
language_134,"[1, 1]",547
language_137,"[0, 1]",547
language_138,"[0, 0]",547
language_139,"[0, 1]",547
language_141,"[1, 1]",547
language_145,"[0, 0]",547
language_147,"[0, 1]",547
language_148,"[1, 1]",547
language_149,"[0, 0]",547
language_150,"[1, 1]",547
language_152,"[0, 1]",547
language_154,"[0, 1]",547
language_155,"[1, 1]",547
language_156,"[0, 0]",547
language_157,"[0, 1]",547
language_159,"[0, 0]",547
language_160,"[1, 0]",547
language_161,"[0, 1]",547
language_162,"[0, 0]",547
language_163,"[0, 1]",547
language_164,"[0, 1]",547
language_166,"[0, 0]",547
language_170,"[0, 1]",547
language_171,"[0, 1]",547
language_172,"[1, 1]",547
language_173,"[1, 1]",547
language_174,"[0, 0]",547
language_175,"[1, 1]",547
language_179,"[1, 1]",547
language_180,"[0, 0]",547
language_183,"[1, 1]",547
language_185,"[1, 1]",547
language_186,"[1, 1]",547
language_189,"[1, 1]",547
language_190,"[1, 0]",547
language_192,"[1, 1]",547
language_194,"[0, 1]",547
language_197,"[1, 1]",547
language_198,"[0, 1]",547
language_199,"[0, 1]",547
language_203,"[1, 0]",547
language_206,"[1, 1]",547
language_207,"[1, 1]",547
language_208,"[1, 1]",547
language_211,"[0, 1]",547
language_212,"[0, 1]",547
language_213,"[1, 0]",547
language_214,"[0, 1]",547
language_223,"[0, 1]",547
language_227,"[1, 1]",547
language_230,"[0, 1]",547
language_231,"[0, 0]",547
language_233,"[0, 1]",547
language_234,"[0, 1]",547
language_235,"[0, 1]",547
language_237,"[0, 1]",547
language_240,"[0, 1]",547
language_241,"[0, 0]",547
language_242,"[1, 0]",547
language_244,"[0, 1]",547
language_245,"[0, 1]",547
language_246,"[1, 1]",547
language_248,"[1, 1]",547
language_251,"[0, 1]",547
language_252,"[0, 0]",547
language_253,"[1, 0]",547
language_254,"[0, 0]",547
language_256,"[0, 0]",547
language_257,"[0, 1]",547
language_258,"[0, 1]",547
language_260,"[0, 0]",547
language_261,"[0, 1]",547
language_263,"[1, 1]",547
language_265,"[1, 1]",547
language_267,"[0, 1]",547
language_268,"[0, 0]",547
language_270,"[0, 1]",547
language_271,"[0, 1]",547
language_272,"[0, 1]",547
language_275,"[1, 1]",547
language_279,"[1, 1]",547
language_280,"[0, 0]",547
language_281,"[0, 1]",547
language_282,"[0, 0]",547
language_285,"[1, 1]",547
language_286,"[0, 1]",547
language_290,"[0, 0]",547
language_291,"[1, 1]",547
language_292,"[0, 0]",547
language_293,"[0, 1]",547
language_294,"[1, 1]",547
language_296,"[1, 1]",547
language_297,"[0, 1]",547
language_300,"[0, 1]",547
language_301,"[0, 1]",547
language_303,"[0, 1]",547
language_304,"[0, 1]",547
language_308,"[0, 1]",547
language_309,"[0, 1]",547
language_311,"[0, 1]",547
language_314,"[0, 1]",547
language_315,"[0, 1]",547
language_318,"[0, 0]",547
language_320,"[1, 0]",547
language_322,"[0, 1]",547
language_323,"[1, 1]",547
language_324,"[0, 1]",547
language_327,"[0, 1]",547
language_328,"[0, 1]",547
language_329,"[0, 1]",547
language_331,"[1, 1]",547
language_332,"[0, 1]",547
language_333,"[0, 1]",547
language_335,"[0, 1]",547
language_336,"[0, 1]",547
language_337,"[1, 0]",547
language_338,"[0, 0]",547
language_342,"[0, 1]",547
language_347,"[0, 0]",547
language_349,"[0, 1]",547
language_351,"[1, 1]",547
language_352,"[0, 1]",547
language_354,"[0, 1]",547
language_355,"[1, 1]",547
language_356,"[0, 1]",547
language_358,"[0, 1]",547
language_359,"[0, 1]",547
language_361,"[0, 1]",547
language_362,"[0, 0]",547
language_365,"[0, 0]",547
language_366,"[1, 1]",547
language_367,"[1, 1]",547
language_370,"[0, 0]",547
language_371,"[0, 1]",547
language_372,"[1, 1]",547
language_373,"[0, 0]",547
language_374,"[0, 1]",547
language_375,"[0, 1]",547
language_376,"[0, 1]",547
language_377,"[0, 1]",547
language_378,"[1, 0]",547
language_379,"[0, 1]",547
language_380,"[0, 1]",547
language_381,"[1, 0]",547
language_382,"[0, 0]",547
language_385,"[0, 1]",547
language_386,"[1, 1]",547
language_388,"[1, 0]",547
language_389,"[0, 1]",547
language_390,"[0, 0]",547
language_392,"[0, 1]",547
language_393,"[0, 1]",547
language_394,"[1, 1]",547
language_395,"[1, 1]",547
language_398,"[1, 1]",547
language_399,"[0, 1]",547
language_401,"[1, 1]",547
language_402,"[0, 1]",547
language_403,"[0, 1]",547
language_404,"[0, 1]",547
language_405,"[0, 0]",547
language_406,"[0, 1]",547
language_407,"[0, 1]",547
language_408,"[0, 1]",547
language_409,"[0, 1]",547
language_411,"[0, 1]",547
language_412,"[0, 1]",547
language_413,"[0, 1]",547
language_415,"[0, 1]",547
language_417,"[0, 1]",547
language_420,"[0, 1]",547
language_421,"[1, 0]",547
language_423,"[1, 1]",547
language_424,"[1, 1]",547
