LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",601
language_2,"[1, 0]",601
language_3,"[1, 1]",601
language_4,"[0, 1]",601
language_5,"[0, 1]",601
language_6,"[0, 1]",601
language_7,"[0, 1]",601
language_8,"[1, 1]",601
language_12,"[0, 1]",601
language_13,"[0, 1]",601
language_14,"[0, 0]",601
language_16,"[0, 0]",601
language_17,"[1, 1]",601
language_18,"[0, 1]",601
language_19,"[0, 0]",601
language_20,"[1, 1]",601
language_22,"[0, 1]",601
language_25,"[0, 1]",601
language_26,"[0, 0]",601
language_27,"[0, 1]",601
language_29,"[0, 1]",601
language_30,"[0, 0]",601
language_32,"[1, 1]",601
language_33,"[1, 1]",601
language_34,"[1, 1]",601
language_35,"[0, 1]",601
language_36,"[0, 0]",601
language_40,"[0, 1]",601
language_41,"[0, 0]",601
language_43,"[1, 1]",601
language_44,"[0, 0]",601
language_46,"[0, 1]",601
language_47,"[1, 0]",601
language_48,"[1, 1]",601
language_50,"[0, 1]",601
language_51,"[0, 1]",601
language_52,"[0, 1]",601
language_53,"[1, 1]",601
language_54,"[1, 1]",601
language_55,"[0, 1]",601
language_59,"[1, 1]",601
language_60,"[1, 1]",601
language_62,"[0, 1]",601
language_63,"[1, 0]",601
language_67,"[0, 0]",601
language_70,"[1, 1]",601
language_71,"[0, 1]",601
language_72,"[1, 1]",601
language_74,"[1, 0]",601
language_75,"[0, 1]",601
language_76,"[0, 1]",601
language_77,"[0, 1]",601
language_78,"[0, 1]",601
language_79,"[0, 1]",601
language_82,"[1, 0]",601
language_83,"[0, 1]",601
language_84,"[1, 1]",601
language_85,"[1, 1]",601
language_86,"[0, 1]",601
language_87,"[0, 1]",601
language_91,"[0, 0]",601
language_92,"[0, 1]",601
language_93,"[0, 0]",601
language_95,"[1, 1]",601
language_98,"[1, 1]",601
language_99,"[0, 1]",601
language_100,"[0, 1]",601
language_102,"[0, 0]",601
language_104,"[1, 0]",601
language_105,"[0, 1]",601
language_106,"[0, 0]",601
language_107,"[0, 1]",601
language_108,"[1, 1]",601
language_109,"[0, 0]",601
language_110,"[1, 0]",601
