LANGUAGE,LINEAGE,SET
language_3,"[1, 1]",646
language_4,"[0, 1]",646
language_6,"[1, 1]",646
language_7,"[0, 1]",646
language_8,"[0, 1]",646
language_11,"[1, 1]",646
language_13,"[1, 1]",646
language_14,"[0, 1]",646
language_16,"[0, 0]",646
language_17,"[0, 1]",646
language_18,"[1, 1]",646
language_19,"[0, 1]",646
language_20,"[1, 0]",646
language_22,"[0, 1]",646
language_23,"[0, 1]",646
language_24,"[0, 0]",646
language_25,"[1, 0]",646
language_26,"[1, 1]",646
language_29,"[0, 0]",646
language_30,"[0, 1]",646
language_33,"[0, 1]",646
language_34,"[1, 1]",646
language_35,"[1, 1]",646
language_36,"[1, 0]",646
language_39,"[0, 1]",646
language_43,"[0, 1]",646
language_44,"[0, 1]",646
language_45,"[1, 0]",646
language_46,"[1, 1]",646
language_48,"[0, 1]",646
language_49,"[0, 1]",646
language_50,"[0, 1]",646
language_51,"[0, 1]",646
language_52,"[0, 0]",646
language_54,"[1, 1]",646
language_57,"[0, 1]",646
language_58,"[0, 1]",646
language_59,"[1, 1]",646
language_60,"[1, 0]",646
language_62,"[0, 1]",646
language_63,"[0, 1]",646
language_64,"[0, 0]",646
language_67,"[1, 1]",646
language_69,"[0, 1]",646
language_71,"[1, 1]",646
language_73,"[1, 1]",646
language_74,"[1, 0]",646
language_75,"[0, 1]",646
language_76,"[0, 1]",646
language_77,"[0, 1]",646
language_79,"[1, 1]",646
language_81,"[1, 0]",646
language_82,"[0, 1]",646
language_83,"[1, 1]",646
language_85,"[1, 1]",646
language_86,"[1, 1]",646
language_87,"[0, 1]",646
language_88,"[0, 1]",646
language_90,"[0, 1]",646
language_91,"[0, 1]",646
language_95,"[0, 1]",646
language_96,"[0, 1]",646
language_99,"[1, 1]",646
language_100,"[1, 1]",646
language_101,"[0, 1]",646
language_103,"[1, 0]",646
language_104,"[0, 1]",646
language_105,"[1, 1]",646
language_107,"[0, 1]",646
language_108,"[0, 0]",646
language_109,"[0, 1]",646
language_110,"[0, 1]",646
language_113,"[0, 1]",646
language_115,"[1, 1]",646
language_116,"[0, 0]",646
language_118,"[1, 0]",646
language_119,"[1, 1]",646
language_120,"[0, 0]",646
language_121,"[1, 1]",646
language_123,"[0, 1]",646
language_124,"[0, 1]",646
language_126,"[1, 1]",646
language_127,"[0, 1]",646
language_128,"[0, 1]",646
language_129,"[0, 1]",646
language_130,"[0, 1]",646
language_132,"[0, 1]",646
language_140,"[0, 1]",646
language_142,"[0, 0]",646
language_143,"[0, 1]",646
language_147,"[0, 1]",646
language_150,"[0, 1]",646
language_152,"[0, 1]",646
language_153,"[0, 1]",646
language_154,"[0, 1]",646
language_155,"[1, 0]",646
language_157,"[0, 1]",646
language_160,"[0, 1]",646
language_161,"[0, 0]",646
language_162,"[0, 1]",646
language_164,"[0, 1]",646
language_167,"[0, 1]",646
language_169,"[1, 1]",646
language_171,"[0, 1]",646
language_175,"[0, 1]",646
language_176,"[0, 1]",646
language_177,"[0, 1]",646
language_178,"[0, 1]",646
language_179,"[1, 1]",646
language_184,"[0, 1]",646
language_185,"[0, 0]",646
language_186,"[1, 1]",646
language_187,"[0, 1]",646
language_188,"[1, 1]",646
language_189,"[0, 1]",646
language_190,"[0, 1]",646
language_191,"[1, 0]",646
language_194,"[0, 1]",646
language_197,"[0, 1]",646
language_198,"[0, 1]",646
language_199,"[0, 1]",646
language_200,"[0, 1]",646
language_206,"[1, 0]",646
language_207,"[0, 1]",646
language_208,"[0, 1]",646
language_210,"[0, 1]",646
language_211,"[0, 0]",646
language_214,"[0, 1]",646
language_215,"[0, 1]",646
language_216,"[0, 1]",646
language_217,"[0, 1]",646
language_219,"[0, 1]",646
language_220,"[1, 1]",646
language_221,"[0, 1]",646
language_222,"[0, 1]",646
language_223,"[0, 1]",646
language_224,"[0, 1]",646
language_225,"[0, 1]",646
language_227,"[1, 1]",646
language_228,"[0, 1]",646
language_229,"[0, 0]",646
language_230,"[0, 1]",646
language_234,"[0, 0]",646
language_235,"[0, 1]",646
language_241,"[0, 1]",646
language_242,"[0, 1]",646
language_244,"[0, 1]",646
language_246,"[0, 1]",646
language_247,"[1, 1]",646
language_251,"[1, 1]",646
language_253,"[0, 0]",646
language_256,"[1, 0]",646
language_264,"[0, 1]",646
language_266,"[1, 1]",646
language_267,"[1, 1]",646
language_268,"[1, 1]",646
language_269,"[1, 1]",646
language_270,"[1, 1]",646
language_271,"[0, 0]",646
language_272,"[1, 0]",646
language_273,"[0, 1]",646
language_274,"[0, 1]",646
language_275,"[0, 1]",646
language_277,"[1, 1]",646
language_278,"[0, 0]",646
language_281,"[0, 1]",646
language_283,"[0, 0]",646
language_285,"[0, 0]",646
language_287,"[0, 1]",646
language_288,"[0, 1]",646
language_290,"[0, 1]",646
language_292,"[0, 1]",646
