LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",395
language_3,"[1, 1]",395
language_4,"[0, 0]",395
language_5,"[0, 0]",395
language_7,"[0, 0]",395
language_8,"[0, 1]",395
language_9,"[0, 0]",395
language_10,"[0, 1]",395
language_11,"[0, 1]",395
language_12,"[1, 0]",395
language_13,"[1, 1]",395
language_14,"[0, 0]",395
language_15,"[1, 1]",395
language_17,"[0, 1]",395
language_18,"[0, 1]",395
language_20,"[0, 1]",395
language_22,"[0, 1]",395
language_23,"[0, 1]",395
language_24,"[0, 1]",395
language_25,"[0, 1]",395
language_26,"[0, 1]",395
language_28,"[0, 1]",395
language_29,"[0, 0]",395
language_30,"[0, 1]",395
language_32,"[1, 0]",395
language_34,"[0, 1]",395
language_35,"[0, 0]",395
language_36,"[0, 1]",395
language_37,"[1, 0]",395
language_38,"[0, 0]",395
language_39,"[0, 1]",395
language_40,"[1, 0]",395
language_41,"[0, 1]",395
language_42,"[0, 1]",395
language_44,"[0, 0]",395
language_45,"[0, 1]",395
language_46,"[1, 1]",395
language_48,"[0, 0]",395
language_51,"[1, 1]",395
language_53,"[0, 1]",395
language_56,"[1, 1]",395
language_57,"[0, 1]",395
language_58,"[1, 1]",395
language_60,"[1, 1]",395
language_61,"[0, 1]",395
language_63,"[0, 1]",395
language_64,"[0, 1]",395
language_65,"[0, 0]",395
language_66,"[0, 1]",395
language_68,"[1, 1]",395
language_71,"[0, 1]",395
language_72,"[0, 1]",395
language_74,"[1, 1]",395
language_77,"[1, 1]",395
language_79,"[0, 0]",395
language_82,"[0, 1]",395
language_83,"[0, 1]",395
language_85,"[0, 1]",395
language_87,"[0, 1]",395
language_89,"[1, 1]",395
language_92,"[0, 1]",395
language_93,"[1, 0]",395
language_95,"[0, 1]",395
language_99,"[0, 1]",395
language_100,"[0, 0]",395
language_101,"[0, 1]",395
language_102,"[0, 1]",395
language_104,"[0, 1]",395
language_105,"[0, 0]",395
language_106,"[1, 1]",395
language_107,"[0, 1]",395
language_108,"[0, 1]",395
language_109,"[0, 1]",395
language_110,"[1, 1]",395
language_112,"[0, 1]",395
language_113,"[1, 1]",395
language_117,"[1, 0]",395
language_119,"[0, 1]",395
language_120,"[1, 0]",395
language_121,"[0, 1]",395
language_122,"[0, 1]",395
language_123,"[0, 1]",395
language_124,"[0, 1]",395
language_127,"[1, 1]",395
language_128,"[0, 1]",395
language_130,"[0, 1]",395
language_131,"[0, 1]",395
language_132,"[0, 1]",395
language_133,"[1, 1]",395
language_137,"[0, 0]",395
language_140,"[0, 0]",395
language_141,"[0, 1]",395
language_142,"[1, 1]",395
language_143,"[0, 0]",395
language_146,"[0, 1]",395
language_147,"[0, 1]",395
language_148,"[0, 0]",395
language_151,"[0, 1]",395
language_152,"[1, 1]",395
language_153,"[1, 1]",395
language_154,"[0, 0]",395
language_155,"[1, 1]",395
language_156,"[0, 1]",395
language_158,"[0, 0]",395
language_159,"[0, 1]",395
language_160,"[1, 0]",395
