LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",988
language_2,"[0, 1]",988
language_5,"[0, 1]",988
language_6,"[1, 1]",988
language_7,"[0, 1]",988
language_10,"[1, 1]",988
language_11,"[0, 1]",988
language_12,"[0, 1]",988
language_13,"[1, 1]",988
language_16,"[1, 1]",988
language_18,"[1, 1]",988
language_19,"[0, 0]",988
language_20,"[1, 1]",988
language_22,"[0, 1]",988
language_23,"[0, 1]",988
language_24,"[1, 0]",988
language_25,"[1, 1]",988
language_28,"[0, 0]",988
language_31,"[0, 0]",988
language_34,"[0, 0]",988
language_35,"[1, 1]",988
language_37,"[0, 1]",988
language_39,"[0, 1]",988
language_40,"[0, 1]",988
language_41,"[0, 1]",988
language_43,"[0, 0]",988
language_44,"[0, 1]",988
language_46,"[0, 1]",988
language_48,"[0, 1]",988
language_49,"[1, 1]",988
language_51,"[1, 0]",988
language_52,"[0, 1]",988
language_55,"[0, 1]",988
language_57,"[0, 1]",988
language_58,"[0, 1]",988
language_59,"[1, 1]",988
language_62,"[0, 1]",988
language_66,"[0, 0]",988
language_67,"[0, 1]",988
language_68,"[0, 1]",988
language_69,"[1, 1]",988
language_70,"[0, 1]",988
language_71,"[0, 1]",988
language_72,"[0, 1]",988
language_73,"[0, 1]",988
language_74,"[1, 1]",988
language_75,"[1, 1]",988
language_76,"[0, 1]",988
language_78,"[0, 1]",988
language_79,"[0, 0]",988
language_82,"[1, 0]",988
language_84,"[0, 0]",988
language_85,"[0, 1]",988
language_86,"[0, 0]",988
language_87,"[1, 1]",988
language_88,"[0, 1]",988
language_91,"[0, 1]",988
language_92,"[1, 0]",988
language_93,"[0, 0]",988
language_94,"[0, 1]",988
language_96,"[0, 1]",988
language_99,"[0, 1]",988
language_100,"[0, 1]",988
language_101,"[1, 1]",988
language_102,"[0, 1]",988
language_104,"[1, 1]",988
language_105,"[0, 1]",988
language_106,"[0, 1]",988
language_107,"[0, 1]",988
language_108,"[0, 1]",988
language_109,"[0, 1]",988
language_110,"[1, 0]",988
language_111,"[0, 1]",988
language_113,"[0, 1]",988
language_114,"[0, 1]",988
language_115,"[0, 1]",988
language_117,"[0, 1]",988
language_120,"[0, 1]",988
language_121,"[1, 1]",988
language_122,"[0, 1]",988
language_123,"[0, 0]",988
language_127,"[1, 0]",988
language_129,"[0, 0]",988
