LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",630
language_2,"[0, 0]",630
language_3,"[0, 1]",630
language_6,"[0, 1]",630
language_7,"[1, 1]",630
language_8,"[1, 1]",630
language_10,"[0, 1]",630
language_11,"[0, 1]",630
language_12,"[0, 1]",630
language_13,"[0, 0]",630
language_15,"[0, 1]",630
language_16,"[0, 1]",630
language_17,"[0, 1]",630
language_18,"[1, 0]",630
language_19,"[0, 1]",630
language_20,"[0, 1]",630
language_21,"[0, 1]",630
language_22,"[0, 1]",630
language_23,"[0, 1]",630
language_25,"[0, 0]",630
language_26,"[0, 1]",630
language_27,"[0, 1]",630
language_28,"[0, 1]",630
language_29,"[0, 1]",630
language_30,"[0, 1]",630
language_31,"[0, 1]",630
language_32,"[0, 1]",630
language_33,"[0, 1]",630
language_35,"[1, 1]",630
language_36,"[0, 1]",630
language_37,"[0, 1]",630
language_38,"[0, 1]",630
language_40,"[1, 1]",630
language_41,"[1, 1]",630
language_42,"[1, 1]",630
language_43,"[0, 1]",630
language_44,"[1, 1]",630
language_46,"[1, 1]",630
language_47,"[1, 1]",630
language_48,"[0, 1]",630
language_49,"[0, 0]",630
language_51,"[1, 0]",630
language_54,"[1, 1]",630
language_55,"[1, 0]",630
language_58,"[0, 1]",630
language_59,"[0, 1]",630
language_62,"[1, 0]",630
language_63,"[0, 1]",630
language_64,"[0, 1]",630
language_65,"[1, 1]",630
language_66,"[1, 1]",630
language_68,"[0, 1]",630
language_71,"[0, 1]",630
language_72,"[0, 0]",630
language_74,"[1, 1]",630
language_76,"[0, 1]",630
language_77,"[1, 1]",630
language_79,"[0, 1]",630
language_83,"[0, 0]",630
language_86,"[0, 1]",630
language_87,"[0, 1]",630
language_88,"[0, 1]",630
language_90,"[0, 1]",630
language_91,"[0, 1]",630
language_92,"[0, 1]",630
language_94,"[0, 1]",630
language_95,"[0, 1]",630
language_96,"[0, 1]",630
language_98,"[0, 1]",630
language_99,"[0, 1]",630
language_100,"[1, 1]",630
language_102,"[0, 1]",630
language_103,"[0, 1]",630
language_105,"[1, 0]",630
language_106,"[0, 0]",630
language_107,"[0, 1]",630
language_108,"[1, 1]",630
language_109,"[1, 1]",630
language_111,"[0, 1]",630
language_112,"[0, 1]",630
language_113,"[0, 1]",630
language_115,"[0, 1]",630
language_119,"[0, 1]",630
language_121,"[0, 1]",630
language_122,"[1, 0]",630
language_123,"[0, 0]",630
language_124,"[0, 1]",630
language_125,"[0, 1]",630
language_128,"[0, 0]",630
language_130,"[0, 1]",630
language_131,"[0, 0]",630
