LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",607
language_3,"[0, 1]",607
language_7,"[0, 0]",607
language_8,"[0, 1]",607
language_11,"[0, 1]",607
language_12,"[0, 1]",607
language_13,"[1, 1]",607
language_14,"[1, 1]",607
language_15,"[0, 1]",607
language_17,"[0, 1]",607
language_18,"[0, 1]",607
language_21,"[0, 1]",607
language_22,"[1, 1]",607
language_24,"[0, 1]",607
language_25,"[0, 1]",607
language_26,"[0, 1]",607
language_28,"[0, 1]",607
language_29,"[0, 1]",607
language_30,"[0, 1]",607
language_31,"[0, 1]",607
language_33,"[1, 1]",607
language_34,"[0, 1]",607
language_35,"[0, 1]",607
language_36,"[1, 1]",607
language_37,"[0, 1]",607
language_38,"[0, 1]",607
language_41,"[1, 1]",607
language_43,"[0, 0]",607
language_51,"[1, 0]",607
language_52,"[1, 1]",607
language_53,"[0, 1]",607
language_54,"[1, 1]",607
language_55,"[0, 1]",607
language_58,"[0, 1]",607
language_59,"[0, 1]",607
language_60,"[1, 1]",607
language_62,"[0, 0]",607
language_63,"[1, 1]",607
language_64,"[1, 1]",607
language_65,"[0, 1]",607
language_67,"[0, 1]",607
language_68,"[0, 0]",607
language_69,"[1, 1]",607
language_71,"[0, 1]",607
language_72,"[0, 1]",607
language_76,"[1, 1]",607
language_79,"[0, 1]",607
language_80,"[0, 0]",607
language_81,"[0, 0]",607
language_82,"[1, 0]",607
language_83,"[1, 1]",607
language_86,"[0, 1]",607
language_87,"[0, 1]",607
language_89,"[0, 1]",607
language_90,"[0, 1]",607
language_91,"[0, 1]",607
language_92,"[0, 0]",607
language_94,"[1, 0]",607
language_95,"[0, 1]",607
language_97,"[1, 1]",607
language_98,"[0, 1]",607
language_99,"[0, 1]",607
language_100,"[0, 0]",607
language_101,"[0, 1]",607
language_102,"[0, 1]",607
language_103,"[0, 1]",607
language_106,"[1, 1]",607
language_107,"[0, 1]",607
language_109,"[0, 1]",607
language_110,"[1, 1]",607
language_112,"[0, 0]",607
language_113,"[1, 1]",607
language_117,"[0, 1]",607
language_119,"[0, 1]",607
language_121,"[0, 1]",607
language_122,"[1, 1]",607
language_123,"[0, 1]",607
language_124,"[0, 1]",607
language_128,"[0, 1]",607
language_130,"[0, 1]",607
language_131,"[0, 1]",607
language_132,"[1, 0]",607
language_135,"[0, 1]",607
language_136,"[0, 0]",607
language_138,"[0, 1]",607
language_139,"[0, 0]",607
language_142,"[0, 0]",607
language_144,"[0, 1]",607
language_145,"[0, 1]",607
language_146,"[0, 0]",607
language_147,"[0, 1]",607
language_151,"[1, 1]",607
language_152,"[0, 1]",607
language_153,"[1, 1]",607
language_154,"[0, 0]",607
language_156,"[0, 1]",607
language_158,"[0, 0]",607
language_159,"[1, 1]",607
language_161,"[0, 1]",607
language_163,"[0, 1]",607
language_164,"[0, 1]",607
language_165,"[0, 1]",607
language_166,"[0, 0]",607
language_172,"[1, 1]",607
language_174,"[0, 1]",607
language_176,"[1, 1]",607
language_177,"[0, 1]",607
language_178,"[0, 0]",607
language_180,"[0, 0]",607
language_182,"[1, 1]",607
language_183,"[0, 1]",607
language_184,"[0, 1]",607
language_185,"[0, 1]",607
language_186,"[0, 1]",607
language_187,"[0, 1]",607
language_189,"[0, 1]",607
language_192,"[0, 1]",607
language_193,"[1, 1]",607
language_194,"[0, 1]",607
language_195,"[0, 1]",607
language_197,"[1, 0]",607
language_198,"[0, 1]",607
language_201,"[0, 1]",607
language_202,"[0, 1]",607
language_203,"[0, 1]",607
language_205,"[0, 1]",607
language_206,"[0, 1]",607
language_207,"[0, 0]",607
language_208,"[1, 1]",607
language_209,"[0, 1]",607
language_210,"[0, 1]",607
language_212,"[0, 1]",607
language_213,"[1, 1]",607
language_214,"[0, 1]",607
language_216,"[0, 1]",607
language_218,"[0, 1]",607
language_219,"[0, 0]",607
language_220,"[0, 1]",607
language_221,"[0, 1]",607
language_222,"[0, 1]",607
language_224,"[0, 1]",607
language_225,"[1, 1]",607
language_226,"[0, 0]",607
language_227,"[0, 1]",607
language_229,"[0, 1]",607
language_232,"[0, 1]",607
language_233,"[0, 1]",607
language_236,"[1, 0]",607
language_238,"[1, 0]",607
language_239,"[0, 1]",607
language_246,"[0, 0]",607
language_247,"[0, 1]",607
language_249,"[0, 1]",607
language_250,"[1, 0]",607
language_251,"[0, 1]",607
language_253,"[0, 1]",607
language_254,"[0, 0]",607
language_255,"[1, 1]",607
language_258,"[0, 1]",607
language_259,"[0, 1]",607
language_261,"[0, 1]",607
language_262,"[0, 1]",607
language_263,"[0, 1]",607
language_264,"[1, 1]",607
language_265,"[0, 1]",607
language_266,"[0, 1]",607
language_267,"[1, 1]",607
language_268,"[0, 1]",607
language_271,"[0, 1]",607
language_275,"[0, 1]",607
language_276,"[0, 1]",607
language_278,"[0, 0]",607
language_279,"[0, 1]",607
language_280,"[0, 1]",607
language_283,"[0, 1]",607
language_284,"[0, 1]",607
language_285,"[1, 1]",607
language_288,"[0, 1]",607
language_290,"[1, 1]",607
language_291,"[0, 1]",607
language_295,"[0, 1]",607
language_296,"[0, 0]",607
language_297,"[0, 1]",607
language_298,"[1, 0]",607
language_299,"[1, 1]",607
language_301,"[0, 1]",607
language_304,"[0, 0]",607
language_314,"[0, 0]",607
language_316,"[1, 1]",607
language_317,"[0, 1]",607
language_318,"[0, 0]",607
language_319,"[0, 1]",607
language_320,"[1, 1]",607
language_323,"[0, 0]",607
language_324,"[0, 1]",607
language_326,"[0, 0]",607
language_328,"[0, 1]",607
language_332,"[0, 1]",607
language_333,"[0, 0]",607
language_334,"[0, 0]",607
language_335,"[1, 1]",607
language_337,"[1, 1]",607
language_338,"[1, 1]",607
language_342,"[0, 1]",607
language_343,"[1, 1]",607
language_347,"[0, 1]",607
language_348,"[0, 1]",607
language_350,"[0, 1]",607
language_351,"[0, 1]",607
language_352,"[0, 0]",607
language_353,"[1, 1]",607
language_355,"[0, 1]",607
language_356,"[1, 0]",607
language_357,"[0, 1]",607
language_358,"[0, 1]",607
language_359,"[1, 1]",607
language_360,"[0, 1]",607
language_362,"[1, 1]",607
language_363,"[0, 1]",607
language_366,"[0, 1]",607
language_367,"[1, 1]",607
language_368,"[0, 0]",607
language_369,"[0, 1]",607
language_370,"[0, 1]",607
language_371,"[0, 1]",607
language_372,"[0, 1]",607
language_373,"[0, 1]",607
language_374,"[0, 1]",607
language_375,"[0, 0]",607
language_376,"[0, 1]",607
language_377,"[1, 0]",607
language_378,"[1, 0]",607
language_379,"[0, 1]",607
language_380,"[0, 0]",607
language_383,"[0, 1]",607
language_386,"[1, 1]",607
language_388,"[1, 0]",607
language_389,"[0, 0]",607
language_390,"[0, 0]",607
language_391,"[1, 1]",607
language_392,"[0, 0]",607
language_393,"[1, 1]",607
language_394,"[1, 1]",607
language_397,"[0, 0]",607
language_398,"[0, 0]",607
language_400,"[0, 1]",607
language_402,"[0, 1]",607
language_403,"[0, 1]",607
language_404,"[1, 1]",607
language_405,"[0, 0]",607
language_407,"[0, 1]",607
language_408,"[1, 1]",607
language_409,"[0, 0]",607
language_411,"[1, 0]",607
language_412,"[0, 1]",607
language_413,"[0, 1]",607
language_415,"[0, 1]",607
language_416,"[0, 1]",607
language_417,"[0, 0]",607
language_421,"[1, 1]",607
language_423,"[0, 1]",607
language_424,"[0, 1]",607
language_425,"[1, 1]",607
language_426,"[0, 1]",607
language_427,"[1, 1]",607
language_428,"[0, 0]",607
language_429,"[1, 1]",607
language_430,"[1, 1]",607
language_431,"[0, 1]",607
language_433,"[0, 1]",607
language_434,"[1, 1]",607
language_436,"[1, 1]",607
language_437,"[0, 1]",607
language_438,"[1, 0]",607
language_443,"[0, 1]",607
language_444,"[0, 1]",607
language_445,"[0, 1]",607
language_446,"[0, 0]",607
language_448,"[0, 1]",607
language_449,"[0, 1]",607
language_451,"[1, 0]",607
language_452,"[1, 0]",607
language_453,"[0, 1]",607
language_454,"[0, 0]",607
language_455,"[0, 1]",607
language_456,"[1, 1]",607
language_457,"[0, 1]",607
language_459,"[0, 1]",607
language_461,"[0, 1]",607
language_462,"[0, 1]",607
language_464,"[1, 1]",607
language_465,"[0, 1]",607
language_467,"[1, 1]",607
language_468,"[0, 1]",607
language_469,"[0, 0]",607
language_470,"[0, 1]",607
language_472,"[0, 1]",607
language_474,"[1, 0]",607
language_476,"[0, 1]",607
language_477,"[0, 1]",607
language_478,"[0, 1]",607
language_480,"[0, 1]",607
language_482,"[0, 1]",607
language_483,"[1, 1]",607
language_484,"[1, 1]",607
language_485,"[0, 1]",607
language_486,"[0, 1]",607
language_488,"[1, 1]",607
language_489,"[0, 1]",607
language_490,"[0, 0]",607
language_491,"[0, 1]",607
language_492,"[0, 1]",607
language_494,"[0, 1]",607
language_495,"[0, 0]",607
language_498,"[0, 1]",607
language_499,"[1, 0]",607
language_501,"[1, 1]",607
language_502,"[0, 1]",607
language_503,"[0, 1]",607
language_507,"[0, 1]",607
language_510,"[0, 1]",607
language_512,"[0, 1]",607
language_513,"[0, 0]",607
language_514,"[1, 1]",607
language_517,"[0, 0]",607
language_518,"[0, 1]",607
language_520,"[0, 1]",607
language_521,"[0, 1]",607
language_522,"[1, 1]",607
language_523,"[0, 1]",607
language_524,"[0, 1]",607
language_525,"[0, 1]",607
language_526,"[0, 0]",607
language_527,"[0, 1]",607
language_528,"[0, 1]",607
language_534,"[0, 1]",607
language_536,"[0, 0]",607
language_537,"[0, 1]",607
language_538,"[0, 0]",607
language_539,"[1, 1]",607
language_541,"[1, 0]",607
language_543,"[1, 1]",607
language_544,"[0, 1]",607
language_545,"[1, 1]",607
language_548,"[0, 1]",607
language_550,"[0, 1]",607
language_551,"[0, 1]",607
language_552,"[0, 0]",607
language_553,"[0, 1]",607
language_554,"[0, 1]",607
language_555,"[1, 1]",607
language_556,"[0, 1]",607
language_558,"[0, 0]",607
language_559,"[0, 1]",607
language_561,"[0, 1]",607
language_562,"[0, 1]",607
language_563,"[0, 1]",607
language_564,"[0, 1]",607
language_565,"[0, 1]",607
language_566,"[0, 1]",607
language_567,"[0, 1]",607
language_568,"[0, 1]",607
language_569,"[0, 1]",607
language_571,"[0, 0]",607
language_572,"[0, 1]",607
language_574,"[0, 1]",607
language_575,"[0, 1]",607
language_576,"[1, 1]",607
language_578,"[0, 1]",607
language_579,"[0, 1]",607
language_582,"[1, 1]",607
language_583,"[1, 1]",607
language_584,"[0, 1]",607
language_585,"[0, 1]",607
language_586,"[1, 1]",607
language_587,"[1, 1]",607
language_588,"[0, 1]",607
language_590,"[0, 1]",607
language_591,"[1, 1]",607
language_592,"[0, 1]",607
language_594,"[0, 1]",607
language_595,"[0, 1]",607
language_596,"[0, 0]",607
language_598,"[0, 1]",607
language_599,"[1, 1]",607
language_600,"[0, 1]",607
language_601,"[0, 1]",607
language_603,"[0, 1]",607
language_604,"[1, 1]",607
language_605,"[0, 1]",607
language_606,"[0, 1]",607
language_608,"[0, 1]",607
language_609,"[1, 0]",607
language_611,"[1, 1]",607
language_613,"[0, 1]",607
language_614,"[0, 1]",607
language_615,"[0, 1]",607
language_616,"[0, 1]",607
language_617,"[0, 0]",607
language_618,"[1, 0]",607
language_620,"[0, 0]",607
language_621,"[0, 1]",607
language_622,"[0, 1]",607
language_623,"[1, 1]",607
language_625,"[0, 1]",607
language_626,"[0, 1]",607
language_627,"[0, 1]",607
language_629,"[1, 1]",607
language_630,"[0, 1]",607
language_632,"[0, 1]",607
language_633,"[1, 1]",607
language_634,"[0, 0]",607
language_636,"[0, 1]",607
language_639,"[0, 0]",607
language_640,"[1, 1]",607
language_641,"[1, 1]",607
language_642,"[0, 1]",607
language_643,"[0, 1]",607
language_644,"[1, 1]",607
language_647,"[0, 0]",607
language_649,"[0, 1]",607
language_650,"[0, 1]",607
language_651,"[0, 0]",607
language_652,"[0, 1]",607
language_653,"[0, 1]",607
language_654,"[0, 1]",607
language_655,"[0, 0]",607
language_659,"[0, 1]",607
language_660,"[1, 0]",607
language_661,"[0, 0]",607
language_662,"[1, 1]",607
language_663,"[0, 0]",607
language_664,"[1, 1]",607
language_667,"[0, 1]",607
language_670,"[1, 1]",607
language_672,"[1, 1]",607
language_673,"[0, 0]",607
language_675,"[0, 1]",607
language_678,"[0, 1]",607
language_679,"[1, 1]",607
language_680,"[0, 0]",607
language_681,"[0, 1]",607
language_683,"[0, 0]",607
language_684,"[1, 0]",607
language_685,"[0, 1]",607
language_686,"[0, 1]",607
language_688,"[0, 1]",607
language_689,"[0, 1]",607
language_690,"[0, 1]",607
language_691,"[0, 1]",607
language_692,"[1, 0]",607
language_693,"[0, 1]",607
language_696,"[1, 1]",607
language_697,"[0, 1]",607
language_698,"[0, 0]",607
language_699,"[0, 1]",607
language_702,"[0, 0]",607
language_703,"[0, 0]",607
language_704,"[0, 0]",607
language_706,"[1, 0]",607
language_707,"[1, 0]",607
language_708,"[0, 1]",607
language_709,"[0, 1]",607
language_710,"[0, 1]",607
language_711,"[1, 1]",607
language_713,"[1, 1]",607
language_714,"[1, 0]",607
language_715,"[0, 0]",607
language_716,"[0, 0]",607
language_719,"[0, 0]",607
language_720,"[1, 1]",607
language_721,"[0, 0]",607
language_722,"[0, 0]",607
language_723,"[0, 1]",607
language_724,"[0, 1]",607
language_725,"[1, 1]",607
language_726,"[0, 1]",607
language_727,"[1, 1]",607
language_728,"[0, 0]",607
language_729,"[0, 1]",607
language_730,"[0, 1]",607
language_731,"[0, 0]",607
language_732,"[0, 1]",607
language_735,"[0, 1]",607
language_736,"[1, 1]",607
language_740,"[0, 0]",607
language_741,"[0, 1]",607
language_742,"[1, 1]",607
language_744,"[0, 1]",607
language_745,"[0, 1]",607
language_746,"[1, 1]",607
language_747,"[0, 0]",607
language_748,"[0, 1]",607
language_749,"[1, 1]",607
language_753,"[0, 0]",607
language_754,"[0, 1]",607
language_755,"[1, 1]",607
language_757,"[0, 1]",607
language_758,"[1, 0]",607
language_760,"[0, 1]",607
language_763,"[0, 1]",607
language_767,"[1, 1]",607
language_768,"[0, 0]",607
language_769,"[0, 1]",607
language_770,"[0, 1]",607
language_772,"[0, 0]",607
language_773,"[0, 1]",607
language_774,"[0, 1]",607
language_775,"[0, 0]",607
language_779,"[1, 1]",607
language_780,"[0, 0]",607
language_782,"[0, 0]",607
