LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",850
language_3,"[0, 1]",850
language_5,"[1, 1]",850
language_6,"[0, 1]",850
language_7,"[1, 1]",850
language_9,"[0, 0]",850
language_10,"[1, 1]",850
language_11,"[0, 1]",850
language_12,"[1, 1]",850
language_13,"[0, 1]",850
language_14,"[0, 1]",850
language_17,"[0, 1]",850
language_18,"[1, 1]",850
language_21,"[0, 1]",850
language_22,"[1, 0]",850
language_23,"[0, 1]",850
language_25,"[1, 1]",850
language_27,"[1, 0]",850
language_28,"[0, 1]",850
language_29,"[0, 1]",850
language_31,"[1, 1]",850
language_33,"[0, 1]",850
language_34,"[1, 1]",850
language_35,"[0, 0]",850
language_37,"[1, 1]",850
language_38,"[0, 1]",850
language_39,"[0, 1]",850
language_42,"[0, 0]",850
language_43,"[1, 1]",850
language_45,"[0, 1]",850
language_47,"[0, 1]",850
language_49,"[0, 0]",850
language_50,"[1, 1]",850
language_52,"[0, 1]",850
language_53,"[0, 1]",850
language_54,"[0, 1]",850
language_55,"[0, 1]",850
language_58,"[0, 1]",850
language_59,"[0, 1]",850
language_61,"[0, 1]",850
language_63,"[1, 1]",850
language_67,"[0, 1]",850
language_68,"[0, 0]",850
language_74,"[0, 0]",850
language_75,"[0, 1]",850
language_76,"[0, 1]",850
language_79,"[0, 1]",850
language_80,"[0, 1]",850
language_81,"[0, 1]",850
language_82,"[0, 1]",850
language_83,"[0, 1]",850
language_85,"[0, 1]",850
language_86,"[0, 1]",850
language_87,"[1, 0]",850
language_90,"[0, 1]",850
language_94,"[1, 1]",850
language_95,"[0, 1]",850
language_96,"[0, 1]",850
language_98,"[0, 1]",850
language_99,"[0, 1]",850
language_100,"[0, 1]",850
language_101,"[1, 0]",850
language_102,"[1, 0]",850
language_104,"[1, 1]",850
language_105,"[0, 1]",850
language_107,"[1, 1]",850
language_108,"[0, 1]",850
language_109,"[0, 0]",850
language_110,"[0, 1]",850
language_111,"[0, 1]",850
language_113,"[0, 1]",850
language_114,"[1, 1]",850
language_116,"[0, 1]",850
language_117,"[1, 0]",850
language_118,"[0, 1]",850
language_119,"[0, 1]",850
language_120,"[0, 1]",850
language_121,"[0, 1]",850
language_123,"[0, 1]",850
language_126,"[1, 1]",850
language_131,"[0, 0]",850
language_132,"[0, 1]",850
language_136,"[0, 1]",850
language_137,"[1, 0]",850
language_138,"[0, 0]",850
language_139,"[0, 1]",850
language_142,"[0, 1]",850
language_144,"[0, 1]",850
language_146,"[1, 1]",850
language_147,"[0, 1]",850
language_149,"[0, 1]",850
language_150,"[0, 1]",850
language_152,"[0, 1]",850
language_153,"[0, 1]",850
language_158,"[1, 1]",850
language_161,"[1, 1]",850
language_162,"[1, 1]",850
language_164,"[0, 1]",850
language_165,"[1, 0]",850
language_166,"[0, 1]",850
language_167,"[0, 0]",850
language_168,"[0, 1]",850
language_171,"[0, 1]",850
language_172,"[1, 1]",850
language_173,"[1, 1]",850
language_177,"[1, 1]",850
language_178,"[0, 1]",850
language_179,"[0, 0]",850
language_180,"[0, 1]",850
language_181,"[0, 1]",850
language_182,"[1, 0]",850
language_184,"[0, 1]",850
language_185,"[0, 0]",850
language_187,"[1, 0]",850
language_188,"[0, 1]",850
language_189,"[0, 1]",850
language_190,"[0, 1]",850
language_191,"[0, 1]",850
language_193,"[0, 1]",850
language_194,"[1, 0]",850
language_197,"[0, 1]",850
language_199,"[0, 1]",850
language_201,"[0, 1]",850
language_202,"[0, 1]",850
language_203,"[0, 1]",850
language_204,"[0, 0]",850
language_208,"[0, 1]",850
language_210,"[1, 1]",850
language_211,"[0, 1]",850
language_212,"[1, 0]",850
language_213,"[0, 1]",850
language_214,"[0, 1]",850
language_217,"[0, 1]",850
language_218,"[0, 1]",850
language_219,"[0, 1]",850
language_220,"[0, 1]",850
language_222,"[0, 1]",850
language_227,"[1, 0]",850
language_228,"[0, 1]",850
language_230,"[0, 1]",850
language_232,"[0, 1]",850
language_235,"[0, 1]",850
language_236,"[0, 1]",850
language_237,"[0, 1]",850
language_238,"[0, 1]",850
language_239,"[0, 1]",850
language_240,"[1, 1]",850
language_243,"[0, 1]",850
language_245,"[1, 1]",850
language_247,"[0, 1]",850
language_249,"[0, 0]",850
language_250,"[1, 1]",850
language_251,"[0, 1]",850
language_252,"[1, 1]",850
language_253,"[1, 1]",850
language_255,"[1, 1]",850
language_258,"[0, 1]",850
language_259,"[0, 1]",850
language_260,"[0, 0]",850
language_268,"[1, 1]",850
language_269,"[0, 1]",850
language_273,"[1, 1]",850
language_274,"[0, 1]",850
language_275,"[0, 0]",850
language_276,"[1, 0]",850
language_277,"[0, 1]",850
language_279,"[0, 1]",850
language_282,"[1, 1]",850
language_283,"[0, 0]",850
language_287,"[1, 1]",850
language_289,"[0, 1]",850
language_290,"[1, 0]",850
language_292,"[0, 0]",850
language_294,"[1, 0]",850
language_295,"[0, 1]",850
language_297,"[1, 1]",850
language_298,"[0, 1]",850
language_299,"[0, 1]",850
language_301,"[0, 1]",850
language_302,"[0, 1]",850
language_304,"[0, 1]",850
language_305,"[1, 1]",850
language_306,"[0, 1]",850
language_309,"[0, 1]",850
language_311,"[0, 0]",850
language_312,"[0, 1]",850
language_313,"[1, 1]",850
language_314,"[0, 1]",850
language_316,"[0, 1]",850
language_317,"[1, 0]",850
language_319,"[0, 1]",850
language_323,"[1, 1]",850
language_324,"[0, 1]",850
language_325,"[0, 1]",850
language_328,"[1, 1]",850
language_329,"[0, 0]",850
language_330,"[0, 1]",850
language_331,"[0, 1]",850
language_334,"[0, 1]",850
language_335,"[0, 1]",850
language_337,"[0, 1]",850
language_338,"[0, 0]",850
language_340,"[1, 1]",850
language_342,"[0, 1]",850
language_343,"[1, 1]",850
language_344,"[0, 1]",850
language_345,"[0, 1]",850
language_346,"[1, 1]",850
language_347,"[0, 0]",850
language_348,"[0, 1]",850
language_349,"[0, 1]",850
language_350,"[1, 1]",850
language_351,"[0, 0]",850
language_353,"[1, 1]",850
language_354,"[0, 1]",850
language_358,"[1, 1]",850
language_359,"[0, 1]",850
language_361,"[0, 0]",850
language_362,"[0, 1]",850
language_363,"[0, 1]",850
language_364,"[0, 1]",850
language_366,"[0, 0]",850
language_367,"[0, 1]",850
language_369,"[1, 1]",850
language_370,"[0, 0]",850
language_371,"[0, 1]",850
language_372,"[1, 1]",850
language_374,"[1, 1]",850
language_376,"[1, 1]",850
language_378,"[0, 1]",850
language_380,"[1, 0]",850
language_381,"[0, 1]",850
language_382,"[1, 1]",850
language_387,"[1, 0]",850
language_389,"[0, 1]",850
language_391,"[1, 0]",850
language_392,"[0, 0]",850
language_393,"[0, 1]",850
language_394,"[0, 0]",850
language_395,"[0, 1]",850
language_396,"[0, 1]",850
language_398,"[0, 1]",850
language_399,"[1, 1]",850
language_400,"[0, 1]",850
language_403,"[0, 1]",850
