LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",524
language_2,"[0, 1]",524
language_3,"[0, 1]",524
language_4,"[0, 0]",524
language_5,"[1, 1]",524
language_6,"[1, 0]",524
language_7,"[0, 1]",524
language_8,"[1, 1]",524
language_9,"[0, 1]",524
language_13,"[0, 0]",524
language_14,"[0, 1]",524
language_15,"[0, 1]",524
language_19,"[0, 1]",524
language_21,"[0, 1]",524
language_22,"[1, 1]",524
language_23,"[0, 1]",524
language_24,"[0, 1]",524
language_25,"[0, 1]",524
language_27,"[0, 0]",524
language_31,"[0, 1]",524
language_32,"[1, 0]",524
language_33,"[0, 0]",524
language_36,"[0, 0]",524
language_39,"[0, 1]",524
language_41,"[0, 0]",524
language_43,"[0, 1]",524
language_45,"[0, 1]",524
language_46,"[0, 0]",524
language_47,"[1, 0]",524
language_48,"[0, 1]",524
language_50,"[0, 0]",524
language_51,"[1, 1]",524
language_53,"[1, 1]",524
language_54,"[0, 1]",524
language_56,"[0, 1]",524
language_57,"[1, 1]",524
language_58,"[0, 1]",524
language_59,"[0, 0]",524
language_62,"[0, 1]",524
language_63,"[0, 1]",524
language_64,"[0, 1]",524
language_68,"[0, 0]",524
language_70,"[1, 1]",524
language_75,"[0, 0]",524
language_76,"[0, 1]",524
language_78,"[0, 1]",524
language_79,"[0, 1]",524
language_80,"[1, 0]",524
language_84,"[0, 1]",524
language_85,"[0, 1]",524
language_86,"[0, 0]",524
language_88,"[0, 1]",524
language_89,"[1, 0]",524
language_90,"[1, 0]",524
language_91,"[1, 1]",524
language_92,"[0, 1]",524
language_94,"[1, 1]",524
language_97,"[0, 1]",524
language_98,"[0, 1]",524
language_100,"[0, 1]",524
language_106,"[0, 0]",524
language_107,"[1, 1]",524
language_108,"[0, 1]",524
language_109,"[0, 1]",524
language_111,"[0, 1]",524
language_112,"[0, 0]",524
language_114,"[0, 1]",524
language_115,"[0, 1]",524
language_121,"[0, 1]",524
language_122,"[0, 1]",524
language_125,"[0, 1]",524
language_126,"[1, 1]",524
language_127,"[0, 1]",524
language_128,"[0, 0]",524
language_129,"[0, 1]",524
language_130,"[1, 0]",524
language_131,"[0, 1]",524
language_132,"[0, 1]",524
language_133,"[0, 1]",524
language_134,"[0, 1]",524
language_135,"[0, 1]",524
language_137,"[0, 1]",524
language_138,"[0, 1]",524
language_139,"[0, 1]",524
language_142,"[0, 1]",524
language_146,"[1, 1]",524
language_147,"[0, 0]",524
language_148,"[0, 1]",524
language_152,"[0, 1]",524
language_153,"[0, 1]",524
language_154,"[1, 1]",524
language_155,"[0, 1]",524
language_157,"[1, 1]",524
language_159,"[1, 1]",524
language_161,"[1, 1]",524
language_163,"[0, 0]",524
language_164,"[0, 1]",524
language_165,"[0, 1]",524
language_167,"[0, 1]",524
language_169,"[0, 1]",524
language_171,"[0, 1]",524
language_172,"[0, 1]",524
language_173,"[0, 0]",524
language_174,"[1, 0]",524
language_180,"[0, 1]",524
language_181,"[1, 1]",524
language_182,"[0, 1]",524
language_185,"[1, 1]",524
language_188,"[0, 1]",524
language_189,"[0, 1]",524
language_190,"[1, 1]",524
language_191,"[0, 1]",524
language_193,"[1, 1]",524
language_194,"[1, 1]",524
language_195,"[0, 1]",524
language_196,"[0, 1]",524
language_197,"[0, 1]",524
language_198,"[0, 0]",524
language_201,"[0, 1]",524
language_202,"[0, 0]",524
language_204,"[0, 1]",524
language_206,"[0, 1]",524
language_209,"[1, 1]",524
language_211,"[0, 1]",524
language_213,"[0, 1]",524
language_214,"[0, 0]",524
language_216,"[0, 1]",524
language_218,"[0, 1]",524
language_219,"[1, 0]",524
language_220,"[0, 1]",524
language_221,"[0, 1]",524
language_222,"[1, 1]",524
language_223,"[0, 1]",524
language_224,"[0, 0]",524
language_226,"[1, 1]",524
language_227,"[0, 1]",524
language_229,"[0, 1]",524
language_230,"[0, 1]",524
language_231,"[0, 0]",524
language_233,"[0, 1]",524
language_234,"[0, 1]",524
language_236,"[0, 1]",524
language_237,"[0, 0]",524
language_238,"[0, 0]",524
language_241,"[0, 1]",524
language_242,"[0, 1]",524
language_244,"[1, 1]",524
language_245,"[0, 1]",524
language_247,"[0, 1]",524
language_248,"[0, 1]",524
language_250,"[1, 0]",524
language_251,"[0, 1]",524
language_253,"[0, 1]",524
language_254,"[1, 1]",524
language_255,"[0, 1]",524
language_256,"[1, 1]",524
language_258,"[1, 1]",524
language_259,"[0, 0]",524
language_260,"[0, 1]",524
language_261,"[1, 1]",524
language_262,"[0, 0]",524
language_263,"[0, 1]",524
language_264,"[0, 0]",524
language_265,"[0, 1]",524
language_267,"[0, 0]",524
language_269,"[0, 0]",524
language_270,"[0, 1]",524
language_276,"[0, 0]",524
language_277,"[1, 1]",524
language_278,"[0, 1]",524
language_279,"[1, 1]",524
language_280,"[0, 0]",524
language_281,"[1, 1]",524
language_282,"[0, 1]",524
language_283,"[0, 0]",524
language_286,"[1, 1]",524
language_288,"[0, 1]",524
language_290,"[0, 1]",524
language_293,"[0, 0]",524
language_295,"[0, 0]",524
language_296,"[0, 1]",524
language_297,"[0, 1]",524
language_298,"[0, 1]",524
language_299,"[1, 1]",524
language_300,"[0, 0]",524
language_301,"[0, 0]",524
language_303,"[0, 0]",524
language_305,"[1, 0]",524
language_309,"[0, 1]",524
language_311,"[1, 1]",524
language_312,"[0, 1]",524
language_313,"[0, 1]",524
language_314,"[1, 1]",524
language_315,"[1, 1]",524
language_316,"[0, 1]",524
language_319,"[0, 1]",524
language_320,"[0, 1]",524
language_321,"[1, 1]",524
language_322,"[0, 0]",524
language_323,"[1, 1]",524
language_325,"[0, 1]",524
language_326,"[0, 0]",524
language_328,"[0, 1]",524
language_330,"[0, 1]",524
language_331,"[0, 1]",524
language_335,"[0, 0]",524
language_337,"[0, 1]",524
language_340,"[0, 1]",524
language_344,"[0, 1]",524
language_345,"[0, 1]",524
language_346,"[0, 1]",524
language_347,"[0, 0]",524
language_351,"[0, 1]",524
language_354,"[0, 1]",524
language_356,"[0, 1]",524
language_357,"[0, 1]",524
language_358,"[0, 1]",524
language_359,"[0, 1]",524
language_360,"[0, 1]",524
language_362,"[1, 1]",524
language_367,"[0, 0]",524
language_370,"[0, 1]",524
language_372,"[0, 1]",524
language_373,"[1, 1]",524
language_374,"[0, 1]",524
language_375,"[0, 1]",524
language_377,"[0, 1]",524
language_378,"[1, 1]",524
language_379,"[1, 0]",524
language_383,"[0, 1]",524
language_384,"[0, 1]",524
language_386,"[0, 1]",524
language_388,"[1, 0]",524
language_390,"[0, 1]",524
language_392,"[0, 0]",524
language_393,"[1, 1]",524
language_394,"[0, 1]",524
language_395,"[0, 1]",524
language_396,"[0, 1]",524
language_397,"[0, 1]",524
language_398,"[1, 1]",524
language_399,"[0, 0]",524
language_400,"[0, 0]",524
language_401,"[0, 1]",524
language_402,"[1, 1]",524
language_406,"[0, 1]",524
language_408,"[0, 1]",524
language_409,"[0, 1]",524
language_410,"[1, 1]",524
language_411,"[0, 1]",524
language_412,"[1, 1]",524
language_414,"[0, 1]",524
language_416,"[0, 0]",524
